market,出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,Date,Year,Season,SecuritiesCompanyCode,CompanyName
tpex,,,,,,806545.00,546160.00,,,260385.00,,,260385.00,214002.00,,46383.00,70042.00,116425.00,13365.00,103060.00,,,103060.00,-15522.00,,87538.00,103060.00,,0.00,87538.00,,0.00,2.64,1150905,115,2,6569,醫揚
tpex,,,,,,550358.00,341205.00,,,209153.00,,,209153.00,129529.00,,79624.00,460.00,80084.00,15902.00,64182.00,,,64182.00,6431.00,,70613.00,64182.00,,,70613.00,,,1.73,1150905,115,2,6570,維田
tpex,,,,,,414605.00,184487.00,,,230118.00,,,230118.00,60866.00,,169252.00,67392.00,236644.00,37090.00,199554.00,,,199554.00,41297.00,,240851.00,199554.00,,,240851.00,,,9.07,1150905,115,2,6574,霈方
tpex,,,,,,261961.00,83042.00,,,178919.00,,,178919.00,420609.00,,-241690.00,562180.00,320490.00,37347.00,283143.00,,,283143.00,3114.00,,286257.00,283143.00,,,286257.00,,,1.80,1150905,115,2,6576,逸達
tpex,,,,,,1053361.00,693564.00,,,359797.00,,,359797.00,163553.00,,196244.00,58683.00,254927.00,43800.00,211127.00,,,211127.00,2697.00,,213824.00,211127.00,,,213824.00,,,3.52,1150905,115,2,6577,勁豐
tpex,,,,,,189575.00,143566.00,,,46009.00,,,46009.00,35203.00,,10806.00,7011.00,17817.00,3075.00,14742.00,,,14742.00,5295.00,,20037.00,14742.00,,,20037.00,,,0.20,1150905,115,2,6578,達邦蛋白
tpex,,,,,,1713269.00,999165.00,,,714104.00,,,714104.00,207313.00,,506791.00,60403.00,567194.00,112831.00,454363.00,,,454363.00,5834.00,,460197.00,454363.00,,,460197.00,,,6.47,1150905,115,2,6584,南俊國際
tpex,,,,,,183757.00,128741.00,,,55016.00,,,55016.00,46017.00,,8999.00,-680.00,8319.00,13.00,8306.00,,,8306.00,7177.00,,15483.00,9210.00,,-904.00,16387.00,,-904.00,0.27,1150905,115,2,6588,東典光電
tpex,,,,,,370464.00,215605.00,,,154859.00,,,154859.00,98170.00,,56689.00,21941.00,78630.00,10855.00,67775.00,,,67775.00,45.00,,67820.00,61512.00,,6263.00,61557.00,,6263.00,2.50,1150905,115,2,6590,普鴻
tpex,,,,,,240881.00,183495.00,,,57386.00,,,57386.00,81949.00,,-24563.00,-23712.00,-48275.00,-6641.00,-41634.00,,,-41634.00,11.00,,-41623.00,-41485.00,,-149.00,-41475.00,,-148.00,-1.30,1150905,115,2,6593,台灣銘板
tpex,,,,,,1322418.00,879200.00,,,443218.00,,,443218.00,111603.00,0.00,331615.00,17862.00,349477.00,69430.00,280047.00,0.00,,280047.00,-85.00,,279962.00,280047.00,,,279962.00,,,7.37,1150905,115,2,6596,寬宏藝術
tpex,,,,,,307148.00,255985.00,,,51163.00,,,51163.00,67186.00,,-16023.00,-2855.00,-18878.00,-4812.00,-14066.00,,,-14066.00,,,-14066.00,,,,,,,-0.48,1150905,115,2,6597,立誠
tpex,,,,,,2255371.00,1691492.00,,,563879.00,,,563879.00,517338.00,,46541.00,-106.00,46435.00,21130.00,25305.00,,,25305.00,108617.00,,133922.00,23840.00,,1465.00,122400.00,,11522.00,0.14,1150905,115,2,6603,富強鑫
tpex,,,,,,1154898.00,951017.00,,,203881.00,,,203881.00,195954.00,,7927.00,20642.00,28569.00,19532.00,9037.00,,,9037.00,16000.00,,25037.00,9037.00,,,25037.00,,,0.12,1150905,115,2,6609,瀧澤科
tpex,,,,,,646276.00,298433.00,,,347843.00,,,347843.00,274649.00,,73194.00,9898.00,83092.00,45447.00,37645.00,,,37645.00,25941.00,,63586.00,72635.00,,-34990.00,96723.00,,-33137.00,1.53,1150905,115,2,6612,奈米醫材
tpex,,,,,,6128443.00,4469207.00,,,1659236.00,,,1659236.00,689423.00,,969813.00,40522.00,1010335.00,214663.00,795672.00,,,795672.00,964741.00,,1760413.00,661975.00,,133697.00,1603086.00,,157327.00,8.51,1150905,115,2,6613,朋億*
tpex,,,,,,190106.00,137086.00,,,53020.00,,,53020.00,57283.00,,-4263.00,24484.00,20221.00,309.00,19912.00,,,19912.00,79.00,,19991.00,19933.00,,-21.00,20002.00,,-11.00,0.92,1150905,115,2,6615,慧智
tpex,,,,,,393350.00,361674.00,,,31676.00,,,31676.00,65822.00,,-34146.00,1544.00,-32602.00,53.00,-32655.00,,,-32655.00,5702.00,,-26953.00,-32548.00,,-107.00,-26817.00,,-136.00,-0.93,1150905,115,2,6616,特昇-KY
tpex,,,,,,22152.00,9827.00,,,12325.00,,,12325.00,127824.00,,-115499.00,25608.00,-89891.00,-34.00,-89857.00,,,-89857.00,11129.00,,-78728.00,-81969.00,,-7888.00,-70119.00,,-8609.00,-0.67,1150905,115,2,6617,共信-KY
tpex,,,,,,421566.00,82032.00,,,339534.00,,,339534.00,232504.00,,107030.00,51010.00,158040.00,50180.00,107860.00,,,107860.00,26048.00,,133908.00,107860.00,,,133908.00,,,0.65,1150905,115,2,6620,漢達
tpex,,,,,,188533.00,156140.00,,,32393.00,,,32393.00,35176.00,,-2783.00,4285.00,1502.00,1016.00,486.00,,,486.00,-27.00,,459.00,154.00,,332.00,125.00,,334.00,0.01,1150905,115,2,6624,萬年清
tpex,,,,,,1350368.00,1040204.00,,,310164.00,,,310164.00,57449.00,,252715.00,36612.00,289327.00,41641.00,247686.00,,,247686.00,-57966.00,,189720.00,247719.00,,-33.00,189803.00,,-83.00,6.46,1150905,115,2,6629,泰金-KY
tpex,,,,,,520520.00,378395.00,,,142125.00,,,142125.00,54866.00,,87259.00,-1425.00,85834.00,16234.00,69600.00,,,69600.00,4706.00,,74306.00,69600.00,,,74306.00,,,2.60,1150905,115,2,6637,醫影
tpex,,,,,,1651841.00,939294.00,,,712547.00,,,712547.00,393682.00,,318865.00,17348.00,336213.00,66077.00,270136.00,,,270136.00,2769277.00,,3039413.00,270136.00,,0.00,3039413.00,,0.00,9.52,1150905,115,2,6640,均華
tpex,,,,,,321278.00,155832.00,,,165446.00,,,165446.00,78813.00,,86633.00,8259.00,94892.00,9735.00,85157.00,,,85157.00,-2948.00,,82209.00,85157.00,,,82209.00,,,2.28,1150905,115,2,6642,富致
tpex,,,,,,816598.00,,,,816598.00,,,816598.00,899700.00,,-83102.00,32245.00,-50857.00,1128.00,-51985.00,,,-51985.00,797.00,,-51188.00,-51985.00,,,-51188.00,,,-1.24,1150905,115,2,6643,M31
tpex,,,,,,63341.00,29342.00,,,33999.00,,,33999.00,40904.00,,-6905.00,7665.00,760.00,0.00,760.00,,,760.00,,,760.00,,,,,,,0.02,1150905,115,2,6649,台生材
tpex,,,,,,862935.00,542752.00,,,320183.00,,,320183.00,118745.00,1544.00,202982.00,13589.00,216571.00,40807.00,175764.00,,,175764.00,,,175764.00,,,,,,,5.08,1150905,115,2,6651,全宇昕
tpex,,,,,,327659.00,264407.00,,,63252.00,,,63252.00,82134.00,,-18882.00,7244.00,-11638.00,-61725.00,50087.00,,,50087.00,138724.00,,188811.00,52135.00,,-2048.00,190859.00,,-2048.00,1.27,1150905,115,2,6654,天正國際
tpex,,,,,,190976.00,111248.00,,,79728.00,,,79728.00,87057.00,,-7329.00,-758.00,-8087.00,19.00,-8106.00,,,-8106.00,-164.00,,-8270.00,-7995.00,,-111.00,-8159.00,,-111.00,-0.34,1150905,115,2,6661,威健生技
tpex,,,,,,125527.00,79466.00,,,46061.00,,,46061.00,28504.00,,17557.00,2150.00,19707.00,3953.00,15754.00,,,15754.00,-6325.00,,9429.00,,,,,,,0.62,1150905,115,2,6662,樂斯科
tpex,,,,,,1380757.00,707390.00,,,673367.00,,,673367.00,203581.00,,469786.00,93087.00,562873.00,118735.00,444138.00,,,444138.00,18249.00,,462387.00,444138.00,,,462387.00,,,7.29,1150905,115,2,6664,群翊
tpex,,,,,,3219118.00,2470535.00,,,748583.00,,,748583.00,393529.00,,355054.00,111744.00,466798.00,94035.00,372763.00,,,372763.00,-199.00,,372564.00,379278.00,,-6515.00,379080.00,,-6516.00,7.70,1150905,115,2,6667,信紘科
tpex,,,,,,1084310.00,527530.00,,,556780.00,,,556780.00,292488.00,,264292.00,123630.00,387922.00,50186.00,337736.00,,,337736.00,648949.00,,986685.00,337736.00,,,986685.00,,,6.34,1150905,115,2,6679,鈺太
tpex,,,,,,293407.00,192724.00,,,100683.00,,,100683.00,96007.00,,4676.00,-2220.00,2456.00,496.00,1960.00,,,1960.00,154.00,,2114.00,1960.00,,,2114.00,,,0.08,1150905,115,2,6680,鑫創電子
tpex,,,,,,1316245.00,660649.00,,,655596.00,,,655596.00,276121.00,,379475.00,41668.00,421143.00,87858.00,333285.00,,,333285.00,7017.00,,340302.00,333285.00,,,340302.00,,,12.24,1150905,115,2,6683,雍智科技
tpex,,,,,,157788.00,65058.00,,,92730.00,,,92730.00,102069.00,,-9339.00,8866.00,-473.00,586.00,-1059.00,,,-1059.00,-68169.00,,-69228.00,90.00,,-1149.00,-68079.00,,-1149.00,0.00,1150905,115,2,6684,安格
tpex,,,,,,1284281.00,783955.00,,,500326.00,,,500326.00,318190.00,,182136.00,8271.00,190407.00,37412.00,152995.00,,,152995.00,1465.00,,154460.00,152995.00,,,154460.00,,,5.10,1150905,115,2,6690,安碁資訊
tpex,,,,,,366418.00,398161.00,,,-31743.00,,,-31743.00,91839.00,,-123582.00,30802.00,-92780.00,-24909.00,-67871.00,,,-67871.00,,,-67871.00,-67897.00,0.00,26.00,-67897.00,0.00,26.00,-1.16,1150905,115,2,6692,進能服
tpex,,,,,,1167115.00,808286.00,,,358829.00,,,358829.00,184502.00,,174327.00,14745.00,189072.00,36980.00,152092.00,,,152092.00,38770.00,,190862.00,152092.00,0.00,0.00,190862.00,0.00,0.00,3.38,1150905,115,2,6693,廣閎科
tpex,,,,,,711956.00,595967.00,,,115989.00,,,115989.00,61116.00,,54873.00,9339.00,64212.00,13232.00,50980.00,,,50980.00,1639.00,,52619.00,50980.00,,,52619.00,,,1.86,1150905,115,2,6697,東捷資訊
tpex,,,,,,1715899.00,644020.00,,,1071879.00,,,1071879.00,885300.00,,186579.00,-1110.00,185469.00,37476.00,147993.00,,,147993.00,-7186.00,,140807.00,148560.00,,-567.00,141374.00,,-567.00,4.13,1150905,115,2,6703,軒郁
tpex,,,,,,134559.00,62992.00,,,71567.00,,,71567.00,69843.00,,1724.00,2606.00,4330.00,1647.00,2683.00,,,2683.00,4081.00,,6764.00,2683.00,,,6764.00,,,0.09,1150905,115,2,6708,天擎
tpex,,,,,,462547.00,100448.00,,,362099.00,,,362099.00,153118.00,,208981.00,60456.00,269437.00,47231.00,222206.00,,,222206.00,717.00,,222923.00,222206.00,,,222923.00,,,2.20,1150905,115,2,6712,長聖
tpex,,,,,,829325.00,498430.00,,,330895.00,,,330895.00,188866.00,,142029.00,17223.00,159252.00,22308.00,136944.00,,,136944.00,2889.00,,139833.00,136944.00,,,139833.00,,,4.65,1150905,115,2,6716,應廣
tpex,,,,,,192746.00,109404.00,,,83342.00,,,83342.00,65726.00,,17616.00,41862.00,59478.00,10162.00,49316.00,,,49316.00,9166.00,,58482.00,49316.00,,,58482.00,,,1.65,1150905,115,2,6720,久昌
tpex,,,,,,1835850.00,1723868.00,,,111982.00,,,111982.00,31151.00,,80831.00,1592.00,82423.00,17573.00,64850.00,,,64850.00,,,64850.00,64889.00,,-39.00,64850.00,,,2.88,1150905,115,2,6721,信實
tpex,,,,,,1883979.00,1452951.00,,,431028.00,,,431028.00,209759.00,,221269.00,-1537.00,219732.00,39841.00,179891.00,,,179891.00,7670.00,,187561.00,179891.00,,0.00,187561.00,,0.00,4.85,1150905,115,2,6725,矽科宏晟
tpex,,,,,,1192336.00,876755.00,,,315581.00,,,315581.00,126429.00,,189152.00,14835.00,203987.00,41324.00,162663.00,,,162663.00,9317.00,,171980.00,162663.00,,,171980.00,,,6.05,1150905,115,2,6727,亞泰金屬
tpex,,,,,,2475533.00,1558749.00,,,916784.00,,,916784.00,729795.00,,186989.00,-6155.00,180834.00,37079.00,143755.00,,,143755.00,-400.00,,143355.00,154652.00,,-10897.00,154252.00,,-10897.00,5.14,1150905,115,2,6728,上洋
tpex,,,,,,242022.00,132702.00,,,109320.00,,,109320.00,70807.00,,38513.00,1655.00,40168.00,8034.00,32134.00,,,32134.00,53.00,,32187.00,32134.00,,,32187.00,,,0.89,1150905,115,2,6730,常廣
tpex,,,,,,2037803.00,1597601.00,,,440202.00,,,440202.00,348480.00,31.00,91753.00,134861.00,226614.00,26772.00,199842.00,,,199842.00,482078.00,,681920.00,,,,,,,4.09,1150905,115,2,6732,昇佳電子
tpex,,,,,,114435.00,32914.00,,,81521.00,,,81521.00,133183.00,,-51662.00,4163.00,-47499.00,-4197.00,-43302.00,,,-43302.00,-285.00,,-43587.00,-39706.00,,-3596.00,-40822.00,,-2765.00,-0.31,1150905,115,2,6733,博晟生醫
tpex,,,,,,199435.00,98684.00,,,100751.00,,,100751.00,86543.00,,14208.00,16064.00,30272.00,6324.00,23948.00,,,23948.00,-1970.00,,21978.00,23948.00,,,21978.00,,,0.52,1150905,115,2,6735,美達科技
tpex,,,,,,643983.00,209226.00,,,434757.00,,,434757.00,57547.00,,377210.00,8349.00,385559.00,75042.00,310517.00,,,310517.00,315.00,,310832.00,310517.00,,,310832.00,,,13.31,1150905,115,2,6739,竹陞科技
tpex,,,,,,1099256.00,289174.00,,,810082.00,,,810082.00,509249.00,,300833.00,31708.00,332541.00,67560.00,264981.00,,,264981.00,-3819.00,,261162.00,262368.00,,2613.00,258490.00,,2672.00,2.30,1150905,115,2,6741,91APP*-KY
tpex,,,,,,852461.00,734551.00,,,117910.00,,,117910.00,88436.00,,29474.00,9919.00,39393.00,6787.00,32606.00,,,32606.00,4548.00,,37154.00,29847.00,,2759.00,34316.00,,2838.00,1.34,1150905,115,2,6751,智聯服務
tpex,,,,,,987948.00,524616.00,,,463332.00,,,463332.00,346592.00,,116740.00,10314.00,127054.00,17733.00,109321.00,,,109321.00,-423.00,,108898.00,109225.00,,96.00,108802.00,,96.00,2.94,1150905,115,2,6752,叡揚
tpex,,,,,,981186.00,606678.00,,,374508.00,,,374508.00,222902.00,,151606.00,1802.00,153408.00,27166.00,126242.00,,,126242.00,-4259.00,,121983.00,126012.00,,230.00,121753.00,,230.00,3.62,1150905,115,2,6761,穩得
tpex,,,,,,342767.00,266792.00,,,75975.00,,,75975.00,57581.00,,18394.00,-9581.00,8813.00,900.00,7913.00,,,7913.00,,,7913.00,,,,,,,0.21,1150905,115,2,6762,達亞
tpex,,,,,,934775.00,546413.00,,,388362.00,,,388362.00,160450.00,,227912.00,28356.00,256268.00,58931.00,197337.00,,,197337.00,-8247.00,,189090.00,199617.00,,-2280.00,191370.00,,-2280.00,1.08,1150905,115,2,6763,綠界科技*
tpex,,,,,,166561.00,37548.00,,,129013.00,,,129013.00,126647.00,,2366.00,-2971.00,-605.00,-4.00,-601.00,,,-601.00,34.00,,-567.00,-601.00,,,-567.00,,,-0.02,1150905,115,2,6767,台微醫
tpex,,,,,,1500.00,145.00,,,1355.00,,,1355.00,60261.00,,-58906.00,43072.00,-15834.00,3763.00,-19597.00,,,-19597.00,,,-19597.00,,,,,,,-0.29,1150905,115,2,6785,昱展新藥
tpex,,,,,,1427133.00,568103.00,,,859030.00,,,859030.00,361125.00,,497905.00,17731.00,515636.00,138676.00,376960.00,,,376960.00,41049.00,,418009.00,379378.00,,-2418.00,420427.00,,-2418.00,9.79,1150905,115,2,6788,華景電
tpex,,,,,,400586.00,238173.00,,,162413.00,,,162413.00,107391.00,,55022.00,12357.00,67379.00,12699.00,54680.00,,,54680.00,-150.00,,54530.00,55184.00,,-504.00,55034.00,,-504.00,2.65,1150905,115,2,6791,虎門科技
tpex,,,,,,4710069.00,3802592.00,,,907477.00,,,907477.00,67495.00,,839982.00,26797.00,866779.00,161255.00,705524.00,,,705524.00,23119.00,,728643.00,651771.00,,53753.00,674971.00,,53672.00,8.96,1150905,115,2,6803,崑鼎
tpex,,,,,,784208.00,698847.00,,,85361.00,,,85361.00,64292.00,,21069.00,1664.00,22733.00,5568.00,17165.00,,,17165.00,0.00,,17165.00,17165.00,,,17165.00,,,0.38,1150905,115,2,6804,明係
tpex,,,,,,5923797.00,5188915.00,,,734882.00,,492.00,735374.00,246643.00,,488731.00,9665.00,498396.00,105150.00,393246.00,,,393246.00,5638.00,,398884.00,393246.00,0.00,,398884.00,0.00,,9.49,1150905,115,2,6811,宏碁資訊
tpex,,,,,,284514.00,181096.00,,,103418.00,,,103418.00,86308.00,,17110.00,21959.00,39069.00,6368.00,32701.00,,,32701.00,8479.00,,41180.00,32701.00,,,41180.00,,,1.03,1150905,115,2,6821,聯寶
tpex,,,,,,310866.00,354763.00,,,-43897.00,,,-43897.00,100551.00,,-144448.00,1274.00,-143174.00,-999.00,-142175.00,,,-142175.00,16507.00,,-125668.00,-143888.00,,1713.00,-127381.00,,1713.00,-4.73,1150905,115,2,6823,濾能
tpex,,,,,,1171369.00,855781.00,,,315588.00,,,315588.00,109128.00,,206460.00,13007.00,219467.00,42204.00,177263.00,,,177263.00,,,177263.00,,,,,,,2.99,1150905,115,2,6829,千附精密
tpex,,,,,,489203.00,293406.00,,,195797.00,,,195797.00,159831.00,,35966.00,-1289.00,34677.00,2496.00,32181.00,,,32181.00,19891.00,,52072.00,32181.00,,,52072.00,,,1.06,1150905,115,2,6840,東研信超
tpex,,,,,,167138.00,44943.00,,,122195.00,,,122195.00,97723.00,,24472.00,2236.00,26708.00,17570.00,9138.00,,,9138.00,,,9138.00,12397.00,,-3259.00,12397.00,,-3259.00,0.13,1150905,115,2,6841,長佳智能
tpex,,,,,,371069.00,226811.00,,,144258.00,,,144258.00,133090.00,,11168.00,2940.00,14108.00,-3855.00,17963.00,,,17963.00,10082.00,,28045.00,20236.00,,-2273.00,30313.00,,-2268.00,0.61,1150905,115,2,6843,進典
tpex,,,,,,1705388.00,1122980.00,,,582408.00,,,582408.00,540390.00,,42018.00,44149.00,86167.00,10340.00,75827.00,,,75827.00,-6463.00,,69364.00,75827.00,,,69364.00,,,2.03,1150905,115,2,6844,諾貝兒
tpex,,,,,,393850.00,207219.00,,,186631.00,,,186631.00,125379.00,,61252.00,-2287.00,58965.00,12916.00,46049.00,,,46049.00,-148.00,,45901.00,46049.00,,,45901.00,,,1.70,1150905,115,2,6846,綠茵
tpex,,,,,,311220.00,159395.00,,,151825.00,,,151825.00,49762.00,,102063.00,21490.00,123553.00,27029.00,96524.00,,,96524.00,1630.00,,98154.00,,,,,,,4.15,1150905,115,2,6855,數泓科
tpex,,,,,,347891.00,108330.00,,,239561.00,,,239561.00,187030.00,,52531.00,-6797.00,45734.00,13797.00,31937.00,,,31937.00,-5289.00,,26648.00,35340.00,,-3403.00,30051.00,,-3403.00,1.25,1150905,115,2,6856,鑫傳
tpex,,,,,,324397.00,250973.00,,,73424.00,,,73424.00,56436.00,,16988.00,32776.00,49764.00,7818.00,41946.00,,,41946.00,666.00,,42612.00,41946.00,,,42612.00,,,1.01,1150905,115,2,6859,伯特光
tpex,,,,,,115555.00,64249.00,,,51306.00,,,51306.00,74096.00,,-22790.00,-4373.00,-27163.00,-3774.00,-23389.00,,,-23389.00,-75.00,,-23464.00,,,,,,,-1.50,1150905,115,2,6865,偉康科技
tpex,,,,,,475628.00,140228.00,,,335400.00,,,335400.00,252745.00,36.00,82691.00,6973.00,89664.00,22567.00,67097.00,,,67097.00,3708.00,,70805.00,71329.00,,-4232.00,75069.00,,-4264.00,2.54,1150905,115,2,6870,騰雲
tpex,,,,,,21505.00,11026.00,,,10479.00,,,10479.00,90162.00,,-79683.00,7429.00,-72254.00,,-72254.00,,,-72254.00,803.00,,-71451.00,-72317.00,,63.00,-71757.00,,306.00,-1.02,1150905,115,2,6872,浩宇生醫
tpex,,,,,,1347002.00,1185536.00,,,161466.00,,,161466.00,75228.00,,86238.00,-2813.00,83425.00,16689.00,66736.00,,,66736.00,,,66736.00,,,,,,,3.10,1150905,115,2,6874,倍力
tpex,,,,,,1792.00,1462.00,,,330.00,,,330.00,205474.00,,-205144.00,10847.00,-194297.00,0.00,-194297.00,,,-194297.00,1.00,,-194296.00,-194297.00,,,-194296.00,,,-1.50,1150905,115,2,6875,國邑*
tpex,,,,,,102821.00,52575.00,,,50246.00,,,50246.00,104076.00,,-53830.00,3253.00,-50577.00,495.00,-51072.00,,,-51072.00,-2583.00,,-53655.00,-51072.00,,,-53655.00,,,-1.09,1150905,115,2,6877,鏵友益
tpex,,,,,,1182909.00,932931.00,,,249978.00,,,249978.00,74374.00,,175604.00,2777.00,178381.00,35691.00,142690.00,,,142690.00,-8573.00,,134117.00,,,,,,,9.51,1150905,115,2,6881,潤德
tpex,,,,,,682223.00,558249.00,,,123974.00,,,123974.00,102233.00,,21741.00,1317.00,23058.00,6932.00,16126.00,,,16126.00,-4674.00,,11452.00,16093.00,,33.00,11435.00,,17.00,0.88,1150905,115,2,6884,海柏特
tpex,,,,,,1106308.00,702595.00,,,403713.00,,,403713.00,90089.00,,313624.00,1160.00,314784.00,87544.00,227240.00,,,227240.00,20201.00,,247441.00,230811.00,,-3571.00,249780.00,,-2339.00,9.70,1150905,115,2,6894,衛司特
tpex,,,,,,208043.00,228023.00,,,-19980.00,,,-19980.00,53510.00,,-73490.00,5234.00,-68256.00,2373.00,-70629.00,,,-70629.00,,,-70629.00,,,,,,,-2.07,1150905,115,2,6895,宏碩系統
tpex,,,,,,556324.00,336210.00,,,220114.00,,,220114.00,126962.00,,93152.00,21512.00,114664.00,20576.00,94088.00,,,94088.00,1518.00,,95606.00,94289.00,,-201.00,95807.00,,-201.00,2.25,1150905,115,2,6899,創為精密
tpex,,,,,,4004703.00,2716186.00,,,1288517.00,,,1288517.00,134039.00,,1154478.00,18709.00,1173187.00,242011.00,931176.00,,,931176.00,,,931176.00,,,,,,,14.14,1150905,115,2,6903,巨漢
tpex,,,,,,476051.00,342579.00,,,133472.00,,,133472.00,71917.00,,61555.00,16018.00,77573.00,13178.00,64395.00,,,64395.00,1981.00,,66376.00,64395.00,,,66376.00,,,3.48,1150905,115,2,6904,伯鑫
tpex,,,,,,1616230.00,1001919.00,,,614311.00,,,614311.00,359306.00,,255005.00,12732.00,267737.00,24858.00,242879.00,,,242879.00,40860.00,,283739.00,242879.00,,,283739.00,,,4.00,1150905,115,2,6907,雅特力-KY
tpex,,,,,,186951.00,84621.00,,,102330.00,,,102330.00,68819.00,,33511.00,1808.00,35319.00,7941.00,27378.00,,,27378.00,2167.00,,29545.00,27378.00,,,29545.00,,,0.90,1150905,115,2,6910,德鴻
tpex,,,,,,1614485.00,1130743.00,,,483742.00,,,483742.00,261243.00,,222499.00,16247.00,238746.00,50577.00,188169.00,,,188169.00,25998.00,,214167.00,179149.00,,9020.00,202316.00,,11851.00,4.11,1150905,115,2,6913,鴻呈
tpex,,,,,,1135607.00,680742.00,,,454865.00,,,454865.00,247658.00,,207207.00,1171.00,208378.00,55581.00,152797.00,,,152797.00,5846.00,,158643.00,152797.00,,,158643.00,,,5.63,1150905,115,2,6922,宸曜
tpex,,,,,,98441.00,23423.00,,,75018.00,,,75018.00,52372.00,,22646.00,3000.00,25646.00,4044.00,21602.00,,,21602.00,,,21602.00,,,,,,,1.08,1150905,115,2,6925,意藍
tpex,,,,,,1599497.00,1071181.00,,,528316.00,,,528316.00,552394.00,,-24078.00,174.00,-23904.00,,-23904.00,,,-23904.00,-16209.00,,-40113.00,,,,,,,-0.53,1150905,115,2,6929,佑全
tpex,,,,,,0.00,0.00,,,0.00,,,0.00,259620.00,,-259620.00,42327.00,-217293.00,0.00,-217293.00,,,-217293.00,2332.00,,-214961.00,-217293.00,,,-214961.00,,,-2.49,1150905,115,2,6945,圓祥生技
tpex,,,,,,634597.00,317264.00,,,317333.00,,,317333.00,184671.00,,132662.00,38208.00,170870.00,23263.00,147607.00,,,147607.00,65379.00,,212986.00,147607.00,,,212986.00,,,4.92,1150905,115,2,6953,家碩
tpex,,,,,,2245338.00,1930249.00,,,315089.00,,,315089.00,268624.00,,46465.00,12398.00,58863.00,10601.00,48262.00,0.00,,48262.00,-3049.00,,45213.00,47947.00,,315.00,44768.00,,445.00,1.81,1150905,115,2,6961,旅天下
tpex,,,,,,820362.00,592232.00,,,228130.00,,,228130.00,133216.00,,94914.00,-3286.00,91628.00,24923.00,66705.00,,,66705.00,13732.00,,80437.00,66705.00,,,80437.00,,,2.73,1150905,115,2,6967,汎瑋材料
tpex,,,,,,1832794.00,1077219.00,,,755575.00,,,755575.00,649827.00,,105748.00,-8380.00,97368.00,23325.00,74043.00,,,74043.00,,,74043.00,74006.00,,37.00,74006.00,,37.00,1.50,1150905,115,2,6968,萬達寵物
tpex,,,,,,980204.00,884407.00,,,95797.00,,,95797.00,40660.00,,55137.00,-11225.00,43912.00,12510.00,31402.00,,,31402.00,-902.00,,30500.00,31529.00,,-127.00,30627.00,,-127.00,0.82,1150905,115,2,6971,惠民實業
tpex,,,,,,1015662.00,774198.00,,,241464.00,,,241464.00,208016.00,,33448.00,-11590.00,21858.00,5698.00,16160.00,,,16160.00,4085.00,,20245.00,16160.00,,,20245.00,,,0.40,1150905,115,2,6982,大井泵浦
tpex,,,,,,118655.00,46997.00,,,71658.00,,,71658.00,51594.00,,20064.00,2531.00,22595.00,5147.00,17448.00,,,17448.00,,,17448.00,,,,,,,1.07,1150905,115,2,6983,華洋精機
tpex,,,,,,166392.00,11710.00,,,154682.00,,,154682.00,72092.00,,82590.00,3571.00,86161.00,20379.00,65782.00,,,65782.00,,,65782.00,,,,,,,1.42,1150905,115,2,6986,和迅
tpex,,,,,,1581558.00,917202.00,,,664356.00,,,664356.00,312976.00,346.00,351726.00,32469.00,384195.00,57378.00,326817.00,,,326817.00,54061.00,,380878.00,,,,,,,7.84,1150905,115,2,6996,力領科技
tpex,,,,,,2700718.00,2466855.00,,,233863.00,,,233863.00,266451.00,,-32588.00,12526.00,-20062.00,-1083.00,-18979.00,,,-18979.00,474.00,,-18505.00,-18979.00,,,-18505.00,,,-0.86,1150905,115,2,6997,博弘
tpex,,,,,,226169.00,153568.00,,,72601.00,,,72601.00,82306.00,,-9705.00,-2071.00,-11776.00,-1179.00,-10597.00,,,-10597.00,0.00,,-10597.00,,,,,,,-0.30,1150905,115,2,7402,邑錡
tpex,,,,,,195340.00,85458.00,,,109882.00,,,109882.00,50753.00,,59129.00,6183.00,65312.00,14080.00,51232.00,,,51232.00,844.00,,52076.00,51232.00,,,52076.00,,,1.52,1150905,115,2,7547,碩網
tpex,,,,,,428122.00,253817.00,,,174305.00,,,174305.00,68523.00,,105782.00,71363.00,177145.00,25916.00,151229.00,,,151229.00,334595.00,,485824.00,151402.00,,-173.00,486069.00,,-245.00,5.25,1150905,115,2,7556,意德士科技
