sid,k,pos,entry_pos,month,g_H60,g_H120,g_LD,xpos_H60,xpos_H120,xpos_LD,t_LD,relvol,g_H20,xpos_H20,score,c1,c2,c3,c4,c5,liq,K0,K1,K3,K4,K2,K2_period
2360,2762,2762,2763,2026-05,-0.2241047337100589,,-0.2405693547453892,2822,-1,2803,True,1.2240881135108477,0.0,2782,3,True,False,False,True,True,10150941978.5,0,3.0,0.7603816849065048,0.3221288515406162,0.11439729139388177,2026-04
2363,2131,2141,2142,2023-10,-0.0647181628392484,0.2943632567849688,0.091858037578288,2201,2261,2157,True,5.657218286812031,-0.0584551148225469,2161,4,True,False,True,True,True,3365388452.0,3,4.0,4.35589812857657,0.3687230989956958,0.47260818328811416,2023-09
2365,1414,1414,1415,2020-10,-0.047413793103448,0.2241379310344828,0.2241379310344828,1474,1534,1534,False,17.1144960030635,-0.0301724137931034,1434,3,False,False,True,True,True,20486606.55,5,3.0,8.359716363079174,0.14634146341463428,0.07728991942114782,2020-09
2367,685,685,686,2017-10,0.9423076923076924,0.6692307692307691,0.6423076923076925,745,805,760,True,19.095091289177645,0.2307692307692308,705,3,False,False,True,True,True,49225272.6,7,3.0,12.896534066121148,0.11555555555555563,0.15651076131423536,2017-09
2367,711,711,712,2017-11,0.0611111111111111,0.3194444444444444,0.1861111111111113,771,831,760,True,20.81078732086132,0.3,731,3,False,False,True,True,True,453588486.25,7,3.0,4.817146261943945,0.13738019169329063,0.08449422168280862,2017-10
2367,733,733,734,2017-12,-0.1525423728813559,-0.135593220338983,-0.0953389830508473,793,853,760,True,2.165503350036399,-0.0169491525423728,753,3,True,True,False,True,False,1500732151.2,7,3.0,0.7702460203012941,0.3647058823529412,0.18405394077727566,2017-11
2368,1707,1707,1708,2021-12,0.0416666666666667,0.0637345948522492,0.0637345948522492,1767,1827,1827,False,3.969114694495262,-0.0392156862745096,1727,3,False,False,True,True,True,1024290624.65,8,3.0,3.455305061695119,0.15889212827988364,0.053677495590295,2021-11
2368,2215,2222,2223,2024-02,-0.2916666666666666,-0.2367088787723469,-0.2864887345045852,2282,2342,2338,True,3.4663258428132555,-0.1576086956521738,2242,3,True,False,False,True,True,2018880127.0,8,3.0,2.2529390334624857,0.3964194373401533,0.11372677580610491,2024-01
2368,2576,2583,2584,2025-08,0.1298701298701299,0.667060212514758,0.667060212514758,2643,2703,2703,False,2.1299876580434134,0.036599763872491,2603,3,True,False,False,True,True,3734070672.7,8,3.0,1.981999995637094,0.31723027375201274,0.20531027824852055,2025-07
2368,2751,2758,2759,2026-05,-0.5191374146887624,,-0.1920529801324503,2818,-1,2767,True,0.7377565137683756,-0.1556291390728478,2778,3,True,False,False,True,True,8019522690.15,8,3.0,0.673332474840719,0.6353591160220993,0.22760914473376892,2026-03
2369,565,565,566,2017-05,-0.0119779983837279,0.0736505750896823,0.0736505750896823,625,685,685,False,11.304768858957814,-0.0127388535031846,585,3,False,False,True,True,True,45110795.85,9,3.0,10.770588521993455,0.0996441281138789,0.061341253285615904,2017-03
2369,1446,1446,1447,2020-12,0.1123595505617978,0.3520599250936329,0.1198501872659174,1506,1566,1550,True,11.026276174380248,0.052434456928839,1466,3,False,False,True,True,True,86697315.25,9,3.0,3.088978029224498,0.23611111111111116,0.02773543752684282,2020-10
2369,1475,1475,1476,2021-01,0.1515151515151516,0.603030303030303,-0.0939393939393938,1535,1595,1550,True,4.051518566771907,-0.0545454545454545,1495,3,False,False,True,True,True,90810089.1,9,3.0,3.118382118182505,0.11071428571428577,0.06529626116907106,2020-12
2369,1574,1574,1575,2021-06,0.4682926829268294,0.3341463414634147,0.3341463414634147,1634,1694,1694,False,6.375591320496663,0.2780487804878049,1594,3,False,False,True,True,True,189948588.45,9,3.0,5.870756703693736,0.29595015576324,0.004999140724737394,2021-05
2369,1598,1598,1599,2021-07,-0.1460869565217391,-0.1217391304347825,-0.1217391304347825,1658,1718,1718,False,3.825620810003264,-0.0643478260869564,1618,3,True,False,False,True,True,773826898.95,9,3.0,1.1230916800375461,0.4538258575197891,0.049910682932042594,2021-06
2369,2685,2685,2686,2026-01,0.1335740072202165,0.4855595667870036,0.135379061371841,2745,2805,2783,True,5.027340732408182,-0.055956678700361,2705,3,False,False,True,True,True,264405846.2,9,3.0,3.2226952892541605,0.1586956521739129,0.01643580752992646,2025-11
2369,2802,2802,2803,2026-07,,,-0.1482799525504151,-1,-1,2810,True,4.875993910377243,-0.2004744958481612,2822,3,True,True,False,True,False,1053149833.8,9,3.0,2.3980110236428165,0.32114467408585057,0.08293383824141598,2026-05
2371,2061,2062,2063,2023-06,0.0577342047930282,-0.0392156862745098,-0.0392156862745098,2122,2182,2182,False,18.69266183454367,0.1111111111111111,2082,3,False,False,True,True,True,1785605800.1,1,3.0,4.196265918592096,0.20657894736842097,0.016030217923629797,2023-05
2374,2422,2430,2431,2024-12,-0.0878594249201276,-0.1373801916932907,-0.3330670926517571,2490,2550,2497,True,47.968659088825866,-0.0894568690095847,2450,4,True,False,True,True,True,803198305.9,4,4.0,8.428104340203639,0.33333333333333326,0.008243923970411293,2024-11
2374,2602,2610,2611,2025-09,-0.1926229508196721,-0.2804528640913077,-0.1475409836065574,2670,2730,2703,True,3.862465587433944,-0.1711065573770491,2630,3,True,False,False,True,True,3755075729.05,4,3.0,1.8083720422644987,0.3647959183673468,0.10563873144139224,2025-08
2375,1476,1494,1495,2021-02,-0.2306451612903224,-0.129032258064516,-0.3370967741935482,1554,1614,1550,True,2.3826594882954604,0.0725806451612902,1514,3,True,False,False,True,True,1514794490.95,5,3.0,1.5712216113931992,0.33047210300429164,0.09935583528552394,2021-01
2376,1532,1532,1533,2021-04,-0.0919642860405122,-0.142410714593817,-0.0714285714285714,1592,1652,1549,True,4.421551537929678,-0.0491071428571427,1552,3,False,False,True,True,True,897309820.4,6,3.0,3.256343232371471,0.23265741728922085,0.06003440126821591,2021-03
2376,1670,1670,1671,2021-11,0.1679999999999999,-0.1079999999999999,-0.1079999999999999,1730,1790,1790,False,6.076050243498322,0.1119999999999998,1690,3,True,False,False,True,True,2694427926.4,6,3.0,1.6975435342637488,0.4487632508833921,0.09871945720507114,2021-09
2376,2222,2222,2223,2024-02,-0.1673360107095046,-0.3524552113995574,-0.3524552113995574,2282,2342,2342,False,3.5532573254692874,-0.1619812583668005,2242,3,True,False,False,True,True,6055740884.35,6,3.0,2.4685919699162597,0.4702380952380951,0.009845715092158258,2024-01
2376,2767,2767,2768,2026-05,0.2168311845760264,,0.1633619048276791,2827,-1,2831,True,8.206707227285012,0.0921875,2787,3,False,False,True,True,True,3770950461.35,6,3.0,3.5265809244386404,0.17406749555950252,0.11854440557343926,2026-04
2377,1348,1348,1349,2020-07,0.029005514008596,0.0690446390672963,0.0690446390672963,1408,1468,1468,False,4.355834307858417,0.0661478599221789,1368,3,False,False,True,True,True,664556705.9,7,3.0,3.286156679500298,0.21739130434782616,0.16669133321807217,2020-06
2377,1385,1385,1386,2020-09,-0.135593220338983,0.0033898305084747,0.0033898305084747,1445,1505,1505,False,5.333321849204755,-0.1152542372881355,1405,3,False,False,True,True,True,1291487713.75,7,3.0,3.5968743260527978,0.1345445410864008,0.004400479403119162,2020-07
2377,1497,1497,1498,2021-02,0.0281249999999999,-0.1906249999999999,-0.1906249999999999,1557,1617,1617,False,7.515955730430701,0.01875,1517,3,False,False,True,True,True,738727745.05,7,3.0,5.431689487618224,0.20522388059701502,0.0903697529943337,2021-01
2377,1542,1542,1543,2021-05,-0.21875,-0.2298803475020275,-0.2298803475020275,1602,1662,1662,False,4.295090038721331,-0.1380208333333333,1562,3,False,False,True,True,True,1079818456.9,7,3.0,3.686482800477495,0.08045977011494232,0.041299059562601714,2021-03
2379,691,691,692,2017-11,0.0423728813559323,-0.0508474576271187,-0.0381355932203388,751,811,807,True,8.62556387192248,-0.0508474576271187,711,3,False,False,True,True,True,149248325.05,9,3.0,7.372391245472137,0.107981220657277,0.0748154051279748,2017-09
2379,1602,1602,1603,2021-07,-0.1834170812399369,-0.0785506432518026,-0.0785506432518026,1662,1722,1722,False,4.486874650746152,-0.0787269681742044,1622,3,False,False,True,True,True,1236966470.1,9,3.0,4.012621403229093,0.22355289421157676,0.10180593973982677,2021-06
2380,1459,1465,1466,2020-12,0.1982082866741319,0.2877939529675253,0.2486002239641656,1525,1585,1550,True,8.61079381423342,-0.1634938409854424,1485,3,False,False,True,True,True,11772869.35,0,3.0,4.571709359876656,0.23216995447647948,0.33403122253861994,2020-11
2380,1530,1536,1537,2021-04,-0.2549019607843137,-0.4169934640522876,-0.2712418300653595,1596,1656,1550,True,10.16973618024288,-0.2483660130718954,1556,3,True,True,False,True,False,86717141.65,0,3.0,1.33381436241101,0.5825446898002105,0.0069868398318262415,2021-03
2382,1709,1709,1710,2021-12,-0.0842105263157895,-0.1652631578947369,-0.1652631578947369,1769,1829,1829,False,3.8163172014492734,-0.0221052631578948,1729,3,False,False,True,True,True,626218339.05,2,3.0,3.121677223579229,0.10244470314318987,0.007746585113655113,2021-11
2383,1534,1534,1535,2021-04,0.3085714285714285,0.2193329056169113,0.2193329056169113,1594,1654,1654,False,3.3059573615328555,-0.0942857142857144,1554,3,False,False,True,True,True,337746396.85,3,3.0,4.011188882058387,0.041543026706231334,0.024850872944184754,2021-03
2383,1570,1570,1571,2021-06,0.2201744052067089,0.4699945959279101,0.4699945959279101,1630,1690,1690,False,15.823170306429496,0.1147959183673468,1590,3,False,False,True,True,True,424945761.95,3,3.0,13.360873679375684,0.29702970297029707,0.09116445983988597,2021-05
2383,1642,1642,1643,2021-09,0.1194331983805667,0.0404858299595141,0.0404858299595141,1702,1762,1762,False,3.740415506852645,-0.1194331983805666,1662,3,False,False,True,True,True,693640292.65,3,3.0,4.29231421753971,0.08532098257104748,0.03562487027629957,2021-08
2383,2424,2424,2425,2024-12,0.0539130434782608,0.528695652173913,-0.0208695652173913,2484,2544,2455,True,2.532142161653077,0.0173913043478259,2444,3,True,False,False,True,True,3628385961.9,3,3.0,1.6189093902028195,0.3044469783352337,0.06661066750384848,2024-11
2383,2471,2471,2472,2025-02,0.104851330203443,0.7996870109546168,-0.3192488262910797,2531,2591,2497,True,2.648484505710248,-0.0688575899843504,2491,3,False,False,True,True,True,2699847920.15,3,3.0,3.3712710794074314,0.04975124378109452,0.08985224592004748,2025-01
2383,2710,2710,2711,2026-02,1.061538461538461,1.791208791208791,1.4065934065934065,2770,2830,2802,True,1.8505684590361096,0.2285714285714284,2730,3,True,False,False,True,True,7811504320.9,3,3.0,1.4674742071549254,0.31437125748503014,0.23934495657798194,2026-01
2383,2829,2829,2830,2026-08,,,-0.1771193288619726,-1,-1,2858,False,1.544464901646758,-0.1257911285830659,2849,3,True,False,False,True,True,12215852262.9,3,3.0,1.4748865042120958,0.3715239154616241,0.12172623529960136,2026-05
2387,1087,1117,1118,2019-07,0.0846560846560848,-0.0158730158730157,0.033068783068783,1177,1237,1215,True,172.45338512795524,0.0066137566137565,1137,3,True,False,False,True,True,240912449.55,7,3.0,2.488450344180231,0.7272005297436477,0.09389059591568727,2019-06
2387,1137,1167,1168,2019-10,-0.1841807909604519,-0.2779661016949153,-0.1175141242937855,1227,1287,1215,True,5.302539266178615,-0.1672316384180791,1187,3,False,False,True,True,True,318481637.65,7,3.0,4.751637444991642,0.11410256410256414,0.2093995716676642,2019-09
2387,1329,1359,1360,2020-07,0.4594702817112355,0.4594702817112355,0.4594702817112355,1419,1479,1479,False,4.002883330833426,0.4645161290322579,1379,3,False,False,True,True,True,243632294.55,7,3.0,3.1718778310048963,0.1832061068702291,0.09160082663217683,2020-06
2387,1350,1380,1381,2020-08,0.0755402583900399,0.0067912361918129,0.0067912361918129,1440,1500,1500,False,5.045220888735902,0.0388741132176522,1400,3,True,True,False,True,False,1154251053.6,7,3.0,1.2824037685591418,0.42887700534759343,0.11280429890112731,2020-07
2388,2078,2078,2079,2023-07,0.0497737556561086,0.4162895927601808,0.1764705882352941,2138,2198,2092,True,8.118555497861596,-0.0090497737556561,2098,3,False,False,True,True,True,1138024103.3,8,3.0,4.1377682382520415,0.25378617791975455,0.21834475041672508,2023-06
2390,1550,1550,1551,2021-05,0.1561822125813448,-0.06941431670282,0.0759219088937093,1610,1670,1563,True,15.274496532222525,0.2776572668112798,1570,3,False,False,True,True,True,241834005.25,0,3.0,7.317925426453234,0.2674094707520893,0.31567618839152156,2021-04
2392,2412,2412,2413,2024-11,-0.1954022988505748,-0.4195402298850575,-0.4649425287356322,2472,2532,2497,True,43.809639295611895,-0.1597701149425288,2432,4,True,True,True,True,False,1426710457.2,2,4.0,7.26139069754342,0.39586645468998394,0.13530574564595677,2024-10
2393,1527,1527,1528,2021-04,0.0176125244618394,-0.0270940745131363,0.1095890410958906,1587,1647,1614,True,3.453174499279654,-0.1311154598825832,1547,3,False,False,True,True,True,221571293.4,3,3.0,3.433724321076694,0.1243001119820828,0.04697450010618143,2021-03
2393,1590,1590,1591,2021-07,-0.1807073367121422,-0.074535501296869,-0.0373514431239386,1650,1710,1614,True,5.449781268971287,0.1290322580645162,1610,3,False,False,True,True,True,394703247.7,3,3.0,3.3465913282881763,0.13793103448275867,0.061996173710384905,2021-06
2395,2757,2757,2758,2026-05,0.4369019781888368,,0.8862604150042548,2817,-1,2858,False,3.382234811032929,0.3222506393861892,2777,3,False,False,True,True,True,998122233.05,5,3.0,3.272359616736823,0.19335347432024186,0.09057844810282623,2026-03
2395,2827,2827,2828,2026-08,,,0.0388489208633093,-1,-1,2858,False,2.0431792016835177,-0.0604316546762589,2847,3,True,False,False,True,True,2921374456.3,5,3.0,1.414866899752046,0.3147346750867437,0.22413955520502937,2026-06
2399,610,610,611,2017-07,-0.1939393939393938,-0.1666666666666666,-0.2878787878787878,670,730,700,True,10.741687391876711,0.0424242424242422,630,3,False,False,True,True,True,39683834.8,9,3.0,6.023232336407166,0.2615384615384615,0.06978356336260982,2017-05
2399,1411,1411,1412,2020-10,0.306201550387597,1.558139534883721,1.558139534883721,1471,1531,1531,False,16.077863837654803,0.2519379844961238,1431,3,False,False,True,True,True,65732760.0,9,3.0,5.5333029071044635,0.20930232558139528,0.17420608390439574,2020-09
2401,2749,2749,2750,2026-04,0.085148514851485,,0.0118811881188118,2809,-1,2858,False,7.395050577260093,0.0653465346534651,2769,3,False,False,True,True,True,103408154.7,1,3.0,4.377725193078994,0.2028301886792454,0.16860056258790435,2026-03
2402,2325,2326,2327,2024-07,0.0720930232558139,-0.1895348837209302,-0.1279069767441859,2386,2446,2338,True,31.07537424068372,-0.1151162790697674,2346,3,True,False,True,True,False,458030580.7,2,3.0,7.4258235635749985,0.30670917357453065,0.06862353925606657,2024-06
2402,2353,2354,2355,2024-08,-0.0857142857142857,-0.0857142857142857,-0.0857142857142857,2414,2474,2474,False,6.722593116833634,-0.0681318681318681,2374,3,False,False,True,True,True,580243773.1,2,3.0,3.2813614437045646,0.14427860696517403,0.015705102695313,2024-07
2402,2583,2584,2585,2025-08,0.054897739504844,0.1948331539289558,0.1948331539289558,2644,2704,2704,False,17.542424708061905,0.1840688912809471,2604,3,False,False,True,True,True,284803278.0,2,3.0,4.972953211584875,0.24614521898561148,0.002778888124969958,2025-07
2402,2742,2743,2744,2026-04,-0.076056338028169,,-0.1990433134803122,2803,-1,2858,False,7.354135519028884,-0.0028169014084507,2763,5,True,True,True,True,True,466641237.45,2,5.0,5.599193938105309,0.3399602385685887,0.028608011336319183,2026-03
2404,1209,1216,1217,2019-12,-0.2004950495049504,0.0563558764082083,0.0563558764082083,1276,1336,1336,False,8.361653310305641,-0.0866336633663364,1236,3,False,False,True,True,True,540781613.8,4,3.0,3.5007569667487837,0.20481927710843362,0.0005637456418257081,2019-11
2404,1340,1347,1348,2020-07,-0.109090909090909,-0.0181818181818181,-0.0181818181818181,1407,1467,1467,False,5.282366719205356,-0.0318181818181817,1367,3,False,False,True,True,True,494012841.05,4,3.0,3.164364749461607,0.06891604372777271,0.46601545705921743,2020-06
2404,1957,1964,1965,2023-01,0.0858585858585858,0.1573744774421166,0.0353535353535354,2024,2084,2007,True,8.029270308409474,0.1111111111111111,1984,3,False,False,True,True,True,135858924.0,4,3.0,5.680685385083721,0.1005586592178771,0.04735650888404641,2022-12
2404,2766,2773,2774,2026-05,-0.136546188900179,,-0.0466926070038909,2833,-1,2789,True,2.5779303308836936,-0.0233463035019454,2793,3,True,False,False,True,True,4917286074.7,4,3.0,2.1117447830475315,0.3054695562435501,0.05385401255467426,2026-04
2405,629,629,630,2017-08,-0.0019479088387085,0.7392215765806469,-0.0333333333333333,689,749,633,True,14.160690542431098,-0.0541666666666666,649,3,False,False,True,True,True,140445141.8,5,3.0,3.743112337403756,0.20351239669421495,0.007027990705814169,2017-06
2406,1409,1414,1415,2020-10,-0.1599999999999999,-0.1479999999999999,-0.1479999999999999,1474,1534,1534,False,1.8029322470568123,-0.1799999999999999,1434,3,True,True,False,True,False,353579082.65,6,3.0,0.5943539516675083,0.624203821656051,0.42223145828758857,2020-09
2406,2275,2280,2281,2024-05,-0.0316742081447964,-0.1742081447963801,-0.0769230769230771,2340,2400,2338,True,18.009835499821804,0.0316742081447962,2300,3,False,False,True,True,True,106588789.7,6,3.0,9.471331599142832,0.07398568019093088,0.14875144496003423,2024-04
2406,2685,2690,2691,2026-01,0.0219780219780219,-0.0502354788069073,-0.0549450549450549,2750,2810,2708,True,16.231347511153068,-0.0722135007849293,2710,3,False,False,True,True,True,646051998.15,6,3.0,4.047271534624848,0.19288389513108628,0.09255152084495832,2025-12
2406,2775,2780,2781,2026-06,-0.2579365079365079,,-0.1746031746031745,2840,-1,2782,True,7.8088065018299,0.0886243386243386,2800,3,False,False,True,True,True,493972790.9,6,3.0,7.318939104748978,0.1031518624641834,0.05989514148854802,2026-04
2408,657,657,658,2017-09,0.0821114369501465,0.3181818181818181,0.3181818181818181,717,777,777,False,4.959406070445033,0.2595307917888563,677,3,False,False,True,True,True,446777803.55,8,3.0,5.473404769819389,0.09500805152979064,0.008132228158245436,2017-08
