vid,型態,族,H,d,名稱方向,原始,合併後,合併掉,剔除_硬斷點,剔除_T+1停牌,剔除_T+1開盤漲停,剔除_T+1開盤跌停,保留,身分,n_eff上限,n,dX̄,中位,勝率,最差,p10,p90,se,lo,hi,群數,分群單位,bonf_lo,bonf_hi,bonf不含0,se_非重疊,lo_非重疊,hi_非重疊,非重疊區段數,n_eff,出口,結果,配對剔除數,對照數_中位,對照數_最小,X̄（未乘d）,R̄,對照R̄,只配r10_對照數_中位,配對剔除明細,未配對_dXu_n,未配對_dXu_平均,未配對_dXu_lo,未配對_dXu_hi,未配對_dXu_標籤,只配r10_dX_n,只配r10_dX_平均,只配r10_dX_lo,只配r10_dX_hi,只配r10_dX_標籤,上市_n,上市_平均,上市_lo,上市_hi,上市_標籤,上櫃_n,上櫃_平均,上櫃_lo,上櫃_hi,上櫃_標籤,假訊號_新預設_x2,假訊號_新預設_x3,假訊號_新預設_平均dX,假訊號_新預設_帳,假訊號_不排除_x2,假訊號_不排除_x3,假訊號_不排除_平均dX,假訊號_不排除_帳,120日區段數,註,句子
K28,平頭底部,K,60,-1,1.0,312806,100967,211839,1456,847,75,90,98499,判定格,38.0,98331.0,-0.0011642675006573473,0.02160615580789424,0.5772035268633493,-7.000159036138191,-0.18101841142944602,0.17772370933980716,0.0005032615476422684,-0.002150660134036193,-0.00017787486727850114,38.0,60日區段,-0.0029937179393309137,0.0006651829380162192,False,0.0005345538388457118,-0.0022119930247949423,-0.00011654197651975217,38.0,38.0,出口②,結果③,168.0,13.0,1.0,0.0011642675006573473,0.02992601832709303,0.02876175082643568,135.0,"{""配對格無對照股"": 168}",98331.0,0.005157658165199821,0.0022769886320718356,0.008038327698327807,結果②,98496.0,-0.00022824108510744248,-0.0022015462383304396,0.0017450640681155546,結果①,55067.0,-0.00011722525991054109,-0.0023190785556388904,0.0020846280358178086,結果①,43264.0,-0.002496956920757302,-0.0048873332032487084,-0.00010658063826589478,結果③,15.0,0.0,0.0020636671480800516,"{""抽出"": 2954550, ""剔除"": 108390, ""配對格無對照股"": 4396, ""可抽日不足"": 420, ""錨點不可算"": 0}",17.0,0.0,0.0017188242605905742,"{""抽出"": 2954970, ""剔除"": 62665, ""配對格無對照股"": 4121, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：平頭底部之後 60 天，跟文獻實測方向相反：比對照組多漲 0.12%（95% CI -0.22% ～ -0.02%）；單格過關、但全族與運氣分不開（Bonferroni 下界含 0，⛔ 不單獨引用）；照名稱方向讀：名稱方向（看漲）多走 +0.12%
K28,平頭底部,K,120,-1,1.0,304669,98293,206376,2522,739,68,87,94877,H120 描述,,94715.0,-0.0022044653862208496,0.04026064995991527,0.5900860476165338,-11.429433612897295,-0.28771731563506386,0.27778056411513136,,,,,,,,,,,,,,,H120描述,162.0,13.0,1.0,0.0022044653862208496,0.06807889330541976,0.06587442791919891,133.0,"{""配對格無對照股"": 162}",94715.0,0.007879192524680141,,,,94874.0,-0.00045131004852889457,,,,53216.0,0.00024326686236616604,,,,41499.0,-0.00534330052299057,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,平頭底部（H120）：依構造不可判定（只描述：d×X̄ -0.22%、中位 +4.03%）
K29,多頭Breakaway,K,20,1,1.0,22,22,0,0,0,0,0,22,依構造不可判定,20.0,,,,,,,,,,,,,,,,,,,,,,依構造不可判定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,多頭Breakaway（H20）：依構造不可判定（n_eff 上限 20.0）
K29,多頭Breakaway,K,60,1,1.0,22,22,0,1,0,0,0,21,依構造不可判定,17.0,,,,,,,,,,,,,,,,,,,,,,依構造不可判定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,多頭Breakaway（H60）：依構造不可判定（n_eff 上限 17.0）
K29,多頭Breakaway,K,120,1,1.0,22,22,0,1,0,0,0,21,H120 描述（⛔ 未讀：兩個 H 都依構造不可判定）,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,多頭Breakaway（H120）：⛔ 未讀（兩個 H 都依構造不可判定）
K30,多久里線,K,20,1,1.0,75881,38551,37330,586,1323,336,843,35463,判定格,113.0,35337.0,0.000650440226899741,-0.009218168893111577,0.43645470753035065,-0.7481797154144563,-0.09368544870226829,0.09512655416848158,0.0007830228702811507,-0.0008842845988513143,0.0021851650526507962,113.0,曆月,-0.002195995270186053,0.003496875723985535,False,0.0007437119113402628,-0.000807235119327174,0.002108115573126656,115.0,113.0,出口③,結果①,126.0,16.0,1.0,0.000650440226899741,0.010594450994782723,0.009944010767882983,160.0,"{""配對格無對照股"": 126}",35337.0,-0.00249277860689599,-0.004287038762627714,-0.0006985184511642656,結果③,35463.0,0.00048148487692818503,-0.0014951233244324953,0.002458093078288865,結果①,15678.0,0.0009736342669796851,-0.0008347798884201933,0.0027820484223795637,結果①,19659.0,0.0003926938430361994,-0.0016216029925715534,0.002406990678643952,結果①,0.0,4.0,-0.0009382997884599144,"{""抽出"": 1063890, ""剔除"": 34563, ""配對格無對照股"": 1065, ""可抽日不足"": 0, ""錨點不可算"": 0}",0.0,4.0,-0.0005947558261232138,"{""抽出"": 1063890, ""剔除"": 31743, ""配對格無對照股"": 1123, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,多久里線之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +0.07%，95% CI -0.09% ～ +0.22%）
K30,多久里線,K,60,1,1.0,74560,37758,36802,1409,1107,307,822,34113,判定格,38.0,33980.0,0.0015028693109214494,-0.02268785285389776,0.4175397292525015,-1.126725445559448,-0.17834034310059685,0.180266881023167,0.0016236518217759214,-0.0016794882597593564,0.004685226881602255,38.0,60日區段,-0.0043994106298312005,0.0074051492516741,False,0.0016735758457469988,-0.001777339346742668,0.004783077968585567,38.0,38.0,出口②,結果①,133.0,16.0,1.0,0.0015028693109214494,0.035225052569395815,0.03372218325847436,159.0,"{""配對格無對照股"": 133}",33980.0,-0.0060534162331767945,-0.010971484820879627,-0.0011353476454739626,結果③,34113.0,0.001014602766164672,-0.003509985506778211,0.005539191039107555,結果①,15235.0,-0.0003385374495070928,-0.0042394231331491315,0.003562348234134946,結果①,18745.0,0.0029994727782529434,-0.0016732457420132367,0.0076721912985191236,結果①,0.0,28.0,-0.004504044542746129,"{""抽出"": 1023360, ""剔除"": 49318, ""配對格無對照股"": 1025, ""可抽日不足"": 30, ""錨點不可算"": 0}",0.0,12.0,-0.0032515631245611932,"{""抽出"": 1023390, ""剔除"": 39280, ""配對格無對照股"": 1065, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：多久里線之後 60 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +0.15%，95% CI -0.17% ～ +0.47%）
K30,多久里線,K,120,1,1.0,72508,36631,35877,2222,949,254,796,32410,H120 描述,,32274.0,0.004882579985543367,-0.04115271459288875,0.40686001115448966,-3.107185395704265,-0.2782336554316961,0.29342461045338813,,,,,,,,,,,,,,,H120描述,136.0,16.0,1.0,0.004882579985543367,0.07794201584984466,0.0730594358643013,157.0,"{""配對格無對照股"": 136}",32274.0,-0.007314351281494702,,,,32410.0,0.00449266082782586,,,,14605.0,0.0010541087233209095,,,,17669.0,0.008047151992151495,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,多久里線（H120）：依構造不可判定（只描述：d×X̄ +0.49%、中位 -4.12%）
K31,最後吞噬底,K,20,-1,1.0,106559,64996,41563,143,192,81,80,64500,判定格,113.0,64452.0,-0.000747834455050069,0.009381665820263778,0.5624961211444176,-1.6391178832001096,-0.10065949540972229,0.09861515636163407,0.000641497099670744,-0.002005168770404727,0.0005094998603045891,113.0,曆月,-0.003079797141050232,0.0015841282309500939,False,0.0006403662011713288,-0.0020029522093458737,0.0005072832992457355,115.0,113.0,出口③,結果①,48.0,15.0,1.0,0.000747834455050069,0.007422567842119616,0.006674733387069546,154.0,"{""配對格無對照股"": 48}",64452.0,0.0020633713535559623,0.0008881715679328365,0.0032385711391790884,結果②,64500.0,-0.0005003249468753515,-0.0015335253775930655,0.0005328754838423626,結果①,36841.0,-0.0009627762796176505,-0.0024479484902405167,0.0005223959310052158,結果①,27611.0,-0.00046104035998309305,-0.0022351801318611095,0.0013130994118949236,結果①,0.0,9.0,-0.0007095151116739608,"{""抽出"": 1935000, ""剔除"": 28011, ""配對格無對照股"": 1936, ""可抽日不足"": 0, ""錨點不可算"": 0}",0.0,2.0,-0.000142667303960083,"{""抽出"": 1935000, ""剔除"": 23703, ""配對格無對照股"": 1785, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,最後吞噬底之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ -0.07%，95% CI -0.20% ～ +0.05%）
K31,最後吞噬底,K,60,-1,1.0,104359,63641,40718,519,177,80,75,62790,判定格,38.0,62743.0,-0.0030661104994610944,0.023237616242382686,0.5789331080758013,-6.988941977617726,-0.195821047948365,0.18404489288571035,0.0015964296852330356,-0.0061951126825178435,6.289168359565516e-05,38.0,60日區段,-0.008869432850719117,0.002737211851796928,False,0.0014767930983286112,-0.005960624972185172,-0.00017159602673701667,38.0,38.0,出口②,結果①,47.0,15.0,1.0,0.0030661104994610944,0.032905698784792034,0.029839588285330943,153.0,"{""配對格無對照股"": 47}",62743.0,0.0050333718462296844,0.002903140397304684,0.007163603295154685,結果②,62790.0,-0.0013103471970566589,-0.00312348061166161,0.0005027862175482924,結果①,35945.0,-0.00179744921590503,-0.005335296450858968,0.0017403980190489085,結果①,26798.0,-0.004767805769161172,-0.009527705637238858,-7.905901083486364e-06,結果③,0.0,25.0,-0.0029437167074498447,"{""抽出"": 1883700, ""剔除"": 44052, ""配對格無對照股"": 2019, ""可抽日不足"": 0, ""錨點不可算"": 0}",0.0,3.0,-0.0010192980076868111,"{""抽出"": 1883700, ""剔除"": 33278, ""配對格無對照股"": 1758, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：最後吞噬底之後 60 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ -0.31%，95% CI -0.62% ～ +0.01%）
K31,最後吞噬底,K,120,-1,1.0,100861,61600,39261,1048,155,75,73,60249,H120 描述,,60201.0,-0.003730466509728301,0.04416990877837809,0.5948572282852445,-10.821834411731068,-0.30468960837237513,0.28486467782504116,,,,,,,,,,,,,,,H120描述,48.0,14.0,1.0,0.003730466509728301,0.0690778654450002,0.0653473989352719,150.0,"{""配對格無對照股"": 48}",60201.0,0.0097508327831129,,,,60249.0,-0.0004561882713641912,,,,34537.0,-0.0011315906035014546,,,,25664.0,-0.007227870545473183,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,最後吞噬底（H120）：依構造不可判定（只描述：d×X̄ -0.37%、中位 +4.42%）
K32,看漲十字星,K,20,-1,1.0,6727,6379,348,17,24,6,13,6319,判定格,113.0,6305.0,-0.00029120295744341915,0.00891321367419664,0.5573354480570976,-1.7068536654296684,-0.10142850383973058,0.09788693442307592,0.0015452798399880209,-0.0033199514438199402,0.002737545528933102,113.0,曆月,-0.0059085859949192295,0.005326180080032392,False,0.001754262311535991,-0.0037295570880539614,0.003147151173167123,115.0,113.0,出口③,結果①,14.0,17.0,1.0,0.00029120295744341915,0.01508625699379425,0.014795054036350829,165.0,"{""配對格無對照股"": 14}",6305.0,-0.0006596744536339986,-0.0054297513842178026,0.004110402476949806,結果①,6319.0,-0.0028533540757747907,-0.007076767749932557,0.0013700595983829758,結果①,3467.0,0.0008837343659815844,-0.0030016959376120093,0.0047691646695751785,結果①,2838.0,-0.0017265474607254794,-0.005600939464176367,0.0021478445427254075,結果①,1.0,0.0,0.0002591049833103414,"{""抽出"": 189570, ""剔除"": 2845, ""配對格無對照股"": 167, ""可抽日不足"": 0, ""錨點不可算"": 0}",2.0,0.0,0.0006897998248994228,"{""抽出"": 189570, ""剔除"": 2647, ""配對格無對照股"": 146, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,看漲十字星之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ -0.03%，95% CI -0.33% ～ +0.27%）
K32,看漲十字星,K,60,-1,1.0,6609,6268,341,64,22,6,13,6163,判定格,38.0,6149.0,0.00397719219068372,0.028103250637574878,0.5971702715888763,-3.5377587664561294,-0.18471157160212373,0.18484931827100734,0.0024576217807665245,-0.0008397464996186682,0.008794130880986108,38.0,60日區段,-0.0049567255027717205,0.01291110988413916,False,0.002737099298345741,-0.0013875224340739326,0.009341906815441371,38.0,38.0,出口②,結果①,14.0,17.0,1.0,-0.00397719219068372,0.044139516975836554,0.048116709166520256,164.0,"{""配對格無對照股"": 14}",6149.0,0.005726086423084184,-0.0004534578631982559,0.011905630709366625,結果①,6163.0,0.00011808117538647169,-0.005917173462532387,0.00615333581330533,結果①,3396.0,0.009212522598725889,0.0022606293987627634,0.016164415798689016,結果②,2753.0,-0.0024809197111365514,-0.012334431323988787,0.007372591901715683,結果①,1.0,0.0,0.0003031018519323303,"{""抽出"": 184890, ""剔除"": 3849, ""配對格無對照股"": 154, ""可抽日不足"": 0, ""錨點不可算"": 0}",3.0,1.0,-0.0001911757269088104,"{""抽出"": 184890, ""剔除"": 3817, ""配對格無對照股"": 165, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：看漲十字星之後 60 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +0.40%，95% CI -0.08% ～ +0.88%）
K32,看漲十字星,K,120,-1,1.0,6407,6071,336,139,21,5,11,5895,H120 描述,,5882.0,0.010363236651080788,0.04874023553171739,0.6040462427745664,-7.366302828582379,-0.2765492216266185,0.2881128596985723,,,,,,,,,,,,,,,H120描述,13.0,17.0,1.0,-0.010363236651080788,0.08203321885952536,0.09239645551060616,161.0,"{""配對格無對照股"": 13}",5882.0,0.014356280703821202,,,,5895.0,0.0069034221067161994,,,,3265.0,0.014742064510847004,,,,2617.0,0.004900159477929583,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,看漲十字星（H120）：依構造不可判定（只描述：d×X̄ +1.04%、中位 +4.87%）
K33,多頭母子十字,K,20,-1,1.0,8603,7979,624,32,69,5,31,7842,判定格,113.0,7833.0,-0.001857779501572159,0.006969393474486493,0.5555981105578961,-1.6351803168930095,-0.0864833144658545,0.08678967854229289,0.0012431319677451101,-0.004294318158352575,0.0005787591552082569,113.0,曆月,-0.006376798159713356,0.0026612391565690374,False,0.001515370509701064,-0.004827905700586244,0.0011123466974419262,115.0,113.0,出口③,結果①,9.0,17.0,1.0,0.001857779501572159,0.009225721342848835,0.007367941841276676,165.0,"{""配對格無對照股"": 9}",7833.0,0.00040528201587911934,-0.002397521334721425,0.003208085366479664,結果①,7842.0,-0.0021769406481012272,-0.004605005785268105,0.0002511244890656501,結果①,4375.0,-0.00043792892706417513,-0.003389823107397209,0.0025139652532688585,結果①,3458.0,-0.0036541491555549324,-0.007308041927278311,-2.56383831553908e-07,結果③,4.0,0.0,0.0010878353256035785,"{""抽出"": 235260, ""剔除"": 4013, ""配對格無對照股"": 189, ""可抽日不足"": 0, ""錨點不可算"": 0}",5.0,0.0,0.0011320009295402835,"{""抽出"": 235260, ""剔除"": 4126, ""配對格無對照股"": 192, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,多頭母子十字之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ -0.19%，95% CI -0.43% ～ +0.06%）
K33,多頭母子十字,K,60,-1,1.0,8483,7868,615,104,60,5,31,7668,判定格,38.0,7660.0,0.0034587075941903,0.022891592490119846,0.5881201044386423,-2.6490600139270475,-0.16463966561228108,0.17130314383277884,0.003046663085306088,-0.0025127520530096327,0.009430167241390232,38.0,60日區段,-0.0076164860978692635,0.014533901286249862,False,0.0033062488370058166,-0.003021540126341101,0.009938955314721701,38.0,38.0,出口②,結果①,8.0,17.0,1.0,-0.0034587075941903,0.025972823547795686,0.029431531141985986,163.0,"{""配對格無對照股"": 8}",7660.0,0.00805700231579877,0.0006273724656039861,0.015486632165993552,結果②,7668.0,0.002049508076916721,-0.0036558898592791655,0.007754906013112607,結果①,4312.0,0.007088512786005257,0.0003449693738506454,0.01383205619815987,結果②,3348.0,-0.0012162386385176156,-0.010283902681457735,0.007851425404422505,結果①,12.0,0.0,0.004462749386281122,"{""抽出"": 230010, ""剔除"": 5543, ""配對格無對照股"": 196, ""可抽日不足"": 30, ""錨點不可算"": 0}",17.0,0.0,0.005005730190315993,"{""抽出"": 230040, ""剔除"": 5261, ""配對格無對照股"": 213, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：多頭母子十字之後 60 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +0.35%，95% CI -0.25% ～ +0.94%）
K33,多頭母子十字,K,120,-1,1.0,8293,7697,596,191,56,4,31,7415,H120 描述,,7409.0,0.006020027607311855,0.04333609770954998,0.6097988932379539,-9.499666062472006,-0.2559984476430319,0.2753787970572208,,,,,,,,,,,,,,,H120描述,6.0,17.0,1.0,-0.006020027607311855,0.06340805993298063,0.06942808754029248,162.0,"{""配對格無對照股"": 6}",7409.0,0.011625397315702437,,,,7415.0,0.0025371624973049085,,,,4201.0,0.006159000990200004,,,,3208.0,0.005838036590630709,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,多頭母子十字（H120）：依構造不可判定（只描述：d×X̄ +0.60%、中位 +4.33%）
K34,看跌十字星,K,20,1,-1.0,10677,9825,852,25,17,96,17,9670,判定格,113.0,9657.0,0.0016679822490716762,-0.014338950639175292,0.42891167029098065,-0.668517721337351,-0.1408740310349673,0.14423779890328794,0.0015221168727891214,-0.0013153668215950018,0.004651331319738354,113.0,曆月,-0.0038651990434038796,0.007201163541547232,False,0.0019262891519933312,-0.002107544488835253,0.005443508986978605,115.0,113.0,出口③,結果①,13.0,18.0,1.0,0.0016679822490716762,0.01549535396379358,0.013827371714721903,167.0,"{""配對格無對照股"": 13}",9657.0,0.004828170521590697,0.0012443533697324228,0.008411987673448973,結果②,9670.0,0.002397914750001994,-0.0006746413827636954,0.0054704708827676835,結果①,5557.0,0.0025505104246428597,-0.0011526732673183718,0.006253694116604092,結果①,4100.0,0.00047183369501093027,-0.004661714992520856,0.005605382382542717,結果①,2.0,0.0,0.0010324461673510623,"{""抽出"": 290100, ""剔除"": 3211, ""配對格無對照股"": 267, ""可抽日不足"": 0, ""錨點不可算"": 0}",4.0,0.0,0.000854965728175891,"{""抽出"": 290100, ""剔除"": 3201, ""配對格無對照股"": 240, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,看跌十字星之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +0.17%，95% CI -0.13% ～ +0.47%）
K34,看跌十字星,K,60,1,-1.0,10447,9619,828,79,16,89,16,9419,判定格,38.0,9406.0,0.0015692326272451998,-0.03295001229252016,0.4104826706357644,-1.8905026056779914,-0.23346928346329449,0.25607692278698346,0.002118817205753509,-0.0025836490960316778,0.005722114350522077,38.0,60日區段,-0.006133066673575242,0.009271531928065641,False,0.0024893423567218516,-0.003309878391929629,0.006448343646420028,38.0,38.0,出口②,結果①,13.0,17.0,1.0,0.0015692326272451998,0.04984369113162498,0.04827445850437978,166.0,"{""配對格無對照股"": 13}",9406.0,0.012094517843440806,0.006311948788542946,0.017877086898338668,結果②,9419.0,0.005628604322297645,0.0010345612024617408,0.01022264744213355,結果②,5399.0,0.0010686083819326415,-0.006742290020073282,0.008879506783938566,結果①,4007.0,0.0022437697623693548,-0.007116985828181429,0.011604525352920139,結果①,2.0,0.0,0.002391765892170616,"{""抽出"": 282570, ""剔除"": 4578, ""配對格無對照股"": 270, ""可抽日不足"": 0, ""錨點不可算"": 0}",6.0,0.0,0.0023127614583366503,"{""抽出"": 282570, ""剔除"": 4449, ""配對格無對照股"": 237, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：看跌十字星之後 60 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +0.16%，95% CI -0.26% ～ +0.57%）
K34,看跌十字星,K,120,1,-1.0,10096,9309,787,144,15,79,12,9059,H120 描述,,9046.0,0.004698845210765153,-0.05390666506069335,0.4002874198540792,-1.4434211793032832,-0.339840827807698,0.356124112196903,,,,,,,,,,,,,,,H120描述,13.0,17.0,1.0,0.004698845210765153,0.10133112933071954,0.09663228411995438,164.0,"{""配對格無對照股"": 13}",9046.0,0.024072254540101028,,,,9059.0,0.012971371189072482,,,,5207.0,0.005392256392840889,,,,3839.0,0.0037583419481789734,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,看跌十字星（H120）：依構造不可判定（只描述：d×X̄ +0.47%、中位 -5.39%）
