vid,H,版本,r,n,平均,lo,hi,n_eff,出口,結果
K03,20,新預設,27,1441,0.0015084416499740328,-0.0048343917240132595,0.007851275023961326,113,出口③,結果①
K03,20,新預設,28,1460,0.0005873263687417507,-0.005033652389304128,0.006208305126787629,113,出口③,結果①
K03,20,新預設,29,1452,-0.0021058684912247014,-0.008057992752079414,0.003846255769630012,113,出口③,結果①
K03,20,不排除,0,1450,0.0007170400519976063,-0.005335694777589956,0.006769774881585169,113,出口③,結果①
K03,20,不排除,1,1454,-0.0020118967559354583,-0.007834868248382174,0.0038110747365112585,113,出口③,結果①
K03,20,不排除,2,1457,0.0008714337760466369,-0.005173828274646129,0.006916695826739403,113,出口③,結果①
K03,20,不排除,3,1455,-0.0002947457481775868,-0.006432493254422129,0.005843001758066956,113,出口③,結果①
K03,20,不排除,4,1451,-0.0019435764569246904,-0.009726297395636772,0.0058391444817873905,113,出口③,結果①
K03,20,不排除,5,1454,-0.004666048740292393,-0.01086685181440684,0.0015347543338220535,113,出口③,結果①
K03,20,不排除,6,1456,0.0012145540219421198,-0.004362668632526286,0.006791776676410525,113,出口③,結果①
K03,20,不排除,7,1460,-0.0013487090532309936,-0.007376385063682025,0.004678966957220038,113,出口③,結果①
K03,20,不排除,8,1457,-0.0012065702276963155,-0.006432150030167465,0.004019009574774834,113,出口③,結果①
K03,20,不排除,9,1464,-0.0011493090981862719,-0.006937507326731812,0.004638889130359268,113,出口③,結果①
K03,20,不排除,10,1456,0.003009292376783173,-0.002783682209210972,0.008802266962777318,113,出口③,結果①
K03,20,不排除,11,1460,0.0017584870290721785,-0.0038000162150136517,0.007316990273158008,113,出口③,結果①
K03,20,不排除,12,1456,-0.005901400378665289,-0.012701639117806843,0.0008988383604762659,113,出口③,結果①
K03,20,不排除,13,1457,0.0057698340566221555,-0.00027458241289969685,0.011814250526144009,113,出口③,結果①
K03,20,不排除,14,1459,0.00018428799506328854,-0.006251631707038356,0.006620207697164934,113,出口③,結果①
K03,20,不排除,15,1447,-0.00222358453017302,-0.007411103432787995,0.0029639343724419554,113,出口③,結果①
K03,20,不排除,16,1459,-0.0035872473639118074,-0.010061548121945863,0.002887053394122249,113,出口③,結果①
K03,20,不排除,17,1454,0.0003936691887520508,-0.0051775838197786195,0.005964922197282721,113,出口③,結果①
K03,20,不排除,18,1466,-0.0031621845666669826,-0.009530925128289996,0.0032065559949560306,113,出口③,結果①
K03,20,不排除,19,1443,0.001286858495514669,-0.004572507090571885,0.007146224081601222,113,出口③,結果①
K03,20,不排除,20,1462,0.0012018550427436358,-0.0050963347983929135,0.007500044883880185,113,出口③,結果①
K03,20,不排除,21,1446,-0.006059995022550809,-0.011807399938046026,-0.00031259010705559243,113,出口③,結果③
K03,20,不排除,22,1463,0.0010136505347989602,-0.00448765366088834,0.00651495473048626,113,出口③,結果①
K03,20,不排除,23,1460,-0.0007471397891933474,-0.008265215650964794,0.006770936072578098,113,出口③,結果①
K03,20,不排除,24,1455,-0.0004273165246758223,-0.006925004598099478,0.006070371548747833,113,出口③,結果①
K03,20,不排除,25,1454,-0.0007755248213766973,-0.006866787918996673,0.005315738276243279,113,出口③,結果①
K03,20,不排除,26,1451,-0.005614456868740688,-0.013663009879799657,0.0024340961423182815,113,出口③,結果①
K03,20,不排除,27,1447,0.0015129164283279202,-0.003998700301946868,0.0070245331586027086,113,出口③,結果①
K03,20,不排除,28,1470,-0.007027399193621342,-0.01295458303177791,-0.0011002153554647738,113,出口③,結果③
K03,20,不排除,29,1445,0.004557880270733693,-0.0012656297197659984,0.010381390261233383,113,出口③,結果①
K03,60,新預設,0,1386,0.00032235654822258884,-0.009079357982833589,0.009724071079278765,38,出口②,結果①
K03,60,新預設,1,1389,0.00910072612670586,-0.0023492148316307804,0.0205506670850425,38,出口②,結果①
K03,60,新預設,2,1400,0.01105282148872764,-0.0001395194062276013,0.022245162383682883,38,出口②,結果①
K03,60,新預設,3,1394,0.01348959165806619,0.004208558406700541,0.02277062490943184,38,出口②,結果②
K03,60,新預設,4,1381,0.0003238211309401753,-0.013080969336925029,0.01372861159880538,38,出口②,結果①
K03,60,新預設,5,1402,0.004151912780712132,-0.006789582833338476,0.015093408394762739,38,出口②,結果①
K03,60,新預設,6,1380,0.002127072228015157,-0.007641696241670407,0.011895840697700721,38,出口②,結果①
K03,60,新預設,7,1392,-0.005759501620426949,-0.018955772026307143,0.0074367687854532466,38,出口②,結果①
K03,60,新預設,8,1380,-0.0003623002769671223,-0.010821881343251696,0.010097280789317452,38,出口②,結果①
K03,60,新預設,9,1402,0.002590768198408128,-0.007757841049183408,0.012939377445999663,38,出口②,結果①
K03,60,新預設,10,1390,0.012646981836315642,0.002789279964881748,0.022504683707749537,38,出口②,結果②
K03,60,新預設,11,1389,0.003711883258788983,-0.008783714460282723,0.016207480977860688,38,出口②,結果①
K03,60,新預設,12,1396,-0.00919251358891093,-0.022420384185800703,0.004035357007978841,38,出口②,結果①
K03,60,新預設,13,1398,0.008213660830015741,-0.002214093036913927,0.01864141469694541,38,出口②,結果①
K03,60,新預設,14,1379,5.805151866779724e-05,-0.013524268052754935,0.01364037109009053,38,出口②,結果①
K03,60,新預設,15,1396,0.0006913662696129768,-0.009488187615096932,0.010870920154322885,38,出口②,結果①
K03,60,新預設,16,1401,0.0017054120449655039,-0.011131664771838823,0.01454248886176983,38,出口②,結果①
K03,60,新預設,17,1395,0.0038407531127259533,-0.006410952549903994,0.0140924587753559,38,出口②,結果①
K03,60,新預設,18,1401,0.008518230025112579,-0.002295358771064543,0.0193318188212897,38,出口②,結果①
K03,60,新預設,19,1399,0.004844584678823081,-0.006628238274687523,0.016317407632333684,38,出口②,結果①
K03,60,新預設,20,1374,-0.0002541665661602271,-0.011612843695325985,0.011104510563005533,38,出口②,結果①
K03,60,新預設,21,1383,-0.006868302969816814,-0.021458352250345675,0.007721746310712047,38,出口②,結果①
K03,60,新預設,22,1381,-0.0004357081135756591,-0.011777270305452857,0.010905854078301538,38,出口②,結果①
K03,60,新預設,23,1395,0.003909472137460146,-0.007301406363226189,0.015120350638146481,38,出口②,結果①
K03,60,新預設,24,1384,-0.0030975312548587567,-0.015040564799637614,0.008845502289920102,38,出口②,結果①
K03,60,新預設,25,1386,-0.0015790453189559299,-0.014368763195330137,0.011210672557418276,38,出口②,結果①
K03,60,新預設,26,1391,0.008359996845288053,-0.0013449882964072287,0.018064981986983336,38,出口②,結果①
K03,60,新預設,27,1395,-0.0031165131501402214,-0.014626492175245628,0.008393465874965186,38,出口②,結果①
K03,60,新預設,28,1394,0.000561871132538131,-0.009463233417321047,0.01058697568239731,38,出口②,結果①
K03,60,新預設,29,1385,0.010069764373820378,0.0002592818210569413,0.019880246926583814,38,出口②,結果②
K03,60,不排除,0,1398,0.004681565311037455,-0.006644582107745017,0.016007712729819927,38,出口②,結果①
K03,60,不排除,1,1389,-0.0009108508579067938,-0.01544642209081627,0.013624720375002683,38,出口②,結果①
K03,60,不排除,2,1386,0.0012161096003697866,-0.009276753280062154,0.011708972480801728,38,出口②,結果①
K03,60,不排除,3,1391,0.0021032214490809263,-0.010584438727395224,0.014790881625557075,38,出口②,結果①
K03,60,不排除,4,1397,0.01224862912364846,0.0010731790044291242,0.023424079242867796,38,出口②,結果②
K03,60,不排除,5,1393,0.006326215704468864,-0.004515611116995757,0.017168042525933486,38,出口②,結果①
K03,60,不排除,6,1375,-0.010163635795727394,-0.02142474033328707,0.0010974687418322804,38,出口②,結果①
K03,60,不排除,7,1392,-0.0007498804624454131,-0.013539847566799589,0.012040086641908762,38,出口②,結果①
K03,60,不排除,8,1393,0.010004255248300484,-0.00122259040531421,0.021231100901915177,38,出口②,結果①
K03,60,不排除,9,1379,-0.0006458265074893223,-0.012741120857190426,0.011449467842211783,38,出口②,結果①
K03,60,不排除,10,1410,-0.0069468607280156296,-0.01939484432750452,0.005501122871473262,38,出口②,結果①
K03,60,不排除,11,1388,0.001033020086533914,-0.01001673354798633,0.012082773721054159,38,出口②,結果①
K03,60,不排除,12,1388,-0.0066973541325066575,-0.01914895408525634,0.005754245820243024,38,出口②,結果①
K03,60,不排除,13,1388,-0.008664485198067806,-0.018471911757379396,0.001142941361243783,38,出口②,結果①
K03,60,不排除,14,1385,-0.01402863521547767,-0.02703405518593366,-0.001023215245021681,38,出口②,結果③
K03,60,不排除,15,1397,0.005437388098518331,-0.006624886320823573,0.017499662517860236,38,出口②,結果①
K03,60,不排除,16,1384,0.007778515818173347,-0.0006275443590690226,0.016184575995415718,38,出口②,結果①
K03,60,不排除,17,1395,-0.0009792582313633974,-0.015594663097426584,0.01363614663469979,38,出口②,結果①
K03,60,不排除,18,1379,0.002026941062807335,-0.01032656235417187,0.01438044447978654,38,出口②,結果①
K03,60,不排除,19,1392,0.007873462822940549,-0.0007885411329268295,0.016535466778807927,38,出口②,結果①
K03,60,不排除,20,1395,0.00015615417388317542,-0.012638255998477644,0.012950564346243995,38,出口②,結果①
K03,60,不排除,21,1409,-0.01681765324302536,-0.028801851072601907,-0.004833455413448812,38,出口②,結果③
K03,60,不排除,22,1393,0.013901633113743227,0.0019261240098480646,0.02587714221763839,38,出口②,結果②
K03,60,不排除,23,1392,0.0017659149497684689,-0.009590650085590383,0.013122479985127321,38,出口②,結果①
K03,60,不排除,24,1389,0.0027373469965035996,-0.004968673163371951,0.010443367156379151,38,出口②,結果①
K03,60,不排除,25,1396,0.003866725196663703,-0.008413603795861799,0.016147054189189203,38,出口②,結果①
K03,60,不排除,26,1389,-0.0028882781608414736,-0.012863184424453321,0.007086628102770375,38,出口②,結果①
K03,60,不排除,27,1384,0.0054571368164684254,-0.0024832376640226295,0.01339751129695948,38,出口②,結果①
K03,60,不排除,28,1384,-0.0006195042302018013,-0.010997265285468873,0.00975825682506527,38,出口②,結果①
K03,60,不排除,29,1391,0.0029957861649759047,-0.010350402006247091,0.0163419743361989,38,出口②,結果①
K04,20,新預設,0,43240,0.00027921836925048985,-0.0006764421960484292,0.001234878934549409,113,出口③,結果①
K04,20,新預設,1,43217,0.0002417548213944253,-0.0006632491141207084,0.001146758756909559,113,出口③,結果①
K04,20,新預設,2,43239,0.0005451581246326172,-0.0006059565166860088,0.0016962727659512432,113,出口③,結果①
K04,20,新預設,3,43224,0.0007194214219012968,-0.00027458730151096904,0.0017134301453135626,113,出口③,結果①
K04,20,新預設,4,43216,3.923891731976819e-05,-0.0009839649742079504,0.0010624428088474866,113,出口③,結果①
K04,20,新預設,5,43206,0.00041525162752558315,-0.0005011574798423947,0.0013316607348935609,113,出口③,結果①
K04,20,新預設,6,43239,4.5825500321350636e-05,-0.0009377295497704476,0.001029380550413149,113,出口③,結果①
K04,20,新預設,7,43219,0.00041966187124236584,-0.0005807671241143369,0.0014200908665990685,113,出口③,結果①
K04,20,新預設,8,43206,0.0005917828618686031,-0.00032203606489641554,0.0015056017886336216,113,出口③,結果①
K04,20,新預設,9,43231,-5.8560279219374464e-05,-0.0012187678256096893,0.0011016472671709404,113,出口③,結果①
K04,20,新預設,10,43236,-0.0002812167159933926,-0.001315544869266351,0.000753111437279566,113,出口③,結果①
K04,20,新預設,11,43236,0.0006939517107691094,-0.00037491551431360177,0.0017628189358518207,113,出口③,結果①
K04,20,新預設,12,43237,-0.00017665681285732832,-0.001212493993299525,0.0008591803675848682,113,出口③,結果①
K04,20,新預設,13,43288,0.00026349025444316246,-0.0006938659551163511,0.001220846464002676,113,出口③,結果①
K04,20,新預設,14,43238,-0.000497625481580213,-0.0013872092489577862,0.00039195828579736026,113,出口③,結果①
K04,20,新預設,15,43227,0.0005789457175210508,-0.00037708182388812225,0.0015349732589302239,113,出口③,結果①
K04,20,新預設,16,43251,0.0007806526367691606,-0.00030253575180077055,0.0018638410253390917,113,出口③,結果①
K04,20,新預設,17,43264,-0.00021633995313333497,-0.0011230404325033713,0.0006903605262367015,113,出口③,結果①
K04,20,新預設,18,43219,-0.0004525213315206612,-0.00145513234195122,0.0005500896789098976,113,出口③,結果①
K04,20,新預設,19,43234,-3.622397513572988e-05,-0.0010746680000322476,0.0010022200497607878,113,出口③,結果①
K04,20,新預設,20,43236,-0.0006897048122341776,-0.0016550113617676775,0.0002756017372993224,113,出口③,結果①
K04,20,新預設,21,43239,0.00030785207950173306,-0.0007114612532590516,0.0013271654122625177,113,出口③,結果①
K04,20,新預設,22,43258,-0.00038822057335509386,-0.001285162285874292,0.0005087211391641042,113,出口③,結果①
K04,20,新預設,23,43250,-0.0006703111662184823,-0.0018353399007435731,0.0004947175683066085,113,出口③,結果①
K04,20,新預設,24,43263,0.00022588633019232608,-0.0006396190144359377,0.0010913916748205897,113,出口③,結果①
K04,20,新預設,25,43233,0.000255374545761669,-0.0006804543736217257,0.0011912034651450636,113,出口③,結果①
K04,20,新預設,26,43267,0.0003030399448060228,-0.0006607653124140458,0.0012668452020260913,113,出口③,結果①
K04,20,新預設,27,43233,0.00037837611666364574,-0.0006385402410941255,0.0013952924744214169,113,出口③,結果①
K04,20,新預設,28,43242,8.459763328407208e-07,-0.0009928617931987216,0.000994553745864403,113,出口③,結果①
K04,20,新預設,29,43270,0.0002602568029285739,-0.0006992453827707496,0.0012197589886278975,113,出口③,結果①
K04,20,不排除,0,43306,7.340530864072159e-05,-0.0009906916075813023,0.0011375022248627455,113,出口③,結果①
K04,20,不排除,1,43294,0.0008130331117234682,-0.00016006088226968706,0.0017861271057166234,113,出口③,結果①
K04,20,不排除,2,43275,0.00021737455816194813,-0.0008373777220162721,0.0012721268383401683,113,出口③,結果①
K04,20,不排除,3,43306,0.0006231133542030664,-0.0002649872560558348,0.0015112139644619677,113,出口③,結果①
K04,20,不排除,4,43285,0.0004383278225632286,-0.0006536214775263332,0.0015302771226527903,113,出口③,結果①
K04,20,不排除,5,43298,0.0013120456235472763,0.0003754849121327924,0.00224860633496176,113,出口③,結果②
K04,20,不排除,6,43291,0.0003856432731547518,-0.0005255695667413868,0.0012968561130508906,113,出口③,結果①
K04,20,不排除,7,43327,0.0003970240708096575,-0.0006099962364735866,0.0014040443780929017,113,出口③,結果①
K04,20,不排除,8,43305,-0.0006445647386601877,-0.0015904030298426535,0.00030127355252227805,113,出口③,結果①
K04,20,不排除,9,43324,0.0018654118189243038,0.0008595680858572931,0.0028712555519913143,113,出口③,結果②
