date,stock_id,high,low,avg_price,volume,amount,transactions,price_basis
2021-06-03,6434,7.33,6.95,7.03,60003,421761,21,均價
2021-06-04,6434,7.30,7.12,7.23,101121,731377,32,均價
2021-06-07,6434,7.33,7.00,7.10,43125,306159,18,均價
2021-06-08,6434,7.35,7.02,7.10,5020,35646,6,均價
2021-06-09,6434,7.27,6.97,7.01,57030,400017,18,均價
2021-06-10,6434,7.27,6.98,6.98,2015,14068,3,均價
2021-06-11,6434,7.38,6.96,7.14,126061,899760,39,均價
2021-06-15,6434,7.10,6.96,7.01,22150,155214,14,均價
2021-06-16,6434,7.15,6.84,6.91,98121,678267,32,均價
2021-06-17,6434,7.18,6.66,6.84,62853,429942,32,均價
2021-06-18,6434,7.12,6.85,6.92,31005,214695,13,均價
2021-06-21,6434,6.95,6.61,6.69,42102,281613,24,均價
2021-06-22,6434,7.15,6.89,6.99,72110,503919,33,均價
2021-06-23,6434,7.10,6.84,6.92,29780,206163,16,均價
2021-06-24,6434,7.12,6.94,7.01,36862,258462,23,均價
2021-06-25,6434,7.19,6.91,7.02,13034,91562,9,均價
2021-06-28,6434,7.56,6.93,7.30,217825,1590484,84,均價
2021-06-29,6434,7.60,7.23,7.42,151282,1123059,61,均價
2021-06-30,6434,7.50,7.17,7.28,39171,285287,27,均價
2021-07-01,6434,7.58,7.40,7.53,156821,1180857,74,均價
2021-07-02,6434,7.93,7.60,7.74,50090,387536,40,均價
2021-07-05,6434,8.20,7.80,8.05,143380,1154791,65,均價
2021-07-06,6434,8.27,7.61,7.99,328681,2627602,105,均價
2021-07-07,6434,8.16,7.82,7.98,278552,2222902,62,均價
2021-07-08,6434,8.17,7.86,8.02,122314,980639,50,均價
2021-07-09,6434,8.20,8.00,8.14,270140,2199930,93,均價
2021-07-12,6434,8.31,8.00,8.22,31070,255388,23,均價
2021-07-13,6434,8.42,8.02,8.07,76152,614913,38,均價
2021-07-14,6434,8.30,7.97,8.08,162070,1310242,67,均價
2021-07-15,6434,8.18,7.77,7.89,137041,1080751,41,均價
2021-07-16,6434,8.02,7.64,7.77,131590,1022000,51,均價
2021-07-19,6434,8.04,7.91,7.99,36045,287951,18,均價
2021-07-20,6434,8.03,7.67,7.77,78020,606420,23,均價
2021-07-21,6434,8.03,7.64,7.70,96031,739568,38,均價
2021-07-22,6434,7.99,7.64,7.92,76031,601843,22,均價
2021-07-23,6434,8.02,7.71,7.98,33234,265192,16,均價
2021-07-26,6434,7.99,7.70,7.77,44500,345745,21,均價
2021-07-27,6434,8.02,7.87,7.92,57009,451441,22,均價
2021-07-28,6434,7.99,7.64,7.69,13920,107076,12,均價
2021-07-29,6434,8.00,7.68,7.71,28010,215950,8,均價
2021-07-30,6434,8.03,7.69,7.87,29210,229790,13,均價
2021-08-02,6434,8.00,7.70,7.85,28600,224525,11,均價
2021-08-03,6434,7.94,7.78,7.84,10520,82478,8,均價
2021-08-04,6434,8.00,7.70,7.77,90201,700756,29,均價
2021-08-05,6434,7.97,7.67,7.75,53400,413960,26,均價
2021-08-06,6434,7.93,7.60,7.67,124700,956758,47,均價
2021-08-09,6434,7.79,7.59,7.62,20110,153335,9,均價
2021-08-10,6434,7.96,7.58,7.68,40900,313961,17,均價
2021-08-11,6434,7.77,7.52,7.57,65102,492892,22,均價
2021-08-12,6434,7.73,7.47,7.51,67001,503417,18,均價
2021-08-13,6434,7.78,7.39,7.44,64100,476768,20,均價
2021-08-16,6434,7.42,7.08,7.14,19520,139408,13,均價
2021-08-17,6434,7.17,6.79,7.07,107011,756858,34,均價
2021-08-18,6434,7.12,6.80,6.98,49220,343745,17,均價
2021-08-19,6434,7.13,6.65,6.88,74011,509065,25,均價
2021-08-20,6434,7.13,6.90,6.96,100504,699916,35,均價
2021-08-23,6434,7.19,6.89,7.09,7013,49752,9,均價
2021-08-24,6434,7.26,6.75,6.92,20019,138554,15,均價
2021-08-25,6434,7.10,6.71,6.89,75058,516913,37,均價
2021-08-26,6434,7.10,7.00,7.10,6119,43433,6,均價
2021-08-27,6434,7.12,7.12,7.12,1000,7120,1,均價
2021-08-30,6434,7.13,7.12,7.12,1100,7833,2,均價
2021-08-31,6434,7.12,7.12,7.12,1000,7120,1,均價
2021-09-01,6434,7.13,7.02,7.08,9070,64232,7,均價
2021-09-02,6434,7.11,6.65,6.82,256011,1745427,53,均價
2021-09-03,6434,7.12,6.86,6.89,210045,1448036,58,均價
2021-09-06,6434,7.16,6.86,7.01,82130,575682,26,均價
2021-09-07,6434,7.26,7.00,7.18,52030,373427,21,均價
2021-09-08,6434,7.46,6.91,7.24,55050,398608,23,均價
2021-09-09,6434,7.59,7.26,7.49,98151,735181,42,均價
2021-09-10,6434,7.81,7.46,7.68,107689,826702,46,均價
2021-09-13,6434,8.09,7.81,7.99,345157,2759147,104,均價
2021-09-14,6434,8.04,7.69,7.94,49030,389060,15,均價
2021-09-15,6434,8.29,7.94,8.04,62025,498733,19,均價
2021-09-16,6434,8.13,7.92,8.02,80020,642069,28,均價
2021-09-17,6434,8.06,7.97,7.99,19110,152698,8,均價
2021-09-22,6434,8.02,7.96,7.99,45000,359770,13,均價
2021-09-23,6434,8.06,7.73,8.02,14010,112347,8,均價
2021-09-24,6434,8.09,7.86,7.92,21020,166471,9,均價
2021-09-27,6434,8.00,7.60,7.72,52342,404210,20,均價
2021-09-28,6434,8.00,8.00,8.00,1000,8000,1,均價
2021-09-29,6434,8.00,7.60,7.86,19001,149308,13,均價
2021-09-30,6434,8.00,7.61,7.81,12010,93740,8,均價
2021-10-01,6434,8.02,7.70,7.96,38000,302370,17,均價
2021-10-04,6434,8.02,7.63,7.74,24165,187144,17,均價
2021-10-05,6434,7.89,7.79,7.80,4520,35261,4,均價
2021-10-06,6434,8.00,7.66,7.70,16524,127198,12,均價
2021-10-07,6434,7.73,7.63,7.73,5010,38726,3,均價
2021-10-08,6434,7.99,7.64,7.81,17000,132850,8,均價
2021-10-12,6434,8.00,7.60,7.68,11010,84538,8,均價
2021-10-13,6434,7.90,7.56,7.64,5110,39058,6,均價
2021-10-14,6434,7.89,7.89,7.89,3000,23670,3,均價
2021-10-15,6434,8.20,7.89,8.00,46310,370687,16,均價
2021-10-18,6434,8.21,7.63,7.78,18210,141738,9,均價
2021-10-19,6434,7.83,7.60,7.64,8020,61306,5,均價
2021-10-20,6434,8.01,7.62,7.87,59578,468581,85,均價
2021-10-21,6434,8.05,7.73,7.99,13274,106080,195,均價
2021-10-22,6434,8.09,7.60,7.75,175428,1360184,62,均價
2021-10-25,6434,7.94,7.66,7.76,110601,857724,43,均價
2021-10-26,6434,8.03,7.65,7.77,155922,1211665,51,均價
2021-10-27,6434,7.90,7.54,7.68,198880,1526859,116,均價
2021-10-28,6434,7.83,7.61,7.77,5001,38847,5,均價
2021-10-29,6434,8.01,7.90,7.92,17015,134779,15,均價
2021-11-01,6434,8.08,7.70,7.94,34118,270940,29,均價
2021-11-02,6434,8.03,7.84,7.89,37205,293612,21,均價
2021-11-03,6434,8.03,7.40,7.62,159341,1214882,159,均價
2021-11-04,6434,7.85,7.48,7.54,66428,500763,145,均價
2021-11-05,6434,7.86,7.50,7.55,109264,824926,99,均價
2021-11-08,6434,7.80,7.23,7.48,147802,1105920,223,均價
2021-11-09,6434,7.60,7.24,7.39,22079,163190,92,均價
2021-11-10,6434,7.53,7.00,7.26,144152,1046201,193,均價
2021-11-11,6434,7.34,7.09,7.14,40246,287422,63,均價
2021-11-12,6434,7.33,7.28,7.31,13028,95285,34,均價
2021-11-15,6434,7.35,7.00,7.15,86252,617034,138,均價
2021-11-16,6434,7.33,7.18,7.21,91371,659111,101,均價
2021-11-17,6434,7.29,7.00,7.23,40011,289209,21,均價
2021-11-18,6434,7.62,7.20,7.34,53041,389119,40,均價
2021-11-19,6434,7.62,7.24,7.39,65235,482180,48,均價
2021-11-22,6434,7.56,7.26,7.42,57725,428224,42,均價
2021-11-23,6434,7.55,7.20,7.34,38007,279021,21,均價
2021-11-24,6434,7.48,7.22,7.45,12019,89580,11,均價
2021-11-25,6434,7.50,7.22,7.40,5008,37058,6,均價
2021-11-26,6434,7.53,7.21,7.30,20015,146071,8,均價
2021-11-29,6434,7.49,7.17,7.27,24017,174606,13,均價
2021-11-30,6434,8.09,7.35,7.61,203514,1548634,157,均價
2021-12-01,6434,7.68,7.36,7.56,35373,267561,188,均價
2021-12-02,6434,8.21,7.60,8.01,327391,2621817,518,均價
2021-12-03,6434,8.41,7.63,8.02,284277,2280913,293,均價
2021-12-06,6434,7.91,7.47,7.60,45290,344131,304,均價
2021-12-07,6434,7.83,7.40,7.54,76070,573376,78,均價
2021-12-08,6434,8.10,7.25,7.78,95009,739519,29,均價
2021-12-09,6434,8.02,7.45,7.54,90102,679055,33,均價
2021-12-10,6434,7.74,7.22,7.42,39013,289479,18,均價
2021-12-13,6434,7.76,7.47,7.67,46068,353251,21,均價
2021-12-14,6434,8.06,7.68,7.79,122337,953336,50,均價
2021-12-15,6434,7.95,7.67,7.85,111214,872724,37,均價
2021-12-16,6434,8.00,7.41,7.61,143045,1088184,91,均價
2021-12-17,6434,7.78,7.14,7.41,58115,430545,26,均價
2021-12-20,6434,7.57,7.20,7.32,23030,168486,29,均價
2021-12-21,6434,7.78,7.41,7.60,31022,235679,25,均價
2021-12-22,6434,7.78,7.43,7.68,14003,107573,8,均價
2021-12-23,6434,8.15,7.70,7.97,300331,2393651,116,均價
2021-12-24,6434,8.05,7.70,7.85,129056,1012468,45,均價
2021-12-27,6434,8.03,7.77,7.95,115121,915358,51,均價
2021-12-28,6434,8.63,7.67,8.36,672770,5622930,234,均價
2021-12-29,6434,9.04,8.10,8.70,1421623,12368585,320,均價
2021-12-30,6434,8.72,7.69,8.11,703116,5700698,192,均價
2022-01-03,6434,8.24,7.97,8.15,122010,994032,47,均價
2022-01-04,6434,8.47,7.87,8.13,143735,1168672,62,均價
2022-01-05,6434,8.31,7.98,8.09,79005,639140,28,均價
2022-01-06,6434,8.12,7.82,7.93,72512,574961,30,均價
2022-01-07,6434,8.70,7.85,8.13,130647,1062383,61,均價
2022-01-10,6434,8.70,8.17,8.40,168007,1411110,32,均價
2022-01-11,6434,8.50,8.18,8.35,60300,503790,24,均價
2022-01-12,6434,8.22,7.98,8.10,75304,609954,33,均價
2022-01-13,6434,8.15,7.84,7.92,26011,205889,12,均價
2022-01-14,6434,8.52,8.00,8.14,123004,1001062,31,均價
2022-01-17,6434,8.68,7.92,8.29,210302,1743467,53,均價
2022-01-18,6434,8.26,7.87,7.97,159708,1272493,49,均價
2022-01-19,6434,8.12,7.85,7.96,14006,111488,11,均價
2022-01-20,6434,8.15,8.00,8.10,40007,323876,15,均價
2022-01-21,6434,8.15,7.76,7.94,29108,231131,19,均價
2022-01-24,6434,8.08,7.60,7.78,67006,521337,20,均價
2022-01-25,6434,7.90,7.55,7.70,157003,1208713,47,均價
2022-01-26,6434,7.89,7.33,7.55,65014,490778,36,均價
2022-02-07,6434,8.10,7.46,7.74,82005,634718,32,均價
2022-02-08,6434,8.26,7.75,8.05,310080,2495233,94,均價
2022-02-09,6434,8.13,7.78,7.96,43510,346390,17,均價
2022-02-10,6434,8.13,7.70,7.79,42011,327152,20,均價
2022-02-11,6434,7.98,7.50,7.56,107007,808563,38,均價
2022-02-14,6434,7.90,7.56,7.73,19007,146915,11,均價
2022-02-15,6434,8.10,7.57,7.90,51010,402939,27,均價
2022-02-16,6434,8.03,7.51,7.86,49104,385987,21,均價
2022-02-17,6434,8.02,7.88,7.97,20500,163440,12,均價
2022-02-18,6434,8.01,7.41,7.57,214034,1619263,62,均價
2022-02-21,6434,8.10,7.40,7.65,159761,1221895,60,均價
2022-02-22,6434,7.95,7.73,7.82,67006,523767,31,均價
2022-02-23,6434,8.16,7.23,7.89,527702,4164566,94,均價
2022-02-24,6434,8.07,7.47,7.59,156400,1187118,50,均價
2022-02-25,6434,8.63,7.44,7.99,544079,4345456,142,均價
2022-03-01,6434,8.52,7.50,7.91,210204,1662598,65,均價
2022-03-02,6434,7.99,7.62,7.66,50007,382945,22,均價
2022-03-03,6434,8.03,6.40,7.25,656009,4759136,200,均價
2022-03-04,6434,8.89,7.00,7.83,813417,6367618,209,均價
2022-03-07,6434,8.57,7.75,7.97,297023,2368629,90,均價
2022-03-08,6434,8.05,7.31,7.67,85132,652797,36,均價
2022-03-09,6434,8.15,7.51,7.80,220006,1716426,78,均價
2022-03-10,6434,8.57,7.60,8.00,372008,2976333,117,均價
2022-03-11,6434,8.34,6.30,7.16,806636,5776095,267,均價
2022-03-14,6434,8.07,7.00,7.27,245755,1787018,100,均價
2022-03-15,6434,7.82,7.16,7.49,145719,1090760,74,均價
2022-03-16,6434,7.63,7.40,7.55,36231,273574,24,均價
2022-03-17,6434,7.88,7.43,7.79,74235,578426,39,均價
2022-03-18,6434,7.90,7.80,7.82,79002,617855,32,均價
2022-03-21,6434,7.86,7.47,7.63,22266,169875,12,均價
2022-03-22,6434,8.15,7.50,7.81,227533,1776894,87,均價
2022-03-23,6434,8.40,7.62,7.97,285502,2275282,100,均價
2022-03-24,6434,8.04,7.87,7.95,40651,323183,29,均價
2022-03-25,6434,8.15,7.66,8.01,147000,1178200,57,均價
2022-03-28,6434,8.47,7.88,8.05,78040,628027,34,均價
2022-03-29,6434,8.35,7.64,7.88,71032,559975,26,均價
2022-03-30,6434,8.17,7.77,7.97,32000,255140,15,均價
2022-03-31,6434,8.35,7.87,8.12,267022,2169111,88,均價
2022-04-01,6434,8.25,7.78,8.00,131517,1052029,67,均價
2022-04-06,6434,8.54,8.00,8.20,427801,3509272,156,均價
2022-04-07,6434,8.71,8.05,8.24,301001,2479888,101,均價
2022-04-08,6434,8.59,8.17,8.32,103001,856997,45,均價
2022-04-11,6434,8.45,7.93,8.22,150602,1237229,54,均價
2022-04-12,6434,8.50,8.11,8.33,44001,366398,21,均價
2022-04-13,6434,8.80,8.06,8.33,70017,583539,36,均價
2022-04-14,6434,8.60,8.07,8.37,72004,602553,36,均價
2022-04-15,6434,8.94,8.20,8.50,172502,1465507,64,均價
2022-04-18,6434,9.10,8.40,8.64,146102,1263015,57,均價
2022-04-19,6434,9.10,8.45,8.61,139613,1201658,49,均價
2022-04-20,6434,9.15,7.98,8.57,891620,7639363,213,均價
2022-04-21,6434,9.05,8.26,8.54,293803,2509180,81,均價
2022-04-22,6434,9.06,5.29,6.74,2535569,17081478,730,均價
2022-04-25,6434,8.20,5.73,6.76,1183131,8003430,404,均價
2022-04-26,6434,7.05,6.62,6.74,72408,488163,30,均價
2022-04-27,6434,6.99,6.60,6.75,38111,257090,17,均價
2022-04-28,6434,6.99,6.27,6.52,593320,3868875,219,均價
2022-04-29,6434,7.05,6.26,6.65,143761,956119,86,均價
2022-05-03,6434,6.87,6.60,6.70,20034,134290,13,均價
2022-05-04,6434,6.81,6.53,6.58,11434,75185,13,均價
2022-05-05,6434,6.87,6.54,6.73,49017,330024,25,均價
2022-05-06,6434,6.84,6.56,6.70,10702,71693,10,均價
2022-05-09,6434,6.80,6.21,6.56,27305,179000,18,均價
2022-05-10,6434,6.60,6.08,6.34,89601,567934,35,均價
2022-05-11,6434,6.48,6.26,6.37,25003,159389,11,均價
2022-05-12,6434,6.32,6.18,6.22,57001,354386,22,均價
2022-05-13,6434,6.29,5.79,5.95,276967,1647737,92,均價
2022-05-16,6434,6.10,5.62,5.75,136127,782637,62,均價
2022-05-17,6434,6.09,5.68,5.95,95531,568180,46,均價
2022-05-18,6434,6.21,5.71,5.99,72204,432364,29,均價
2022-05-19,6434,6.15,5.98,6.00,12001,72036,7,均價
2022-05-20,6434,6.11,5.85,5.96,97005,577790,30,均價
2022-05-23,6434,6.14,6.00,6.02,88002,529392,27,均價
2022-05-24,6434,6.15,5.98,6.01,15003,90178,11,均價
2022-05-25,6434,6.12,5.93,6.03,9004,54294,9,均價
2022-05-26,6434,6.20,5.98,6.11,37003,225988,16,均價
2022-05-27,6434,6.21,6.20,6.21,7000,43460,5,均價
2022-05-30,6434,6.24,5.95,6.20,7233,44825,9,均價
2022-05-31,6434,6.24,5.94,6.00,60005,359760,23,均價
2022-06-01,6434,6.22,6.14,6.19,41001,253996,13,均價
2022-06-02,6434,6.22,5.98,6.01,77605,466578,31,均價
2022-06-06,6434,6.01,5.91,5.99,105002,628972,31,均價
2022-06-07,6434,6.50,6.00,6.13,153046,937885,58,均價
2022-06-08,6434,6.59,6.13,6.31,95008,599400,42,均價
2022-06-09,6434,6.61,6.20,6.42,164008,1052231,57,均價
2022-06-10,6434,6.81,6.31,6.60,89485,590536,64,均價
2022-06-13,6434,7.05,6.18,6.61,142038,939415,63,均價
2022-06-14,6434,6.67,6.27,6.37,84008,535442,32,均價
2022-06-15,6434,6.84,6.23,6.57,213008,1399822,84,均價
2022-06-16,6434,7.08,6.47,6.81,162024,1102595,88,均價
2022-06-17,6434,7.05,6.67,6.82,118015,805283,58,均價
2022-06-20,6434,7.36,6.70,6.98,568034,3962688,179,均價
2022-06-21,6434,7.41,6.87,7.10,178106,1264908,68,均價
2022-06-22,6434,7.33,7.07,7.20,117206,843639,48,均價
2022-06-23,6434,7.69,6.94,7.34,384016,2817593,132,均價
2022-06-24,6434,7.63,6.95,7.23,169030,1222707,59,均價
2022-06-27,6434,7.26,6.71,7.04,37506,263982,21,均價
2022-06-28,6434,7.61,6.71,7.33,697159,5109701,166,均價
2022-06-29,6434,7.68,7.01,7.42,898400,6666829,216,均價
2022-06-30,6434,7.74,7.22,7.56,957456,7237229,225,均價
2022-07-01,6434,7.72,6.97,7.35,154107,1133132,49,均價
2022-07-04,6434,7.35,6.93,7.05,88508,624288,34,均價
2022-07-05,6434,7.36,6.30,6.79,356005,2418974,104,均價
2022-07-06,6434,7.34,6.65,7.06,672005,4742326,158,均價
2022-07-07,6434,7.35,6.79,7.17,895007,6413880,247,均價
2022-07-08,6434,7.27,6.41,6.69,511006,3417631,155,均價
2022-07-11,6434,7.03,6.43,6.80,577004,3923927,151,均價
2022-07-12,6434,7.00,6.59,6.88,348508,2397885,112,均價
2022-07-13,6434,7.17,6.50,7.01,775595,5433405,244,均價
2022-07-14,6434,7.55,6.85,7.22,1018007,7345350,263,均價
2022-07-15,6434,7.52,6.65,7.36,546076,4019986,143,均價
2022-07-18,6434,7.03,5.86,6.45,949522,6123257,292,均價
2022-07-19,6434,6.67,5.97,6.46,433009,2798348,120,均價
2022-07-20,6434,6.72,6.24,6.47,125015,808696,41,均價
2022-07-21,6434,6.68,5.70,6.45,347009,2237118,103,均價
2022-07-22,6434,6.60,6.05,6.30,207007,1304635,64,均價
2022-07-25,6434,6.60,6.30,6.49,187004,1213255,52,均價
2022-07-26,6434,6.84,6.31,6.52,133020,867650,44,均價
2022-07-27,6434,6.52,5.94,6.27,107008,670990,43,均價
2022-07-28,6434,6.49,6.09,6.24,28506,177973,17,均價
2022-07-29,6434,6.47,6.09,6.38,26006,165798,16,均價
2022-08-01,6434,6.73,6.40,6.53,82006,535879,29,均價
2022-08-02,6434,6.73,6.39,6.60,151019,996856,60,均價
2022-08-03,6434,6.84,6.51,6.67,148914,993582,42,均價
2022-08-04,6434,6.73,6.11,6.35,142912,907186,56,均價
2022-08-05,6434,6.51,6.27,6.40,26004,166495,9,均價
2022-08-08,6434,6.51,6.21,6.34,15004,95096,8,均價
2022-08-09,6434,6.54,6.48,6.51,38003,247259,12,均價
2022-08-10,6434,6.73,6.41,6.67,43005,286893,20,均價
2022-08-11,6434,6.73,6.69,6.71,53007,355547,21,均價
2022-08-12,6434,6.97,6.70,6.84,153506,1049781,50,均價
2022-08-15,6434,6.96,6.70,6.91,81703,564280,27,均價
2022-08-16,6434,7.28,6.68,6.91,158005,1091114,48,均價
2022-08-17,6434,7.04,6.70,6.86,176105,1208271,59,均價
2022-08-18,6434,7.05,6.72,7.00,116005,812025,40,均價
2022-08-19,6434,7.20,6.97,7.06,199015,1404946,24,均價
2022-08-22,6434,7.50,7.07,7.14,217007,1549510,62,均價
2022-08-23,6434,7.35,7.00,7.20,334005,2405586,43,均價
2022-08-24,6434,7.23,6.66,6.81,318018,2165827,85,均價
2022-08-25,6434,7.36,6.28,6.66,293331,1952624,111,均價
2022-08-26,6434,7.05,6.54,6.67,307017,2047586,105,均價
2022-08-29,6434,7.20,6.83,7.05,345083,2434230,109,均價
2022-08-30,6434,7.26,6.78,7.18,333117,2391929,85,均價
2022-08-31,6434,7.26,6.64,6.85,319034,2186727,109,均價
2022-09-01,6434,6.96,6.65,6.70,170019,1139570,67,均價
2022-09-02,6434,6.91,6.38,6.51,132238,861322,90,均價
2022-09-05,6434,6.81,6.50,6.65,76011,505332,25,均價
2022-09-06,6434,7.04,6.68,6.85,92006,630311,38,均價
2022-09-07,6434,7.06,6.72,6.94,174018,1208256,63,均價
2022-09-08,6434,7.05,6.35,6.68,298710,1995575,98,均價
2022-09-12,6434,6.81,6.28,6.35,317252,2016132,105,均價
2022-09-13,6434,6.55,6.20,6.32,192406,1216828,71,均價
2022-09-14,6434,6.31,5.88,6.06,371820,2254718,130,均價
2022-09-15,6434,6.38,6.08,6.27,154328,966896,57,均價
2022-09-16,6434,6.40,6.25,6.31,61313,387128,29,均價
2022-09-19,6434,6.40,6.16,6.29,65880,414361,24,均價
2022-09-20,6434,6.32,5.94,6.05,306018,1851482,98,均價
2022-09-21,6434,6.14,6.04,6.11,60007,366362,27,均價
2022-09-22,6434,6.14,5.80,5.98,208412,1246254,78,均價
2022-09-23,6434,6.13,5.94,6.04,124009,749314,43,均價
2022-09-26,6434,6.05,5.62,5.79,281014,1626792,89,均價
2022-09-27,6434,5.86,5.50,5.58,212946,1188962,72,均價
2022-09-28,6434,5.72,5.29,5.47,162795,890170,73,均價
2022-09-29,6434,5.66,5.40,5.49,87026,478155,32,均價
2022-09-30,6434,5.52,4.90,5.06,569431,2878977,182,均價
2022-10-03,6434,5.17,5.06,5.09,35002,178040,19,均價
2022-10-04,6434,5.20,5.07,5.16,61040,314866,34,均價
2022-10-05,6434,5.29,5.08,5.13,205011,1051227,64,均價
2022-10-06,6434,5.25,5.05,5.16,19049,98240,30,均價
2022-10-07,6434,5.21,5.04,5.10,69106,352251,29,均價
2022-10-11,6434,5.25,4.87,4.95,202512,1001585,83,均價
2022-10-12,6434,5.05,4.69,4.84,176508,854549,55,均價
2022-10-13,6434,5.00,4.78,4.89,77505,378944,30,均價
2022-10-14,6434,5.02,4.80,4.85,26815,129924,17,均價
2022-10-17,6434,4.99,4.79,4.81,121116,583157,43,均價
2022-10-18,6434,5.05,4.81,4.88,58004,282829,20,均價
2022-10-19,6434,4.95,4.74,4.85,306108,1485834,64,均價
2022-10-20,6434,5.06,4.75,4.88,104004,507109,31,均價
2022-10-21,6434,5.00,4.78,4.89,159104,778480,47,均價
2022-10-24,6434,5.00,4.91,4.97,114004,566780,29,均價
2022-10-25,6434,5.00,4.84,4.86,93204,453283,32,均價
2022-10-26,6434,5.05,4.84,4.96,32023,158705,13,均價
2022-10-27,6434,5.25,4.89,5.07,121361,615291,45,均價
2022-10-28,6434,5.00,4.83,4.86,78222,380080,31,均價
2022-10-31,6434,4.99,4.78,4.83,28696,138735,19,均價
2022-11-01,6434,4.98,4.76,4.91,29004,142339,13,均價
2022-11-02,6434,5.13,4.89,4.97,47507,236040,34,均價
2022-11-03,6434,5.09,4.90,4.94,24205,119529,14,均價
2022-11-04,6434,5.10,5.00,5.07,19022,96361,9,均價
2022-11-07,6434,5.16,4.95,5.03,41606,209224,19,均價
2022-11-08,6434,5.11,4.96,5.00,126007,630395,56,均價
2022-11-09,6434,5.04,4.81,4.93,41010,202309,22,均價
2022-11-10,6434,5.04,4.83,4.94,27009,133304,21,均價
2022-11-11,6434,5.10,4.90,4.98,75005,373505,25,均價
2022-11-14,6434,5.00,4.87,4.92,66006,324749,23,均價
2022-11-15,6434,5.08,4.90,4.94,44505,219820,17,均價
2022-11-16,6434,5.09,4.88,4.95,40509,200365,23,均價
2022-11-17,6434,4.99,4.93,4.94,17302,85496,8,均價
2022-11-18,6434,5.14,4.94,4.98,16005,79685,10,均價
2022-11-21,6434,5.24,5.02,5.12,83318,426918,36,均價
2022-11-22,6434,5.29,5.09,5.10,68106,347642,25,均價
2022-11-23,6434,5.16,4.97,5.09,38004,193320,18,均價
2022-11-24,6434,5.16,5.13,5.14,46001,236475,15,均價
2022-11-25,6434,5.25,5.01,5.09,5003,25455,5,均價
2022-11-28,6434,5.24,5.06,5.12,21005,107505,11,均價
2022-11-29,6434,5.29,5.10,5.13,46003,236025,16,均價
2022-11-30,6434,5.25,5.02,5.10,30204,154125,11,均價
2022-12-01,6434,5.24,5.10,5.14,9002,46230,6,均價
2022-12-02,6434,5.20,5.00,5.12,57022,292142,38,均價
2022-12-05,6434,5.18,5.04,5.13,36111,185284,25,均價
2022-12-06,6434,5.20,4.98,5.01,205,1026,16,均價
2022-12-07,6434,5.15,4.93,5.02,33017,165605,29,均價
2022-12-08,6434,5.12,4.94,5.00,23020,115130,28,均價
2022-12-09,6434,5.19,4.95,5.09,31011,157995,18,均價
2022-12-12,6434,5.10,4.82,5.00,39512,197730,25,均價
2022-12-13,6434,5.11,4.80,4.95,118212,584873,48,均價
2022-12-14,6434,5.09,4.96,5.00,52007,260195,21,均價
2022-12-15,6434,5.10,4.98,4.98,2002,9970,3,均價
2022-12-16,6434,5.12,4.97,5.03,21335,107285,12,均價
2022-12-19,6434,5.12,5.00,5.07,63315,320944,33,均價
2022-12-20,6434,5.09,4.98,5.00,53421,267054,42,均價
2022-12-21,6434,5.21,4.97,5.09,9971,50768,30,均價
2022-12-22,6434,5.15,4.97,5.01,19158,96014,19,均價
2022-12-23,6434,5.22,4.98,5.09,91277,464867,58,均價
2022-12-26,6434,5.22,5.03,5.12,8026,41114,20,均價
2022-12-27,6434,5.20,5.04,5.20,373,1939,9,均價
2022-12-28,6434,5.22,5.00,5.05,121792,615135,57,均價
2022-12-29,6434,5.15,5.03,5.10,4105,20938,9,均價
2022-12-30,6434,5.14,5.01,5.10,10004,51020,8,均價
2023-01-03,6434,5.12,4.97,5.07,17015,86226,11,均價
2023-01-04,6434,5.14,5.01,5.09,3105,15816,8,均價
2023-01-05,6434,5.26,5.04,5.09,51005,259405,17,均價
2023-01-06,6434,5.13,5.04,5.05,6049,30560,8,均價
2023-01-09,6434,5.25,5.00,5.06,88076,445681,26,均價
2023-01-10,6434,5.16,5.02,5.08,14060,71487,10,均價
2023-01-11,6434,5.10,5.05,5.08,6022,30562,5,均價
2023-01-12,6434,5.10,5.10,5.10,30,153,2,均價
2023-01-13,6434,5.12,5.01,5.09,82242,418910,34,均價
2023-01-16,6434,5.16,5.03,5.09,66107,336408,37,均價
2023-01-17,6434,5.14,5.04,5.08,3032,15403,6,均價
2023-01-30,6434,5.14,5.04,5.11,14053,71862,10,均價
2023-01-31,6434,5.14,4.94,5.06,29040,146824,20,均價
2023-02-01,6434,5.15,4.98,5.02,28098,141111,29,均價
2023-02-02,6434,5.17,5.05,5.10,11541,58849,15,均價
2023-02-03,6434,5.31,5.10,5.18,182726,947059,64,均價
2023-02-06,6434,5.30,5.16,5.24,47037,246284,27,均價
2023-02-07,6434,5.32,5.15,5.25,72319,379690,34,均價
2023-02-08,6434,5.36,5.20,5.28,159949,845133,73,均價
2023-02-09,6434,5.35,5.19,5.27,192084,1011738,71,均價
2023-02-10,6434,5.41,5.20,5.30,124216,658334,58,均價
2023-02-13,6434,5.45,5.21,5.35,42452,227096,51,均價
2023-02-14,6434,5.49,5.24,5.34,27669,147750,27,均價
2023-02-15,6434,6.14,5.36,5.78,440598,2547337,212,均價
2023-02-16,6434,6.12,5.62,5.80,370489,2150075,169,均價
2023-02-17,6434,6.10,5.76,5.97,235531,1405601,95,均價
