stock_id,name,market,kind,first_seen,last_seen
711524,世界國泰62購04,tpex,stock,2026-09-02,2026-09-02
711525,良維國泰62購01,tpex,stock,2026-09-02,2026-09-02
711526,亞電國泰62購01,tpex,stock,2026-09-02,2026-09-02
711529,千附精富邦61購01,tpex,stock,2026-09-02,2026-09-02
711530,立碁富邦61購02,tpex,stock,2026-09-02,2026-09-02
711531,宜特富邦63購02,tpex,stock,2026-09-02,2026-09-02
711532,宜鼎富邦61購05,tpex,stock,2026-09-02,2026-09-02
711534,欣銓富邦61購02,tpex,stock,2026-09-02,2026-09-02
711535,長科*富邦62購02,tpex,stock,2026-09-02,2026-09-02
711536,富喬富邦61購03,tpex,stock,2026-09-02,2026-09-02
711538,陽程富邦61購03,tpex,stock,2026-09-02,2026-09-02
711539,群聯富邦63購03,tpex,stock,2026-09-02,2026-09-02
711540,營邦富邦62購03,tpex,stock,2026-09-02,2026-09-02
711542,譜瑞富邦63購02,tpex,stock,2026-09-02,2026-09-02
711543,M31國票65購01,tpex,stock,2026-09-02,2026-09-02
711546,亞電國票61購01,tpex,stock,2026-09-02,2026-09-02
711549,巨漢群益61購02,tpex,stock,2026-09-02,2026-09-02
711550,群聯群益61購09,tpex,stock,2026-09-02,2026-09-02
711551,千附精國票64購01,tpex,stock,2026-09-02,2026-09-02
711552,立碁國票65購01,tpex,stock,2026-09-02,2026-09-02
711553,亞電國票63購01,tpex,stock,2026-09-02,2026-09-02
711554,亞電國票64購01,tpex,stock,2026-09-02,2026-09-02
711555,宜鼎國票66購01,tpex,stock,2026-09-02,2026-09-02
711556,朋程國票61購01,tpex,stock,2026-09-02,2026-09-02
711558,頎邦國票66購01,tpex,stock,2026-09-02,2026-09-02
711560,臺慶科國票66購01,tpex,stock,2026-09-02,2026-09-02
711562,亞電台新61購02,tpex,stock,2026-09-02,2026-09-02
711563,亞電台新61購03,tpex,stock,2026-09-02,2026-09-02
711564,青雲台新61購01,tpex,stock,2026-09-02,2026-09-02
711565,博士旺台新61購01,tpex,stock,2026-09-02,2026-09-02
711566,千附精凱基61購04,tpex,stock,2026-09-02,2026-09-02
711568,亞電凱基61購01,tpex,stock,2026-09-02,2026-09-02
711570,陽程凱基63購03,tpex,stock,2026-09-02,2026-09-02
711571,群聯凱基66購02,tpex,stock,2026-09-02,2026-09-02
711573,群聯永豐67購03,tpex,stock,2026-09-02,2026-09-02
711575,元太元大66購04,tpex,stock,2026-09-02,2026-09-02
711576,均豪元大61購03,tpex,stock,2026-09-02,2026-09-02
711577,青雲元大61購02,tpex,stock,2026-09-02,2026-09-02
711579,博智元大61購01,tpex,stock,2026-09-02,2026-09-02
711580,群聯元大61購19,tpex,stock,2026-09-02,2026-09-02
711581,群聯元大63購05,tpex,stock,2026-09-02,2026-09-02
711582,聖暉*元大61購03,tpex,stock,2026-09-02,2026-09-02
711583,營邦元大61購03,tpex,stock,2026-09-02,2026-09-02
711585,雙鴻元大63購03,tpex,stock,2026-09-02,2026-09-02
711586,千附精國泰62購02,tpex,stock,2026-09-02,2026-09-02
711587,元太國泰62購01,tpex,stock,2026-09-02,2026-09-02
711588,泓格國泰62購01,tpex,stock,2026-09-02,2026-09-02
711589,能率亞國泰62購01,tpex,stock,2026-09-02,2026-09-02
711591,群聯國泰62購06,tpex,stock,2026-09-02,2026-09-02
711592,雙鴻國泰62購01,tpex,stock,2026-09-02,2026-09-02
711593,禾瑞亞統一67購01,tpex,stock,2026-09-02,2026-09-02
711594,長科*統一6C購01,tpex,stock,2026-09-02,2026-09-02
711596,M31富邦63購02,tpex,stock,2026-09-02,2026-09-02
711597,久元富邦62購02,tpex,stock,2026-09-02,2026-09-02
711599,宏捷科富邦63購01,tpex,stock,2026-09-02,2026-09-02
711600,威剛富邦61購01,tpex,stock,2026-09-02,2026-09-02
711601,茂達富邦63購03,tpex,stock,2026-09-02,2026-09-02
711602,頎邦富邦62購01,tpex,stock,2026-09-02,2026-09-02
711603,頎邦富邦63購02,tpex,stock,2026-09-02,2026-09-02
711605,世禾凱基61購01,tpex,stock,2026-09-02,2026-09-02
711606,由田凱基61購01,tpex,stock,2026-09-02,2026-09-02
711607,宜鼎凱基65購01,tpex,stock,2026-09-02,2026-09-02
711609,青雲凱基61購02,tpex,stock,2026-09-02,2026-09-02
711610,家登凱基61購03,tpex,stock,2026-09-02,2026-09-02
711611,博智凱基63購02,tpex,stock,2026-09-02,2026-09-02
711612,雙鴻凱基61購08,tpex,stock,2026-09-02,2026-09-02
711613,世界台新61購03,tpex,stock,2026-09-02,2026-09-02
711614,台嘉碩台新61購04,tpex,stock,2026-09-02,2026-09-02
711615,巨漢台新61購04,tpex,stock,2026-09-02,2026-09-02
711617,M31元大61購02,tpex,stock,2026-09-02,2026-09-02
711618,千附精元大61購03,tpex,stock,2026-09-02,2026-09-02
711619,元太元大66購05,tpex,stock,2026-09-02,2026-09-02
711621,世界元大61購02,tpex,stock,2026-09-02,2026-09-02
711622,世界元大63購06,tpex,stock,2026-09-02,2026-09-02
711624,欣銓元大67購02,tpex,stock,2026-09-02,2026-09-02
711625,原相元大61購04,tpex,stock,2026-09-02,2026-09-02
711626,家登元大61購06,tpex,stock,2026-09-02,2026-09-02
711627,家登元大65購01,tpex,stock,2026-09-02,2026-09-02
711629,臺慶科元大61購06,tpex,stock,2026-09-02,2026-09-02
711630,世界群益61購05,tpex,stock,2026-09-02,2026-09-02
711631,由田群益61購01,tpex,stock,2026-09-02,2026-09-02
711634,頎邦群益61購03,tpex,stock,2026-09-02,2026-09-02
711635,世界國票61購05,tpex,stock,2026-09-02,2026-09-02
711636,由田國票61購01,tpex,stock,2026-09-02,2026-09-02
711639,威剛國票64購01,tpex,stock,2026-09-02,2026-09-02
711641,茂綸國票65購01,tpex,stock,2026-09-02,2026-09-02
711645,精確國票65購01,tpex,stock,2026-09-02,2026-09-02
711647,家登富邦63購02,tpex,stock,2026-09-02,2026-09-02
711650,威剛國泰62購02,tpex,stock,2026-09-02,2026-09-02
711652,順達國泰62購01,tpex,stock,2026-09-02,2026-09-02
711653,勤凱國泰62購01,tpex,stock,2026-09-02,2026-09-02
711654,由田統一67購01,tpex,stock,2026-09-02,2026-09-02
711655,由田統一6C購01,tpex,stock,2026-09-02,2026-09-02
711656,立碁統一67購02,tpex,stock,2026-09-02,2026-09-02
711657,立碁統一69購01,tpex,stock,2026-09-02,2026-09-02
711659,群聯中信61購03,tpex,stock,2026-09-02,2026-09-02
711661,天品永豐64購01,tpex,stock,2026-09-02,2026-09-02
711662,世紀*永豐61購02,tpex,stock,2026-09-02,2026-09-02
711663,巨有永豐64購01,tpex,stock,2026-09-02,2026-09-02
711666,艾訊永豐61購02,tpex,stock,2026-09-02,2026-09-02
711667,亞信永豐61購01,tpex,stock,2026-09-02,2026-09-02
711668,朋程永豐61購01,tpex,stock,2026-09-02,2026-09-02
711670,原相永豐61購04,tpex,stock,2026-09-02,2026-09-02
711671,家登永豐61購05,tpex,stock,2026-09-02,2026-09-02
711674,博智永豐61購03,tpex,stock,2026-09-02,2026-09-02
711675,順達永豐61購03,tpex,stock,2026-09-02,2026-09-02
711676,順達永豐67購02,tpex,stock,2026-09-02,2026-09-02
711680,高技台新61購01,tpex,stock,2026-09-02,2026-09-02
711681,高技台新61購02,tpex,stock,2026-09-02,2026-09-02
711683,群聯台新61購05,tpex,stock,2026-09-02,2026-09-02
711686,雙鴻台新61購02,tpex,stock,2026-09-02,2026-09-02
711689,宜鼎凱基65購02,tpex,stock,2026-09-02,2026-09-02
711690,翔名凱基61購03,tpex,stock,2026-09-02,2026-09-02
711691,鈊象凱基61購04,tpex,stock,2026-09-02,2026-09-02
711693,世界元大61購03,tpex,stock,2026-09-02,2026-09-02
711694,世界元大61購04,tpex,stock,2026-09-02,2026-09-02
711696,欣銓元大67購03,tpex,stock,2026-09-02,2026-09-02
711698,家登元大61購07,tpex,stock,2026-09-02,2026-09-02
711699,家登元大61購08,tpex,stock,2026-09-02,2026-09-02
711700,家登元大65購02,tpex,stock,2026-09-02,2026-09-02
711701,高技元大61購01,tpex,stock,2026-09-02,2026-09-02
711702,博智元大61購02,tpex,stock,2026-09-02,2026-09-02
711703,群聯元大64購09,tpex,stock,2026-09-02,2026-09-02
711706,巨漢國票61購03,tpex,stock,2026-09-02,2026-09-02
711707,宏捷科國票64購01,tpex,stock,2026-09-02,2026-09-02
711709,高技國票65購01,tpex,stock,2026-09-02,2026-09-02
711710,世界群益61購06,tpex,stock,2026-09-02,2026-09-02
711711,欣銓群益61購02,tpex,stock,2026-09-02,2026-09-02
711712,威剛群益63購01,tpex,stock,2026-09-02,2026-09-02
711713,高技群益61購01,tpex,stock,2026-09-02,2026-09-02
711714,鈊象群益61購03,tpex,stock,2026-09-02,2026-09-02
711715,群聯群益65購02,tpex,stock,2026-09-02,2026-09-02
711716,頎邦群益61購04,tpex,stock,2026-09-02,2026-09-02
711718,營邦群益61購01,tpex,stock,2026-09-02,2026-09-02
711719,雙鴻群益61購04,tpex,stock,2026-09-02,2026-09-02
711720,宜鼎中信61購04,tpex,stock,2026-09-02,2026-09-02
711721,威剛中信61購02,tpex,stock,2026-09-02,2026-09-02
711723,元太永豐61購06,tpex,stock,2026-09-02,2026-09-02
711725,由田永豐61購01,tpex,stock,2026-09-02,2026-09-02
711727,原相永豐61購05,tpex,stock,2026-09-02,2026-09-02
711728,順達永豐61購04,tpex,stock,2026-09-02,2026-09-02
711729,順達永豐61購05,tpex,stock,2026-09-02,2026-09-02
711730,群翊永豐61購02,tpex,stock,2026-09-02,2026-09-02
711732,精華永豐61購01,tpex,stock,2026-09-02,2026-09-02
711733,臺慶科永豐61購01,tpex,stock,2026-09-02,2026-09-02
711734,倉和國泰63購01,tpex,stock,2026-09-02,2026-09-02
711735,原相國泰62購01,tpex,stock,2026-09-02,2026-09-02
711736,雙鴻國泰62購02,tpex,stock,2026-09-02,2026-09-02
711737,由田統一65購01,tpex,stock,2026-09-02,2026-09-02
711738,宏捷科統一65購01,tpex,stock,2026-09-02,2026-09-02
711739,長科*統一65購01,tpex,stock,2026-09-02,2026-09-02
711740,茂訊統一65購01,tpex,stock,2026-09-02,2026-09-02
711741,高技統一67購01,tpex,stock,2026-09-02,2026-09-02
711744,博智統一65購02,tpex,stock,2026-09-02,2026-09-02
711745,聖暉*統一65購04,tpex,stock,2026-09-02,2026-09-02
711747,敘豐台新61購01,tpex,stock,2026-09-02,2026-09-02
711748,博士旺台新61購02,tpex,stock,2026-09-02,2026-09-02
711749,群聯台新61購08,tpex,stock,2026-09-02,2026-09-02
711751,群聯台新64購01,tpex,stock,2026-09-02,2026-09-02
711752,雙鴻台新61購03,tpex,stock,2026-09-02,2026-09-02
711753,雙鴻台新63購01,tpex,stock,2026-09-02,2026-09-02
711756,威剛凱基61購07,tpex,stock,2026-09-02,2026-09-02
711757,家登凱基61購04,tpex,stock,2026-09-02,2026-09-02
711758,高技凱基61購01,tpex,stock,2026-09-02,2026-09-02
711759,博智凱基61購02,tpex,stock,2026-09-02,2026-09-02
711762,雙鴻凱基61購09,tpex,stock,2026-09-02,2026-09-02
711764,天正國票68購01,tpex,stock,2026-09-02,2026-09-02
711765,好德國票61購01,tpex,stock,2026-09-02,2026-09-02
711767,振發國票65購01,tpex,stock,2026-09-02,2026-09-02
711768,富喬國票61購02,tpex,stock,2026-09-02,2026-09-02
711769,富喬國票63購01,tpex,stock,2026-09-02,2026-09-02
711770,達航國票65購01,tpex,stock,2026-09-02,2026-09-02
711772,世禾群益61購01,tpex,stock,2026-09-02,2026-09-02
711774,東浦群益61購03,tpex,stock,2026-09-02,2026-09-02
711777,博士旺群益61購01,tpex,stock,2026-09-02,2026-09-02
711778,臺慶科群益61購02,tpex,stock,2026-09-02,2026-09-02
711782,元太元大65購04,tpex,stock,2026-09-02,2026-09-02
711783,立碁元大61購01,tpex,stock,2026-09-02,2026-09-02
711784,艾訊元大61購02,tpex,stock,2026-09-02,2026-09-02
711786,博智元大61購03,tpex,stock,2026-09-02,2026-09-02
711787,群聯元大64購10,tpex,stock,2026-09-02,2026-09-02
711789,蜜望實元大61購01,tpex,stock,2026-09-02,2026-09-02
711791,營邦元大61購04,tpex,stock,2026-09-02,2026-09-02
711792,大學光永豐61購01,tpex,stock,2026-09-02,2026-09-02
711793,立碁永豐61購02,tpex,stock,2026-09-02,2026-09-02
711794,全宇昕永豐61購02,tpex,stock,2026-09-02,2026-09-02
711795,伯特光永豐61購01,tpex,stock,2026-09-02,2026-09-02
711796,宏碁資永豐61購01,tpex,stock,2026-09-02,2026-09-02
711797,宜鼎永豐61購04,tpex,stock,2026-09-02,2026-09-02
711799,能率永豐61購01,tpex,stock,2026-09-02,2026-09-02
711800,高技永豐61購01,tpex,stock,2026-09-02,2026-09-02
711801,高技永豐61購02,tpex,stock,2026-09-02,2026-09-02
711802,高技永豐63購01,tpex,stock,2026-09-02,2026-09-02
711803,高技永豐67購01,tpex,stock,2026-09-02,2026-09-02
711804,高鋒永豐61購01,tpex,stock,2026-09-02,2026-09-02
711805,凱崴永豐61購02,tpex,stock,2026-09-02,2026-09-02
711806,富喬永豐61購04,tpex,stock,2026-09-02,2026-09-02
711807,崴寶永豐64購01,tpex,stock,2026-09-02,2026-09-02
711812,蜜望實永豐61購03,tpex,stock,2026-09-02,2026-09-02
711818,安勤富邦63購01,tpex,stock,2026-09-02,2026-09-02
711819,宜鼎富邦67購01,tpex,stock,2026-09-02,2026-09-02
711820,富喬富邦67購01,tpex,stock,2026-09-02,2026-09-02
711821,蜜望實富邦63購01,tpex,stock,2026-09-02,2026-09-02
711823,泓格統一6B購01,tpex,stock,2026-09-02,2026-09-02
711826,蜜望實統一65購01,tpex,stock,2026-09-02,2026-09-02
711831,元債20國票61購01,tpex,stock,2026-09-02,2026-09-02
711832,天品國票61購02,tpex,stock,2026-09-02,2026-09-02
711833,天品國票63購01,tpex,stock,2026-09-02,2026-09-02
711834,方土昶國票65購01,tpex,stock,2026-09-02,2026-09-02
711836,倚強國票61購01,tpex,stock,2026-09-02,2026-09-02
711839,穩得國票61購01,tpex,stock,2026-09-02,2026-09-02
711846,東洋永豐61購01,tpex,stock,2026-09-02,2026-09-02
711849,頎邦永豐63購01,tpex,stock,2026-09-02,2026-09-02
711855,艾訊元大61購03,tpex,stock,2026-09-02,2026-09-02
711856,欣銓元大65購01,tpex,stock,2026-09-02,2026-09-02
711857,泓格元大67購01,tpex,stock,2026-09-02,2026-09-02
711859,順達元大63購02,tpex,stock,2026-09-02,2026-09-02
711860,群聯元大64購11,tpex,stock,2026-09-02,2026-09-02
711861,廣積元大61購01,tpex,stock,2026-09-02,2026-09-02
711863,雙鴻元大61購18,tpex,stock,2026-09-02,2026-09-02
711864,雙鴻元大63購04,tpex,stock,2026-09-02,2026-09-02
711865,中美晶台新65購01,tpex,stock,2026-09-02,2026-09-02
711868,頎邦台新61購07,tpex,stock,2026-09-02,2026-09-02
711869,蜜望實台新61購01,tpex,stock,2026-09-02,2026-09-02
711873,元太凱基66購01,tpex,stock,2026-09-02,2026-09-02
711874,立碁凱基61購01,tpex,stock,2026-09-02,2026-09-02
711875,宜鼎凱基61購06,tpex,stock,2026-09-02,2026-09-02
711876,宜鼎凱基63購01,tpex,stock,2026-09-02,2026-09-02
711877,富喬凱基61購07,tpex,stock,2026-09-02,2026-09-02
711878,頎邦凱基61購06,tpex,stock,2026-09-02,2026-09-02
711879,蜜望實凱基61購01,tpex,stock,2026-09-02,2026-09-02
711880,營邦凱基61購04,tpex,stock,2026-09-02,2026-09-02
711881,雙鴻凱基63購04,tpex,stock,2026-09-02,2026-09-02
711883,立碁國泰63購01,tpex,stock,2026-09-02,2026-09-02
711884,博智國泰63購01,tpex,stock,2026-09-02,2026-09-02
711885,富喬國泰63購01,tpex,stock,2026-09-02,2026-09-02
711887,智通*國泰63購01,tpex,stock,2026-09-02,2026-09-02
711889,中美晶富邦63購02,tpex,stock,2026-09-02,2026-09-02
711890,中美晶富邦67購01,tpex,stock,2026-09-02,2026-09-02
711892,世界富邦61購04,tpex,stock,2026-09-02,2026-09-02
711893,世界富邦67購01,tpex,stock,2026-09-02,2026-09-02
711894,高技富邦63購01,tpex,stock,2026-09-02,2026-09-02
711896,高技統一67購02,tpex,stock,2026-09-02,2026-09-02
711897,蜜望實統一67購01,tpex,stock,2026-09-02,2026-09-02
711900,元太群益61購01,tpex,stock,2026-09-02,2026-09-02
711901,高技群益61購02,tpex,stock,2026-09-02,2026-09-02
711902,廣積群益61購01,tpex,stock,2026-09-02,2026-09-02
711904,雙鴻群益61購05,tpex,stock,2026-09-02,2026-09-02
711906,中美晶凱基61購12,tpex,stock,2026-09-02,2026-09-02
711907,立碁凱基61購02,tpex,stock,2026-09-02,2026-09-02
711909,欣銓凱基65購01,tpex,stock,2026-09-02,2026-09-02
711912,振發凱基61購01,tpex,stock,2026-09-02,2026-09-02
711914,順達凱基63購02,tpex,stock,2026-09-02,2026-09-02
711916,M31台新67購01,tpex,stock,2026-09-02,2026-09-02
711917,世界台新61購04,tpex,stock,2026-09-02,2026-09-02
711918,群聯台新67購05,tpex,stock,2026-09-02,2026-09-02
711919,群聯台新67購06,tpex,stock,2026-09-02,2026-09-02
711921,中美晶元大61購10,tpex,stock,2026-09-02,2026-09-02
711922,中美晶元大67購02,tpex,stock,2026-09-02,2026-09-02
711923,立碁元大61購02,tpex,stock,2026-09-02,2026-09-02
711924,宜鼎元大61購11,tpex,stock,2026-09-02,2026-09-02
711926,威剛元大61購07,tpex,stock,2026-09-02,2026-09-02
711927,鈊象元大61購02,tpex,stock,2026-09-02,2026-09-02
711929,群聯元大63購06,tpex,stock,2026-09-02,2026-09-02
711930,中美晶永豐64購04,tpex,stock,2026-09-02,2026-09-02
711931,世界永豐64購01,tpex,stock,2026-09-02,2026-09-02
711932,宜鼎永豐61購05,tpex,stock,2026-09-02,2026-09-02
711934,鈊象永豐61購02,tpex,stock,2026-09-02,2026-09-02
711937,立碁國票64購01,tpex,stock,2026-09-02,2026-09-02
711940,陽程國票61購03,tpex,stock,2026-09-02,2026-09-02
711941,頎邦國票63購01,tpex,stock,2026-09-02,2026-09-02
711944,晟田國泰63購01,tpex,stock,2026-09-02,2026-09-02
711945,立碁富邦61購03,tpex,stock,2026-09-02,2026-09-02
711946,威剛富邦64購02,tpex,stock,2026-09-02,2026-09-02
711949,正德國票62購01,tpex,stock,2026-09-02,2026-09-02
711950,威剛國票62購03,tpex,stock,2026-09-02,2026-09-02
711951,美達國票62購01,tpex,stock,2026-09-02,2026-09-02
711958,台嘉碩國泰63購01,tpex,stock,2026-09-02,2026-09-02
711959,宜鼎國泰63購01,tpex,stock,2026-09-02,2026-09-02
711960,群聯國泰65購01,tpex,stock,2026-09-02,2026-09-02
711964,頎邦富邦63購03,tpex,stock,2026-09-02,2026-09-02
711969,元太凱基65購01,tpex,stock,2026-09-02,2026-09-02
711971,威剛凱基63購02,tpex,stock,2026-09-02,2026-09-02
711972,高技凱基62購01,tpex,stock,2026-09-02,2026-09-02
711974,群聯凱基62購01,tpex,stock,2026-09-02,2026-09-02
711978,雙鴻凱基62購01,tpex,stock,2026-09-02,2026-09-02
711979,M31元大62購01,tpex,stock,2026-09-02,2026-09-02
711980,M31元大65購01,tpex,stock,2026-09-02,2026-09-02
711981,巨漢元大62購01,tpex,stock,2026-09-02,2026-09-02
711982,良維元大62購01,tpex,stock,2026-09-02,2026-09-02
711983,威剛元大62購03,tpex,stock,2026-09-02,2026-09-02
711984,博智元大62購01,tpex,stock,2026-09-02,2026-09-02
711986,鈊象元大62購05,tpex,stock,2026-09-02,2026-09-02
711987,鈊象元大62購06,tpex,stock,2026-09-02,2026-09-02
711988,群聯元大62購04,tpex,stock,2026-09-02,2026-09-02
711995,中美晶台新62購01,tpex,stock,2026-09-02,2026-09-02
711999,倉和台新68購01,tpex,stock,2026-09-02,2026-09-02
712000,臺慶科台新62購01,tpex,stock,2026-09-02,2026-09-02
712002,中美晶凱基63購04,tpex,stock,2026-09-02,2026-09-02
712003,巨漢凱基63購01,tpex,stock,2026-09-02,2026-09-02
712004,良維凱基63購01,tpex,stock,2026-09-02,2026-09-02
712005,博智凱基63購03,tpex,stock,2026-09-02,2026-09-02
712007,鈊象凱基64購03,tpex,stock,2026-09-02,2026-09-02
712009,群聯凱基64購05,tpex,stock,2026-09-02,2026-09-02
712011,世紀*國票66購01,tpex,stock,2026-09-02,2026-09-02
712012,光焱國票66購01,tpex,stock,2026-09-02,2026-09-02
712013,光焱國票68購01,tpex,stock,2026-09-02,2026-09-02
712014,沛亨國票66購01,tpex,stock,2026-09-02,2026-09-02
712016,順達國票65購02,tpex,stock,2026-09-02,2026-09-02
712019,中美晶元大64購03,tpex,stock,2026-09-02,2026-09-02
712020,均華元大64購01,tpex,stock,2026-09-02,2026-09-02
712021,均豪元大64購03,tpex,stock,2026-09-02,2026-09-02
712024,良維元大64購01,tpex,stock,2026-09-02,2026-09-02
712025,宜鼎元大64購01,tpex,stock,2026-09-02,2026-09-02
712027,鈊象元大63購06,tpex,stock,2026-09-02,2026-09-02
712028,鈊象元大63購07,tpex,stock,2026-09-02,2026-09-02
712029,鈊象元大64購03,tpex,stock,2026-09-02,2026-09-02
712030,新應材元大63購01,tpex,stock,2026-09-02,2026-09-02
712031,新應材元大63購02,tpex,stock,2026-09-02,2026-09-02
712033,新應材元大64購01,tpex,stock,2026-09-02,2026-09-02
712034,群聯元大63購07,tpex,stock,2026-09-02,2026-09-02
712035,群聯元大63購08,tpex,stock,2026-09-02,2026-09-02
712036,群聯元大64購12,tpex,stock,2026-09-02,2026-09-02
712037,威剛國泰63購01,tpex,stock,2026-09-02,2026-09-02
712038,聖暉*國泰63購01,tpex,stock,2026-09-02,2026-09-02
712039,M31富邦65購01,tpex,stock,2026-09-02,2026-09-02
712043,宏捷科國票69購01,tpex,stock,2026-09-02,2026-09-02
712044,高技國票65購02,tpex,stock,2026-09-02,2026-09-02
712045,博磊國票66購01,tpex,stock,2026-09-02,2026-09-02
712046,竑騰群益62購01,tpex,stock,2026-09-02,2026-09-02
712047,順達群益62購01,tpex,stock,2026-09-02,2026-09-02
712048,新應材群益62購02,tpex,stock,2026-09-02,2026-09-02
712050,營邦群益62購01,tpex,stock,2026-09-02,2026-09-02
712051,營邦群益62購02,tpex,stock,2026-09-02,2026-09-02
712053,宜鼎元大63購05,tpex,stock,2026-09-02,2026-09-02
712054,宜鼎元大64購02,tpex,stock,2026-09-02,2026-09-02
712055,威剛元大63購01,tpex,stock,2026-09-02,2026-09-02
712056,威剛元大64購02,tpex,stock,2026-09-02,2026-09-02
712057,倉和元大63購01,tpex,stock,2026-09-02,2026-09-02
712058,高技元大63購01,tpex,stock,2026-09-02,2026-09-02
712062,群聯元大63購09,tpex,stock,2026-09-02,2026-09-02
712063,蜜望實元大63購01,tpex,stock,2026-09-02,2026-09-02
712064,廣穎元大63購01,tpex,stock,2026-09-02,2026-09-02
712066,雙鴻元大63購06,tpex,stock,2026-09-02,2026-09-02
712067,雙鴻元大64購03,tpex,stock,2026-09-02,2026-09-02
712068,均華國泰63購01,tpex,stock,2026-09-02,2026-09-02
712072,鈊象國泰63購01,tpex,stock,2026-09-02,2026-09-02
712073,新應材國泰63購01,tpex,stock,2026-09-02,2026-09-02
712074,營邦國泰63購01,tpex,stock,2026-09-02,2026-09-02
712075,新應材中信62購01,tpex,stock,2026-09-02,2026-09-02
712076,竑騰永豐63購01,tpex,stock,2026-09-02,2026-09-02
712077,博磊永豐63購01,tpex,stock,2026-09-02,2026-09-02
712079,新應材永豐68購01,tpex,stock,2026-09-02,2026-09-02
712080,新應材永豐68購02,tpex,stock,2026-09-02,2026-09-02
712082,群聯永豐64購11,tpex,stock,2026-09-02,2026-09-02
712083,均華凱基64購01,tpex,stock,2026-09-02,2026-09-02
712084,沛亨凱基63購01,tpex,stock,2026-09-02,2026-09-02
712085,宜鼎凱基68購01,tpex,stock,2026-09-02,2026-09-02
712086,新應材凱基63購01,tpex,stock,2026-09-02,2026-09-02
712087,新應材凱基63購02,tpex,stock,2026-09-02,2026-09-02
712088,新應材凱基63購03,tpex,stock,2026-09-02,2026-09-02
712089,新應材凱基64購01,tpex,stock,2026-09-02,2026-09-02
712090,群聯凱基63購05,tpex,stock,2026-09-02,2026-09-02
712091,臺慶科凱基63購02,tpex,stock,2026-09-02,2026-09-02
712093,譜瑞凱基63購01,tpex,stock,2026-09-02,2026-09-02
712094,世界台新65購01,tpex,stock,2026-09-02,2026-09-02
712096,均華台新62購01,tpex,stock,2026-09-02,2026-09-02
712099,竑騰台新62購01,tpex,stock,2026-09-02,2026-09-02
712101,國眾台新65購01,tpex,stock,2026-09-02,2026-09-02
712102,博磊台新62購01,tpex,stock,2026-09-02,2026-09-02
712103,群聯台新68購01,tpex,stock,2026-09-02,2026-09-02
712104,聚和台新62購01,tpex,stock,2026-09-02,2026-09-02
712105,營邦台新62購01,tpex,stock,2026-09-02,2026-09-02
712106,營邦台新62購02,tpex,stock,2026-09-02,2026-09-02
712107,營邦台新65購01,tpex,stock,2026-09-02,2026-09-02
712108,均華富邦63購01,tpex,stock,2026-09-02,2026-09-02
712109,宜鼎富邦62購01,tpex,stock,2026-09-02,2026-09-02
712112,順達富邦63購02,tpex,stock,2026-09-02,2026-09-02
712113,新應材富邦63購03,tpex,stock,2026-09-02,2026-09-02
712114,新應材富邦64購01,tpex,stock,2026-09-02,2026-09-02
712116,新應材統一71購01,tpex,stock,2026-09-02,2026-09-02
712117,新應材統一71購02,tpex,stock,2026-09-02,2026-09-02
712118,群聯統一6A購01,tpex,stock,2026-09-02,2026-09-02
712120,系統電國票67購01,tpex,stock,2026-09-02,2026-09-02
712123,前鼎國票65購01,tpex,stock,2026-09-02,2026-09-02
712125,華景電國票65購02,tpex,stock,2026-09-02,2026-09-02
712126,順達國票67購01,tpex,stock,2026-09-02,2026-09-02
712129,宜鼎台新62購04,tpex,stock,2026-09-02,2026-09-02
712131,新應材台新62購02,tpex,stock,2026-09-02,2026-09-02
712133,中美晶元大64購04,tpex,stock,2026-09-02,2026-09-02
712134,台特化元大64購01,tpex,stock,2026-09-02,2026-09-02
712135,富喬元大64購05,tpex,stock,2026-09-02,2026-09-02
712136,廣積元大63購04,tpex,stock,2026-09-02,2026-09-02
712137,營邦元大64購01,tpex,stock,2026-09-02,2026-09-02
712139,富喬中信64購01,tpex,stock,2026-09-02,2026-09-02
712143,宜鼎永豐64購03,tpex,stock,2026-09-02,2026-09-02
712144,宜鼎永豐65購02,tpex,stock,2026-09-02,2026-09-02
712146,耕興永豐63購01,tpex,stock,2026-09-02,2026-09-02
712147,晟德永豐63購01,tpex,stock,2026-09-02,2026-09-02
712148,頎邦永豐63購02,tpex,stock,2026-09-02,2026-09-02
712149,雙鴻永豐63購04,tpex,stock,2026-09-02,2026-09-02
712150,雙鴻永豐64購04,tpex,stock,2026-09-02,2026-09-02
712152,世界群益62購03,tpex,stock,2026-09-02,2026-09-02
712153,均華群益68購01,tpex,stock,2026-09-02,2026-09-02
712155,家登群益62購01,tpex,stock,2026-09-02,2026-09-02
712156,博智群益63購02,tpex,stock,2026-09-02,2026-09-02
712158,頎邦群益62購01,tpex,stock,2026-09-02,2026-09-02
712159,雙鴻群益64購01,tpex,stock,2026-09-02,2026-09-02
712161,宏捷科凱基67購01,tpex,stock,2026-09-02,2026-09-02
712163,宜鼎凱基63購02,tpex,stock,2026-09-02,2026-09-02
712165,倉和凱基63購01,tpex,stock,2026-09-02,2026-09-02
712168,蜜望實凱基63購01,tpex,stock,2026-09-02,2026-09-02
712169,營邦凱基63購01,tpex,stock,2026-09-02,2026-09-02
712171,巨漢富邦63購02,tpex,stock,2026-09-02,2026-09-02
