stock_id,roc_year,volume,amount,transactions,high,high_date,low,low_date,avg_close,asof
1210,91,708038654,7680820084,114069,12.35,7/15,8.40,10/14,10.14,20260909
1210,92,340551500,3512353912,59729,12.55,1/21,7.75,5/20,9.17,20260909
1210,93,411771908,4013269094,68552,11.20,3/15,7.60,8/18,8.69,20260909
1210,94,293004252,2878074430,52381,12.05,9/07,7.95,1/31,9.53,20260909
1210,95,707952162,10789604330,131527,19.90,12/29,10.40,3/17,13.50,20260909
1210,96,1817375737,61603827635,522652,52.90,10/02,19.20,1/11,33.38,20260909
1210,97,1484325298,53279295384,505955,49.50,5/23,16.60,10/30,35.37,20260909
1210,98,1575047807,52152545502,497206,39.75,6/06,22.20,3/03,32.80,20260909
1210,99,864813841,27519112260,307737,37.15,1/12,24.80,5/25,31.11,20260909
1213,100,134936723,3750968346,71464,34.75,5/17,15.00,9/28,24.28,20260909
1213,101,63942354,1553572109,35859,28.80,5/09,17.00,10/29,23.12,20260909
1213,102,30474608,672130759,17450,25.50,3/11,18.55,11/22,21.73,20260909
1213,103,34634437,773764748,19232,26.30,7/03,18.35,10/14,21.06,20260909
1213,104,13152059,252124150,8180,23.00,4/08,12.55,8/25,18.81,20260909
1213,105,18314289,332241067,11612,21.55,6/01,14.50,1/07,16.85,20260909
1213,106,11856400,196963411,7376,18.20,2/23,14.80,9/18,16.50,20260909
1213,107,7786945,103653683,5187,16.20,1/15,9.20,10/29,13.48,20260909
1213,108,7438429,59109656,3569,11.55,3/07,5.17,11/29,8.11,20260909
1213,109,8059120,67315700,4160,11.90,7/27,4.60,3/19,7.58,20260909
1213,110,5053875,42978284,2652,10.25,4/01,6.80,2/17,8.32,20260909
1213,111,6048106,46668973,3411,9.23,1/04,6.53,11/03,7.62,20260909
1213,112,8473655,59344373,4221,7.91,4/11,5.72,7/21,6.84,20260909
1213,113,22341593,249366198,10074,17.30,12/25,6.60,1/31,9.68,20260909
1213,114,6768768,92145564,5050,17.45,3/10,9.96,12/11,12.86,20260909
1213,80,391507490,27169817054,165721,110.00,4/08,34.90,1/17,64.39,20260909
1213,81,274430239,18105860151,111923,82.00,2/24,36.90,12/29,61.32,20260909
1213,82,314698569,16471899559,107925,69.00,11/29,32.70,1/08,48.11,20260909
1213,83,160273628,8199902121,55399,64.50,1/10,44.10,10/11,49.49,20260909
1213,84,42171822,1989675044,13601,50.50,2/10,35.80,8/25,43.88,20260909
1213,85,5928938,253644664,2781,51.00,12/03,36.80,1/05,42.61,20260909
1213,86,15650209,823797181,6762,64.50,3/06,34.20,10/29,48.27,20260909
1213,87,86901418,4340062080,38772,69.00,4/04,28.50,9/01,46.21,20260909
1213,88,36947417,1049988865,16125,39.70,1/11,12.40,11/09,23.39,20260909
1213,89,19403042,280493916,7317,22.80,2/22,7.15,9/19,12.61,20260909
1213,90,10208378,112103563,3255,13.60,2/27,7.85,1/02,11.06,20260909
1213,91,29277458,411275290,11661,19.70,8/26,8.60,1/28,11.96,20260909
1213,92,6643517,81502693,3165,15.00,1/28,10.30,4/30,11.75,20260909
1213,93,7091396,93791638,3793,16.00,3/10,10.75,8/04,12.38,20260909
1213,94,2760915,28829556,1624,12.20,1/04,7.91,12/15,10.16,20260909
1213,95,20991927,299897444,8301,18.60,5/09,7.92,1/05,12.46,20260909
1213,96,41319139,609108863,14985,19.65,7/19,9.32,12/24,13.73,20260909
1213,97,18488005,201440730,9312,14.50,5/23,5.26,10/28,9.55,20260909
1213,98,26176015,245893866,11204,10.80,4/14,6.14,2/02,8.72,20260909
1213,99,175679053,4422783574,76418,37.95,7/30,8.63,2/08,18.32,20260909
1215,100,301229166,5565491378,112769,21.30,1/04,12.80,11/25,16.92,20260909
1215,101,153469345,2287982310,61518,17.20,2/29,12.80,6/04,14.41,20260909
1215,102,144063200,2234587110,54360,16.50,3/13,14.50,8/29,15.37,20260909
1215,103,620610578,14992685923,237641,29.60,6/27,15.40,2/05,23.45,20260909
1215,104,223872300,5754284904,108904,29.60,3/31,17.40,8/25,24.78,20260909
1215,105,606654333,22225642960,309813,49.80,10/28,21.40,1/22,34.30,20260909
1215,106,562872128,34160893963,331423,78.80,7/12,44.90,2/14,61.35,20260909
1215,107,256433116,14947944964,179282,71.00,3/02,37.95,10/30,56.92,20260909
1215,108,433829941,27928580337,285064,74.90,8/05,50.70,3/26,62.54,20260909
1215,109,279213558,18875494013,195604,76.00,6/15,46.50,3/19,67.11,20260909
1215,110,219011871,17149692138,198821,86.80,6/24,70.20,1/28,78.13,20260909
1215,111,103084637,8299128349,150426,86.00,2/24,74.20,7/18,80.15,20260909
1215,112,240154013,21981554236,343219,103.00,5/04,78.00,1/04,90.74,20260909
1215,113,124327596,12679232396,207604,115.00,6/20,90.20,12/31,100.69,20260909
1215,114,273895295,34234383906,369981,148.00,10/23,90.50,4/07,118.75,20260909
1215,80,967290366,38684222055,339478,52.50,6/28,20.40,1/17,38.71,20260909
1215,81,376764192,15172910331,129306,46.40,2/10,25.60,12/29,37.80,20260909
1215,82,551245361,17525938888,146839,42.80,4/07,21.80,1/08,30.26,20260909
1215,83,330617525,8994863810,89334,37.70,1/06,20.80,10/11,26.87,20260909
1215,84,468244016,10716667460,106150,27.80,3/06,14.80,8/15,21.68,20260909
1215,85,370498682,8166939992,86501,25.50,4/29,19.00,9/04,21.14,20260909
1215,86,883911962,22406772149,173304,33.20,4/08,15.50,10/28,22.36,20260909
1215,87,534415560,9743107720,123102,21.60,3/04,14.20,9/01,17.26,20260909
1215,88,287572267,3742709973,58653,15.60,4/26,7.95,11/08,11.66,20260909
1215,89,235774904,2267701939,48479,13.40,2/21,3.71,11/21,8.27,20260909
1215,90,287945295,1821975498,55091,8.25,4/25,4.60,10/09,5.96,20260909
1215,91,470766239,3456913249,73708,9.10,4/25,4.95,10/08,6.69,20260909
1215,92,190829920,1218477536,34375,8.10,1/23,4.55,5/05,5.78,20260909
1215,93,462077273,3513909228,77082,9.20,2/12,5.60,1/27,7.27,20260909
1215,94,88212891,483989645,18888,7.35,1/03,3.85,11/08,5.31,20260909
1215,95,386552775,2822744839,72882,9.28,12/26,3.91,3/23,5.51,20260909
1215,96,1341558559,19645508147,300136,20.50,8/14,8.26,1/11,14.30,20260909
1215,97,847720674,13734046253,245324,21.65,5/26,7.18,10/28,14.63,20260909
1215,98,978552275,15471547129,248991,19.20,6/05,9.90,3/03,14.89,20260909
1215,99,1005417022,18542422486,292664,22.00,11/11,12.75,2/08,17.18,20260909
1216,100,2289841671,95213919040,800050,49.30,7/22,36.00,10/04,41.19,20260909
1216,101,2252780475,106937975958,809837,55.00,8/08,40.00,4/09,47.66,20260909
1216,102,2477224349,139442709633,917302,68.30,7/22,49.60,11/22,56.43,20260909
1216,103,2359803718,121154535496,866925,58.60,7/29,46.70,10/15,51.78,20260909
1216,104,2411393823,130623233885,978432,60.00,8/18,48.00,1/07,53.86,20260909
1216,105,2327794877,136277827898,983902,67.40,7/15,50.30,1/12,58.78,20260909
1216,106,2306943853,137125728157,919965,66.90,12/14,52.40,2/02,59.83,20260909
1216,107,2220110282,162267136870,1016560,83.80,7/18,64.60,2/09,72.86,20260909
1216,108,2050574820,154853086563,842447,83.80,6/27,67.00,1/04,75.64,20260909
1216,109,2433464751,166479476290,1005604,75.80,1/17,60.60,10/30,68.77,20260909
1216,110,1888562672,132359283828,872119,76.90,5/17,64.20,1/20,70.43,20260909
1216,111,1931039524,128068343729,993683,71.70,7/20,63.00,6/20,66.46,20260909
1216,112,1874153894,134878242917,1077305,78.80,6/19,65.70,1/03,71.77,20260909
1216,113,2167523114,175502159650,1395769,92.80,7/26,70.30,1/19,81.01,20260909
1216,114,2850008597,225664781299,1646289,87.20,7/23,73.80,4/07,79.19,20260909
1216,80,842788327,36089973969,249103,49.30,4/12,28.50,1/17,42.37,20260909
1216,81,358842603,17829209213,93966,57.00,6/15,38.40,11/07,48.34,20260909
1216,82,803353354,35692510507,176708,52.50,12/31,30.00,9/16,40.16,20260909
1216,83,2316347214,121111305768,504247,66.00,10/21,36.00,8/01,46.08,20260909
1216,84,963283459,41579575826,259270,60.50,1/05,28.80,11/24,40.62,20260909
1216,85,2769519987,117399349962,573469,51.00,7/22,29.70,1/29,39.42,20260909
1216,86,3048539077,147871084029,733718,59.00,6/20,35.00,10/30,46.30,20260909
1216,87,1418890341,43952092655,340234,40.20,3/03,22.00,9/01,31.23,20260909
1216,88,1555036693,40225456192,345937,32.50,5/04,19.70,11/08,24.41,20260909
1216,89,2615743352,66819053472,547615,34.00,2/19,18.50,11/21,23.75,20260909
1216,90,1924952232,30730769477,348830,22.50,1/03,9.15,10/09,14.93,20260909
1216,91,2698866021,33904240526,387093,14.65,4/25,9.80,10/14,12.08,20260909
1216,92,2750355014,33688150066,358396,15.70,11/06,9.15,4/28,11.85,20260909
1216,93,2929346957,49622311619,441676,22.20,3/19,13.10,5/17,16.11,20260909
1216,94,1205336230,17323753668,210531,16.80,1/04,11.85,8/30,14.35,20260909
1216,95,3270569639,82846233298,640987,33.70,12/04,14.50,1/03,25.03,20260909
1216,96,4363925259,166442804737,1139161,53.40,10/18,26.90,8/17,36.12,20260909
1216,97,4396045435,173082126633,1339657,49.90,3/06,23.50,10/30,37.48,20260909
1216,98,3876091174,130731519310,1152064,40.40,11/17,23.95,3/03,33.67,20260909
1216,99,2816159818,106108235620,879481,43.90,12/09,31.90,6/07,37.58,20260909
1217,100,958581699,12351771454,260869,15.10,1/04,8.30,11/24,11.97,20260909
1217,101,533115458,5487251238,155440,11.60,3/03,8.79,11/22,9.99,20260909
1217,102,701086238,7125431161,134083,11.15,2/23,8.82,11/22,9.98,20260909
1217,103,585097241,5498889329,141458,10.40,7/22,7.50,10/14,9.00,20260909
1217,104,327604455,2567323913,103980,9.45,12/28,5.70,8/25,7.50,20260909
1217,105,249801951,2022236255,89065,8.97,1/04,7.07,11/09,7.92,20260909
1217,106,298462205,2333318513,98634,8.79,7/17,7.32,1/20,7.63,20260909
1217,107,253312762,1956235564,84575,8.50,6/07,6.55,10/30,7.47,20260909
1217,108,143236091,1018352776,70877,7.61,7/31,6.77,1/04,7.06,20260909
1217,109,1041139248,8200616159,301121,10.20,12/31,5.81,3/17,7.49,20260909
1217,110,1761268299,20655565075,548232,14.60,5/20,8.12,2/01,10.44,20260909
1217,111,743211994,8462590351,278556,13.60,4/18,8.73,10/13,10.50,20260909
1217,112,814954421,10256128882,281095,14.95,8/08,10.50,1/03,11.91,20260909
1217,113,282640479,3446624655,141172,13.40,7/08,11.10,8/06,12.06,20260909
1217,114,149959248,1670161613,103568,12.35,3/10,10.10,11/21,11.01,20260909
1217,80,426457176,25559811762,182482,93.00,5/24,33.50,1/17,57.78,20260909
1217,81,198344152,9503630248,73346,57.50,1/28,29.90,12/29,44.78,20260909
1217,82,239546964,8580116621,61366,43.90,4/07,26.20,1/08,34.49,20260909
1217,83,295738725,9514777525,69556,43.20,1/06,25.00,10/11,31.65,20260909
1217,84,194206986,5027072428,46860,31.80,4/19,18.00,8/24,25.01,20260909
1217,85,220776523,4819050822,49729,23.60,4/29,19.30,3/09,21.48,20260909
1217,86,940736356,22522953233,183243,30.00,4/28,17.80,10/18,23.09,20260909
1217,87,846460558,20153252792,172188,29.40,4/09,14.90,9/04,20.88,20260909
1217,88,172811170,2288487248,41315,17.00,1/05,10.00,10/20,12.83,20260909
1217,89,256900604,2826511089,54423,16.30,2/22,6.60,11/21,9.77,20260909
1217,90,91603727,567110311,24062,8.20,4/02,4.00,8/02,5.88,20260909
1217,91,297147959,2530394218,68940,14.30,12/12,4.64,10/07,6.07,20260909
1217,92,496467365,4652370903,109281,12.45,1/17,7.35,9/15,8.61,20260909
1217,93,347646185,3081332530,71177,11.10,2/11,6.25,8/18,7.88,20260909
1217,94,213911068,1646534403,47193,9.36,6/09,5.95,4/21,7.19,20260909
1217,95,368802850,2833112931,74807,9.32,12/12,6.08,3/24,6.92,20260909
1217,96,1863336170,26449360192,415361,21.30,7/26,7.23,3/06,11.32,20260909
1217,97,1325521757,15073673159,359415,15.80,4/23,4.26,10/28,9.44,20260909
1217,98,2651264709,31453036242,565013,15.10,7/20,5.25,3/03,10.90,20260909
1217,99,1985957527,27010540616,470922,15.45,9/21,9.87,2/06,12.88,20260909
1218,100,720805777,13274259228,235500,23.50,7/29,12.60,12/20,16.92,20260909
1218,101,453024923,7358409796,153023,18.40,3/05,13.80,1/09,15.73,20260909
1218,102,346155525,5118317142,121023,16.45,1/11,12.90,11/14,14.63,20260909
1218,103,266651593,3584261666,95959,15.20,3/27,10.80,10/16,12.97,20260909
1218,104,108563013,1280200696,39580,13.65,4/14,9.50,8/25,11.61,20260909
1218,105,306292062,4550110918,101870,18.00,10/04,11.20,1/07,13.88,20260909
1218,106,548967187,10366984971,183100,24.70,7/24,13.75,5/23,17.10,20260909
1218,107,667540268,12136671155,224111,22.20,6/25,14.00,10/29,17.52,20260909
1218,108,217861175,4357177136,92982,23.55,11/22,17.10,1/04,19.96,20260909
1218,109,446040539,10432653903,161890,28.45,12/31,18.00,3/19,22.95,20260909
1218,110,364882535,10855911142,179273,34.55,4/23,26.00,1/28,28.55,20260909
1218,111,483322698,17233049470,252560,47.95,11/30,26.50,2/07,32.73,20260909
1218,112,467150578,13240869844,295021,33.05,1/12,20.00,10/20,26.51,20260909
1218,113,224425487,4826597149,161403,23.70,6/03,18.95,8/06,21.12,20260909
1218,114,228611336,4620913225,142982,22.85,5/07,17.85,11/21,19.60,20260909
1218,80,279827577,16007018954,111233,72.50,5/07,35.70,1/16,53.83,20260909
1218,81,228928061,11249773105,78180,60.50,6/15,24.30,12/29,44.11,20260909
1218,82,309006699,8490666761,75432,36.00,4/07,20.00,9/17,26.30,20260909
1218,83,754676301,19923354978,132675,32.40,1/06,19.40,10/11,25.96,20260909
1218,84,348984452,7615212885,72933,27.20,1/05,16.30,11/10,20.77,20260909
1218,85,1654445928,41833978863,233212,33.20,6/08,16.10,3/06,21.63,20260909
1218,86,1115607945,29545362499,228771,33.30,3/12,19.50,1/04,25.16,20260909
1218,87,366709465,9065108655,88298,31.00,4/08,11.50,12/31,21.19,20260909
1218,88,337215202,4128111481,68562,14.60,1/16,7.75,11/10,11.06,20260909
1218,89,399219017,5354496897,86550,19.50,2/19,4.00,11/24,9.60,20260909
1218,90,115898608,561520295,25127,6.60,2/21,3.10,11/15,4.46,20260909
1218,91,611947833,3915828622,94479,8.15,5/06,3.84,1/02,5.67,20260909
1218,92,350253695,1986260825,50481,7.00,1/24,4.16,5/22,5.33,20260909
1218,93,769205326,6964851930,111129,12.20,3/02,5.45,1/02,7.88,20260909
1218,94,262241056,1858713116,50066,8.80,1/04,5.01,10/20,6.48,20260909
1218,95,356571062,2427174830,70888,8.34,12/29,5.11,3/22,6.29,20260909
1218,96,889068129,8920447531,180289,14.15,7/19,6.60,3/06,8.97,20260909
1218,97,826885591,8229660598,201966,13.80,4/25,4.04,10/28,8.69,20260909
1218,98,1555573425,17812745808,343859,14.35,11/12,5.65,3/03,10.64,20260909
1218,99,1823662372,30379019260,493269,20.50,8/19,10.15,2/06,15.45,20260909
1219,100,116927447,1854224759,38660,18.20,9/16,13.75,3/15,15.80,20260909
1219,101,45888019,723375530,15425,17.25,3/19,13.70,5/21,15.55,20260909
1219,102,71125005,1142451699,25270,18.80,10/30,14.25,11/14,15.11,20260909
1219,103,68526491,1100895534,23516,18.15,7/09,14.30,2/21,15.56,20260909
1219,104,24961496,374496119,9408,16.45,5/07,13.45,8/24,14.91,20260909
1219,105,28751864,428556243,7763,16.50,11/03,13.00,1/30,15.24,20260909
1219,106,25510658,443057575,9806,19.00,7/13,15.60,2/09,17.12,20260909
1219,107,9602721,177752773,6808,19.15,5/22,17.20,2/06,18.32,20260909
1219,108,16033722,293933195,5440,18.80,12/18,17.30,7/17,18.14,20260909
1219,109,85796411,1756902954,40162,25.50,6/19,16.70,3/19,19.24,20260909
1219,110,409306836,9730081195,169963,30.45,4/29,18.30,2/01,21.49,20260909
1219,111,746250141,17913997234,314800,28.90,4/21,18.30,10/21,20.62,20260909
1219,112,223512489,4686627757,119598,23.40,3/06,18.60,11/01,20.27,20260909
1219,113,77593224,1409808600,55631,19.45,1/05,15.20,12/31,18.01,20260909
1219,114,94753925,1401321293,61564,17.90,5/06,12.75,4/08,14.26,20260909
1219,80,432938000,19227655310,141817,56.00,5/02,25.50,10/24,40.70,20260909
1219,81,246332653,7388808983,71225,36.00,1/22,16.30,12/29,27.64,20260909
1219,82,618783085,13129903289,127811,26.40,5/18,14.50,1/08,19.87,20260909
1219,83,617532107,12727159530,114345,25.60,1/10,17.00,10/11,19.72,20260909
1219,84,881010999,17650210581,158356,24.40,2/21,13.95,8/25,19.27,20260909
1219,85,395457368,7116300411,80776,20.60,4/29,16.20,12/12,17.35,20260909
1219,86,444814491,7924139575,86593,21.40,3/20,11.65,10/28,15.62,20260909
1219,87,306182480,4345415389,66268,17.20,2/23,9.55,9/01,13.13,20260909
1219,88,131852115,1258225972,27827,11.55,1/11,5.60,11/29,8.43,20260909
1219,89,167776557,1201337810,30868,10.00,2/23,4.19,11/20,5.98,20260909
1219,90,40503662,194268943,10871,5.60,2/21,4.08,10/11,4.64,20260909
1219,91,218227805,1152248281,33526,6.55,4/25,4.10,9/25,4.91,20260909
1219,92,176265527,968383682,25945,6.75,1/22,4.36,5/02,5.16,20260909
1219,93,423819670,3366998010,59458,9.65,3/18,5.35,1/02,6.66,20260909
1219,94,85734176,475783673,16505,6.80,1/04,4.51,10/28,5.27,20260909
1219,95,255304766,1795076078,43857,10.00,12/26,4.52,7/17,5.46,20260909
1219,96,646880210,7445473047,134502,16.70,7/19,7.40,1/15,10.30,20260909
1219,97,925013108,13802277873,247387,21.50,5/22,6.01,10/28,11.49,20260909
1219,98,639580816,7019210401,155091,13.65,12/24,6.42,3/03,10.38,20260909
1219,99,369759737,5008490108,107555,15.50,11/10,10.20,2/06,13.06,20260909
1220,100,122776619,1708888163,41431,16.45,5/12,8.71,12/19,12.35,20260909
1220,101,43216075,463677001,16158,11.95,3/05,9.30,1/04,10.39,20260909
1220,102,26472101,272945015,9270,11.25,7/23,9.70,9/23,10.38,20260909
1220,103,33747063,346769529,11025,11.25,7/22,9.76,2/05,10.17,20260909
1220,104,23513468,244301042,7593,11.15,3/20,9.60,9/30,10.34,20260909
1220,105,48626688,534478557,15128,12.45,6/20,9.81,10/12,10.74,20260909
1220,106,52810208,568652717,15325,11.60,2/03,10.00,8/04,10.61,20260909
1220,107,32341515,372301037,11879,13.00,10/11,10.05,2/06,11.58,20260909
1220,108,24271750,256792891,8741,11.50,4/23,9.77,8/28,10.73,20260909
1220,109,73593436,841788752,25208,13.15,12/22,8.88,3/19,11.16,20260909
1220,110,181054653,2978317232,80068,20.20,4/29,11.40,2/01,15.25,20260909
1220,111,397947476,8112784733,181068,25.50,4/22,13.20,10/17,16.31,20260909
1220,112,98220007,1612550972,58835,18.70,3/06,13.20,11/13,15.01,20260909
1220,113,137662432,2303228322,75823,19.85,12/13,13.55,1/18,15.76,20260909
1220,114,66920683,996691405,49021,17.70,1/02,12.20,12/12,14.07,20260909
1220,80,19685050,1159517175,11289,64.50,11/26,48.10,11/20,55.96,20260909
1220,81,86504410,4883305503,33873,71.00,1/27,32.40,9/29,52.41,20260909
1220,82,203708926,8490538514,53791,53.00,4/03,30.90,9/16,39.67,20260909
1220,83,288402556,12517286233,72714,60.00,6/27,29.30,10/11,40.43,20260909
1220,84,137738031,3324651506,34537,33.60,3/07,15.20,8/15,23.86,20260909
1220,85,112128749,2383629122,29786,25.00,1/13,17.80,8/20,19.85,20260909
1220,86,93750898,2125708990,27180,29.80,3/08,16.00,10/30,21.05,20260909
1220,87,159083213,3345885249,37483,24.50,2/23,14.40,9/01,19.17,20260909
1220,88,61811224,843191722,14213,15.80,4/27,10.20,8/12,13.30,20260909
1220,89,76505699,1024564872,15311,18.00,2/21,6.00,12/27,10.08,20260909
1220,90,21060969,127550233,5078,7.40,2/21,4.75,9/13,5.79,20260909
1220,91,21163395,127989699,5812,7.45,4/25,4.10,10/08,5.57,20260909
1220,92,24462710,111580880,5230,6.20,1/17,3.92,5/22,4.52,20260909
1220,93,77732941,521383905,16261,8.60,2/12,4.21,10/29,5.61,20260909
1220,94,18982597,112366383,3402,6.50,2/18,5.31,4/18,5.86,20260909
1220,95,63282596,508581105,11751,9.54,5/10,5.40,1/17,7.23,20260909
1220,96,204796869,2302702394,56059,16.20,7/19,7.43,1/12,9.93,20260909
1220,97,106028130,1153177734,37876,13.65,5/26,4.55,10/28,8.52,20260909
1220,98,67437377,474423341,18866,9.40,12/30,4.85,2/02,6.55,20260909
1220,99,281587584,3532032502,85680,16.00,8/04,8.40,3/16,11.36,20260909
1225,100,202337052,3068669872,61883,16.95,2/10,11.35,11/25,14.24,20260909
1225,101,68005232,917402252,25081,14.60,8/17,12.10,1/16,13.10,20260909
1225,102,104504362,1342556432,31876,15.15,10/30,10.15,11/08,12.67,20260909
1225,103,243716872,4649411815,63292,28.00,9/18,10.35,1/06,17.54,20260909
1225,104,54439934,1201576111,12014,26.25,12/29,19.45,4/24,22.10,20260909
1225,105,37456596,1436660322,11617,54.80,9/12,24.00,2/15,40.71,20260909
1225,106,13056776,745836750,5319,70.40,10/17,46.70,1/10,56.15,20260909
1225,107,18142859,1348738945,4832,91.70,7/18,66.20,1/22,77.32,20260909
1225,108,24631309,1196666412,13898,83.40,4/17,32.00,11/22,57.72,20260909
1225,109,34378033,1215870690,21076,40.80,12/29,26.30,3/19,34.32,20260909
1225,110,95754814,4905346962,64524,67.50,5/04,32.00,2/04,45.52,20260909
1225,111,23555337,1286256092,17202,63.80,4/18,47.00,6/14,54.19,20260909
1225,112,21924839,1244986193,9299,62.80,4/12,52.40,9/07,56.38,20260909
1225,113,50526116,3920604367,73306,183.50,9/13,40.95,12/31,91.15,20260909
1225,114,139890085,5547189627,118796,55.00,2/18,27.85,4/02,34.62,20260909
