date,stock_id,name,market,sources,why
2019-01-14,1475,業旺,twse,per+margin,
2019-01-14,2061,風青,tpex,otcper+otcinst,
2019-01-14,2429,銘旺科,twse,per+margin,
2019-01-14,2718,全心投控,tpex,otcper,
2019-01-14,2916,滿心,tpex,otcper+otcmargin,
2019-01-14,3086,華義*,tpex,otcper+otcmargin,
2019-01-14,3089,億杰,tpex,otcper+otcmargin,
2019-01-14,3207,耀勝,tpex,otcper+otcmargin,
2019-01-14,3219,倚強科,tpex,otcper+otcmargin+otcinst,
2019-01-14,3230,錦明,tpex,otcper+otcmargin,
2019-01-14,3339,泰谷,tpex,otcper+otcmargin,
2019-01-14,3629,地心引力,tpex,otcper,
2019-01-14,4131,浩泰,tpex,otcper,
2019-01-14,4415,台原藥,tpex,otcper,
2019-01-14,4419,皇家美食,tpex,otcper,
2019-01-14,4950,金耘國際,tpex,otcper,
2019-01-14,4987,科誠,tpex,otcper,
2019-01-14,5205,中茂,tpex,otcper,
2019-01-14,5314,世紀*,tpex,otcper+otcmargin,
2019-01-14,5364,力麗店,tpex,otcper,
2019-01-14,5455,昇益,tpex,otcper+otcmargin,
2019-01-14,5601,台聯櫃,tpex,otcper,
2019-01-14,5704,老爺知,tpex,otcper+otcmargin,
2019-01-14,6103,合邦,tpex,otcper+otcmargin,
2019-01-14,6140,訊達,tpex,otcper+otcmargin,
2019-01-14,6171,大城地產,tpex,otcper+otcmargin,
2019-01-14,6198,瑞築,tpex,otcper,
2019-01-14,6199,天品,tpex,otcper,
2019-01-14,6212,理銘,tpex,otcper+otcmargin,
2019-01-14,6259,百徽,tpex,otcper,
2019-01-14,6276,安鈦克,tpex,otcper+otcmargin,
2019-01-14,6287,元隆,tpex,otcper+otcmargin,
2019-01-14,6291,沛亨,tpex,otcper+otcmargin,
2019-01-14,6482,弘煜科,tpex,otcper,
2019-01-14,6512,啟發電,tpex,otcper,
2019-01-14,6542,隆中,tpex,otcper+otcmargin,
2019-01-14,6574,霈方,tpex,otcper,
2019-01-14,8087,麗升能源,tpex,otcper,
2019-01-14,8923,時報,tpex,otcper+otcmargin,
2019-01-14,8934,衡平,tpex,otcper,
2019-01-14,9950,萬國通,tpex,otcper+otcmargin,
2019-01-15,1418,東華,twse,per+margin,
2019-01-15,1475,業旺,twse,per+margin,
2019-01-15,2424,隴華,twse,per+margin,
2019-01-15,2916,滿心,tpex,otcper+otcmargin,
2019-01-15,3086,華義*,tpex,otcper+otcmargin,
2019-01-15,3118,進階,tpex,otcper+otcmargin,
2019-01-15,3219,倚強科,tpex,otcper+otcmargin,
2019-01-15,3230,錦明,tpex,otcper+otcmargin,
2019-01-15,3288,點晶,tpex,otcper+otcmargin,
2019-01-15,3465,進泰電子,tpex,otcper,
2019-01-15,3609,三一東林,tpex,otcper+otcmargin,
2019-01-15,3631,晟楠,tpex,otcper+otcmargin,
2019-01-15,4406,新昕纖,tpex,otcper+otcmargin,
2019-01-15,4415,台原藥,tpex,otcper,
2019-01-15,4416,三圓,tpex,otcper+otcmargin,
2019-01-15,4419,皇家美食,tpex,otcper,
2019-01-15,4711,永純,tpex,otcper+otcmargin,
2019-01-15,5205,中茂,tpex,otcper,
2019-01-15,5314,世紀*,tpex,otcper+otcmargin,
2019-01-15,5321,美而快,tpex,otcper+otcmargin,
2019-01-15,5364,力麗店,tpex,otcper,
2019-01-15,5455,昇益,tpex,otcper+otcmargin,
2019-01-15,5704,老爺知,tpex,otcper+otcmargin,
2019-01-15,5902,德記,tpex,otcper+otcmargin,
2019-01-15,6103,合邦,tpex,otcper+otcmargin,
2019-01-15,6140,訊達,tpex,otcper+otcmargin,
2019-01-15,6198,瑞築,tpex,otcper,
2019-01-15,6212,理銘,tpex,otcper+otcmargin,
2019-01-15,6291,沛亨,tpex,otcper+otcmargin,
2019-01-15,8291,尚茂,tpex,otcper,
2019-01-15,8917,欣泰,tpex,otcper+otcmargin,
2019-01-15,8923,時報,tpex,otcper+otcmargin,
2019-01-15,8934,衡平,tpex,otcper,
2019-01-16,1796,金穎生技,tpex,otcper,
2019-01-16,2724,藝舍-KY,tpex,otcper+otcmargin,
2019-01-16,3191,雲嘉南,tpex,otcper+otcmargin,
2019-01-16,3219,倚強科,tpex,otcper+otcmargin,
2019-01-16,3339,泰谷,tpex,otcper+otcmargin,
2019-01-16,3531,先益,tpex,otcper+otcmargin,
2019-01-16,3555,博士旺,tpex,otcper+otcmargin,
2019-01-16,3629,地心引力,tpex,otcper,
2019-01-16,4415,台原藥,tpex,otcper,
2019-01-16,4416,三圓,tpex,otcper+otcmargin,
2019-01-16,4542,科嶠,tpex,otcper,
2019-01-16,4987,科誠,tpex,otcper,
2019-01-16,5205,中茂,tpex,otcper,
2019-01-16,5209,新鼎,tpex,otcper,
2019-01-16,5455,昇益,tpex,otcper+otcmargin,
2019-01-16,5703,亞都,tpex,otcper+otcmargin,
2019-01-16,5704,老爺知,tpex,otcper+otcmargin,
2019-01-16,5878,台名,tpex,otcper,
2019-01-16,5902,德記,tpex,otcper+otcmargin,
2019-01-16,6103,合邦,tpex,otcper+otcmargin,
2019-01-16,6248,沛波,tpex,otcper+otcmargin,
2019-01-16,6287,元隆,tpex,otcper+otcmargin,
2019-01-16,6291,沛亨,tpex,otcper+otcmargin,
2019-01-16,6441,廣錠,tpex,otcper+otcmargin,
2019-01-16,6482,弘煜科,tpex,otcper,
2019-01-16,6574,霈方,tpex,otcper,
2019-01-16,8921,沈氏,tpex,otcper,
2019-01-16,8923,時報,tpex,otcper+otcmargin,
2019-01-16,9960,邁達康,tpex,otcper+otcmargin,
2019-01-17,1418,東華,twse,per+margin,
2019-01-17,2724,藝舍-KY,tpex,otcper+otcmargin,
2019-01-17,2916,滿心,tpex,otcper+otcmargin,
2019-01-17,3067,全域,tpex,otcper,
2019-01-17,3171,炎洲流通,tpex,otcper+otcmargin,
2019-01-17,3219,倚強科,tpex,otcper+otcmargin,
2019-01-17,3629,地心引力,tpex,otcper,
2019-01-17,3652,精聯,twse,otcper+otcmargin,
2019-01-17,4102,永日,tpex,otcper+otcmargin,
2019-01-17,4413,飛寶企業,tpex,otcper+otcmargin,
2019-01-17,4419,皇家美食,tpex,otcper,
2019-01-17,4950,金耘國際,tpex,otcper,
2019-01-17,4987,科誠,tpex,otcper,
2019-01-17,5205,中茂,tpex,otcper,
2019-01-17,5259,奕智博,twse,per+margin,
2019-01-17,5364,力麗店,tpex,otcper,
2019-01-17,5704,老爺知,tpex,otcper+otcmargin,
2019-01-17,6103,合邦,tpex,otcper+otcmargin,
2019-01-17,6140,訊達,tpex,otcper+otcmargin,
2019-01-17,6198,瑞築,tpex,otcper,
2019-01-17,6212,理銘,tpex,otcper+otcmargin,
2019-01-17,6241,鑫永洋,tpex,otcper+otcmargin,
2019-01-17,6248,沛波,tpex,otcper+otcmargin,
2019-01-17,6291,沛亨,tpex,otcper+otcmargin,
2019-01-17,6482,弘煜科,tpex,otcper,
2019-01-17,6574,霈方,tpex,otcper,
2019-01-17,8047,星雲,tpex,otcper+otcmargin,
2019-01-17,8077,洛碁,tpex,otcper,
2019-01-17,8087,麗升能源,tpex,otcper,
2019-01-17,8291,尚茂,tpex,otcper,
2019-01-17,8917,欣泰,tpex,otcper+otcmargin,
2019-01-17,8921,沈氏,tpex,otcper,
2019-01-17,9960,邁達康,tpex,otcper+otcmargin,
2019-01-18,1418,東華,twse,per+margin,
2019-01-18,1735,日勝化,twse,per+margin,
2019-01-18,1796,金穎生技,tpex,otcper,
2019-01-18,2424,隴華,twse,per+margin,
2019-01-18,2438,翔耀,twse,per+margin,
2019-01-18,2719,燦星旅,tpex,otcper+otcmargin,
2019-01-18,2722,夏都,twse,per+margin,
2019-01-18,2724,藝舍-KY,tpex,otcper+otcmargin,
2019-01-18,2740,華軒,tpex,otcper,
2019-01-18,2916,滿心,tpex,otcper+otcmargin,
2019-01-18,3067,全域,tpex,otcper,
2019-01-18,3207,耀勝,tpex,otcper+otcmargin,
2019-01-18,3230,錦明,tpex,otcper+otcmargin,
2019-01-18,3521,台鋼建設,tpex,otcper+otcmargin,
2019-01-18,3555,博士旺,tpex,otcper+otcmargin,
2019-01-18,4131,浩泰,tpex,otcper,
2019-01-18,4415,台原藥,tpex,otcper,
2019-01-18,4416,三圓,tpex,otcper+otcmargin,
2019-01-18,4419,皇家美食,tpex,otcper,
2019-01-18,4429,聚紡,tpex,otcper+otcmargin,
2019-01-18,4542,科嶠,tpex,otcper,
2019-01-18,4609,唐鋒,tpex,otcper+otcmargin,
2019-01-18,4950,金耘國際,tpex,otcper,
2019-01-18,5364,力麗店,tpex,otcper,
2019-01-18,5902,德記,tpex,otcper+otcmargin,
2019-01-18,6291,沛亨,tpex,otcper+otcmargin,
2019-01-18,6464,台數科,twse,per+margin,
2019-01-18,6482,弘煜科,tpex,otcper,
2019-01-18,8067,志旭,tpex,otcper,
2019-01-18,8087,麗升能源,tpex,otcper,
2019-01-18,8291,尚茂,tpex,otcper,
2019-01-18,8917,欣泰,tpex,otcper+otcmargin,
2019-01-21,1418,東華,twse,per+margin,
2019-01-21,1475,業旺,twse,per+margin,
2019-01-21,2231,為升,twse,per+margin,官方暫停交易
2019-01-21,2722,夏都,twse,per+margin,
2019-01-21,2724,藝舍-KY,tpex,otcper+otcmargin,
2019-01-21,3085,新零售,tpex,otcper+otcmargin,
2019-01-21,3122,笙泉,tpex,otcper+otcmargin,
2019-01-21,3219,倚強科,tpex,otcper+otcmargin,
2019-01-21,3230,錦明,tpex,otcper+otcmargin,
2019-01-21,3308,聯德,twse,per+margin,
2019-01-21,3434,哲固,tpex,otcper+otcmargin,
2019-01-21,3555,博士旺,tpex,otcper+otcmargin,
2019-01-21,4304,勝昱,tpex,otcper+otcmargin,
2019-01-21,4305,世坤,tpex,otcper+otcmargin,
2019-01-21,4419,皇家美食,tpex,otcper,
2019-01-21,4429,聚紡,tpex,otcper+otcmargin,
2019-01-21,4542,科嶠,tpex,otcper,
2019-01-21,4554,橙的,tpex,otcper,
2019-01-21,4609,唐鋒,tpex,otcper+otcmargin,
2019-01-21,5321,美而快,tpex,otcper+otcmargin,
2019-01-21,5364,力麗店,tpex,otcper,
2019-01-21,5601,台聯櫃,tpex,otcper,
2019-01-21,5704,老爺知,tpex,otcper+otcmargin,
2019-01-21,6103,合邦,tpex,otcper+otcmargin,
2019-01-21,6140,訊達,tpex,otcper+otcmargin,
2019-01-21,6198,瑞築,tpex,otcper,
2019-01-21,6419,京晨科,tpex,otcper,
2019-01-21,6482,弘煜科,tpex,otcper,
2019-01-21,8420,明揚,tpex,otcper+otcmargin,
2019-01-21,8455,大拓-KY,tpex,otcper,
2019-01-21,8923,時報,tpex,otcper+otcmargin,
2019-01-21,9960,邁達康,tpex,otcper+otcmargin,
2019-01-22,1418,東華,twse,per+margin,
2019-01-22,1443,立益物流,twse,per+margin,
2019-01-22,1466,聚隆,twse,per+margin,
2019-01-22,1470,大統新創,twse,per+margin,
2019-01-22,1713,國化,twse,per+margin,
2019-01-22,1726,永記,twse,per+margin,
2019-01-22,1735,日勝化,twse,per+margin,
2019-01-22,2061,風青,tpex,otcper,
2019-01-22,2429,銘旺科,twse,per+margin,
2019-01-22,2722,夏都,twse,per+margin,
2019-01-22,2910,統領,twse,per+margin,
2019-01-22,3308,聯德,twse,per+margin,
2019-01-22,3339,泰谷,tpex,otcper+otcmargin,
2019-01-22,3555,博士旺,tpex,otcper+otcmargin,
2019-01-22,3581,博磊,tpex,otcper+otcmargin,
2019-01-22,3631,晟楠,tpex,otcper+otcmargin,
2019-01-22,4305,世坤,tpex,otcper+otcmargin,
2019-01-22,4413,飛寶企業,tpex,otcper+otcmargin,
2019-01-22,4415,台原藥,tpex,otcper,
2019-01-22,4419,皇家美食,tpex,otcper,
2019-01-22,4950,金耘國際,tpex,otcper,
2019-01-22,5011,久陽,tpex,otcper+otcmargin,
2019-01-22,5013,強新,tpex,otcper+otcmargin,
2019-01-22,5210,寶碩,tpex,otcper+otcmargin,
2019-01-22,5321,美而快,tpex,otcper+otcmargin,
2019-01-22,5487,通泰,tpex,otcper+otcmargin,
2019-01-22,5703,亞都,tpex,otcper+otcmargin,
2019-01-22,6103,合邦,tpex,otcper+otcmargin,
2019-01-22,6198,瑞築,tpex,otcper,
2019-01-22,6236,中湛,tpex,otcper,
2019-01-22,6248,沛波,tpex,otcper+otcmargin,
2019-01-22,6259,百徽,tpex,otcper,
2019-01-22,6482,弘煜科,tpex,otcper,
2019-01-22,6577,勁豐,tpex,otcper+otcmargin,
2019-01-22,8087,麗升能源,tpex,otcper,
2019-01-22,8488,吉源-KY,twse,per+margin,
2019-01-22,9926,新海,twse,per+margin,
2019-01-22,9950,萬國通,tpex,otcper+otcmargin,
2019-01-23,1333,恩得利,tpex,otcper+otcmargin,
2019-01-23,1418,東華,twse,per+margin,
2019-01-23,1419,新紡,twse,per+margin,
2019-01-23,2067,嘉鋼,tpex,otcper,
2019-01-23,2540,愛山林,twse,per+margin,
2019-01-23,2712,遠雄來,twse,per+margin,
2019-01-23,2719,燦星旅,tpex,otcper+otcmargin,
2019-01-23,2722,夏都,twse,per+margin,
2019-01-23,2937,集雅社,tpex,otcper,
2019-01-23,3067,全域,tpex,otcper,
2019-01-23,3122,笙泉,tpex,otcper+otcmargin,
2019-01-23,3219,倚強科,tpex,otcper+otcmargin,
2019-01-23,3288,點晶,tpex,otcper+otcmargin,
2019-01-23,3434,哲固,tpex,otcper+otcmargin,
2019-01-23,3570,大塚,tpex,otcper,
2019-01-23,3628,盈正,tpex,otcper+otcmargin,
2019-01-23,3629,地心引力,tpex,otcper,
2019-01-23,3652,精聯,twse,otcper+otcmargin,
2019-01-23,3685,元創精密,tpex,otcper+otcmargin,
2019-01-23,3701,大眾控,twse,per,
2019-01-23,4131,浩泰,tpex,otcper,
2019-01-23,4415,台原藥,tpex,otcper,
2019-01-23,4416,三圓,tpex,otcper+otcmargin,
2019-01-23,4419,皇家美食,tpex,otcper,
2019-01-23,4429,聚紡,tpex,otcper+otcmargin,
2019-01-23,4542,科嶠,tpex,otcper,
2019-01-23,4706,大恭,tpex,otcper+otcmargin,
2019-01-23,4950,金耘國際,tpex,otcper,
2019-01-23,5202,力新,tpex,otcper+otcmargin,
2019-01-23,5205,中茂,tpex,otcper,
2019-01-23,5455,昇益,tpex,otcper+otcmargin,
2019-01-23,5864,致和證,tpex,otcper+otcmargin,
2019-01-23,6140,訊達,tpex,otcper+otcmargin,
2019-01-23,6172,互億,twse,per+margin,
2019-01-23,6198,瑞築,tpex,otcper,
2019-01-23,6199,天品,tpex,otcper,
2019-01-23,6221,晉泰,tpex,otcper+otcmargin,
2019-01-23,6236,中湛,tpex,otcper,
2019-01-23,6241,鑫永洋,tpex,otcper+otcmargin,
2019-01-23,6247,淇譽電,tpex,otcper,
2019-01-23,6248,沛波,tpex,otcper+otcmargin,
2019-01-23,6287,元隆,tpex,otcper+otcmargin,
2019-01-23,6292,迅德,tpex,otcper+otcmargin,
2019-01-23,6482,弘煜科,tpex,otcper,
2019-01-23,8080,泰霖,tpex,otcper+otcmargin,
2019-01-23,8087,麗升能源,tpex,otcper,
2019-01-23,8420,明揚,tpex,otcper+otcmargin,
2019-01-23,8908,欣雄,tpex,otcper+otcmargin,
2019-01-23,8917,欣泰,tpex,otcper+otcmargin,
2019-01-23,8921,沈氏,tpex,otcper,
2019-01-23,8923,時報,tpex,otcper+otcmargin,
2019-01-23,9926,新海,twse,per+margin,
2019-01-23,9950,萬國通,tpex,otcper+otcmargin,
2019-01-24,1333,恩得利,tpex,otcper+otcmargin,
2019-01-24,1418,東華,twse,per+margin,
2019-01-24,1456,怡華,twse,per+margin,
2019-01-24,1529,樂事綠能,twse,per+margin,
2019-01-24,2424,隴華,twse,per+margin,
2019-01-24,2540,愛山林,twse,per+margin,
2019-01-24,2712,遠雄來,twse,per+margin,
2019-01-24,2722,夏都,twse,per+margin+inst,
2019-01-24,2724,藝舍-KY,tpex,otcper+otcmargin,
2019-01-24,2745,五福,tpex,otcper,
2019-01-24,3093,港建*,tpex,otcper+otcmargin,
2019-01-24,3162,精確,tpex,otcper+otcmargin,
2019-01-24,3276,宇環,tpex,otcper+otcmargin,
2019-01-24,3308,聯德,twse,per+margin,
2019-01-24,3684,榮昌,tpex,otcper,
2019-01-24,4305,世坤,tpex,otcper+otcmargin,
2019-01-24,4415,台原藥,tpex,otcper,
2019-01-24,4419,皇家美食,tpex,otcper,
2019-01-24,4429,聚紡,tpex,otcper+otcmargin,
2019-01-24,4706,大恭,tpex,otcper+otcmargin,
2019-01-24,4950,金耘國際,tpex,otcper,
2019-01-24,5011,久陽,tpex,otcper+otcmargin,
2019-01-24,5202,力新,tpex,otcper+otcmargin,
2019-01-24,5304,鼎創達,tpex,otcper+otcmargin,
2019-01-24,5455,昇益,tpex,otcper+otcmargin,
2019-01-24,5487,通泰,tpex,otcper+otcmargin,
2019-01-24,5601,台聯櫃,tpex,otcper,
2019-01-24,5704,老爺知,tpex,otcper+otcmargin,
2019-01-24,6103,合邦,tpex,otcper+otcmargin,
2019-01-24,6140,訊達,tpex,otcper+otcmargin,
2019-01-24,6198,瑞築,tpex,otcper,
2019-01-24,6236,中湛,tpex,otcper,
2019-01-24,6247,淇譽電,tpex,otcper,
2019-01-24,6248,沛波,tpex,otcper+otcmargin,
2019-01-24,6264,富裔,tpex,otcper+otcmargin,
2019-01-24,6482,弘煜科,tpex,otcper,
2019-01-24,8032,光菱,tpex,otcper+otcmargin,
2019-01-24,8087,麗升能源,tpex,otcper,
2019-01-24,8291,尚茂,tpex,otcper,
2019-01-24,8410,森田,tpex,otcper+otcmargin,
2019-01-24,8420,明揚,tpex,otcper+otcmargin,
2019-01-24,8917,欣泰,tpex,otcper+otcmargin,
2019-01-24,8921,沈氏,tpex,otcper,
2019-01-24,8923,時報,tpex,otcper+otcmargin,
2019-01-24,9918,欣天然,twse,per+margin,
2019-01-24,9928,中視,twse,per+margin,
2019-01-24,9950,萬國通,tpex,otcper+otcmargin,
2019-01-25,1225,福懋油,twse,per+margin,
2019-01-25,1333,恩得利,tpex,otcper+otcmargin,
2019-01-25,1418,東華,twse,per+margin,
2019-01-25,1456,怡華,twse,per+margin,
2019-01-25,1529,樂事綠能,twse,per+margin,
2019-01-25,2540,愛山林,twse,per+margin,
2019-01-25,2910,統領,twse,per+margin,
2019-01-25,3288,點晶,tpex,otcper+otcmargin,
2019-01-25,3701,大眾控,twse,per,
2019-01-25,4406,新昕纖,tpex,otcper+otcmargin,
2019-01-25,4419,皇家美食,tpex,otcper,
2019-01-25,4747,強生*,tpex,otcper+otcmargin,
2019-01-25,4950,金耘國際,tpex,otcper,
2019-01-25,6140,訊達,tpex,otcper+otcmargin,
2019-01-25,6198,瑞築,tpex,otcper,
2019-01-25,6221,晉泰,tpex,otcper+otcmargin,
2019-01-25,6236,中湛,tpex,otcper,
2019-01-25,6464,台數科,twse,per+margin,
2019-01-25,6593,台灣銘板,tpex,otcper,
2019-01-25,8917,欣泰,tpex,otcper+otcmargin,
2019-01-25,8921,沈氏,tpex,otcper,
2019-01-25,9931,欣高,twse,per+margin,
2019-01-28,1333,恩得利,tpex,otcper+otcmargin,
2019-01-28,1438,三地開發,twse,per+margin,
2019-01-28,1470,大統新創,twse,per+margin,
2019-01-28,1566,捷邦,tpex,otcper+otcmargin,
2019-01-28,1735,日勝化,twse,per+margin,
2019-01-28,1796,金穎生技,tpex,otcper,
2019-01-28,2722,夏都,twse,per+margin,
2019-01-28,2910,統領,twse,per+margin,
2019-01-28,3219,倚強科,tpex,otcper+otcmargin,
2019-01-28,3434,哲固,tpex,otcper+otcmargin,
2019-01-28,3629,地心引力,tpex,otcper,
2019-01-28,4406,新昕纖,tpex,otcper+otcmargin,
2019-01-28,4416,三圓,tpex,otcper+otcmargin,
2019-01-28,4419,皇家美食,tpex,otcper,
2019-01-28,4706,大恭,tpex,otcper+otcmargin,
2019-01-28,4950,金耘國際,tpex,otcper,
2019-01-28,5011,久陽,tpex,otcper+otcmargin,
2019-01-28,5304,鼎創達,tpex,otcper+otcmargin,
2019-01-28,5364,力麗店,tpex,otcper,
2019-01-28,5392,能率,tpex,otcper+otcmargin,
2019-01-28,5455,昇益,tpex,otcper+otcmargin,
2019-01-28,5516,雙喜,tpex,otcper+otcmargin,
2019-01-28,5601,台聯櫃,tpex,otcper,
2019-01-28,6103,合邦,tpex,otcper+otcmargin,
2019-01-28,6198,瑞築,tpex,otcper,
2019-01-28,6199,天品,tpex,otcper,
2019-01-28,6241,鑫永洋,tpex,otcper+otcmargin,
2019-01-28,6242,立康,tpex,otcper,
2019-01-28,6259,百徽,tpex,otcper,
2019-01-28,6287,元隆,tpex,otcper+otcmargin,
2019-01-28,8420,明揚,tpex,otcper+otcmargin,
2019-01-28,8917,欣泰,tpex,otcper+otcmargin,
2019-01-28,8921,沈氏,tpex,otcper,
2019-01-28,9918,欣天然,twse,per+margin,
2019-01-28,9931,欣高,twse,per+margin,
2019-01-29,1225,福懋油,twse,per+margin,
2019-01-29,1418,東華,twse,per+margin,
2019-01-29,1438,三地開發,twse,per+margin,
2019-01-29,1475,業旺,twse,per+margin,
2019-01-29,1735,日勝化,twse,per+margin,
2019-01-29,2424,隴華,twse,per+margin,
2019-01-29,2540,愛山林,twse,per+margin,
2019-01-29,2937,集雅社,tpex,otcper,
2019-01-29,3066,李洲,tpex,otcper+otcmargin,
2019-01-29,3093,港建*,tpex,otcper+otcmargin,
2019-01-29,3207,耀勝,tpex,otcper+otcmargin,
2019-01-29,3288,點晶,tpex,otcper+otcmargin,
2019-01-29,3629,地心引力,tpex,otcper,
2019-01-29,4419,皇家美食,tpex,otcper,
2019-01-29,4706,大恭,tpex,otcper+otcmargin,
2019-01-29,5011,久陽,tpex,otcper+otcmargin,
2019-01-29,5321,美而快,tpex,otcper+otcmargin,
2019-01-29,5364,力麗店,tpex,otcper,
2019-01-29,5455,昇益,tpex,otcper+otcmargin,
2019-01-29,6103,合邦,tpex,otcper+otcmargin,
2019-01-29,6198,瑞築,tpex,otcper,
2019-01-29,6236,中湛,tpex,otcper,
2019-01-29,6276,安鈦克,tpex,otcper+otcmargin,
2019-01-29,6287,元隆,tpex,otcper+otcmargin,
2019-01-29,6482,弘煜科,tpex,otcper,
2019-01-29,6574,霈方,tpex,otcper,
2019-01-29,8047,星雲,tpex,otcper+otcmargin,
2019-01-29,8488,吉源-KY,twse,per+margin,
2019-01-29,9928,中視,twse,per+margin,
2019-01-29,9931,欣高,twse,per+margin,
2019-01-30,1418,東華,twse,per+margin,
2019-01-30,2061,風青,tpex,otcper,
2019-01-30,2937,集雅社,tpex,otcper,
2019-01-30,3219,倚強科,tpex,otcper+otcmargin,
2019-01-30,3288,點晶,tpex,otcper+otcmargin,
2019-01-30,3629,地心引力,tpex,otcper,
2019-01-30,3684,榮昌,tpex,otcper,
2019-01-30,4406,新昕纖,tpex,otcper+otcmargin,
2019-01-30,4419,皇家美食,tpex,otcper,
2019-01-30,4429,聚紡,tpex,otcper+otcmargin,
2019-01-30,4950,金耘國際,tpex,otcper,
2019-01-30,5011,久陽,tpex,otcper+otcmargin,
2019-01-30,5205,中茂,tpex,otcper,
2019-01-30,6103,合邦,tpex,otcper+otcmargin,
2019-01-30,6140,訊達,tpex,otcper+otcmargin,
2019-01-30,6198,瑞築,tpex,otcper,
2019-01-30,6199,天品,tpex,otcper,
2019-01-30,6225,天瀚,twse,per+margin,
2019-01-30,6236,中湛,tpex,otcper,
2019-01-30,6247,淇譽電,tpex,otcper,
2019-01-30,6259,百徽,tpex,otcper,
2019-01-30,6287,元隆,tpex,otcper+otcmargin,
2019-01-30,6464,台數科,twse,per+margin,
2019-01-30,6506,雙邦,tpex,otcper+otcmargin,
2019-01-30,8291,尚茂,tpex,otcper,
2019-01-30,8921,沈氏,tpex,otcper,
2019-01-30,9926,新海,twse,per+margin,
2019-02-11,1529,樂事綠能,twse,per+margin,
2019-02-11,2067,嘉鋼,tpex,otcper,
2019-02-11,2424,隴華,twse,per+margin,
2019-02-11,2724,藝舍-KY,tpex,otcper+otcmargin,
2019-02-11,3085,新零售,tpex,otcper+otcmargin,
2019-02-11,3130,一零四,twse,per+margin,
2019-02-11,3219,倚強科,tpex,otcper+otcmargin,
2019-02-11,3629,地心引力,tpex,otcper,
2019-02-11,4131,浩泰,tpex,otcper,
2019-02-11,4406,新昕纖,tpex,otcper+otcmargin,
2019-02-11,4413,飛寶企業,tpex,otcper+otcmargin,
2019-02-11,4416,三圓,tpex,otcper+otcmargin,
2019-02-11,4542,科嶠,tpex,otcper,
2019-02-11,5011,久陽,tpex,otcper+otcmargin,
2019-02-11,5321,美而快,tpex,otcper+otcmargin,
2019-02-11,5468,凱鈺,tpex,otcper+otcmargin,
2019-02-11,6140,訊達,tpex,otcper+otcmargin,
2019-02-11,6198,瑞築,tpex,otcper,
2019-02-11,6236,中湛,tpex,otcper,
2019-02-11,6242,立康,tpex,otcper,
2019-02-11,6248,沛波,tpex,otcper+otcmargin,
2019-02-11,6287,元隆,tpex,otcper+otcmargin,
2019-02-11,6464,台數科,twse,per+margin,
2019-02-11,6482,弘煜科,tpex,otcper,
2019-02-11,8908,欣雄,tpex,otcper+otcmargin,
2019-02-11,8917,欣泰,tpex,otcper+otcmargin,
2019-02-11,8923,時報,tpex,otcper+otcmargin,
2019-02-11,8934,衡平,tpex,otcper,
2019-02-12,1225,福懋油,twse,per+margin,
2019-02-12,1418,東華,twse,per+margin,
2019-02-12,1529,樂事綠能,twse,per+margin,
2019-02-12,2540,愛山林,twse,per+margin,
2019-02-12,2722,夏都,twse,per+margin,
2019-02-12,2724,藝舍-KY,tpex,otcper+otcmargin,
2019-02-12,3067,全域,tpex,otcper,
2019-02-12,3085,新零售,tpex,otcper+otcmargin,
2019-02-12,3288,點晶,tpex,otcper+otcmargin,
2019-02-12,3631,晟楠,tpex,otcper+otcmargin,
2019-02-12,3701,大眾控,twse,per,
2019-02-12,4305,世坤,tpex,otcper+otcmargin,
