stock_id,name,market,sec_kind,halt_date,resume_date,source,asof
060513,宏達電元大6B購07,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
060536,宏達電玉山6B購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
060538,宏達電國泰6C購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
060574,宏達電中信71購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
060584,中壽合庫6B購01,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
060604,宏達電群益6B購03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
060623,統一元大6C購01,twse,其他,2017-07-27,2017-07-28,twse-TWTAWU,2026-09-07
060673,中壽群益6B購01,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
060748,統一元大6B購01,twse,其他,2017-07-27,2017-07-28,twse-TWTAWU,2026-09-07
060759,中壽台新6C購01,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
060892,宏達電永昌6B購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
060907,統一群益71購01,twse,其他,2017-07-27,2017-07-28,twse-TWTAWU,2026-09-07
060908,統一群益71購02,twse,其他,2017-07-27,2017-07-28,twse-TWTAWU,2026-09-07
060954,統一凱基6C購01,twse,其他,2017-07-27,2017-07-28,twse-TWTAWU,2026-09-07
06098P,樺漢元大76售03,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
061001,中壽兆豐6C購01,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
061015,統一元富6C購01,twse,其他,2017-07-27,2017-07-28,twse-TWTAWU,2026-09-07
061031,宏達電永豐6C購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
061063,統一國票71購01,twse,其他,2017-07-27,2017-07-28,twse-TWTAWU,2026-09-07
061080,宏達電統一6C購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
061088,宏達電群益6C購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
061226,統一兆豐71購01,twse,其他,2017-07-27,2017-07-28,twse-TWTAWU,2026-09-07
061317,統一元大6C購02,twse,其他,2017-07-27,2017-07-28,twse-TWTAWU,2026-09-07
061350,宏達電日盛72購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
061384,統一日盛6C購01,twse,其他,2017-07-27,2017-07-28,twse-TWTAWU,2026-09-07
061430,宏達電台新72購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
061489,宏達電國泰6C購03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
061495,宏達電群益6C購03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
061580,奇力新元大72購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
061637,中壽元大6C購02,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
061653,宏達電群益6C購05,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
061706,中壽元富6C購01,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
061747,宏達電日盛72購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
061767,統一富邦6C購01,twse,其他,2017-07-27,2017-07-28,twse-TWTAWU,2026-09-07
061769,宏達電富邦6C購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
061935,宏達電元富6C購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
061948,宏達電群益6C購07,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
061983,中壽凱基6C購01,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
061989,奇力新日盛72購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
062083,統一群益71購05,twse,其他,2017-07-27,2017-07-28,twse-TWTAWU,2026-09-07
062160,統一國泰6C購01,twse,其他,2017-07-27,2017-07-28,twse-TWTAWU,2026-09-07
062333,宏達電兆豐71購03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
062338,宏達電台新71購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
062342,宏達電永豐6C購03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
062388,宏達電凱基6C購04,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
062389,宏達電凱基73購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
06239P,奇力新國泰65售02,twse,其他,2017-01-23,2017-01-24,twse-TWTAWU,2026-09-07
062504,奇力新群益73購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
062546,宏達電永昌74購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
062599,奇力新群益72購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
062605,宏達電統一71購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
062733,聯電永昌77購01,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
062845,奇力新永豐71購02,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
062846,中壽永豐71購01,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
062859,宏達電群益71購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
062904,中壽玉山71購01,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
062929,宏達電台新72購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
062974,奇力新元大71購03,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
062975,奇力新元大72購02,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
063077,宏達電日盛72購03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
063090,奇力新群益71購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
063125,中壽元大71購03,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
063147,中壽元富71購01,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
063176,奇力新元大71購04,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
063186,宏達電群益72購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
063241,中壽群益72購01,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
063281,宏達電統一72購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
063329,奇力新兆豐71購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
063332,宏達電中信71購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
063367,奇力新永豐71購03,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
06337P,奇力新元大64售02,twse,其他,2017-01-23,2017-01-24,twse-TWTAWU,2026-09-07
06339P,聯電凱基77售03,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
063431,宏達電群益71購03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
063482,統一永豐71購01,twse,其他,2017-07-27,2017-07-28,twse-TWTAWU,2026-09-07
063517,宏達電元富71購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
063563,宏達電永昌72購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
063649,宏達電兆豐73購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
063731,奇力新中信73購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
063743,統一元大71購01,twse,其他,2017-07-28,2017-07-28,twse-TWTAWU,2026-09-07
063774,宏達電統一71購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
063822,中壽群益71購01,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
063829,宏達電元大71購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
06388P,聯電元大77售02,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
063910,宏達電永豐72購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
063922,宏達電元大72購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
063936,樺漢統一74購01,twse,其他,2018-03-30,,twse-TWTAWU,2026-09-07
063949,宏達電富邦72購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
063961,中壽兆豐72購01,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
063973,新光金永昌78購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
063991,宏達電元大72購03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
064124,宏達電群益73購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
064149,樺漢統一74購02,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
064232,奇力新國泰72購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
064298,奇力新凱基72購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
064337,宏達電群益72購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
064346,宏達電日盛72購04,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
064369,宏達電元大72購05,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
06443P,樺漢群益77售03,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
064451,宏達電群益72購03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
064487,宏達電永昌72購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
064538,奇力新元大72購03,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
064567,宏達電中信74購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
064568,宏達電永豐72購03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
064601,宏達電元富72購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
064608,宏達電元大72購06,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
064617,奇力新富邦76購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
064621,宏達電群益72購06,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
064660,奇力新永豐72購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
064670,奇力新統一74購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
064715,奇力新日盛73購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
064716,宏達電日盛72購05,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
064762,宏達電國泰72購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
064820,宏達電兆豐73購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
064934,奇力新兆豐73購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
064953,宏達電元大72購08,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
065039,宏達電凱基74購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
065040,宏達電凱基75購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
065068,宏達電日盛73購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
065076,宏達電元富73購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
065107,奇力新富邦73購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
065123,宏達電元大73購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
065172,樺漢凱基76購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
065185,奇力新永豐73購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
065203,宏達電群益73購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
065211,奇力新日盛74購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
065236,宏達電兆豐74購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
065271,奇力新元富73購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
065337,新光金台新75購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
065359,中壽富邦73購01,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
065361,新光金富邦79購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
06539P,國巨凱基77售02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
06539P,國巨凱基77售02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
065465,中壽日盛73購01,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
065469,新光金凱基76購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
065470,新光金凱基76購02,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
065572,宏達電永豐73購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
06558P,國巨元大77售05,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
06558P,國巨元大77售05,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
065603,奇力新群益73購02,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
065605,宏達電群益73購03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
06563P,國巨日盛77售02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
06563P,國巨日盛77售02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
065668,奇力新元大74購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
065685,樺漢群益74購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
065715,宏達電凱基73購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
065716,宏達電凱基73購03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
065746,宏達電中信75購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
06577P,台泥元大64售02,twse,其他,2017-04-19,2017-04-21,twse-TWTAWU,2026-09-07
06577P,聯電中信77售01,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
065800,新光金中信75購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
065868,宏達電日盛73購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
065939,宏達電元富73購03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
066016,宏達電元大73購02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
066029,奇力新永豐73購02,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
066038,宏達電富邦74購01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
066039,中壽富邦76購01,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
066043,奇力新兆豐73購02,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
066161,宏達電群益73購04,twse,其他,2017-09-22,2017-09-22,twse-TWTAWU,2026-09-07
066282,奇力新凱基73購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
066300,中壽台新74購01,twse,其他,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
066367,新光金兆豐79購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
06638P,長華國泰65售01,twse,其他,2016-11-11,2016-11-14,twse-TWTAWU,2026-09-07
066557,奇力新台新74購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
066584,奇力新國票74購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
066658,奇力新凱基75購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
06667P,國巨凱基78售01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
06667P,國巨凱基78售01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
06676P,國巨永豐78售01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
06676P,國巨永豐78售01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
06699P,聯電富邦79售02,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
06706P,國巨元大78售02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
06706P,國巨元大78售02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
06708P,國巨群益79售01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
06708P,國巨群益79售01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
067109,奇力新元大74購02,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
06714P,國巨元富78售03,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
06714P,國巨元富78售03,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
067207,新光金元大77購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
06720P,奇力新永豐65售01,twse,其他,2017-01-23,2017-01-24,twse-TWTAWU,2026-09-07
067222,樺漢富邦74購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
067250,樺漢富邦74購02,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
067375,樺漢台新75購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
06739P,奇力新元大65售02,twse,其他,2017-01-23,2017-01-24,twse-TWTAWU,2026-09-07
067417,奇力新國泰74購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
06754P,14凱基,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
067579,樺漢元大74購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
067645,樺漢元大75購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
067716,樺漢永豐74購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
067741,奇力新兆豐74購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
067762,奇力新日盛74購02,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
067840,奇力新永豐74購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
067885,國巨國泰76購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
067885,國巨國泰76購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
067899,奇力新富邦76購02,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
067899,奇力新富邦76購02,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
068005,奇力新合庫74購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
068038,奇力新群益74購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
068058,奇力新永豐74購02,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
068063,奇力新凱基74購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
068082,奇力新元富74購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
06810P,國巨元大78售05,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
06810P,國巨元大78售05,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
068124,奇力新群益74購02,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
068133,奇力新元大75購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
068169,國巨元大75購01,twse,其他,2018-04-27,,twse-TWTAWU,2026-09-07
068175,新光金元大77購02,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
068322,國巨凱基75購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
068352,國巨兆豐75購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
068437,樺漢元富75購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
068490,國巨國票75購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
06851P,國巨中信78售03,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
06851P,國巨中信78售03,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
068563,國巨元富75購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
068564,國巨元富75購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
068593,奇力新兆豐75購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
06859P,新光金元大78售02,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
068698,國巨元大75購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
068708,樺漢元大75購02,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
068763,奇力新群益75購02,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
068825,奇力新元大75購03,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
06883P,奇力新兆豐79售01,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
068889,奇力新國票75購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
068905,國巨日盛75購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
068957,國巨國泰76購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
068957,國巨國泰76購02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
068974,奇力新台新78購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
068974,奇力新台新78購01,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
069030,國巨中信76購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
069030,國巨中信76購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
069036,國巨永豐75購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
06904P,新光金凱基79售01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
069106,奇力新凱基75購03,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
069120,奇力新永豐75購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
069123,樺漢永豐75購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
069131,國巨元大75購04,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
069132,國巨元大75購05,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
069144,樺漢元富75購02,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
069146,國巨國泰77購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
069146,國巨國泰77購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
069184,國巨凱基75購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
069196,樺漢凱基75購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
069223,奇力新國泰75購01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
069224,新光金國泰75購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
069240,新光金國票75購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
069251,新光金台新78購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
069262,新光金凱基75購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
069263,新光金凱基75購02,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
069270,樺漢凱基75購02,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
069271,樺漢凱基75購04,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
