stock_id,date,kind,factor,share_factor,ratio,lag,shares_before,shares_after
8048,2016-07-21,除權息,0.90803109,0.97087379,0.935272,0,51713532,53264938
8941,2016-07-21,除權息,0.89308324,0.90909089,0.982392,0,21409834,23550818
1104,2016-07-25,權息,0.94468161,0.99009901,0.954128,18,628289140,634572031
1711,2016-07-25,權息,0.93058732,0.95238095,0.977117,19,521668786,547752226
3556,2016-07-25,除權息,0.89894552,0.96153847,0.934903,0,54982133,57181418
4162,2016-07-25,除權息,0.82622318,0.83378929,0.990926,0,102101000,122454200
2855,2016-07-26,權息,0.95436740,0.96973968,0.984148,12,1295248054,1335665732
2926,2016-07-26,除權息,0.91556122,0.95238095,0.961339,0,45133000,47389650
4972,2016-07-26,除權息,0.91586369,0.98039217,0.934181,0,38218017,38982377
6238,2016-07-26,除權息,0.90962843,0.92556157,0.982785,0,43931106,47464272
8404,2016-07-26,權息,0.90204370,0.90909091,0.992248,10,223317722,245649494
9910,2016-07-26,權息,0.86612489,0.89285714,0.970060,16,596375201,667940226
3206,2016-07-27,除權息,0.92820513,0.97087379,0.956051,0,43616002,44924482
6412,2016-07-27,權,0.99502421,0.98471642,1.010468,20,370026535,375769640
8929,2016-07-27,除權息,0.92550607,0.95238094,0.971781,0,35059350,36812318
1307,2016-07-28,權息,0.92898327,0.97087379,0.956853,16,386231190,397818126
2027,2016-07-28,權息,0.94321191,0.97237488,0.970009,17,808180897,831141274
2063,2016-07-28,除權息,0.92839931,0.96153260,0.965541,0,43268967,45000000
2442,2016-07-28,權息,0.98904136,0.99700898,0.992008,13,199045515,199642651
2462,2016-07-28,權息,0.91572287,0.92010182,0.995241,15,105337485,114484596
2884,2016-07-28,權息,0.88944724,0.90716910,0.980465,15,7951700000,8765400000
5009,2016-07-28,除權息,0.92832370,0.96153846,0.965457,0,448784607,466735991
6422,2016-07-28,權息,0.90262970,0.95238095,0.947761,13,36651300,38483865
8931,2016-07-29,除權息,0.94529915,0.96153846,0.983111,0,111955002,116433202
5245,2016-08-01,除權,0.90907407,0.91278257,0.995937,0,40460000,44326000
6221,2016-08-01,除權息,0.89338235,0.95217594,0.938253,0,37593199,39481358
9950,2016-08-01,除權息,0.93540052,0.95238095,0.982171,0,65059000,68311950
1477,2016-08-02,權息,0.91183188,0.96561869,0.944298,14,198888620,205970143
2102,2016-08-02,權息,0.96663221,0.98039216,0.985965,16,464048243,473329207
2636,2016-08-02,除權息,0.90613108,0.98066297,0.923998,0,116271660,118564342
3081,2016-08-02,除權息,0.75614367,0.76923077,0.982987,0,69909752,90882677
3454,2016-08-02,權息,0.92195341,0.96647971,0.953929,7,77256521,79935999
2108,2016-08-04,權息,0.88235294,0.95238095,0.926471,20,425368022,446636424
2539,2016-08-04,權息,0.80272674,0.83333333,0.963272,20,286365607,343638728
3036,2016-08-04,權息,0.89003546,0.95238095,0.934537,14,447637704,470019590
3665,2016-08-04,權息,0.92721268,0.94174946,0.984564,12,92316134,98026214
6114,2016-08-04,除權息,0.86685289,0.90909092,0.953538,0,36160793,39776872
6217,2016-08-04,除權息,0.90579710,0.96153847,0.942029,0,59445246,61823055
1586,2016-08-05,除權,0.91530055,0.89467109,1.023058,0,47768312,53392037
2856,2016-08-05,權息,0.92399214,0.96686906,0.955654,21,1570688315,1624509856
2892,2016-08-05,權息,0.90513772,0.95693780,0.945869,14,11461106381,11976856168
3484,2016-08-05,除權息,0.94158879,0.99010838,0.950996,0,64636500,65282247
2889,2016-08-08,權息,0.94276998,0.97465887,0.967282,14,2676486180,2746074821
6506,2016-08-08,除權息,0.94467120,0.98039215,0.963565,0,75349968,76856968
8103,2016-08-08,權息,0.95071437,0.96153846,0.988743,17,78268666,81399413
8114,2016-08-08,權息,0.93203065,0.97560976,0.955331,19,67632248,69323054
3231,2016-08-09,權息,0.92214118,0.97261317,0.948107,5,2579502543,2652136153
4114,2016-08-09,除權息,0.91614654,0.92331073,0.992241,0,153680416,166444958
4736,2016-08-09,除權息,0.91979452,0.95236070,0.965805,0,71044053,74597842
5386,2016-08-09,除權息,0.87125000,0.90909095,0.958375,0,12287316,13516047
6264,2016-08-09,除權,0.97477477,0.74216901,1.313413,0,86355291,116355291
1453,2016-08-10,權,0.98039209,0.98039216,1.000000,18,87916344,89674671
1789,2016-08-10,權息,0.95499737,0.96153846,0.993197,11,731082860,760326175
1802,2016-08-10,權,0.99515745,0.86245129,1.153871,21,2508060800,2908060800
2801,2016-08-10,權息,0.92441983,0.94339623,0.979885,14,8457323198,8964762589
5880,2016-08-10,權息,0.91607287,0.93457944,0.980198,12,11072229042,11847285075
8044,2016-08-10,除權息,0.89291990,0.90517060,0.986466,0,99854871,110316078
2890,2016-08-11,權息,0.91392963,0.95242551,0.959581,16,10177980717,10686379753
3356,2016-08-11,權息,0.92463792,0.98445033,0.939243,14,77540706,78765483
4804,2016-08-11,除權息,0.76533835,0.76316777,1.002844,0,27498400,36031920
6285,2016-08-11,權息,0.93051162,0.97087379,0.958427,9,335224633,345281371
4153,2016-08-15,除權息,0.82591973,0.86956522,0.949808,0,38546320,44328268
5434,2016-08-15,權息,0.93265770,0.98039215,0.951311,14,162646634,165899567
3645,2016-08-16,權息,0.93723975,0.95238095,0.984102,6,117388203,123257613
6702,2016-08-16,權,1.04446016,0.83523574,1.250497,12,633659681,758659681
8462,2016-08-16,除權息,0.84556701,0.85842244,0.985024,0,33639000,39187000
2701,2016-08-17,權息,0.93946725,0.95238095,0.986441,23,397985466,417884739
3048,2016-08-17,權息,0.86124400,0.90909091,0.947368,16,202338672,222572540
3205,2016-08-17,除權息,0.92784661,0.88085868,1.053343,0,28852311,32754756
4762,2016-08-17,除權息,0.88607595,0.90909091,0.974684,0,17000000,18700000
1227,2016-08-18,權息,0.88363813,0.90090090,0.980838,11,792697151,879893837
1305,2016-08-18,權息,0.92768290,0.98039216,0.946237,21,468303408,477669476
1308,2016-08-18,權息,0.94842283,0.98039216,0.967391,25,493160781,503023996
2880,2016-08-18,權息,0.90819870,0.94161959,0.964507,19,9906304245,10520495108
6177,2016-08-18,權息,0.86926693,0.97939738,0.887553,13,198717021,202897235
3033,2016-08-19,權,0.97822670,0.87616461,1.116487,21,283009430,323009430
4947,2016-08-19,除權息,0.81423664,0.83333333,0.977084,0,44928075,53913690
8039,2016-08-19,權息,0.92515879,0.98061033,0.943452,9,204285835,208325192
1436,2016-08-22,權,0.90909091,0.90909091,1.000000,24,69000000,75900000
4426,2016-08-22,權息,0.80371014,0.80645162,0.996601,21,91172045,113053335
2706,2016-08-23,權息,0.92368540,0.93283582,0.990191,19,420226727,450483051
3264,2016-08-23,除權息,0.93377193,0.99009901,0.943110,0,480890209,485699111
6485,2016-08-23,除權息,0.79144509,0.80501223,0.983147,0,24509000,30445500
8423,2016-08-23,除權息,0.94526316,0.97087582,0.973619,0,18872855,19439000
1530,2016-08-24,權息,0.93573094,0.95238096,0.982517,15,91994449,96594171
1533,2016-08-24,權息,0.95951630,0.96153846,0.997897,15,94757198,98547486
2301,2016-08-24,權息,0.94981245,0.99503390,0.954553,6,2339192390,2350867032
2375,2016-08-24,權,0.97963514,0.67219665,1.457364,18,61518283,91518283
2618,2016-08-24,權息,0.93376762,0.95238095,0.980456,8,3858945005,4051892256
2702,2016-08-24,權息,0.95492613,0.96153846,0.993123,13,94583417,98366754
2723,2016-08-24,權,0.95238095,0.95238095,1.000000,8,141120000,148176000
2812,2016-08-24,權息,0.93125852,0.98328417,0.947090,12,3184002713,3238130760
2836,2016-08-24,權息,0.94750398,0.94611684,1.001466,19,778865925,823223825
2887,2016-08-24,權息,0.89831034,0.93451447,0.961259,10,9224826943,9871251043
3023,2016-08-24,權息,0.93186241,0.97085143,0.959840,15,217951169,224494874
4549,2016-08-24,除權息,0.95249237,0.98039218,0.971542,0,37711695,38465928
4716,2016-08-24,除權息,0.95336323,0.97596070,0.976846,0,72609404,74397877
6146,2016-08-24,除權息,0.95597701,0.99009975,0.965536,0,89105435,89996422
6409,2016-08-24,權息,0.92390572,0.94450459,0.978191,28,74337640,78705430
1595,2016-08-25,除權息,0.89874739,0.95238096,0.943685,0,38687448,40621820
1597,2016-08-25,除權息,0.93692810,0.95468341,0.981402,0,59233799,62045489
4707,2016-08-25,除權息,0.94150731,0.95286768,0.988078,0,214975492,225608966
5289,2016-08-25,除權息,0.91020000,0.95238747,0.955703,0,62596600,65725980
6186,2016-08-25,除權息,0.84155340,0.95348093,0.882612,0,68355437,71690408
8908,2016-08-25,除權息,0.92613982,0.94339623,0.981708,0,136527321,144718960
1599,2016-08-26,除權息,0.82942989,0.86956522,0.953844,0,44980521,51727599
2049,2016-08-26,權息,0.96879315,0.98039215,0.988169,20,269278456,274664026
2867,2016-08-26,權,0.95238089,0.95507573,0.997178,14,1687702209,1767087320
3236,2016-08-26,除權息,0.95320000,0.95693779,0.996094,0,60379413,63096487
3257,2016-08-26,權息,0.90742903,0.92165893,0.984561,11,60042208,65145800
4133,2016-08-26,權息,0.96810177,0.98736177,0.980493,23,58046897,58789897
6294,2016-08-26,除權息,0.81141869,0.83333333,0.973702,0,16885000,20262000
6477,2016-08-26,權息,0.96735492,0.98522167,0.981865,18,81238000,82456570
8050,2016-08-26,除權,0.96362398,0.96254749,1.001118,0,114044500,118481946
8096,2016-08-26,除權息,0.87214854,0.87565673,0.995994,0,122262652,139623950
1229,2016-08-29,權息,0.92287410,0.97560976,0.945946,16,888719825,910937820
1231,2016-08-29,權息,0.92873631,0.96805421,0.959385,13,148113122,153000855
2109,2016-08-29,權息,0.96341558,0.98039216,0.982684,23,325832484,332349134
2705,2016-08-29,權息,0.96875134,0.97370983,0.994908,22,330241001,339157508
2905,2016-08-29,權息,0.92464131,0.95238055,0.970874,16,681333902,715400897
4303,2016-08-29,除權息,0.95034965,0.97087379,0.978860,0,70700000,72821000
2347,2016-08-30,權息,0.91324200,0.95238095,0.958904,16,1588520922,1667946968
4192,2016-08-30,除權,0.99298246,0.83540155,1.188629,0,58367000,69867000
5301,2016-08-30,除權息,0.90483871,0.90909091,0.995323,0,107250000,117975000
6469,2016-08-30,除權,0.95234568,0.95238095,0.999963,0,25260000,26523000
6508,2016-08-30,除權息,0.93544974,0.98039216,0.954159,0,79569567,81160958
8076,2016-08-30,除權息,0.96157965,0.97124516,0.990048,0,240321914,247436922
9926,2016-08-30,權息,0.93666444,0.96618358,0.969448,20,173433889,179504075
2106,2016-08-31,權息,0.93969191,0.98038722,0.958491,16,857280000,874430000
2423,2016-08-31,權息,0.91929573,0.95238095,0.965261,22,138140275,145047289
6242,2016-08-31,除權息,0.90000000,0.90090090,0.999000,0,20000000,22200000
1583,2016-09-01,權息,0.90138675,0.90909092,0.991525,21,100330339,110363372
1734,2016-09-01,權息,0.95432240,0.96153846,0.992495,18,161271175,167722022
2845,2016-09-01,權息,0.93919916,0.97489071,0.963389,16,3033242962,3111367169
6107,2016-09-01,除權息,0.92370892,0.92592593,0.997606,0,73755712,79656169
1442,2016-09-02,權息,0.86799136,0.99970243,0.868250,19,243983878,244056501
1714,2016-09-02,權,0.97087372,0.97101446,0.999855,25,958592688,987207428
2834,2016-09-02,權息,0.94108339,0.95238095,0.988138,16,5684661787,5968894877
3706,2016-09-02,權息,0.91473653,0.96073426,0.952122,12,780631811,812536668
6482,2016-09-02,除權息,0.89576642,0.91926972,0.974433,0,12890000,14022000
2726,2016-09-05,除權息,0.89095745,0.90909091,0.980053,0,27360280,30096308
6184,2016-09-05,權息,0.87266469,0.88495575,0.986111,16,140027130,158230657
8429,2016-09-05,權息,0.76424386,0.76923077,0.993517,13,128831537,167480998
3548,2016-09-06,除權息,0.95302013,0.83485105,1.141545,0,50551398,60551398
1217,2016-09-07,權,0.98522164,0.98522167,1.000000,13,487205257,494513336
2537,2016-09-07,權息,0.86618871,0.92592593,0.935484,22,267590630,288997880
4123,2016-09-07,除權,0.91284916,0.91289851,0.999946,0,265952256,291327298
6603,2016-09-07,除權息,0.96223176,0.97153676,0.990422,0,119510015,123011316
2613,2016-09-08,權息,0.98527804,0.98814229,0.997101,16,99805721,101003390
3594,2016-09-08,除權息,0.96370236,0.97168333,0.991786,0,56144543,57780700
6234,2016-09-08,除權息,0.73873518,0.76923077,0.960356,0,71434141,92864383
6269,2016-09-08,權息,0.90539902,0.93248639,0.970951,27,278067722,298200302
3662,2016-09-09,除權息,0.88808743,0.89108568,0.996635,0,163553136,183543671
2611,2016-09-10,權息,0.96492170,0.98522168,0.979396,13,175619948,178254247
2640,2016-09-12,除權,0.95237192,0.95238096,0.999991,0,44224423,46435644
4109,2016-09-12,除權息,0.94357798,0.95277943,0.990343,0,75034706,78753491
5820,2016-09-12,除權息,0.94358251,0.95876823,0.984161,0,3396302860,3542360671
1525,2016-09-13,權,0.94339623,0.94339623,1.000000,21,69245411,73400135
1909,2016-09-13,權,0.98575735,0.82902423,1.189057,34,834303309,1006367825
8936,2016-09-13,除權,0.95238095,0.95238095,1.000000,0,215082483,225836608
4991,2016-09-20,除權息,0.82136038,0.81480205,1.008049,0,60221438,73909286
1718,2016-09-22,權息,0.93979987,0.95257046,0.986594,15,1361693246,1429493458
2841,2016-09-22,權息,0.93638654,0.95413388,0.981400,15,725890618,760784871
1566,2016-09-28,除權,0.99538462,0.81587643,1.220019,0,66467028,81467028
3680,2016-09-29,除權,0.99806763,0.94693801,1.053995,0,62460582,65960582
1516,2016-09-30,權,0.79561298,0.79561301,1.000000,13,23314681,29304047
1586,2016-10-04,除權,0.96984479,0.78417097,1.236777,0,54554292,69569385
5287,2016-10-04,除權息,0.92139059,0.96893264,0.950934,0,40950000,42263000
2231,2016-10-06,權,0.90930698,0.90930698,1.000000,21,83643105,91985553
2637,2016-10-11,權,0.99452888,0.92679199,1.073087,13,514342334,554970630
2891,2016-10-12,權,0.92592590,0.92602914,0.999889,15,18054780565,19496989569
3587,2016-10-20,除權,0.98402948,0.86870033,1.132761,0,46313157,53313157
2314,2016-10-28,權,0.98771920,0.93905944,1.051818,15,200322605,213322605
1337,2016-11-02,權息,0.96409751,0.97821997,0.985563,11,259588398,265368125
2499,2016-11-17,權,0.99279043,0.84471717,1.175293,19,315512003,373512003
4720,2016-11-18,權,0.99122120,0.91532763,1.082914,18,81076709,88576709
2236,2016-11-22,權息,0.90349226,0.90281425,1.000751,7,33867039,37512743
8114,2016-11-22,權,0.99829572,0.95041657,1.050377,16,69323054,72939652
2929,2016-11-24,權息,0.80212459,0.83470886,0.960963,14,58660000,70276000
1799,2016-11-25,除權,0.98262911,0.82370288,1.192941,0,65411393,79411393
3490,2016-11-25,除權,0.92120301,0.92749083,0.993221,0,62341847,67215594
3221,2016-11-28,除權,0.98449304,0.90659910,1.085919,0,87358810,96358810
2067,2016-11-30,除權,0.97837838,0.82368663,1.187804,0,30366177,36866177
2613,2016-12-05,權,0.96810295,0.83471537,1.159800,16,101003390,121003390
3289,2016-12-21,除權,0.96971698,0.83006914,1.168236,0,51778312,62378312
6024,2016-12-28,除權,0.96021220,0.76308903,1.258323,0,122397804,160397804
6422,2017-01-10,權,0.98259411,0.92768273,1.059192,26,38483865,41483865
2457,2017-01-13,權,0.97788549,0.82232141,1.189177,30,277688416,337688416
3514,2017-01-24,權,0.97407066,0.86528604,1.125721,15,449667663,519675163
5245,2017-02-02,除權,0.99008333,0.93660990,1.057093,0,44326000,47326000
1536,2017-02-08,權,0.98348532,0.92155525,1.067202,30,234956513,254956513
9950,2017-02-08,除權,0.98127090,0.70561485,1.390661,0,68311950,96811950
2311,2017-02-09,權,0.99625239,0.96020247,1.037544,33,7923622596,8252033146
6548,2017-02-09,除權,0.95805031,0.81731887,1.172187,0,24607105,30107105
2836,2017-02-23,權,1.00478943,0.82057842,1.224489,17,823223825,1003223825
3228,2017-02-24,除權,0.99382716,0.92624575,1.072963,0,62792705,67792705
2641,2017-03-01,除權,0.98837209,0.83637518,1.181733,0,154739056,185011535
4175,2017-03-01,除權,0.98341772,0.89376771,1.100306,0,25240000,28240000
5255,2017-03-01,除權,0.97558946,0.88392555,1.103701,0,38075800,43075800
3562,2017-03-16,除權,0.77857143,0.22533999,3.455097,0,13090000,58090000
2601,2017-03-23,權,0.96253445,0.58787931,1.637299,39,370883150,630883150
5439,2017-03-29,除權,0.98966074,0.90695051,1.091196,0,77975752,85975752
9928,2017-04-06,權,0.87054402,0.46923058,1.855259,21,70724583,150724583
3218,2017-04-07,除權,0.97292419,0.86863366,1.120063,0,66123000,76123000
2884,2017-04-14,權,0.98505191,0.92604644,1.063718,15,8765400000,9465400000
4965,2017-04-20,除權,0.98852459,0.81204597,1.217326,0,21602249,26602249
6179,2017-04-27,除權,0.98007968,0.80693840,1.214566,0,50156326,62156326
4762,2017-05-22,除權息,0.90062893,0.90252708,0.997897,0,18700000,20719600
1464,2017-06-15,權,0.98673318,0.86591060,1.139532,35,277681573,320681573
910482,2017-06-19,權,0.77487867,0.99856863,0.775989,9,209288963,209588963
2722,2017-06-22,權息,0.94040131,0.95238095,0.987421,31,102127253,107233616
8426,2017-06-22,除權息,0.87461774,0.95280367,0.917941,0,48300000,50692500
4977,2017-06-26,權息,0.93578664,0.94757006,0.987565,14,55701889,58783927
6244,2017-06-28,除權,0.99272031,0.90732771,1.094114,0,490034908,540085908
2867,2017-06-29,權,0.99134924,0.94340970,1.050815,13,1667087320,1767087320
6283,2017-06-29,權息,0.94451003,0.95238096,0.991736,28,127542994,133920143
6464,2017-06-29,權息,0.94639612,0.96294820,0.982811,23,123767000,128529240
2395,2017-06-30,權息,0.88555968,0.90904915,0.974160,17,633254100,696611510
2723,2017-06-30,權息,0.89722288,0.90909091,0.986945,11,148176000,162993600
4806,2017-06-30,除權息,0.84480000,0.84745763,0.996864,0,25500000,30090000
9940,2017-06-30,權息,0.94100229,0.96982320,0.970282,19,631839814,651500000
4916,2017-07-03,權息,0.88170864,0.91153921,0.967275,21,71856680,78830048
8109,2017-07-03,除權息,0.86325648,0.90964180,0.949007,0,60044135,66008549
1262,2017-07-04,權息,0.90822166,0.90909091,0.999044,19,148500000,163350000
1264,2017-07-04,除權息,0.87383721,0.90909091,0.961221,0,30632700,33695970
6514,2017-07-04,除權息,0.86437008,0.86956522,0.994026,0,21358700,24562505
3528,2017-07-05,權息,0.92171804,0.99009900,0.930935,14,63136425,63767790
6114,2017-07-06,除權息,0.91950207,0.95238097,0.965477,0,39776872,41765715
8436,2017-07-06,除權息,0.86034826,0.86945220,0.989529,0,75652520,87011707
5230,2017-07-07,除權息,0.92400990,0.95238097,0.970210,0,49481738,51955824
8066,2017-07-07,除權,0.83330935,0.83333333,0.999971,0,25126920,30152304
3511,2017-07-10,除權,0.97368421,0.87436325,1.113592,0,38972945,44572945
3672,2017-07-10,除權息,0.90630915,0.94339621,0.960688,0,31171691,33041993
6542,2017-07-10,除權息,0.92585194,0.95238095,0.972145,0,30000600,31500630
3577,2017-07-11,除權息,0.88589744,0.90909091,0.974487,0,43689403,48058343
6465,2017-07-11,除權息,0.77841907,0.81232343,0.958262,0,24369703,30000000
1256,2017-07-12,權,0.97527877,0.88298619,1.104523,18,27165600,30765600
2385,2017-07-12,權,0.99502486,0.99504411,0.999981,18,717033872,720605112
