class,stock_id,date,official_factor,our_factor,official_src,our_event,our_kind
A,4741,2022-07-08,0.9665272,0.9665272,exDailyQ,exright,
A,5398,2022-07-08,0.99245283,0.99245283,exDailyQ,exright,
A,3221,2022-07-11,0.94092827,0.94092827,exDailyQ,exright,
A,3434,2022-07-11,0.93610586,0.93610586,exDailyQ,exright,
A,4114,2022-07-11,0.89376947,0.89376947,exDailyQ,exright,
A,4163,2022-07-11,0.97027348,0.97027348,exDailyQ,exright,
A,4721,2022-07-11,0.96738197,0.96738197,exDailyQ,exright,
A,4927,2022-07-11,0.93920973,0.93920973,TWT49U,exright,
A,5438,2022-07-11,0.97257525,0.97257525,exDailyQ,exright,
A,6024,2022-07-11,0.95543175,0.95543175,TWT49U,exright,
A,6187,2022-07-11,0.94267516,0.94267516,exDailyQ,exright,
A,6195,2022-07-11,0.91056911,0.91056911,exDailyQ,exright,
A,6220,2022-07-11,0.98709677,0.98709677,exDailyQ,exright,
A,6804,2022-07-11,0.98865385,0.98865385,exDailyQ,exright,
A,8415,2022-07-11,0.95,0.95,exDailyQ,exright,
A,8431,2022-07-11,0.96727273,0.96727273,exDailyQ,exright,
A,2061,2022-07-12,0.9469496,0.9469496,exDailyQ,exright,
A,2221,2022-07-12,0.91304348,0.91304348,exDailyQ,exright,
A,3122,2022-07-12,0.93839542,0.93839542,exDailyQ,exright,
A,3171,2022-07-12,0.91253482,0.91253482,exDailyQ,exright,
A,3265,2022-07-12,0.94967177,0.94967177,exDailyQ,exright,
A,3310,2022-07-12,0.94319372,0.94319372,exDailyQ,exright,
A,3354,2022-07-12,0.98142415,0.98142415,exDailyQ,exright,
A,3360,2022-07-12,0.89134948,0.89134948,exDailyQ,exright,
A,4183,2022-07-12,0.96089385,0.96089385,exDailyQ,exright,
A,4433,2022-07-12,0.97066667,0.97066667,exDailyQ,exright,
A,5487,2022-07-12,0.95469799,0.95469799,exDailyQ,exright,
A,6016,2022-07-12,0.86222222,0.86222222,exDailyQ,exright,
A,6125,2022-07-12,0.94270463,0.94270463,exDailyQ,exright,
A,6134,2022-07-12,0.99557522,0.99557522,exDailyQ,exright,
A,6173,2022-07-12,0.94799483,0.94799483,exDailyQ,exright,
A,6194,2022-07-12,0.98845266,0.98845266,exDailyQ,exright,
A,6231,2022-07-12,0.9281768,0.9281768,exDailyQ,exright,
A,6292,2022-07-12,0.92258065,0.92258065,exDailyQ,exright,
A,6488,2022-07-12,0.98163031,0.98163031,exDailyQ,exright,
A,6788,2022-07-12,0.95412844,0.95412844,exDailyQ,exright,
A,8433,2022-07-12,0.9551167,0.9551167,exDailyQ,exright,
A,8905,2022-07-12,0.91629956,0.91629956,exDailyQ,exright,
A,3492,2022-07-13,0.98170732,0.98170732,exDailyQ,exright,
A,3512,2022-07-13,0.90654206,0.90654206,exDailyQ,exright,
A,3687,2022-07-13,0.98742138,0.98742138,exDailyQ,exright,
A,4138,2022-07-13,0.93485915,0.93485915,exDailyQ,exright,
A,4173,2022-07-13,0.97032641,0.97032641,exDailyQ,exright,
A,4728,2022-07-13,0.96521739,0.96521739,exDailyQ,exright,
A,5245,2022-07-13,0.91956912,0.91956912,exDailyQ,exright,
A,5386,2022-07-13,0.91446345,0.91446345,exDailyQ,exright,
A,6121,2022-07-13,0.89922481,0.89922481,exDailyQ,exright,
A,6150,2022-07-13,0.84195402,0.84195402,exDailyQ,exright,
A,6229,2022-07-13,0.90636704,0.90636704,exDailyQ,exright,
A,8349,2022-07-13,0.97647059,0.97647059,exDailyQ,exright,
A,8349A,2022-07-13,0.9587405,0.9587405,exDailyQ,exright,
A,3390,2022-07-14,0.98220141,0.98220141,exDailyQ,exright,
A,3548,2022-07-14,0.96363636,0.96363636,exDailyQ,exright,
A,3597,2022-07-14,0.92887029,0.92887029,exDailyQ,exright,
A,3615,2022-07-14,0.97961433,0.97961433,exDailyQ,exright,
A,4558,2022-07-14,0.92268041,0.92268041,exDailyQ,exright,
A,5220,2022-07-14,0.92703151,0.92703151,exDailyQ,exright,
A,5356,2022-07-14,0.94360087,0.94360087,exDailyQ,exright,
A,5465,2022-07-14,0.92628205,0.92628205,exDailyQ,exright,
A,6170,2022-07-14,0.9375,0.9375,exDailyQ,exright,
A,6223,2022-07-14,0.94974874,0.94974874,exDailyQ,exright,
A,6462,2022-07-14,0.88358556,0.88358556,exDailyQ,exright,
A,6532,2022-07-14,0.95862069,0.95862069,exDailyQ,exright,
A,6556,2022-07-14,0.94648829,0.94648829,exDailyQ,exright,
A,6609,2022-07-14,0.95073892,0.95073892,exDailyQ,exright,
A,6629,2022-07-14,0.98080614,0.98080614,exDailyQ,exright,
A,6697,2022-07-14,0.94623656,0.94623656,exDailyQ,exright,
A,6761,2022-07-14,0.93037215,0.93037215,exDailyQ,exright,
A,8050,2022-07-14,0.96625,0.96625,exDailyQ,exright,
A,8089,2022-07-14,0.955,0.955,exDailyQ,exright,
A,8941,2022-07-14,0.9321267,0.9321267,exDailyQ,exright,
A,3490,2022-07-15,0.94816415,0.94816415,exDailyQ,exright,
A,3546,2022-07-15,0.92917847,0.92917847,exDailyQ,exright,
A,3707,2022-07-15,0.99602273,0.99602273,exDailyQ,exright,
A,4205,2022-07-15,0.97087379,0.97087379,exDailyQ,exright,
A,6425,2022-07-15,0.97747748,0.97747748,exDailyQ,exright,
A,7556,2022-07-15,0.94147826,0.94147826,exDailyQ,exright,
A,00687B,2022-07-18,0.99181669,0.99181669,exDailyQ,exright,
A,00694B,2022-07-18,0.99345378,0.99345378,exDailyQ,exright,
A,00695B,2022-07-18,0.99773178,0.99773178,exDailyQ,exright,
A,00696B,2022-07-18,0.99345157,0.99345157,exDailyQ,exright,
A,00722B,2022-07-18,0.98940998,0.98940998,exDailyQ,exright,
A,00723B,2022-07-18,0.99028016,0.99028016,exDailyQ,exright,
A,00724B,2022-07-18,0.98861646,0.98861646,exDailyQ,exright,
A,00725B,2022-07-18,0.98859316,0.98859316,exDailyQ,exright,
A,00726B,2022-07-18,0.98552956,0.98552956,exDailyQ,exright,
A,00727B,2022-07-18,0.9767823,0.9767823,exDailyQ,exright,
A,00740B,2022-07-18,0.98899974,0.98899974,exDailyQ,exright,
A,00741B,2022-07-18,0.98122197,0.98122197,exDailyQ,exright,
A,00744B,2022-07-18,0.98466117,0.98466117,exDailyQ,exright,
A,00746B,2022-07-18,0.99037948,0.99037948,exDailyQ,exright,
A,00749B,2022-07-18,0.98531332,0.98531332,exDailyQ,exright,
A,00750B,2022-07-18,0.98743719,0.98743719,exDailyQ,exright,
A,00761B,2022-07-18,0.98884855,0.98884855,exDailyQ,exright,
A,00772B,2022-07-18,0.99648649,0.99648649,exDailyQ,exright,
A,00773B,2022-07-18,0.99618008,0.99618008,exDailyQ,exright,
A,00782B,2022-07-18,0.98822854,0.98822854,exDailyQ,exright,
A,00784B,2022-07-18,0.99254967,0.99254967,exDailyQ,exright,
A,00785B,2022-07-18,0.98943762,0.98943762,exDailyQ,exright,
A,00848B,2022-07-18,0.98899083,0.98899083,exDailyQ,exright,
A,00849B,2022-07-18,0.99173082,0.99173082,exDailyQ,exright,
A,00858,2022-07-18,0.95489022,0.95489022,exDailyQ,exright,
A,00884B,2022-07-18,0.98844884,0.98844884,exDailyQ,exright,
A,00888,2022-07-18,0.98671875,0.98671875,exDailyQ,exright,
A,3227,2022-07-18,0.9047619,0.9047619,exDailyQ,exright,
A,3444,2022-07-18,0.95724907,0.95724907,exDailyQ,exright,
A,3689,2022-07-18,0.93925729,0.93925729,exDailyQ,exright,
A,4120,2022-07-18,0.97510981,0.97510981,exDailyQ,exright,
A,4128,2022-07-18,0.91181818,0.91181818,exDailyQ,exright,
A,4706,2022-07-18,0.94972067,0.94972067,exDailyQ,exright,
A,8091,2022-07-18,0.94576976,0.94576976,exDailyQ,exright,
A,8358,2022-07-18,0.90918919,0.90918919,exDailyQ,exright,
A,00719B,2022-07-19,0.99219766,0.99219766,exDailyQ,exright,
A,00720B,2022-07-19,0.98651624,0.98651624,exDailyQ,exright,
A,00788B,2022-07-19,0.98700532,0.98700532,exDailyQ,exright,
A,00789B,2022-07-19,0.99128065,0.99128065,exDailyQ,exright,
A,00790B,2022-07-19,0.99012116,0.99012116,exDailyQ,exright,
A,00791B,2022-07-19,0.98965854,0.98965854,exDailyQ,exright,
A,00870B,2022-07-19,0.98758389,0.98758389,exDailyQ,exright,
A,1788,2022-07-19,0.95583596,0.95583596,exDailyQ,exright,
A,3147,2022-07-19,0.91480298,0.91480298,exDailyQ,exright,
A,3537,2022-07-19,0.90371389,0.90371389,exDailyQ,exright,
A,3564,2022-07-19,0.97927461,0.97927461,exDailyQ,exright,
A,4105,2022-07-19,0.95862069,0.95862069,exDailyQ,exright,
A,4561,2022-07-19,0.96385542,0.96385542,exDailyQ,exright,
A,4953,2022-07-19,0.94107831,0.94107831,exDailyQ,exright,
A,5439,2022-07-19,0.9165701,0.9165701,exDailyQ,exright,
A,5483,2022-07-19,0.96885813,0.96885813,exDailyQ,exright,
A,5523,2022-07-19,0.9352518,0.9352518,exDailyQ,exright,
A,6182,2022-07-19,0.9719917,0.9719917,exDailyQ,exright,
A,6727,2022-07-19,0.95581738,0.95581738,exDailyQ,exright,
A,8182,2022-07-19,0.92238034,0.92238034,exDailyQ,exright,
A,8472,2022-07-19,0.96555683,0.96555683,exDailyQ,exright,
A,00734B,2022-07-20,0.98578811,0.98578811,exDailyQ,exright,
A,00842B,2022-07-20,0.98662614,0.98662614,exDailyQ,exright,
A,4121,2022-07-20,0.9455,0.9455,exDailyQ,exright,
A,4130,2022-07-20,0.98622047,0.98622047,exDailyQ,exright,
A,5904,2022-07-20,0.96106667,0.96106667,exDailyQ,exright,
A,6126,2022-07-20,0.93527981,0.93527981,exDailyQ,exright,
A,6147,2022-07-20,0.89983306,0.89983306,exDailyQ,exright,
A,6684,2022-07-20,0.85351351,0.85351351,exDailyQ,exright,
A,6741,2022-07-20,0.99570175,0.99570175,exDailyQ,exright,
A,00834B,2022-07-21,0.9902884,0.9902884,exDailyQ,exright,
A,1777,2022-07-21,0.97097744,0.97097744,exDailyQ,exright,
A,3260,2022-07-21,0.91353503,0.91353503,exDailyQ,exright,
A,3611,2022-07-21,0.93922652,0.93922652,exDailyQ,exright,
A,4506,2022-07-21,0.95573997,0.95573997,exDailyQ,exright,
A,4767,2022-07-21,0.94791667,0.94791667,exDailyQ,exright,
A,5291,2022-07-21,0.94717477,0.94717477,exDailyQ,exright,
A,6160,2022-07-21,0.98,0.98,exDailyQ,exright,
A,6640,2022-07-21,0.94623656,0.94623656,exDailyQ,exright,
A,6662,2022-07-21,0.94576271,0.94576271,exDailyQ,exright,
A,6763,2022-07-21,0.93494279,0.93494279,exDailyQ,exright,
A,8436,2022-07-21,0.94013423,0.94013423,exDailyQ,exright,
A,8931,2022-07-21,0.94991653,0.94991653,exDailyQ,exright,
A,1256,2022-07-22,0.9540636,0.9540636,TWT49U,exright,
A,3323,2022-07-22,0.94152047,0.94152047,exDailyQ,exright,
A,3426,2022-07-22,0.94832041,0.94832041,exDailyQ,exright,
A,3483,2022-07-22,0.95238095,0.95238095,exDailyQ,exright,
A,5284,2022-07-22,0.95043103,0.95043103,TWT49U,exright,
A,5704,2022-07-22,0.96239782,0.96239782,exDailyQ,exright,
A,6217,2022-07-22,0.90809969,0.90809969,exDailyQ,exright,
A,6693,2022-07-22,0.97442396,0.97442396,exDailyQ,exright,
A,8068,2022-07-22,0.97063622,0.97063622,exDailyQ,exright,
A,3081,2022-07-25,0.97297297,0.97297297,exDailyQ,exright,
A,3526,2022-07-25,0.92805195,0.92805195,exDailyQ,exright,
A,3551,2022-07-25,0.94067797,0.94067797,exDailyQ,exright,
A,4912,2022-07-25,0.99110132,0.99110132,TWT49U,exright,
A,6188,2022-07-25,0.93372781,0.93372781,exDailyQ,exright,
A,6417,2022-07-25,0.9797023,0.9797023,exDailyQ,exright,
A,6435,2022-07-25,0.9417004,0.9417004,exDailyQ,exright,
A,8069,2022-07-25,0.98297872,0.98297872,exDailyQ,exright,
A,2235,2022-07-26,0.96305419,0.96305419,exDailyQ,exright,
A,4305,2022-07-26,0.94146341,0.94146341,exDailyQ,exright,
A,5443,2022-07-26,0.94423792,0.94423792,exDailyQ,exright,
A,6593,2022-07-26,0.97922849,0.97922849,exDailyQ,exright,
A,8044,2022-07-26,0.99238806,0.99238806,exDailyQ,exright,
A,8085,2022-07-26,0.99,0.99,exDailyQ,exright,
A,1785,2022-07-27,0.96179487,0.96179487,exDailyQ,exright,
A,3293,2022-07-27,0.46803069,0.46803069,exDailyQ,exright,
A,3531,2022-07-27,0.94816415,0.94816415,exDailyQ,exright,
A,3567,2022-07-27,0.91572123,0.91572123,exDailyQ,exright,
A,5011,2022-07-27,0.98204668,0.98204668,exDailyQ,exright,
A,5371,2022-07-27,0.92920354,0.92920354,exDailyQ,exright,
A,6721,2022-07-27,0.93219048,0.93219048,exDailyQ,exright,
A,6829,2022-07-27,0.94986226,0.94986226,exDailyQ,exright,
A,8383,2022-07-27,0.93203125,0.93203125,exDailyQ,exright,
A,2640,2022-07-28,0.95625,0.95625,exDailyQ,exright,
A,2937,2022-07-28,0.94252874,0.94252874,exDailyQ,exright,
A,3131,2022-07-28,0.93047035,0.93047035,exDailyQ,exright,
A,3219,2022-07-28,0.96987952,0.96987952,exDailyQ,exright,
A,3556,2022-07-28,0.89105572,0.89105572,exDailyQ,exright,
A,3631,2022-07-28,0.9889258,0.9889258,exDailyQ,exright,
A,4417,2022-07-28,0.93982808,0.93982808,exDailyQ,exright,
A,4971,2022-07-28,0.9784792,0.9784792,exDailyQ,exright,
A,5014,2022-07-28,0.93239437,0.93239437,exDailyQ,exright,
A,5425,2022-07-28,0.9689441,0.9689441,exDailyQ,exright,
A,5468,2022-07-28,0.96971154,0.96971154,exDailyQ,exright,
A,5530,2022-07-28,0.97080292,0.97080292,exDailyQ,exright,
A,6015,2022-07-28,0.82028986,0.82028986,exDailyQ,exright,
A,6138,2022-07-28,0.93391941,0.93391941,exDailyQ,exright,
A,6175,2022-07-28,0.95391705,0.95391705,exDailyQ,exright,
A,6244,2022-07-28,0.97822142,0.97822142,exDailyQ,exright,
A,6263,2022-07-28,0.94005102,0.94005102,exDailyQ,exright,
A,6270,2022-07-28,0.91561181,0.91561181,exDailyQ,exright,
A,6290,2022-07-28,0.96268657,0.96268657,exDailyQ,exright,
A,6664,2022-07-28,0.9407497,0.9407497,exDailyQ,exright,
A,8155,2022-07-28,0.952,0.952,exDailyQ,exright,
A,8390,2022-07-28,0.93918919,0.93918919,exDailyQ,exright,
A,2233,2022-07-29,0.95344828,0.95344828,TWT49U,exright,
A,5276,2022-07-29,0.99259259,0.99259259,exDailyQ,exright,
A,5289,2022-07-29,0.90787535,0.90787535,exDailyQ,exright,
A,2596,2022-08-01,0.92287918,0.92287918,exDailyQ,exright,
A,2719,2022-08-01,1.81785714,1.81785714,revivt,reduce,
A,4720,2022-08-01,0.98550725,0.98550725,TWT49U,exright,
A,5213,2022-08-01,0.91834061,0.91834061,exDailyQ,exright,
A,5299,2022-08-01,0.92168919,0.92168919,exDailyQ,exright,
A,6190,2022-08-01,0.96133519,0.96133519,exDailyQ,exright,
A,1336,2022-08-02,0.98076923,0.98076923,exDailyQ,exright,
A,3672,2022-08-02,0.99724518,0.99724518,exDailyQ,exright,
A,4533,2022-08-02,0.96759259,0.96759259,exDailyQ,exright,
A,5312,2022-08-02,0.93228346,0.93228346,exDailyQ,exright,
A,6207,2022-08-02,0.94565217,0.94565217,exDailyQ,exright,
A,6469,2022-08-02,0.79554859,0.79554859,exDailyQ,exright,
A,8916,2022-08-02,0.93340733,0.93340733,exDailyQ,exright,
A,8916A,2022-08-02,0.95049505,0.95049505,exDailyQ,exright,
A,1240,2022-08-03,0.95740149,0.95740149,exDailyQ,exright,
A,1813,2022-08-03,0.97435897,0.97435897,exDailyQ,exright,
A,3128,2022-08-03,0.96401028,0.96401028,exDailyQ,exright,
A,4933,2022-08-03,0.90978261,0.90978261,exDailyQ,exright,
A,5903,2022-08-03,0.97506631,0.97506631,exDailyQ,exright,
A,6426,2022-08-03,0.96551724,0.96551724,TWT49U,exright,
A,6547,2022-08-03,0.67441489,0.67441489,exDailyQ,exright,
A,1795,2022-08-04,0.98546816,0.98546816,TWT49U,exright,
A,2643,2022-08-04,0.93377483,0.93377483,exDailyQ,exright,
A,3306,2022-08-04,0.96793587,0.96793587,exDailyQ,exright,
A,3332,2022-08-04,0.97894737,0.97894737,exDailyQ,exright,
A,3489,2022-08-04,0.95145631,0.95145631,exDailyQ,exright,
A,4736,2022-08-04,0.92396947,0.92396947,exDailyQ,exright,
A,5410,2022-08-04,0.92745098,0.92745098,exDailyQ,exright,
A,5450,2022-08-04,0.96590909,0.96590909,exDailyQ,exright,
A,5457,2022-08-04,0.95107632,0.95107632,exDailyQ,exright,
A,6158,2022-08-04,0.96533795,0.96533795,exDailyQ,exright,
A,6284,2022-08-04,0.97449522,0.97449522,exDailyQ,exright,
A,6457,2022-08-04,0.87158019,0.87158019,exDailyQ,exright,
A,6538,2022-08-04,0.96428571,0.96428571,exDailyQ,exright,
A,8437,2022-08-04,0.96491228,0.96491228,exDailyQ,exright,
A,8928,2022-08-04,0.94285714,0.94285714,exDailyQ,exright,
A,3252,2022-08-05,0.97706422,0.97706422,exDailyQ,exright,
A,5543,2022-08-05,0.96742671,0.96742671,exDailyQ,exright,
A,6275,2022-08-05,0.93004769,0.93004769,exDailyQ,exright,
A,4580,2022-08-08,0.94225664,0.94225664,exDailyQ,exright,
A,4987,2022-08-08,0.86360601,0.86360601,exDailyQ,exright,
A,6109,2022-08-08,1.09179104,1.09179104,revivt,reduce,
A,6703,2022-08-08,0.83165049,0.83165049,exDailyQ,exright,
A,1815,2022-08-09,0.92671756,0.92671756,exDailyQ,exright,
A,3152,2022-08-09,0.95492958,0.95492958,exDailyQ,exright,
A,4416,2022-08-09,0.93891626,0.93891626,exDailyQ,exright,
A,8099,2022-08-09,0.95688623,0.95688623,exDailyQ,exright,
A,8171,2022-08-09,0.9659118,0.9659118,exDailyQ,exright,
A,8183,2022-08-09,0.97846154,0.97846154,exDailyQ,exright,
A,3581,2022-08-10,0.95359629,0.95359629,exDailyQ,exright,
A,5278,2022-08-10,0.67273743,0.67273743,exDailyQ,exright,
A,1569,2022-08-11,0.94160584,0.94160584,exDailyQ,exright,
A,2641,2022-08-11,0.96269663,0.96269663,exDailyQ,exright,
A,3268,2022-08-11,0.97044335,0.97044335,exDailyQ,exright,
A,3558,2022-08-11,0.98706897,0.98706897,exDailyQ,exright,
A,4161,2022-08-11,0.98755187,0.98755187,exDailyQ,exright,
A,4528,2022-08-11,0.90903955,0.90903955,exDailyQ,exright,
A,5223,2022-08-11,0.9443299,0.9443299,exDailyQ,exright,
A,6143,2022-08-11,0.95291902,0.95291902,exDailyQ,exright,
A,6210,2022-08-11,0.92788462,0.92788462,exDailyQ,exright,
A,8917,2022-08-11,0.89876289,0.89876289,exDailyQ,exright,
A,9960,2022-08-11,0.93726937,0.93726937,exDailyQ,exright,
A,3071,2022-08-12,0.94405594,0.94405594,exDailyQ,exright,
A,3088,2022-08-12,0.94907873,0.94907873,exDailyQ,exright,
A,3114,2022-08-15,0.91363636,0.91363636,exDailyQ,exright,
A,4162,2022-08-15,0.96914286,0.96914286,exDailyQ,exright,
A,4198,2022-08-15,5.0,5.0,revivt,reduce,
A,4744,2022-08-15,0.95721925,0.95721925,exDailyQ,exright,
A,6411,2022-08-15,0.93607143,0.93607143,exDailyQ,exright,
A,00679B,2022-08-16,0.99171665,0.99171665,exDailyQ,exright,
A,00718B,2022-08-16,0.97960175,0.97960175,exDailyQ,exright,
A,00721B,2022-08-16,0.98165138,0.98165138,exDailyQ,exright,
A,00748B,2022-08-16,0.9817435,0.9817435,exDailyQ,exright,
A,00754B,2022-08-16,0.99125656,0.99125656,exDailyQ,exright,
A,00755B,2022-08-16,0.99007244,0.99007244,exDailyQ,exright,
A,00756B,2022-08-16,0.98824541,0.98824541,exDailyQ,exright,
A,00772B,2022-08-16,0.99630899,0.99630899,exDailyQ,exright,
A,00773B,2022-08-16,0.99606815,0.99606815,exDailyQ,exright,
A,00780B,2022-08-16,0.98850882,0.98850882,exDailyQ,exright,
A,00786B,2022-08-16,0.98714006,0.98714006,exDailyQ,exright,
A,00794B,2022-08-16,0.98482252,0.98482252,exDailyQ,exright,
A,00795B,2022-08-16,0.99180791,0.99180791,exDailyQ,exright,
A,00799B,2022-08-16,0.98864266,0.98864266,exDailyQ,exright,
A,00840B,2022-08-16,0.99150557,0.99150557,exDailyQ,exright,
A,00841B,2022-08-16,0.990591,0.990591,exDailyQ,exright,
A,00845B,2022-08-16,0.99023929,0.99023929,exDailyQ,exright,
A,00846B,2022-08-16,0.9921236,0.9921236,exDailyQ,exright,
A,00847B,2022-08-16,0.99053094,0.99053094,exDailyQ,exright,
A,00860B,2022-08-16,0.99298056,0.99298056,exDailyQ,exright,
A,00890B,2022-08-16,0.988041,0.988041,exDailyQ,exright,
A,3552,2022-08-16,0.98452012,0.98452012,exDailyQ,exright,
A,3624,2022-08-16,0.95918367,0.95918367,exDailyQ,exright,
A,6234,2022-08-16,0.96134021,0.96134021,exDailyQ,exright,
A,8043,2022-08-16,0.96261682,0.96261682,exDailyQ,exright,
A,00758B,2022-08-17,0.98992674,0.98992674,exDailyQ,exright,
A,00759B,2022-08-17,0.99081803,0.99081803,exDailyQ,exright,
A,00760B,2022-08-17,0.98867925,0.98867925,exDailyQ,exright,
A,3178,2022-08-17,0.98461538,0.98461538,exDailyQ,exright,
A,3232,2022-08-17,0.9822695,0.9822695,exDailyQ,exright,
A,4113,2022-08-17,0.96734694,0.96734694,exDailyQ,exright,
A,6432,2022-08-17,0.95223881,0.95223881,exDailyQ,exright,
A,6667,2022-08-17,0.95941645,0.95941645,exDailyQ,exright,
A,8049,2022-08-17,0.92265193,0.92265193,exDailyQ,exright,
A,00844B,2022-08-18,0.98998527,0.98998527,exDailyQ,exright,
A,00867B,2022-08-18,0.989721,0.989721,exDailyQ,exright,
A,2729,2022-08-18,0.74753191,0.74753191,exDailyQ,exright,
A,2754,2022-08-18,0.99504405,0.99504405,exDailyQ,exright,
A,3169,2022-08-18,0.96323529,0.96323529,exDailyQ,exright,
A,3628,2022-08-18,0.97002398,0.97002398,exDailyQ,exright,
A,1584,2022-08-19,0.96188341,0.96188341,exDailyQ,exright,
A,3691,2022-08-19,0.9440118,0.9440118,exDailyQ,exright,
A,4754,2022-08-19,0.88663366,0.88663366,exDailyQ,exright,
A,4908,2022-08-19,0.95599022,0.95599022,exDailyQ,exright,
A,5489,2022-08-19,0.97150997,0.97150997,exDailyQ,exright,
A,1565,2022-08-22,0.94604317,0.94604317,exDailyQ,exright,
A,2755,2022-08-22,0.88783626,0.88783626,exDailyQ,exright,
A,3646,2022-08-22,0.93754647,0.93754647,exDailyQ,exright,
A,3663,2022-08-22,0.97138315,0.97138315,exDailyQ,exright,
A,4111,2022-08-22,0.95943205,0.95943205,exDailyQ,exright,
A,4568,2022-08-22,0.9521045,0.9521045,exDailyQ,exright,
A,6499,2022-08-22,0.8218707,0.8218707,exDailyQ,exright,
A,6603,2022-08-22,0.96498674,0.96498674,exDailyQ,exright,
A,1240,2022-08-23,0.9524838,0.9524838,exDailyQ,exright,
A,3317,2022-08-23,0.98130841,0.98130841,exDailyQ,exright,
A,4554,2022-08-23,0.97247706,0.97247706,exDailyQ,exright,
A,4907,2022-08-23,0.9486166,0.9486166,exDailyQ,exright,
A,4966,2022-08-23,0.9803556,0.9803556,exDailyQ,exright,
A,5228,2022-08-23,0.9793911,0.9793911,exDailyQ,exright,
A,6167,2022-08-23,0.98766234,0.98766234,exDailyQ,exright,
A,6651,2022-08-23,0.90701546,0.90701546,exDailyQ,exright,
A,6683,2022-08-23,0.9612,0.9612,exDailyQ,exright,
A,8096,2022-08-23,0.95797101,0.95797101,exDailyQ,exright,
A,2066,2022-08-24,0.97252747,0.97252747,exDailyQ,exright,
A,3226,2022-08-24,0.96044304,0.96044304,exDailyQ,exright,
A,4549,2022-08-24,0.90086957,0.90086957,exDailyQ,exright,
A,5452,2022-08-24,0.94968553,0.94968553,exDailyQ,exright,
A,6261,2022-08-24,0.93026499,0.93026499,exDailyQ,exright,
A,6728,2022-08-24,0.94357367,0.94357367,exDailyQ,exright,
A,6823,2022-08-24,0.92698094,0.92698094,exDailyQ,exright,
A,8410,2022-08-24,0.98227474,0.98227474,exDailyQ,exright,
A,3078,2022-08-25,0.90767045,0.90767045,exDailyQ,exright,
A,3206,2022-08-25,0.93771626,0.93771626,exDailyQ,exright,
A,4430,2022-08-25,0.97782705,0.97782705,exDailyQ,exright,
A,4768,2022-08-25,0.96122449,0.96122449,exDailyQ,exright,
A,4905,2022-08-25,0.97639155,0.97639155,exDailyQ,exright,
A,5514,2022-08-25,0.96153846,0.96153846,exDailyQ,exright,
A,6109,2022-08-25,0.96078431,0.96078431,exDailyQ,exright,
A,6118,2022-08-25,0.99284863,0.99284863,exDailyQ,exright,
A,6227,2022-08-25,0.9183922,0.9183922,exDailyQ,exright,
A,6752,2022-08-25,0.94343284,0.94343284,exDailyQ,exright,
A,8047,2022-08-25,0.98039216,0.98039216,exDailyQ,exright,
A,8234,2022-08-25,0.9704142,0.9704142,exDailyQ,exright,
A,8489,2022-08-25,0.99283154,0.99283154,exDailyQ,exright,
A,1591,2022-08-26,0.97524752,0.97524752,exDailyQ,exright,
A,3218,2022-08-26,0.95237693,0.95237693,exDailyQ,exright,
A,3236,2022-08-26,0.9748954,0.9748954,exDailyQ,exright,
