cell,kind,version,r,seed,param,cagr,mdd,vol,expo,x_mult_short,n_rebal,ctrl_cost_total
Ba,mbar,median,67,99067,1.0583941605839415,0.2121312338328516,-0.4284021510374996,0.2732068541985018,0.8865443252110401,25.0,,
Ba,mbar,pooled,67,99067,1.058940349087199,0.21224833787150033,-0.42843605759888226,0.2732312860425739,0.8865742365559403,25.0,,
Ba,mbar,paired,68,99068,1.0583941605839415,0.2421440080197783,-0.38179598188555425,0.25788521820192867,0.8826029006551169,25.0,,
Ba,mbar,median,68,99068,1.0583941605839415,0.2421440080197783,-0.38179598188555425,0.25788521820192867,0.8826029006551169,25.0,,
Ba,mbar,pooled,68,99068,1.058940349087199,0.2420563925891548,-0.38180318654305284,0.2578907022370159,0.8826070484611479,25.0,,
Ba,mbar,paired,69,99069,1.065217391304348,0.24163442084255093,-0.31719724995926274,0.2608816140308337,0.8838457050243467,22.0,,
Ba,mbar,median,69,99069,1.0583941605839415,0.24222741681089865,-0.3163550978004682,0.2604913739257085,0.8828340280248284,22.0,,
Ba,mbar,pooled,69,99069,1.058940349087199,0.24219017797420483,-0.31642273357340306,0.2605324266826229,0.8829370296321161,22.0,,
Ba,mbar,paired,70,99070,1.0656934306569343,0.3804491961910641,-0.45664817745532643,0.28569086354983014,0.8779560714185572,23.0,,
Ba,mbar,median,70,99070,1.0583941605839415,0.3797604838879036,-0.4562828153469619,0.2851756270098944,0.877480222445676,23.0,,
Ba,mbar,pooled,70,99070,1.058940349087199,0.3798160386224605,-0.45631017221311254,0.28521412109643934,0.8775156875240304,23.0,,
Ba,mbar,paired,71,99071,1.0656934306569343,0.18414900091485098,-0.4206125749970734,0.2715978231283065,0.8797943455397057,24.0,,
Ba,mbar,median,71,99071,1.0583941605839415,0.18396047632395285,-0.42131904976881246,0.27142631579213866,0.8795177663952858,24.0,,
Ba,mbar,pooled,71,99071,1.058940349087199,0.18398674203821708,-0.42126618317957765,0.27146205036103915,0.8795434790629543,24.0,,
Ba,mbar,paired,72,99072,1.0656934306569343,0.2745487458134128,-0.42310113791447007,0.25576988484645097,0.8747482155865076,25.0,,
Ba,mbar,median,72,99072,1.0583941605839415,0.27206637132135447,-0.42352322781263213,0.2556475495145174,0.8743852826858326,24.0,,
Ba,mbar,pooled,72,99072,1.058940349087199,0.2721934057003401,-0.42348873483937527,0.25565619513386173,0.8743966476653164,24.0,,
Ba,mbar,paired,73,99073,1.062043795620438,0.10684690924236584,-0.45828049741123916,0.25237738736065735,0.8794308126476734,24.0,,
Ba,mbar,median,73,99073,1.0583941605839415,0.1077307405909329,-0.4583694324108644,0.25221896632871704,0.8789280261727812,24.0,,
Ba,mbar,pooled,73,99073,1.058940349087199,0.10759860235215823,-0.45835609734209587,0.25224223536450735,0.8790031591485804,24.0,,
Ba,mbar,paired,74,99074,1.0507246376811594,0.3601316366489802,-0.3882762563228268,0.28352956714417177,0.8850434576540446,25.0,,
Ba,mbar,median,74,99074,1.0583941605839415,0.3593742725908309,-0.38962626185627136,0.28418120879244374,0.8861293065234148,27.0,,
Ba,mbar,pooled,74,99074,1.058940349087199,0.3586012643661942,-0.3897349359594213,0.28424979247414983,0.8862202439961663,28.0,,
Ba,mbar,paired,75,99075,1.0543478260869565,0.2264099240450601,-0.41915680465280675,0.26124982441905414,0.8793628082267846,21.0,,
Ba,mbar,median,75,99075,1.0583941605839415,0.22728223523713487,-0.42000668074194686,0.2616743087094162,0.8796480072718874,21.0,,
Ba,mbar,pooled,75,99075,1.058940349087199,0.22654890697815766,-0.42012132022553883,0.2614501477267604,0.8792286746338849,22.0,,
Ba,mbar,paired,76,99076,1.072992700729927,0.3673509656831746,-0.3838710526342723,0.28004630607141157,0.8846732340933865,23.0,,
Ba,mbar,median,76,99076,1.0583941605839415,0.36306340347454746,-0.3818665606909797,0.2791139264053394,0.8838796966290677,22.0,,
Ba,mbar,pooled,76,99076,1.058940349087199,0.36321204776151705,-0.3819413957883173,0.27915375350174304,0.8839111478423086,22.0,,
Ba,mbar,paired,77,99077,1.062043795620438,0.40569281626568876,-0.40816387493439044,0.2831776318303445,0.886675891949114,27.0,,
Ba,mbar,median,77,99077,1.0583941605839415,0.4056988850726684,-0.4071695681759982,0.2829756547804919,0.8864343909040002,28.0,,
Ba,mbar,pooled,77,99077,1.058940349087199,0.405626462035634,-0.4073088743189466,0.28300548960633665,0.8864706360677397,28.0,,
Ba,mbar,paired,78,99078,1.0656934306569343,0.32106307423435343,-0.4908856147348615,0.2877585884888158,0.8742836462587598,26.0,,
Ba,mbar,median,78,99078,1.0583941605839415,0.31797457031852727,-0.49180901949335937,0.28728963262697776,0.873971098000522,26.0,,
Ba,mbar,pooled,78,99078,1.058940349087199,0.31820575599251244,-0.491739689230498,0.28732412600947116,0.8739943731815388,26.0,,
Ba,mbar,paired,79,99079,1.062043795620438,0.28127464810771996,-0.44955083110063915,0.2792570481032625,0.8825341487194802,25.0,,
Ba,mbar,median,79,99079,1.0583941605839415,0.2807122394257455,-0.447547036344496,0.27894061316849955,0.8822518330264391,24.0,,
Ba,mbar,pooled,79,99079,1.058940349087199,0.28074779811821515,-0.449437992047798,0.2790256574093528,0.8822782377722447,25.0,,
Ba,mbar,paired,80,99080,1.0583941605839415,0.24478928822680301,-0.45745124011558974,0.26910353096661077,0.8837064892410518,24.0,,
Ba,mbar,median,80,99080,1.0583941605839415,0.24478928822680301,-0.45745124011558974,0.26910353096661077,0.8837064892410518,24.0,,
Ba,mbar,pooled,80,99080,1.058940349087199,0.24484965703603345,-0.4575049272937406,0.26913018445138814,0.8837335394904796,24.0,,
Ba,mbar,paired,81,99081,1.0547445255474452,0.34931704522604856,-0.42504598316824127,0.28098963395214055,0.8838441529963108,27.0,,
Ba,mbar,median,81,99081,1.0583941605839415,0.34901414993072444,-0.4252680170365891,0.28116366824770517,0.8841268603086718,27.0,,
Ba,mbar,pooled,81,99081,1.058940349087199,0.34896760064445287,-0.42530414036919456,0.28119029714034205,0.8841690465605022,27.0,,
Ba,mbar,paired,82,99082,1.0583941605839415,0.31407154368253254,-0.4574724044066539,0.273761508350435,0.8781744355191402,26.0,,
Ba,mbar,median,82,99082,1.0583941605839415,0.31407154368253254,-0.4574724044066539,0.273761508350435,0.8781744355191402,26.0,,
Ba,mbar,pooled,82,99082,1.058940349087199,0.3140872635792098,-0.45757345980297853,0.27377616580913283,0.8782212155948991,26.0,,
Ba,mbar,paired,83,99083,1.0437956204379562,0.31225845829536136,-0.38780376237006664,0.2684970634325259,0.8820712149561231,27.0,,
Ba,mbar,median,83,99083,1.0583941605839415,0.3113249127360542,-0.38441919669273583,0.26850909995954564,0.8825442566192515,29.0,,
Ba,mbar,pooled,83,99083,1.058940349087199,0.3112560882265081,-0.38429238853689013,0.2685109721750377,0.8825709563470041,29.0,,
Ba,mbar,paired,84,99084,1.0471014492753623,0.26226458276259,-0.44096191692762055,0.2762339257980928,0.878213663223889,27.0,,
Ba,mbar,median,84,99084,1.0583941605839415,0.26170267799836955,-0.44220730194527624,0.2765933924701126,0.878074682554582,28.0,,
Ba,mbar,pooled,84,99084,1.058940349087199,0.26167636654850557,-0.4422673750093751,0.2766236723320475,0.8780779960475554,28.0,,
Ba,mbar,paired,85,99085,1.0588235294117647,0.2577207263646537,-0.46313036245102446,0.28342279697721684,0.8867625763942022,28.0,,
Ba,mbar,median,85,99085,1.0583941605839415,0.25761570290557034,-0.46317747526509195,0.2833913264678146,0.8867260372327274,28.0,,
Ba,mbar,pooled,85,99085,1.058940349087199,0.2577492960088017,-0.4631175434914401,0.2834313651492123,0.8867725186245164,28.0,,
Ba,mbar,paired,86,99086,1.0434782608695652,0.31490162113809306,-0.44003779187649944,0.26258785538175666,0.8833540181730826,24.0,,
Ba,mbar,median,86,99086,1.0583941605839415,0.3201229809389037,-0.4371480358019397,0.2633231593745577,0.8840308057295898,26.0,,
Ba,mbar,pooled,86,99086,1.058940349087199,0.3203317743807519,-0.4370422229054196,0.26335644283171106,0.884060533712481,26.0,,
Ba,mbar,paired,87,99087,1.051094890510949,0.28141772176451485,-0.4830250135205325,0.27052372561513893,0.8704427432485196,23.0,,
Ba,mbar,median,87,99087,1.0583941605839415,0.2802690230259661,-0.48251334765973136,0.27104481205611847,0.8716016126522993,24.0,,
Ba,mbar,pooled,87,99087,1.058940349087199,0.2801945954725298,-0.48256357606533434,0.27108994311324364,0.8716884554635109,24.0,,
Ba,mbar,paired,88,99088,1.0507246376811594,0.15712368801315857,-0.44014466865328894,0.2666330868756256,0.8807777563749015,22.0,,
Ba,mbar,median,88,99088,1.0583941605839415,0.15518522718714212,-0.4414704810908791,0.2666081701589347,0.8808185507097475,23.0,,
Ba,mbar,pooled,88,99088,1.058940349087199,0.15505108568079384,-0.4415646685288536,0.2666044952933556,0.8808203046426346,23.0,,
Ba,mbar,paired,89,99089,1.0434782608695652,0.31885386007748395,-0.4856141058546669,0.28412497310648993,0.8838552774423092,25.0,,
Ba,mbar,median,89,99089,1.0583941605839415,0.3171146174638386,-0.48633248079553226,0.28476809140305026,0.8844293671309967,26.0,,
Ba,mbar,pooled,89,99089,1.058940349087199,0.3170068192785169,-0.4863562756531799,0.284788056228314,0.8844632871464179,26.0,,
Ba,mbar,paired,90,99090,1.0693430656934306,0.2598557859001178,-0.4077393370848759,0.2702735474803432,0.8754062272191092,28.0,,
Ba,mbar,median,90,99090,1.0583941605839415,0.25639283027733883,-0.4080789429126842,0.2697143284873901,0.8748144088700592,28.0,,
Ba,mbar,pooled,90,99090,1.058940349087199,0.25656580088024405,-0.40806178804260596,0.2697414083311459,0.87484389870116,28.0,,
Ba,mbar,paired,91,99091,1.0471014492753623,0.2738136974650198,-0.39991427032527965,0.25528006029873396,0.8770125904770241,26.0,,
Ba,mbar,median,91,99091,1.0583941605839415,0.27226923938263514,-0.4024082949216768,0.25566702738536473,0.8777691944105351,27.0,,
Ba,mbar,pooled,91,99091,1.058940349087199,0.2721429348215747,-0.4026177015290363,0.25568984917770143,0.8778234442650912,27.0,,
Ba,mbar,paired,92,99092,1.0615942028985508,0.333969753161931,-0.4221063864064456,0.28443092362186617,0.876075457850517,23.0,,
Ba,mbar,median,92,99092,1.0583941605839415,0.3340210778666939,-0.4223423802733429,0.28433670302777414,0.8760354128501119,22.0,,
Ba,mbar,pooled,92,99092,1.058940349087199,0.33405635281888735,-0.42230199319671663,0.2843684791694161,0.8760477749793724,22.0,,
Ba,mbar,paired,93,99093,1.062043795620438,0.24792937630063894,-0.41628215126683826,0.2680318930073475,0.8736618170986793,22.0,,
Ba,mbar,median,93,99093,1.0583941605839415,0.2474026759500818,-0.416329773712174,0.26784225879902507,0.873548025518822,22.0,,
Ba,mbar,pooled,93,99093,1.058940349087199,0.24748166039919006,-0.4163227669935546,0.267870302305249,0.8735650581445253,22.0,,
Ba,mbar,paired,94,99094,1.065217391304348,0.2435311589477711,-0.3812901906229453,0.27680780152059825,0.8896463211950263,26.0,,
Ba,mbar,median,94,99094,1.0583941605839415,0.24207449306712725,-0.38445143402332627,0.27647801719436793,0.8893245468558962,25.0,,
Ba,mbar,pooled,94,99094,1.058940349087199,0.2421264059569601,-0.38419983392733903,0.2765103402971684,0.8893776314184089,25.0,,
Ba,mbar,paired,95,99095,1.0547445255474452,0.2561747720645384,-0.44532721126584107,0.25560314352726154,0.8782145185567306,24.0,,
Ba,mbar,median,95,99095,1.0583941605839415,0.2567812638054785,-0.4453940706866152,0.2558286957768185,0.8784346429745703,24.0,,
Ba,mbar,pooled,95,99095,1.058940349087199,0.2561323852347279,-0.4434485368341921,0.2557572160781208,0.8784999066042686,25.0,,
Ba,mbar,paired,96,99096,1.0474452554744524,0.2929773503860733,-0.41222307442770284,0.27734531945660246,0.8789899643629684,24.0,,
Ba,mbar,median,96,99096,1.0583941605839415,0.2921063777806021,-0.41096686701652424,0.278042807299285,0.879461898965922,25.0,,
Ba,mbar,pooled,96,99096,1.058940349087199,0.2919971312794156,-0.41090404489501414,0.2780728734979584,0.8794851343383501,25.0,,
Ba,mbar,paired,97,99097,1.0543478260869565,0.3437575977513545,-0.49795642468889373,0.27636052827025753,0.8765919151844326,27.0,,
Ba,mbar,median,97,99097,1.0583941605839415,0.3433749358500504,-0.49791186286569017,0.27652708528952236,0.8770829116180098,27.0,,
Ba,mbar,pooled,97,99097,1.058940349087199,0.34331324740401414,-0.49790592261504907,0.27654868930895793,0.8771479185697874,27.0,,
Ba,mbar,paired,98,99098,1.0693430656934306,0.3362706397831714,-0.4012713345152025,0.2842841211113515,0.8769932489523294,27.0,,
Ba,mbar,median,98,99098,1.0583941605839415,0.33437625292190454,-0.400942676174321,0.2834103801467202,0.8764890066858606,25.0,,
Ba,mbar,pooled,98,99098,1.058940349087199,0.3344556143744555,-0.40095905401182197,0.2834506824738775,0.8765094291186388,25.0,,
Ba,mbar,paired,99,99099,1.0583941605839415,0.298902135430023,-0.4218604619636112,0.2625563005328432,0.8775879216692214,25.0,,
Ba,mbar,median,99,99099,1.0583941605839415,0.298902135430023,-0.4218604619636112,0.2625563005328432,0.8775879216692214,25.0,,
Ba,mbar,pooled,99,99099,1.058940349087199,0.2989801793702529,-0.42188147567240714,0.2625848952526552,0.8776342012427027,25.0,,
Ba,mbar,paired,100,99100,1.0437956204379562,0.18417606532619035,-0.4529989356843243,0.26340765331901994,0.8855300070927951,25.0,,
Ba,mbar,median,100,99100,1.0583941605839415,0.18235374888492029,-0.4542678037702281,0.26302245157721393,0.8871250045615843,27.0,,
Ba,mbar,pooled,100,99100,1.058940349087199,0.1822679730850716,-0.4543153055208157,0.26302157860789604,0.8872141688556607,27.0,,
Ba,mbar,paired,101,99101,1.0583941605839415,0.28143298004488804,-0.4732857716553772,0.27373099059456923,0.8823361834529434,25.0,,
Ba,mbar,median,101,99101,1.0583941605839415,0.28143298004488804,-0.4732857716553772,0.27373099059456923,0.8823361834529434,25.0,,
Ba,mbar,pooled,101,99101,1.058940349087199,0.28146880702725796,-0.4732432846247581,0.27375545695976455,0.8823761051656305,25.0,,
Ba,mbar,paired,102,99102,1.0615942028985508,0.24248614767523335,-0.35743569696561656,0.256694118355729,0.877126763412866,23.0,,
Ba,mbar,median,102,99102,1.0583941605839415,0.2420550470420808,-0.3576433094603126,0.25662498410782064,0.8768542510487549,23.0,,
Ba,mbar,pooled,102,99102,1.058940349087199,0.24212872779449213,-0.3574658633067556,0.2566365063286958,0.8769007751140975,23.0,,
Ba,mbar,paired,103,99103,1.065217391304348,0.2246654102066732,-0.42312167423579383,0.26614024484600474,0.8828735685294355,26.0,,
Ba,mbar,median,103,99103,1.0583941605839415,0.22536777119036322,-0.41871383881150753,0.26575097108790374,0.8820439031168177,25.0,,
Ba,mbar,pooled,103,99103,1.058940349087199,0.22534272799112087,-0.41895357999224375,0.2657830034382967,0.8821280360777024,25.0,,
Ba,mbar,paired,104,99104,1.065217391304348,0.2153910938339667,-0.4750700133573553,0.2688196461164667,0.8758505996571382,21.0,,
Ba,mbar,median,104,99104,1.0583941605839415,0.2153806602820021,-0.474402944573741,0.2683923777908561,0.8757374534580881,21.0,,
Ba,mbar,pooled,104,99104,1.058940349087199,0.21538187855090585,-0.47445637785931344,0.26842574044694323,0.8757465585129595,21.0,,
Ba,mbar,paired,105,99105,1.062043795620438,0.3533235654362634,-0.40006740138102864,0.2805692028268981,0.8745384418712695,21.0,,
Ba,mbar,median,105,99105,1.0583941605839415,0.35417290888680686,-0.3995981040904693,0.280204431375294,0.874092761055695,20.0,,
Ba,mbar,pooled,105,99105,1.058940349087199,0.3540220453506904,-0.3996683707899223,0.28025226049742863,0.8741601374243902,20.0,,
Ba,mbar,paired,106,99106,1.0583941605839415,0.18871477750000776,-0.45873381859008794,0.26961342740571254,0.883080278739063,28.0,,
Ba,mbar,median,106,99106,1.0583941605839415,0.18871477750000776,-0.45873381859008794,0.26961342740571254,0.883080278739063,28.0,,
Ba,mbar,pooled,106,99106,1.058940349087199,0.188754340056547,-0.4586313227917453,0.2696394739827513,0.8831696680118936,28.0,,
Ba,mbar,paired,107,99107,1.072992700729927,0.2578571494173616,-0.4358886525806429,0.28030228545217234,0.8837131130821855,27.0,,
Ba,mbar,median,107,99107,1.0583941605839415,0.25644921252901387,-0.4332501229344033,0.27899660354198785,0.8820895240678678,26.0,,
Ba,mbar,pooled,107,99107,1.058940349087199,0.2565143947307553,-0.4333470196782532,0.2790524010390498,0.8821660805269026,26.0,,
Ba,mbar,paired,108,99108,1.0802919708029197,0.23090569215579215,-0.471799355748394,0.2832303702505451,0.8870771687068226,30.0,,
Ba,mbar,median,108,99108,1.0583941605839415,0.23078428271970886,-0.4697852512391814,0.2818249464971102,0.8868031935496793,26.0,,
Ba,mbar,pooled,108,99108,1.058940349087199,0.23076057728948873,-0.4698442279934915,0.2818619608239461,0.8868362252567811,26.0,,
Ba,mbar,paired,109,99109,1.0656934306569343,0.2721704964293421,-0.42403280628443585,0.28516155747118005,0.8813823403878953,26.0,,
Ba,mbar,median,109,99109,1.0583941605839415,0.273364667440696,-0.4256910002404288,0.28499059153947065,0.880980805346722,26.0,,
Ba,mbar,pooled,109,99109,1.058940349087199,0.2732760296011618,-0.42556791359699514,0.28500218979830694,0.8810108127717017,26.0,,
Ba,mbar,paired,110,99110,1.0579710144927537,0.15018715784911385,-0.48157060358861853,0.2640513208920231,0.8782813567308355,25.0,,
Ba,mbar,median,110,99110,1.0583941605839415,0.15017259538760097,-0.4817814167469525,0.26406859494577783,0.8782671583879175,25.0,,
Ba,mbar,pooled,110,99110,1.058940349087199,0.15015376104975386,-0.48205341697606996,0.26409104169716446,0.8782488004414226,25.0,,
Ba,mbar,paired,111,99111,1.0583941605839415,0.11837570095208205,-0.5198986708741086,0.26324022004178377,0.8816295520227801,23.0,,
Ba,mbar,median,111,99111,1.0583941605839415,0.11837570095208205,-0.5198986708741086,0.26324022004178377,0.8816295520227801,23.0,,
Ba,mbar,pooled,111,99111,1.058940349087199,0.11848316531565373,-0.5197953668030872,0.2632684198942042,0.881662498918872,23.0,,
Ba,mbar,paired,112,99112,1.0579710144927537,0.2901851186616837,-0.5490444688851611,0.26825027303741933,0.8808512945805625,26.0,,
Ba,mbar,median,112,99112,1.0583941605839415,0.290247736778972,-0.5491484558547975,0.2682783645531563,0.8808810346606293,26.0,,
Ba,mbar,pooled,112,99112,1.058940349087199,0.2903202266351659,-0.5492131242741262,0.2683107639157634,0.880917852205053,26.0,,
Ba,mbar,paired,113,99113,1.0656934306569343,0.24591094430773497,-0.37569846850606725,0.2611526795951048,0.878621072743683,21.0,,
Ba,mbar,median,113,99113,1.0583941605839415,0.24525896744408793,-0.3750200595660097,0.26088960986836984,0.8785155703244177,21.0,,
Ba,mbar,pooled,113,99113,1.058940349087199,0.2453081629814604,-0.37507084137127894,0.2609080924214345,0.8785234880379366,21.0,,
Ba,mbar,paired,114,99114,1.0656934306569343,0.2876999576610937,-0.5136627784619531,0.2710301838035604,0.8858684897777108,25.0,,
Ba,mbar,median,114,99114,1.0583941605839415,0.2884247181785904,-0.5124769808364358,0.2708256868154177,0.8851811593409292,25.0,,
Ba,mbar,pooled,114,99114,1.058940349087199,0.288415056812652,-0.5125347972220992,0.2708456736929889,0.8852327941172815,25.0,,
Ba,mbar,paired,115,99115,1.0760869565217392,0.2819090666444135,-0.45130865857249775,0.28190095826005607,0.8904097129488197,27.0,,
Ba,mbar,median,115,99115,1.0583941605839415,0.2819660066235352,-0.445530293992673,0.28138636686604235,0.8890534928716063,23.0,,
Ba,mbar,pooled,115,99115,1.058940349087199,0.28196163644669303,-0.44569775495033626,0.28140130748645625,0.889092342181705,23.0,,
Ba,mbar,paired,116,99116,1.0698529411764706,0.22783681041375425,-0.435448263291505,0.26597624283591614,0.8827018541378658,26.0,,
Ba,mbar,median,116,99116,1.0583941605839415,0.22632735075024568,-0.43448464358121325,0.26525608967171893,0.8819002451776231,25.0,,
Ba,mbar,pooled,116,99116,1.058940349087199,0.2264211957475608,-0.4345075113130107,0.2652901561070922,0.8819424872773897,25.0,,
Ba,mbar,paired,117,99117,1.062043795620438,0.2637477897184959,-0.45591245738402336,0.2796339863013592,0.8843468863077799,26.0,,
