market,出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,Date,SecuritiesCompanyCode,CompanyName,待註銷股本股數（單位：股）
twse,1150906,115,2,1504,東元,65078785.00,91408640.00,156487425.00,29912737.00,23017678.00,52930415.00,23764407.00,,24217598.00,35158096.00,13681896.00,-608077.00,96213920.00,,,7343090.00,103557010.00,0.00,0.00,31060000.00,41.02,,,,
twse,1150906,115,2,1506,正道,809239.00,2504891.00,3314130.00,343902.00,89962.00,433864.00,3003885.00,,424736.00,-506794.00,-117824.00,,2804003.00,,,76263.00,2880266.00,,0.00,0.00,9.33,,,,
twse,1150906,115,2,1512,瑞利,1029738.00,1704062.00,2733800.00,401248.00,1661252.00,2062500.00,981835.00,,,-879237.00,568702.00,,671300.00,,,,671300.00,0.00,0.00,0.00,6.84,,,,
twse,1150906,115,2,1513,中興電,23129672.00,25344564.00,48474236.00,21825736.00,5467634.00,27293370.00,5031125.00,,3193671.00,8577257.00,4137518.00,-116880.00,20822691.00,,,358175.00,21180866.00,,0.00,9038676.00,42.14,,,,
twse,1150906,115,2,1514,亞力,10963202.00,3056490.00,14019692.00,6240677.00,1408501.00,7649178.00,2785707.00,,1113616.00,2393694.00,39045.00,-30866.00,6301196.00,,,69318.00,6370514.00,,0.00,2238551.00,23.26,,,,
twse,1150906,115,2,1515,力山,3466527.00,4675393.00,8141920.00,3597428.00,618447.00,4215875.00,1814735.00,,586.00,2181460.00,-95175.00,,3901606.00,,,24439.00,3926045.00,0.00,0.00,0.00,21.50,,,,
twse,1150906,115,2,1516,川飛,139331.00,64671.00,204002.00,2568.00,0.00,2568.00,400082.00,,20185.00,-212811.00,-6022.00,,,,,,201434.00,,0.00,0.00,5.03,,,,
twse,1150906,115,2,1517,利奇,3098208.00,1263960.00,4362168.00,777045.00,146844.00,923889.00,2200000.00,,68150.00,1046260.00,37069.00,0.00,3351479.00,,,86800.00,3438279.00,,0.00,0.00,15.23,,,,
twse,1150906,115,2,1519,華城,25524732.00,7563486.00,33088218.00,17442015.00,6248707.00,23690722.00,3474689.00,,130862.00,5682567.00,-83079.00,,9205039.00,,,192457.00,9397496.00,,0.00,0.00,29.14,,,,
twse,1150906,115,2,1521,大億,2184391.00,940654.00,3125045.00,1146409.00,98446.00,1244855.00,762300.00,,61500.00,1056390.00,0.00,,1880190.00,,,,1880190.00,0.00,0.00,0.00,24.66,,,,
twse,1150906,115,2,1522,堤維西,18306754.00,20552428.00,38859182.00,17061031.00,11819633.00,28880664.00,3428979.00,,2620231.00,3323093.00,200629.00,-5996.00,9566936.00,,,411582.00,9978518.00,0.00,0.00,939707.00,27.98,,,,
twse,1150906,115,2,1524,耿鼎,1639654.00,3632923.00,5272577.00,960805.00,1344305.00,2305110.00,1653104.00,,1147.00,1247059.00,66157.00,0.00,,0.00,0.00,,2967467.00,0.00,0.00,0.00,17.95,,,,
twse,1150906,115,2,1525,江申,2844101.00,3083005.00,5927106.00,652347.00,286672.00,939019.00,734001.00,,1251.00,4333156.00,-80321.00,,4988087.00,,,,4988087.00,,0.00,0.00,67.96,,,,
twse,1150906,115,2,1526,日馳,1427036.00,859762.00,2286798.00,817046.00,152624.00,969670.00,600000.00,,95120.00,597166.00,24842.00,,1317128.00,,,,1317128.00,,0.00,0.00,21.95,,,,
twse,1150906,115,2,1527,鑽全,4108728.00,1637477.00,5746205.00,876442.00,46222.00,922664.00,1385706.00,,26959.00,3354862.00,56014.00,,,,,,4823541.00,,0.00,0.00,34.81,,,,
twse,1150906,115,2,1528,恩德,3749011.00,1757027.00,5506038.00,2778377.00,557298.00,3335675.00,1913310.00,,199445.00,7866.00,1587.00,,2122208.00,,,48155.00,2170363.00,,0.00,0.00,11.09,,,,
twse,1150906,115,2,1529,樂事綠能,859295.00,2371796.00,3231091.00,463242.00,879722.00,1342964.00,1628498.00,,32943.00,164503.00,-9367.00,0.00,1816577.00,0.00,,71550.00,1888127.00,,0.00,0.00,11.71,,,,
twse,1150906,115,2,1530,亞崴,3284197.00,2498965.00,5783162.00,2156512.00,300825.00,2457337.00,1031076.00,,98599.00,2080940.00,26340.00,0.00,3236955.00,,,88870.00,3325825.00,0.00,0.00,0.00,34.22,,,,
twse,1150906,115,2,1531,高林股,3258516.00,1398249.00,4656765.00,885849.00,293123.00,1178972.00,1821081.00,,17296.00,1685264.00,-45848.00,,3477793.00,,,,3477793.00,0.00,0.00,0.00,19.10,,,,
twse,1150906,115,2,1532,勤美,36657257.00,18382851.00,55040108.00,25724135.00,9968542.00,35692677.00,4226043.00,,2534806.00,7998193.00,554227.00,-163070.00,15150199.00,,,4197232.00,19347431.00,0.00,0.00,6341000.00,36.40,,,,
twse,1150906,115,2,1533,車王電,6815378.00,3437919.00,10253297.00,4408280.00,2783780.00,7192060.00,985475.00,,367260.00,1311893.00,-186198.00,,2478430.00,,,582807.00,3061237.00,0.00,0.00,0.00,25.15,,,,
twse,1150906,115,2,1535,中宇,5090158.00,2417433.00,7507591.00,3536276.00,238507.00,3774783.00,1237426.00,,631028.00,1927803.00,-63449.00,,3732808.00,,,,3732808.00,,0.00,0.00,30.17,,,,
twse,1150906,115,2,1536,和大,5706496.00,15421908.00,21128404.00,7037115.00,6518204.00,13555319.00,2789595.00,,3896081.00,772945.00,-41787.00,0.00,7416834.00,,,156251.00,7573085.00,,0.00,0.00,26.59,,,,
twse,1150906,115,2,1537,廣隆,5119129.00,1122955.00,6242084.00,1604750.00,408856.00,2013606.00,820628.00,,701478.00,2488582.00,217790.00,,4228478.00,,,,4228478.00,0.00,0.00,0.00,51.53,,,,
twse,1150906,115,2,1538,正峰,98450.00,147306.00,245756.00,93553.00,34055.00,127608.00,323000.00,,10792.00,-195701.00,-20687.00,,117404.00,,,744.00,118148.00,0.00,0.00,0.00,3.63,,,,
twse,1150906,115,2,1539,巨庭,1117471.00,1128959.00,2246430.00,467240.00,168788.00,636028.00,653700.00,,0.00,953626.00,3076.00,,1610402.00,,,0.00,1610402.00,0.00,0.00,0.00,24.64,,,,
twse,1150906,115,2,1540,喬福,1311526.00,327325.00,1638851.00,217081.00,7359.00,224440.00,854736.00,,154252.00,405423.00,,,,,,,1414411.00,0.00,0.00,0.00,16.55,,,,
twse,1150906,115,2,1541,錩泰,1948195.00,1185985.00,3134180.00,546925.00,421581.00,968506.00,788000.00,,1364.00,1368849.00,7461.00,0.00,2165674.00,,,0.00,2165674.00,0.00,0.00,0.00,27.48,,,,
twse,1150906,115,2,1558,伸興,8181806.00,6002586.00,14184392.00,3105942.00,2388142.00,5494084.00,645356.00,,1731738.00,3123554.00,-298782.00,0.00,5201866.00,,,3488442.00,8690308.00,0.00,0.00,0.00,80.60,,,,
twse,1150906,115,2,1560,中砂,6508815.00,8385713.00,14894528.00,3919381.00,1538590.00,5457971.00,1502895.00,,2249217.00,5426824.00,-70898.00,,9108038.00,,,328519.00,9436557.00,,0.00,0.00,60.60,,,,
twse,1150906,115,2,1563,巧新,10756320.00,8993707.00,19750027.00,5645538.00,5778726.00,11424264.00,2256081.00,,2150485.00,4395529.00,-6275.00,-515173.00,8280647.00,,,45116.00,8325763.00,0.00,0.00,8520000.00,38.14,,,,
twse,1150906,115,2,1568,倉佑,1010212.00,1566683.00,2576895.00,405546.00,28939.00,434485.00,1030865.00,0.00,159517.00,711102.00,-2480.00,0.00,1899004.00,0.00,,243406.00,2142410.00,,0.00,0.00,18.42,,,,
twse,1150906,115,2,1582,信錦,9673111.00,3642989.00,13316100.00,4945667.00,783563.00,5729230.00,1442686.00,,3366996.00,2699615.00,-133456.00,,7375841.00,,,211029.00,7586870.00,,0.00,0.00,51.13,,,,
twse,1150906,115,2,1583,程泰,9054115.00,5114044.00,14168159.00,5357782.00,1568297.00,6926079.00,1192464.00,,325655.00,4192443.00,-41316.00,0.00,5669246.00,,,1572834.00,7242080.00,0.00,0.00,0.00,51.82,,,,
twse,1150906,115,2,1587,吉茂,2250512.00,1367559.00,3618071.00,1804579.00,195945.00,2000524.00,800556.00,,546969.00,243683.00,26339.00,,1617547.00,,,,1617547.00,0.00,0.00,0.00,20.21,,,,
twse,1150906,115,2,1590,亞德客-KY,33420004.00,32610552.00,66030556.00,10942329.00,265419.00,11207748.00,2000000.00,,14847244.00,35836630.00,2132886.00,,54816760.00,,,6048.00,54822808.00,,0.00,0.00,274.08,,,,
twse,1150906,115,2,1597,直得,2063716.00,2225400.00,4289116.00,845659.00,973490.00,1819149.00,892619.00,,446121.00,1273010.00,5787.00,-147570.00,2469967.00,,,,2469967.00,0.00,0.00,2000000.00,28.31,,,,
twse,1150906,115,2,1598,岱宇,4305180.00,5355254.00,9660434.00,3832044.00,1369887.00,5201931.00,1791420.00,,2795446.00,89069.00,-50844.00,-499354.00,4125737.00,,,332766.00,4458503.00,0.00,0.00,15706000.00,25.24,,,,
twse,1150906,115,2,1603,華電,7996148.00,4575056.00,12571204.00,3640248.00,750977.00,4391225.00,1916880.00,,654215.00,6528405.00,1180334.00,-2244172.00,8035662.00,,,144317.00,8179979.00,,0.00,32841809.00,50.59,,,,
twse,1150906,115,2,1604,聲寶,4507351.00,16027776.00,20535127.00,3896376.00,7144782.00,11041158.00,3842000.00,,284522.00,5199656.00,448088.00,-777873.00,8996393.00,,,497576.00,9493969.00,0.00,0.00,20431605.00,24.73,,,,
twse,1150906,115,2,1605,華新,97954141.00,252439577.00,350393718.00,66432098.00,69494800.00,135926898.00,44313329.00,,37901904.00,71105809.00,51073225.00,,204394267.00,,,10072553.00,214466820.00,,0.00,0.00,46.12,,,,
twse,1150906,115,2,1608,華榮,10372490.00,9639655.00,20012145.00,6546921.00,937097.00,7484018.00,6327735.00,,435453.00,5525845.00,-18130.00,-968671.00,11302232.00,,,1225895.00,12528127.00,,0.00,208563824.00,26.64,,,,
twse,1150906,115,2,1609,大亞,28766656.00,38390036.00,67156692.00,18974323.00,26895931.00,45870254.00,7852619.00,0.00,2344411.00,7277927.00,1168472.00,-12787.00,18630642.00,0.00,,2655796.00,21286438.00,,0.00,2317419.00,23.80,,,,
twse,1150906,115,2,1611,中電,1766772.00,3300267.00,5067039.00,802357.00,223366.00,1025723.00,3227358.00,,8649.00,697308.00,108001.00,,4041316.00,,,,4041316.00,,0.00,0.00,12.52,,,,
twse,1150906,115,2,1612,宏泰,6287571.00,5105116.00,11392687.00,1880703.00,147173.00,2027876.00,3160801.00,,200074.00,4839123.00,1163490.00,,9363488.00,,,1323.00,9364811.00,,0.00,0.00,29.62,,,,
twse,1150906,115,2,1614,三洋電,2824462.00,4639039.00,7463501.00,1311395.00,450746.00,1762141.00,2691134.00,,309456.00,2567804.00,220375.00,-132298.00,5656471.00,,,44889.00,5701360.00,0.00,0.00,10182744.00,21.85,,,,
twse,1150906,115,2,1615,大山,3932434.00,2683523.00,6615957.00,1736165.00,183195.00,1919360.00,1986303.00,,0.00,2130325.00,579969.00,,4696597.00,,,,4696597.00,,0.00,0.00,23.88,,,,
twse,1150906,115,2,1616,億泰,3526510.00,951039.00,4477549.00,2406488.00,13690.00,2420178.00,1941485.00,,10869.00,178907.00,11187.00,-85077.00,2057371.00,,,,2057371.00,,0.00,4654499.00,10.86,,,,
twse,1150906,115,2,1617,榮星,2235423.00,1134782.00,3370205.00,961969.00,76326.00,1038295.00,1695147.00,,257098.00,413088.00,-38982.00,0.00,2326351.00,,,5559.00,2331910.00,0.00,0.00,0.00,13.72,,,,
twse,1150906,115,2,1618,合機,4983144.00,4046213.00,9029357.00,2171361.00,67827.00,2239188.00,1926917.00,,61488.00,3710922.00,1090842.00,,6790169.00,,,,6790169.00,,0.00,0.00,35.24,,,,
twse,1150906,115,2,1623,大東電,6296646.00,1637492.00,7934138.00,2933451.00,898381.00,3831832.00,660000.00,,1960947.00,1442026.00,39333.00,,,,,,4102306.00,0.00,0.00,0.00,62.16,,,,
twse,1150906,115,2,1626,艾美特-KY,6855773.00,3117032.00,9972805.00,6924746.00,340450.00,7265196.00,1498217.00,,1198630.00,113500.00,-102738.00,,2707609.00,,,,2707609.00,0.00,0.00,0.00,18.07,,,,
twse,1150906,115,2,1702,南僑,14275730.00,19302348.00,33578078.00,10145282.00,7809793.00,17955075.00,2941330.00,,5293396.00,3960686.00,349307.00,-530114.00,12014605.00,,,3608398.00,15623003.00,,0.00,46041259.00,48.43,,,,
twse,1150906,115,2,1707,葡萄王,5034072.00,9968115.00,15002187.00,3170198.00,228188.00,3398386.00,1481374.00,,2883906.00,5846941.00,25823.00,,10238044.00,,,1365757.00,11603801.00,,0.00,0.00,69.11,,,,
twse,1150906,115,2,1708,東鹼,3399209.00,9176159.00,12575368.00,3258071.00,1698906.00,4956977.00,2490017.00,,57838.00,4874905.00,195631.00,,7618391.00,,,,7618391.00,,0.00,0.00,30.60,,,,
twse,1150906,115,2,1709,和益,6380570.00,5960663.00,12341233.00,2192250.00,897061.00,3089311.00,4770163.00,,76141.00,3633113.00,518485.00,,8997902.00,,,254020.00,9251922.00,,0.00,0.00,18.86,,,,
twse,1150906,115,2,1710,東聯,5915494.00,29527464.00,35442958.00,10892322.00,11312161.00,22204483.00,8857031.00,,1091942.00,4771400.00,-3511761.00,-118460.00,11090152.00,,,2148323.00,13238475.00,,0.00,8675554.00,12.65,,,,
twse,1150906,115,2,1711,永光,6705005.00,7320887.00,14025892.00,3724069.00,1130585.00,4854654.00,5477522.00,,476418.00,2449618.00,509639.00,,8913197.00,,,258041.00,9171238.00,0.00,0.00,0.00,16.27,,,,
twse,1150906,115,2,1712,興農,8301936.00,7568590.00,15870526.00,5857190.00,1734772.00,7591962.00,4204926.00,,466931.00,3651277.00,-102742.00,,8220392.00,,,58172.00,8278564.00,,0.00,0.00,19.55,,,,
twse,1150906,115,2,1713,國化,967485.00,3322762.00,4290247.00,527633.00,84101.00,611734.00,1509517.00,,92930.00,1893222.00,182844.00,0.00,,,,,3678513.00,0.00,0.00,0.00,24.37,,,,
twse,1150906,115,2,1714,和桐,18822193.00,8383707.00,27205900.00,5602067.00,2451439.00,8053506.00,9918248.00,,121347.00,4225478.00,-912149.00,-78973.00,13273951.00,,,5878443.00,19152394.00,0.00,0.00,10141558.00,13.52,,,,
twse,1150906,115,2,1717,長興,36214100.00,30792316.00,67006416.00,20825986.00,13865783.00,34691769.00,11722455.00,,2516504.00,15731518.00,1153840.00,0.00,31124317.00,,,1190330.00,32314647.00,,0.00,0.00,26.55,,,,
twse,1150906,115,2,1720,生達,5775065.00,6540836.00,12315901.00,2647188.00,345081.00,2992269.00,1965657.00,,299466.00,4096796.00,-170824.00,,6191095.00,,,3132537.00,9323632.00,0.00,0.00,0.00,34.65,,,,
twse,1150906,115,2,1721,國慶科技,1265352.00,1547111.00,2812463.00,625492.00,577934.00,1203426.00,1848841.00,,42255.00,-318016.00,35957.00,,1609037.00,,,,1609037.00,,0.00,0.00,8.70,,,,
twse,1150906,115,2,1722,台肥,9745369.00,73417664.00,83163033.00,4260741.00,25949602.00,30210343.00,9800000.00,0.00,2246165.00,36621794.00,4284731.00,0.00,52952690.00,0.00,,0.00,52952690.00,0.00,0.00,0.00,54.03,,,,
twse,1150906,115,2,1723,中碳,3561726.00,8234962.00,11796688.00,2016499.00,1765681.00,3782180.00,2369044.00,,988571.00,4963171.00,-188640.00,-117638.00,8014508.00,,,,8014508.00,,0.00,4753537.00,34.52,,,,
twse,1150906,115,2,1725,元禎,9938198.00,1085613.00,11023811.00,2335925.00,89318.00,2425243.00,1818300.00,,2287.00,1358988.00,5418992.00,0.00,8598567.00,,,1.00,8598568.00,,0.00,0.00,47.29,,,,
twse,1150906,115,2,1726,永記,9069286.00,3860172.00,12929458.00,2237054.00,108794.00,2345848.00,1620000.00,,109964.00,8936519.00,-82873.00,,10583610.00,,,,10583610.00,,0.00,0.00,65.33,,,,
twse,1150906,115,2,1727,中華化,1299120.00,2503122.00,3802242.00,1265198.00,377513.00,1642711.00,1280196.00,,420275.00,459060.00,,,,,,,2159531.00,,0.00,0.00,16.87,,,,
twse,1150906,115,2,1730,花仙子,1793177.00,1506204.00,3299381.00,755549.00,376041.00,1131590.00,632339.00,,234657.00,1163280.00,-1832.00,,2028444.00,,,139347.00,2167791.00,,0.00,0.00,32.08,,,,
twse,1150906,115,2,1731,美吾華,1337636.00,2143915.00,3481551.00,648176.00,640390.00,1288566.00,1329152.00,,192352.00,651382.00,20099.00,,2192985.00,,,,2192985.00,,0.00,0.00,16.50,,,,
twse,1150906,115,2,1732,毛寶,478610.00,227932.00,706542.00,175009.00,26790.00,201799.00,424439.00,,2704.00,78651.00,-1051.00,,504743.00,,,,504743.00,0.00,0.00,0.00,11.89,,,,
twse,1150906,115,2,1733,五鼎,1831646.00,719008.00,2550654.00,588908.00,102019.00,690927.00,999502.00,,68368.00,779354.00,11543.00,,1858767.00,,,960.00,1859727.00,,0.00,0.00,18.60,,,,
twse,1150906,115,2,1734,杏輝,3188316.00,3655846.00,6844162.00,1560770.00,1562349.00,3123119.00,2016086.00,,924140.00,575072.00,-66135.00,,3449163.00,,,271880.00,3721043.00,,0.00,0.00,18.13,,,,
twse,1150906,115,2,1735,日勝化,1693708.00,1406662.00,3100370.00,1401003.00,157829.00,1558832.00,993880.00,,98017.00,438786.00,10855.00,,1541538.00,,,,1541538.00,,0.00,0.00,15.51,,,,
twse,1150906,115,2,1736,喬山,31279508.00,15792989.00,47072497.00,24842032.00,8508509.00,33350541.00,3033946.00,,449167.00,11488649.00,-1258118.00,0.00,13713644.00,,,8312.00,13721956.00,0.00,0.00,0.00,45.20,,,,
twse,1150906,115,2,1737,臺鹽,2876785.00,5501844.00,8378629.00,1161596.00,507842.00,1669438.00,2000000.00,,2490916.00,2219390.00,-1115.00,,6709191.00,,,0.00,6709191.00,,0.00,0.00,33.55,,,,
twse,1150906,115,2,1752,南光,1604570.00,2336491.00,3941061.00,1141255.00,387955.00,1529210.00,1009885.00,,164221.00,1233418.00,-35.00,,2407489.00,,,4362.00,2411851.00,0.00,0.00,0.00,23.84,,,,
twse,1150906,115,2,1760,寶齡富錦,1470839.00,1752252.00,3223091.00,1115284.00,233443.00,1348727.00,857391.00,,753711.00,284168.00,-20906.00,,1874364.00,,,,1874364.00,0.00,0.00,0.00,21.86,,,,
twse,1150906,115,2,1762,中化生,1154376.00,3204919.00,4359295.00,284140.00,872063.00,1156203.00,769180.00,,331763.00,2150097.00,-47948.00,0.00,3203092.00,,,,3203092.00,0.00,0.00,0.00,41.64,,,,
twse,1150906,115,2,1773,勝一,4780343.00,13890413.00,18670756.00,4591488.00,2491057.00,7082545.00,3000000.00,,103724.00,8236220.00,95379.00,0.00,11435323.00,,,152888.00,11588211.00,,0.00,0.00,38.12,,,,
twse,1150906,115,2,1776,展宇,1042311.00,417416.00,1459727.00,291759.00,218986.00,510745.00,601070.00,,13104.00,325174.00,-53579.00,,885769.00,,,63213.00,948982.00,,0.00,0.00,14.74,,,,
twse,1150906,115,2,1783,和康生,1236153.00,796780.00,2032933.00,529802.00,4220.00,534022.00,896981.00,,331644.00,487028.00,-216742.00,,1498911.00,,,,1498911.00,0.00,0.00,0.00,16.71,,,,
twse,1150906,115,2,1786,科妍,1299331.00,1208714.00,2508045.00,201046.00,519986.00,721032.00,748276.00,,960310.00,186237.00,-750.00,-107060.00,1787013.00,,,,1787013.00,0.00,0.00,1847000.00,24.49,,,,
twse,1150906,115,2,1789,神隆,5826971.00,6533042.00,12360013.00,1228709.00,669890.00,1898599.00,7907392.00,,1294689.00,1062028.00,197305.00,,10461414.00,,,,10461414.00,0.00,0.00,0.00,13.23,,,,
twse,1150906,115,2,1795,美時,25659301.00,82926329.00,108585630.00,17522064.00,66758204.00,84280268.00,2702903.00,,7631246.00,16405105.00,-1609696.00,-824196.00,24305362.00,,,,24305362.00,0.00,0.00,4067583.00,91.30,,,,
twse,1150906,115,2,1802,台玻,36756843.00,56943804.00,93700647.00,27181310.00,11957520.00,39138830.00,29080608.00,,1895238.00,20744220.00,-33148.00,,51686918.00,,,2874899.00,54561817.00,,0.00,0.00,17.77,,,,
twse,1150906,115,2,1805,寶徠,1772478.00,231234.00,2003712.00,342373.00,26902.00,369275.00,1349705.00,,227353.00,65870.00,-8491.00,0.00,1634437.00,,,0.00,1634437.00,,0.00,0.00,12.11,,,,
twse,1150906,115,2,1806,冠軍,3788259.00,4174307.00,7962566.00,1232579.00,1457657.00,2690236.00,3904039.00,,157999.00,848235.00,408649.00,-46592.00,5272330.00,,,0.00,5272330.00,0.00,0.00,3887000.00,13.64,,,,
twse,1150906,115,2,1808,潤隆,48263631.00,3935190.00,52198821.00,29070575.00,9323112.00,38393687.00,8930317.00,,27220.00,4507438.00,340159.00,,13805134.00,,,,13805134.00,,0.00,0.00,15.46,,,,
twse,1150906,115,2,1809,中釉,2203391.00,2347850.00,4551241.00,1055950.00,191406.00,1247356.00,1670419.00,,128560.00,1225322.00,-95091.00,,2929210.00,,,374675.00,3303885.00,,0.00,0.00,17.54,,,,
twse,1150906,115,2,1810,和成,4640671.00,6122747.00,10763418.00,1467432.00,702266.00,2169698.00,3023037.00,,17046.00,4396285.00,1105170.00,-4781.00,8536757.00,,,56963.00,8593720.00,,0.00,445484.00,28.28,,,,
twse,1150906,115,2,1817,凱撒衛,2075190.00,1080208.00,3155398.00,537035.00,256055.00,793090.00,726000.00,,258899.00,1597117.00,-264338.00,,2317678.00,,,44630.00,2362308.00,,0.00,0.00,31.92,,,,
twse,1150906,115,2,1903,士紙,3527024.00,7068409.00,10595433.00,3496765.00,1590823.00,5087588.00,2600391.00,,0.00,412957.00,2494497.00,,5507845.00,,,0.00,5507845.00,0.00,0.00,0.00,21.18,,,,
twse,1150906,115,2,1904,正隆,26949559.00,49641102.00,76590661.00,22233112.00,22898562.00,45131674.00,11082745.00,,1166581.00,19080221.00,-723636.00,,30605911.00,,,853076.00,31458987.00,,0.00,0.00,27.62,,,,
twse,1150906,115,2,1905,華紙,21369627.00,20751007.00,42120634.00,16192788.00,6284811.00,22477599.00,11028353.00,,172814.00,1658826.00,4235492.00,0.00,17095485.00,,,2547550.00,19643035.00,,0.00,0.00,15.50,,,,
twse,1150906,115,2,1906,寶隆,416979.00,5068605.00,5485584.00,2424825.00,323566.00,2748391.00,1510000.00,,18303.00,2647986.00,-1439096.00,,,,,,2737193.00,,0.00,0.00,18.13,,,,
twse,1150906,115,2,1907,永豐餘,75898044.00,117767580.00,193665624.00,59786602.00,25046335.00,84832937.00,16603715.00,,4024960.00,24088331.00,46397096.00,,91114102.00,,,17718585.00,108832687.00,,0.00,0.00,54.88,,,,
twse,1150906,115,2,1909,榮成,14168209.00,55447982.00,69616191.00,20922079.00,27872720.00,48794799.00,13276857.00,,4346976.00,4994602.00,-1480551.00,-347809.00,20790075.00,,,31317.00,20821392.00,,0.00,36699000.00,16.10,,,,
twse,1150906,115,2,2002,中鋼,198196118.00,487680946.00,685877064.00,157179355.00,193639184.00,350818539.00,157731290.00,,41211452.00,107661539.00,3840421.00,-13118233.00,297326469.00,,,37732056.00,335058525.00,,0.00,674286000.00,19.69,,,,
twse,1150906,115,2,2006,東和鋼鐵,29738082.00,23617795.00,53355877.00,17955443.00,1132381.00,19087824.00,7302138.00,,7745045.00,19534889.00,-412059.00,,34170013.00,,,98040.00,34268053.00,,0.00,0.00,46.79,,,,
twse,1150906,115,2,2007,燁興,1729117.00,10304432.00,12033549.00,4567980.00,3541336.00,8109316.00,5306516.00,,427963.00,-1817657.00,7411.00,0.00,,,,,3924233.00,,0.00,0.00,7.40,,,,
twse,1150906,115,2,2008,高興昌,2802360.00,5935227.00,8737587.00,2004698.00,2611179.00,4615877.00,1908523.00,,0.00,1554800.00,658387.00,,,,,,4121710.00,,0.00,0.00,21.60,,,,
twse,1150906,115,2,2009,第一銅,2792192.00,8388727.00,11180919.00,2147977.00,268480.00,2416457.00,3596222.00,,0.00,606131.00,4562109.00,,,,,,8764462.00,,0.00,0.00,24.37,,,,
twse,1150906,115,2,2010,春源,15068748.00,8597444.00,23666192.00,8513801.00,2215654.00,10729455.00,6476554.00,,178331.00,6057923.00,-175573.00,,12537235.00,,,399502.00,12936737.00,,0.00,0.00,19.36,,,,
twse,1150906,115,2,2012,春雨,7072076.00,4405768.00,11477844.00,3081896.00,3963150.00,7045046.00,3021627.00,,566733.00,1033067.00,-608654.00,-267195.00,3745578.00,,,687220.00,4432798.00,0.00,0.00,23430173.00,13.44,,,,
twse,1150906,115,2,2013,中鋼構,11194392.00,4667281.00,15861673.00,9518257.00,826942.00,10345199.00,2000000.00,,1383390.00,2273612.00,-140528.00,,5516474.00,,,,5516474.00,,0.00,0.00,27.58,,,,
twse,1150906,115,2,2014,中鴻,7934533.00,18448123.00,26382656.00,5684769.00,8412641.00,14097410.00,14355444.00,,903.00,-824290.00,-1246811.00,,12285246.00,,,,12285246.00,,0.00,0.00,8.56,,,,
