key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit
2026-09-02_4908,2026-09-02,4908,前鼎,tpex,227.00,241.50,215.50,218.00,17559055,4011406691,-11.50,
2026-09-02_4909,2026-09-02,4909,新復興,tpex,39.15,39.30,38.60,38.65,245632,9540248,-0.50,
2026-09-02_4911,2026-09-02,4911,德英,tpex,29.50,29.95,29.20,29.95,27852,823211,0.45,
2026-09-02_4912,2026-09-02,4912,聯德控股-KY,twse,98.50,104.00,97.80,103.00,1457136,148517839,4.3,
2026-09-02_4915,2026-09-02,4915,致伸,twse,59.60,61.00,59.60,60.30,2002757,121005014,0.5,
2026-09-02_4916,2026-09-02,4916,事欣科,twse,99.20,101.50,99.10,100.50,1409523,141345618,0.8,
2026-09-02_4919,2026-09-02,4919,新唐,twse,121.50,123.00,120.00,120.50,1426053,172828215,-3.5,
2026-09-02_4923,2026-09-02,4923,力士,tpex,53.90,54.10,52.60,52.70,129395,6895825,-1.50,
2026-09-02_4924,2026-09-02,4924,欣厚-KY,tpex,10.10,10.10,9.92,9.92,2000,20020,-0.07,
2026-09-02_4925,2026-09-02,4925,智微,emerging,,119.5,114,115,191139,,,
2026-09-02_4927,2026-09-02,4927,泰鼎-KY,twse,41.40,45.10,41.15,42.30,6930586,301557574,0.55,
2026-09-02_4930,2026-09-02,4930,燦星網,twse,16.15,16.20,16.10,16.20,7153,115547,0.05,
2026-09-02_4931,2026-09-02,4931,新盛力,tpex,257.00,264.50,250.00,250.00,4609266,1186044563,-10.50,
2026-09-02_4933,2026-09-02,4933,友輝,tpex,54.60,54.80,54.50,54.80,30055,1641750,-0.30,
2026-09-02_4934,2026-09-02,4934,太極,twse,14.00,14.50,13.95,14.15,245787,3480868,0.15,
2026-09-02_4935,2026-09-02,4935,茂林-KY,twse,33.50,34.00,33.45,33.50,35320,1186312,-0.15,
2026-09-02_4938,2026-09-02,4938,和碩,twse,91.00,92.40,90.80,91.70,6619109,605836730,0.7,
2026-09-02_4939,2026-09-02,4939,亞電,tpex,86.50,91.00,85.20,88.90,4093606,363151307,1.80,
2026-09-02_4942,2026-09-02,4942,嘉彰,twse,33.10,33.35,33.00,33.00,92000,3040950,-0.2,
2026-09-02_4943,2026-09-02,4943,康控-KY,twse,7.90,7.90,7.80,7.90,60001,472086,-0.47,
2026-09-02_4946,2026-09-02,4946,辣椒,tpex,86.50,90.80,86.50,90.80,6231,555000,-1.00,
2026-09-02_4949,2026-09-02,4949,有成精密,twse,83.80,85.00,82.20,82.30,3472750,289432059,0.6,
2026-09-02_4950,2026-09-02,4950,金耘國際,tpex,16.05,16.25,15.95,16.25,5004,80714,-0.05,
2026-09-02_4951,2026-09-02,4951,精拓科,tpex,79.20,81.00,78.50,79.40,137374,10960936,0.20,
2026-09-02_4952,2026-09-02,4952,凌通,twse,51.00,51.70,51.00,51.40,142471,7331741,0.2,
2026-09-02_4953,2026-09-02,4953,緯致,tpex,123.00,123.50,122.00,123.00,176105,21632466,0.50,
2026-09-02_4956,2026-09-02,4956,光鋐,twse,35.50,37.50,35.50,36.20,2237715,82108018,0.0,
2026-09-02_4958,2026-09-02,4958,臻鼎-KY,twse,530.00,531.00,505.00,507.00,29619988,15300876494,-28.0,
2026-09-02_4960,2026-09-02,4960,誠美材,twse,21.00,21.65,20.95,21.30,1606062,34332046,0.1,
2026-09-02_4961,2026-09-02,4961,天鈺,twse,169.50,170.00,168.00,169.50,1073788,181393182,2.0,
2026-09-02_4966,2026-09-02,4966,譜瑞-KY,tpex,582.00,585.00,576.00,579.00,503349,291631122,-1.00,
2026-09-02_4967,2026-09-02,4967,十銓,twse,276.50,284.00,276.00,278.00,5863812,1641012517,2.0,
2026-09-02_4968,2026-09-02,4968,立積,twse,92.50,93.80,92.10,93.70,313574,29190249,0.7,
2026-09-02_4971,2026-09-02,4971,IET-KY,tpex,654.00,726.00,650.00,669.00,8621056,5906346066,9.00,
2026-09-02_4972,2026-09-02,4972,湯石照明,tpex,16.80,16.80,16.60,16.75,9661,161267,0.00,
2026-09-02_4973,2026-09-02,4973,廣穎,tpex,153.00,153.50,151.50,151.50,753139,114630114,-1.50,
2026-09-02_4974,2026-09-02,4974,亞泰,tpex,68.40,72.00,68.40,71.50,492423,35089632,2.40,
2026-09-02_4976,2026-09-02,4976,佳凌,twse,37.95,41.55,37.85,41.55,12907098,527594582,3.75,
2026-09-02_4977,2026-09-02,4977,眾達-KY,twse,176.00,189.50,175.50,176.50,6016083,1101339819,-2.0,
2026-09-02_4979,2026-09-02,4979,華星光,tpex,600.00,624.00,600.00,624.00,2764197,1693840678,24.00,
2026-09-02_4980,2026-09-02,4980,佐臻,emerging,,40.8,39,39,5223,,,
2026-09-02_4989,2026-09-02,4989,榮科,twse,64.00,65.60,63.70,63.80,2895937,186267266,-0.9,
2026-09-02_4991,2026-09-02,4991,環宇-KY,tpex,524.00,545.00,524.00,530.00,5856964,3128076927,-14.00,
2026-09-02_4994,2026-09-02,4994,傳奇,twse,83.30,83.40,81.30,81.40,9305,765771,-1.7,
2026-09-02_4995,2026-09-02,4995,晶達,tpex,50.00,50.20,50.00,50.20,16206,812724,-0.10,
2026-09-02_4999,2026-09-02,4999,鑫禾,twse,18.50,18.50,18.25,18.45,32855,605391,-0.35,
2026-09-02_5007,2026-09-02,5007,三星,twse,56.00,56.00,55.90,55.90,12068,674744,-0.4,
2026-09-02_5009,2026-09-02,5009,榮剛,tpex,34.20,34.20,33.50,33.55,1411052,47526254,-0.60,
2026-09-02_5011,2026-09-02,5011,久陽,tpex,18.20,18.45,18.10,18.45,168209,3090465,0.15,
2026-09-02_5013,2026-09-02,5013,強新,tpex,28.55,28.65,28.50,28.65,15394,439144,0.10,
2026-09-02_5014,2026-09-02,5014,建錩,tpex,10.10,10.15,10.05,10.10,79678,804328,0.00,
2026-09-02_5015,2026-09-02,5015,華祺,tpex,22.10,22.10,22.00,22.05,8003,176415,-0.05,
2026-09-02_5016,2026-09-02,5016,松和,tpex,24.50,24.50,24.45,24.45,10000,244550,-0.05,
2026-09-02_5201,2026-09-02,5201,凱衛,tpex,26.00,26.25,25.65,25.65,34107,884015,-0.35,
2026-09-02_5202,2026-09-02,5202,力新,tpex,11.95,12.00,11.90,12.00,105461,1258475,0.00,
2026-09-02_5203,2026-09-02,5203,訊連,twse,58.90,59.00,58.30,59.00,58306,3416252,0.1,
2026-09-02_5206,2026-09-02,5206,坤悅,tpex,23.45,23.60,23.20,23.30,89212,2082874,-0.05,
2026-09-02_5209,2026-09-02,5209,新鼎,tpex,155.00,155.50,154.00,155.00,38948,6012699,-0.50,
2026-09-02_5210,2026-09-02,5210,寶碩,tpex,28.70,29.15,28.70,28.90,93534,2712074,0.30,
2026-09-02_5211,2026-09-02,5211,蒙恬,tpex,19.35,19.40,19.35,19.40,6363,123213,0.25,
2026-09-02_5212,2026-09-02,5212,凌網,tpex,46.60,46.60,46.60,46.60,9316,434139,0.00,down
2026-09-02_5213,2026-09-02,5213,亞昕,tpex,21.00,21.20,20.90,21.00,118354,2484942,0.00,
2026-09-02_5215,2026-09-02,5215,科嘉-KY,twse,39.00,39.60,39.00,39.60,25177,989587,0.6,
2026-09-02_5220,2026-09-02,5220,萬達光電,tpex,19.90,19.90,19.90,19.90,1000,19900,-0.10,down
2026-09-02_5222,2026-09-02,5222,全訊,twse,108.50,108.50,106.00,106.00,145018,15504229,-1.0,
2026-09-02_5223,2026-09-02,5223,安力-KY,tpex,24.10,25.45,24.05,24.70,104731,2601568,1.20,
2026-09-02_5225,2026-09-02,5225,東科-KY,twse,60.90,61.10,60.70,61.10,77889,4745698,0.2,
2026-09-02_5227,2026-09-02,5227,立凱-KY,tpex,30.95,31.45,30.85,30.90,99170,3072824,-0.55,
2026-09-02_5228,2026-09-02,5228,鈺鎧,tpex,41.10,41.10,40.40,40.75,184910,7518334,-0.80,
2026-09-02_5230,2026-09-02,5230,雷笛克光學,tpex,17.80,17.85,17.50,17.85,135418,2395506,-0.05,
2026-09-02_5234,2026-09-02,5234,達興材料,twse,299.00,302.50,297.00,297.00,211723,63303039,-4.0,
2026-09-02_5236,2026-09-02,5236,凌陽創新,twse,138.00,138.00,134.00,137.50,192973,26225905,0.5,
2026-09-02_5240,2026-09-02,5240,建騰,emerging,,17.6,17.1,17.6,5005,,,
2026-09-02_5243,2026-09-02,5243,乙盛-KY,twse,91.90,92.50,90.90,91.80,680983,62453300,-0.1,
2026-09-02_5244,2026-09-02,5244,弘凱,twse,34.70,35.20,34.70,34.90,116500,4070769,0.2,
2026-09-02_5245,2026-09-02,5245,智晶,tpex,23.70,23.70,23.20,23.30,46054,1073615,0.10,
2026-09-02_5246,2026-09-02,5246,勵威,emerging,,131,79,131,2356904,,,
2026-09-02_5248,2026-09-02,5248,景傳,emerging,,38.8,37.1,38.4,81889,,,
2026-09-02_5251,2026-09-02,5251,天鉞電,tpex,26.70,26.70,26.10,26.55,38092,1004214,0.25,
2026-09-02_5254,2026-09-02,5254,欣訊科技,emerging,,45,40.75,43.1,104491,,,
2026-09-02_5258,2026-09-02,5258,虹堡,twse,45.95,46.70,45.95,46.35,180190,8361732,0.05,
2026-09-02_5262,2026-09-02,5262,立達,emerging,,44.3,43.35,43.6,44802,,,
2026-09-02_5263,2026-09-02,5263,智崴,tpex,99.70,99.70,97.50,98.10,96219,9452530,-1.50,
2026-09-02_5267,2026-09-02,5267,龍翩,emerging,,57.2,49.25,57.2,336009,,,
2026-09-02_5269,2026-09-02,5269,祥碩,twse,1475.00,1485.00,1445.00,1460.00,646366,946256165,-10.0,
2026-09-02_5271,2026-09-02,5271,紘通,emerging,,9.99,9.41,9.6,575619,,,
2026-09-02_5272,2026-09-02,5272,笙科,tpex,17.00,17.30,17.00,17.10,31474,540180,0.00,
2026-09-02_5274,2026-09-02,5274,信驊,tpex,17120.00,18395.00,17120.00,17725.00,803023,14315636570,605.00,
2026-09-02_5276,2026-09-02,5276,達輝-KY,tpex,18.10,18.10,18.10,18.10,2000,36200,-0.20,down
2026-09-02_5278,2026-09-02,5278,尚凡*,tpex,24.45,24.55,24.30,24.50,29563,722941,0.05,
2026-09-02_5283,2026-09-02,5283,禾聯碩,twse,52.10,52.90,52.10,52.40,53759,2826308,0.2,
2026-09-02_5284,2026-09-02,5284,jpp-KY,twse,332.50,362.50,332.00,355.00,901595,318599856,18.0,
2026-09-02_5285,2026-09-02,5285,界霖,twse,81.50,89.60,81.50,89.60,2605362,227601840,8.1,
2026-09-02_5287,2026-09-02,5287,數字,tpex,136.00,136.00,135.00,135.50,118820,16124074,-1.00,
2026-09-02_5288,2026-09-02,5288,豐祥-KY,twse,189.00,192.00,187.00,191.50,49082,9309573,2.0,
2026-09-02_5289,2026-09-02,5289,宜鼎,tpex,1450.00,1450.00,1420.00,1420.00,1354181,1933619120,-30.00,
