r,arm,seed,cagr,mdd,vol,first,end,trades,eq_sha,expo,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,dd_單日暴跌型,dd_延續下跌型,dd_混合型,ddlog_單日暴跌型,ddlog_延續下跌型,ddlog_混合型,dd_n,n_stop,n_trim,trig_pos_frac,held_mean,turnover_yr,cost_total,cost_drag_yr,stop_ret_mean,stop_ret_med,stop_h120_mean,stop_h120_med,stop_h120_better_frac,stop_h120_ge0_frac,trim_fwd_mean,trim_fwd_med,trim_fwd_p90,trim_fwd_pos_frac,rebuy20_n,rebuy20_ret_mean,rebuy20_ret_med,cash_mean,cash_med,cash_end,nx_n,nx_stop_lots,nx_pending_end,nx_pending_amt_end_frac,nxw_med,nxw_p90,nxw_mean,nxw_max,nxsz_med,nxsz_mean,normal_n,sl_block_days
46,D2_S2T1,1046,0.016190639864976042,-0.06781038365390343,0.026571787475393988,526,2859,879,b71afa2e94354435,0.03574505024703288,0.15199565775777812,0.01360807254843066,-0.006301450438997547,0.00198019464529664,0.0009438765069877952,-1.8617578455448758e-05,3.932329896993991e-05,-4.58134002023769e-06,1.0214564793997738e-07,4.8047473777401706e-08,0,0,0,0,0,0,0,879,309,1.0,5.304798962386511,0.5866768087661313,0.037455625726289556,0.0034320593312818716,0.04548094860939927,-0.017006802941754384,0.19698213088543387,0.01949865669441775,0.5096700796359499,0.5290102389078498,0.1417349126882984,-0.02339179647908507,0.8359289821036097,0.4692556634304207,48,0.027614333830550397,-0.04476324440331142,0.964254949752967,0.9999852723077448,1.0,869,879,10,7.936642740633917e-08,3.0,21.0,11.210586881472958,226.0,9.501769360151493e-05,0.05637262222155591,10,0
47,D2_S2T1,1047,0.017940600671914497,-0.07734813381159654,0.026951103886557425,526,2859,886,1c36b3434b8e7717,0.034032456773914185,0.16556717867226967,0.018732438397706108,-0.002166304635618621,-0.0017744031363299273,4.4523664860296464e-05,1.7512346317527516e-06,-1.7868579782920335e-05,2.02445514003724e-05,1.3423543629986767e-06,1.8926088207749103e-07,0,0,0,0,0,0,0,886,301,1.0,5.314310419368785,0.5450326961779717,0.035327234146522585,0.0031884412726411386,0.04170796973407698,-0.021846658296035493,0.18870161580362066,0.007727192641250991,0.5067720090293454,0.518058690744921,0.13931708472178905,-0.028985525325320616,0.8463116306969642,0.4584717607973422,37,0.03862535113548544,-0.04444450295554181,0.965967543226086,0.9999557330221698,1.0,876,886,10,1.0081074767121298e-07,3.0,20.0,11.095890410958905,226.0,0.00014175919287693375,0.052374739682004054,10,0
48,D2_S2T1,1048,0.02260454414634605,-0.06130285190392344,0.026907594871792357,526,2859,874,8388acd9e54d7cbb,0.03302635115471513,0.21896583110412338,0.010684167398969935,-0.0001590602008287867,0.0020087595222513244,0.0005424778642455497,-6.864305508336166e-06,1.0999329032257421e-05,4.455033582706491e-06,9.867892725168304e-08,1.2035811081112513e-07,0,0,0,0,0,0,0,874,302,1.0,5.35495028102032,0.5152941466171381,0.03476062316669425,0.0030144707577102574,0.04849103690374793,-0.01732690844324619,0.18509840481777565,0.013090293778655337,0.4988558352402746,0.5217391304347826,0.14237260005159857,-0.020622193561998847,0.7812638262049111,0.4735099337748344,46,0.03799139355865552,-0.04613530319139314,0.9669736488452847,0.9999812239583001,1.0,864,874,10,7.300871136815305e-08,3.0,20.700000000000045,11.141203703703704,226.0,0.00012720667379014075,0.05092655902648346,10,0
49,D2_S2T1,1049,0.018457762440796666,-0.06314592659750934,0.027054427970763153,526,2859,892,2afe353193cc665c,0.034406976975884004,0.16569890523099673,0.01953577031188769,-0.0033256257785476695,0.0029702279122139075,0.0003673342311640848,-1.2463142571861319e-05,9.262827471490098e-06,4.823949739662936e-07,2.2714665015577395e-07,1.7237939964331872e-08,0,0,0,0,0,0,0,892,293,1.0,5.2892347600518805,0.5545114927685166,0.03608928986901994,0.0032438922326958213,0.03869329286144026,-0.021810294215218462,0.18898910730780102,0.01107308458997347,0.5033632286995515,0.5201793721973094,0.13795563209386585,-0.028985525325320616,0.8301281723032996,0.4641638225255973,40,0.03160870309513023,-0.044380873403217835,0.9655930230241159,0.9999885144356402,1.0,882,892,10,3.577661359567599e-08,3.0,20.0,11.086167800453515,226.0,9.971992736043515e-05,0.052839846865819835,10,0
50,D2_S2T1,1050,0.016320067275172656,-0.0796324659458971,0.026889365819421494,526,2859,882,cd598acb9c317c37,0.03401263363320135,0.1619131527045381,0.0023359489207870343,-0.0020336696091913797,0.00226001678304244,0.00020369301862022127,-2.515543400471998e-06,6.008685140557191e-06,9.739701676281243e-07,-1.7215385783586612e-09,1.1013987499808309e-08,0,0,0,0,0,0,0,882,302,1.0,5.332468655425854,0.5588643088958498,0.035695247619708305,0.003269356207040726,0.046010317086214975,-0.019925766950171342,0.18331864295935496,0.008216981316213956,0.5090702947845805,0.5192743764172335,0.1501646358644988,-0.014116783454773907,0.8450137996227954,0.48013245033112584,47,0.02095413690604182,-0.07368423347186326,0.9659873663667985,0.999992825107303,1.0,872,882,10,1.3039422465044213e-08,3.0,20.899999999999977,11.09862385321101,226.0,8.248091242636188e-05,0.05335314832487282,10,0
51,D2_S2T1,1051,0.019656351293944718,-0.06130285190392344,0.02711935646384323,526,2859,881,58b4b680850d2926,0.03321872301214012,0.1891224975504655,0.009250661815349837,-0.0004791081658777063,0.0017634062016447238,6.894836762039169e-05,-1.1711992143226269e-05,8.24666851317879e-06,-3.0034119380406565e-07,1.2067940868831784e-07,1.5295128941161806e-08,0,0,0,0,0,0,0,881,299,1.0,5.311284046692607,0.5374429116884758,0.03535465273552837,0.0031440410333775735,0.04168238958783977,-0.020527873098702076,0.1745394213355144,0.011888997576380067,0.5028376844494892,0.5209988649262202,0.13284080824891747,-0.01947146228776353,0.7718009241395497,0.47491638795986624,50,0.03004059720499278,-0.043008814615136115,0.9667812769878598,0.9999937595881055,1.0,871,881,10,1.733698953798127e-08,3.0,21.0,11.16073478760046,226.0,0.00013444515311351822,0.051928033985783884,10,0
52,D2_S2T1,1052,0.01915004305436807,-0.0645554058824101,0.02801599163415646,526,2859,878,66e4bac4962693c7,0.03508940590710679,0.1523493666181217,0.03943480892344575,-0.0028341467576431523,0.001186865358843825,0.0002547314943817103,-3.634335290048085e-06,3.241981844759323e-06,4.248798028960721e-07,9.883643392605279e-08,1.9251375826812023e-08,0,0,0,0,0,0,0,878,298,1.0,5.304366623432771,0.5566802179019864,0.036435070928441955,0.0032565792747266203,0.04493767676646398,-0.02094244458409006,0.18292552933720238,0.004115273519575746,0.5034168564920274,0.5136674259681093,0.15142584813151597,-0.016857453413279988,0.8556603039049723,0.4798657718120805,43,0.0235608302328603,-0.04444450295554181,0.9649105940928934,0.9999959131653215,1.0,868,878,10,2.1593707491812817e-08,3.0,21.0,11.224654377880185,226.0,7.470426810667019e-05,0.054557386944583584,10,0
53,D2_S2T1,1053,0.0200117918799112,-0.06331623738249306,0.027020959758293314,526,2859,888,19b348b4accf5ac6,0.033442066163654874,0.16860998708909136,0.028534909145988108,-0.0012879938511919375,0.004114252605186941,0.0002941455459068987,-2.6471933021299243e-05,2.6355051618409675e-05,5.679271888325843e-07,1.8164019199851111e-07,1.7479835578981806e-08,0,0,0,0,0,0,0,888,292,1.0,5.2905317769131,0.5457913633838009,0.03596622128759727,0.0031928794757952383,0.038781299558268915,-0.022164737961118786,0.16807558918088683,0.0049984805740819205,0.5,0.5135135135135135,0.13916679682527705,-0.02877849183942499,0.8135985232716686,0.4657534246575342,42,0.02125102245512681,-0.059044916600194064,0.966557933836345,0.9999922316602136,1.0,878,888,10,2.8834604505461855e-08,3.0,21.0,11.126423690205012,226.0,0.00011762773838156791,0.05270276448352788,10,0
54,D2_S2T1,1054,0.019268156357854727,-0.07486512346775852,0.02669105246213135,526,2859,885,44040d5198bddfee,0.033323664164420334,0.1794571076528395,0.020744164741506976,-0.0053974973625879885,-0.0003298565768756756,0.0003252696053497317,-8.269232180446728e-06,1.0744498811776637e-05,4.602078049753544e-06,3.3437688018445044e-07,1.9225450786919396e-08,0,0,0,0,0,0,0,885,300,1.0,5.3022049286640724,0.5458348863035813,0.03580431439087711,0.003193134084875961,0.04454475500905707,-0.02054798028082372,0.1770013909866366,0.004098365525629033,0.5028248587570622,0.5129943502824859,0.1376577472114204,-0.02877849183942499,0.8346311510294409,0.46,44,0.03263366027457357,-0.04684882231181092,0.9666763358355797,0.9999838155535021,1.0,875,885,10,2.63452390861043e-08,3.0,21.0,11.133714285714285,226.0,0.00012512996297876842,0.05302715517925586,10,0
55,D2_S2T1,1055,0.021379947421333645,-0.06608216281047574,0.027980087401171794,526,2859,900,41d81d4d7b308290,0.03425656081507487,0.203005563972124,0.013763647015207159,-5.45966925575847e-05,0.0010940834328834192,0.00018216018951133783,-4.77031753498558e-06,6.165515838985058e-06,1.2266845133002136e-06,1.6573387262575068e-07,4.885779758545539e-08,0,0,0,0,0,0,0,900,296,1.0,5.325551232166018,0.5468187405979678,0.03649420482893698,0.0031988896324981106,0.038410515864858656,-0.02219754778900057,0.17799769122869172,0.0049984805740819205,0.5011111111111111,0.5122222222222222,0.13290183202428058,-0.02877849183942499,0.7749569516339563,0.46283783783783783,52,0.04481200944955666,-0.04476324440331142,0.9657434391849251,0.9999910205074101,1.0,890,900,10,3.2602919790943075e-08,3.0,20.0,10.892134831460675,226.0,0.00012189988197556576,0.05281160610742756,10,0
56,D2_S2T1,1056,0.017010363531593242,-0.07996382391474455,0.027244897596136883,526,2859,890,8503afdbe936152f,0.03457954429800901,0.13634833774908617,0.03061417183701587,-0.0017369642447462308,0.0025597602820714993,0.00045016487676230454,-1.0737630752544192e-05,9.58207371071218e-06,-8.063553935677703e-07,1.9964406350325703e-07,1.736589894107965e-08,0,0,0,0,0,0,0,890,295,1.0,5.291828793774319,0.5709632275127364,0.03664391849942004,0.003340134880949515,0.040038223495611244,-0.0220158191915365,0.1770686864213089,0.004115273519575746,0.503370786516854,0.5112359550561798,0.13706383684639983,-0.010858584118739412,0.7809148832892631,0.4847457627118644,47,0.005482421255580989,-0.06842100812887375,0.9654204557019911,0.9999916050487003,1.0,880,890,10,3.54747494756608e-08,3.0,21.0,11.097727272727273,226.0,0.00010264246887710425,0.05470363230869942,10,0
57,D2_S2T1,1057,0.017160592586200396,-0.07748081357090653,0.027162867899046095,526,2859,892,ac80cd38e94eed8e,0.033218008718614196,0.14696502953850632,0.022299623223161813,-0.00010699105182998547,0.0014184586302352642,0.0001514950168157725,-8.298733461975516e-06,8.407199942883636e-06,-4.641946851347001e-07,3.041977403306362e-08,2.391749953645217e-08,0,0,0,0,0,0,0,892,291,1.0,5.271941201902291,0.5701531532972042,0.03666517800594008,0.0033353959467886276,0.039674315593557725,-0.023496196442326533,0.17433574714987482,0.00297988108473779,0.5,0.5089686098654709,0.13269002011845055,-0.028571458353529366,0.758407727222719,0.46048109965635736,41,0.036858208829238744,-0.04444450295554181,0.9667819912813858,0.9999908970632262,1.0,882,892,10,2.5913910119193226e-08,3.0,20.899999999999977,11.131519274376418,226.0,0.0001235803811868928,0.0545186493095699,10,0
