r,arm,seed,cagr,mdd,vol,first,end,trades,eq_sha,expo,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,dd_單日暴跌型,dd_延續下跌型,dd_混合型,ddlog_單日暴跌型,ddlog_延續下跌型,ddlog_混合型,n_stop,stop_frac_pos,held_mean,turnover_yr,cost_total,cost_drag_yr,dist0_med,dist0_p10,dist0_p90,trig_bar_med,trig_bar_p10,trig_bar_p90,stop_ret_mean,stop_ret_med,stop_ret_p10,stop_ret_p90,stop_h120_mean,stop_h120_med,stop_h120_better_frac,rep_ret_mean,rep_ret_med,cont_ret_mean,cont_ret_med,rep_better_frac,rep_pairs,rebuy20_n,rebuy20_ret_mean,rebuy20_ret_med,cash_mean,cash_med,nx_n,nx_pending_end,nxw_med,nxw_p90,nxw_sameday_frac,nxsz_med,normal_n,sl_block_days,nx_pool_n,nx_pool_empty
79,cand2,1079,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
80,cand2,1080,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
81,cand2,1081,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
82,cand2,1082,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
83,cand2,1083,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
84,cand2,1084,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
85,cand2,1085,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
86,cand2,1086,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
87,cand2,1087,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
88,cand2,1088,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
89,cand2,1089,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
90,cand2,1090,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
91,cand2,1091,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
92,cand2,1092,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
93,cand2,1093,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
94,cand2,1094,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
95,cand2,1095,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
96,cand2,1096,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
97,cand2,1097,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
98,cand2,1098,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
99,cand2,1099,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
100,cand2,1100,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
101,cand2,1101,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
102,cand2,1102,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
103,cand2,1103,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
104,cand2,1104,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
105,cand2,1105,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
106,cand2,1106,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
107,cand2,1107,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
108,cand2,1108,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
109,cand2,1109,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
110,cand2,1110,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
111,cand2,1111,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
112,cand2,1112,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
113,cand2,1113,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
114,cand2,1114,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
115,cand2,1115,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
116,cand2,1116,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
117,cand2,1117,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
118,cand2,1118,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
119,cand2,1119,0.42224742560258166,-0.3649669767210692,0.2967243227390422,526,2859,163,1b9ee210d7109026,0.8208487427160125,0.33393582204797934,-0.019666424842258223,0.23978308437283924,0.5951760496927079,1.3481163533959992,-0.02380417884273711,0.8374660806622996,0.14833971685717473,0.44390124571602296,0.5397969287706392,2,0,4,2,0,4,0,0.0,8.38651102464332,1.4258476335377082,0.5547741257319414,0.008341208656195592,,,,,,,,,,,,,,,,,,,0,0,,,0.1791512572839875,0.022332614730454056,0,0,,,,,163,0,0,0
