sid,entry_pos,exit_pos,n1d_30,n1d_20,n1d_10,cum_min,delisted,halted,max_gap
1436,2378,2497,0,0,0,-0.18631178530772985,False,False,0
1584,2378,2497,0,0,0,-0.3159873917192543,False,False,0
1773,2378,2497,0,0,0,-0.29142857049560544,False,False,0
2308,2378,2497,0,0,0,-0.16666666666666663,False,False,0
2368,2378,2497,0,0,1,-0.1573333038278799,False,False,0
2545,2378,2497,0,0,0,-0.07413795251682309,False,False,0
2887,2378,2497,0,0,0,-0.16208796241410506,False,False,0
3008,2378,2497,0,0,0,-0.2049876897977969,False,False,0
3019,2378,2497,0,0,0,-0.09292039553044551,False,False,0
3029,2378,2497,0,0,0,0.0,False,False,0
3147,2378,2497,0,0,0,-0.1357615994727427,False,False,0
3303,2378,2497,0,0,0,-0.29396547904780945,False,False,0
3413,2378,2497,0,0,0,-0.34492755833782296,False,False,0
3583,2378,2497,0,0,0,-0.49216999754534874,False,False,0
3715,2378,2497,0,0,0,-0.4558823480227735,False,False,0
4974,2378,2497,0,0,0,-0.1172840081546973,False,False,0
5263,2378,2497,0,0,0,-0.5034482783344837,False,False,0
6215,2378,2497,0,0,0,-0.08051533494881002,False,False,0
6274,2378,2497,0,0,0,-0.24269002565270714,False,False,0
6446,2378,2497,0,0,0,-0.24373042215145702,False,False,0
6449,2378,2497,0,0,0,-0.36129032854938936,False,False,0
6517,2378,2497,0,0,0,-0.21018277237959626,False,False,0
6667,2378,2497,0,0,0,-0.19607840824446043,False,False,0
6743,2378,2497,0,0,1,-0.4991935557916646,False,False,0
8021,2378,2497,0,0,0,-0.29837522184610643,False,False,0
8374,2378,2497,0,0,0,-0.43037039061112403,False,False,0
8390,2378,2497,0,0,0,-0.2727272825992293,False,False,0
8462,2378,2497,0,0,0,-0.15686273743608725,False,False,0
1560,2397,2516,0,0,0,-0.4518272939537403,False,False,0
1707,2397,2516,0,0,0,-0.1468254471371634,False,False,0
2103,2397,2516,0,0,0,-0.31526103642603986,False,False,0
2228,2397,2516,0,0,0,-0.366055039651457,False,False,0
2230,2397,2516,0,0,0,-0.4747126411796927,False,False,0
2357,2397,2516,0,0,0,-0.26006705953050546,False,False,0
2377,2397,2516,0,0,0,-0.32328765019482497,False,False,0
2388,2397,2516,0,0,0,-0.494782614891922,False,False,0
3167,2397,2516,0,0,0,-0.6039999909618186,False,False,0
3231,2397,2516,0,0,0,-0.35603449363935646,False,False,0
3413,2397,2516,0,0,0,-0.3922413891487354,False,False,1
3533,2397,2516,0,0,0,-0.37499999048630295,False,False,0
3545,2397,2516,0,0,1,-0.38118219106123397,False,False,0
3605,2397,2516,0,0,0,-0.23586745456648817,False,False,0
3653,2397,2516,0,0,0,-0.48219176441212586,False,False,0
3706,2397,2516,0,0,0,-0.06832976722601325,False,False,0
3710,2397,2516,0,0,0,-0.43358779692940175,False,False,0
4760,2397,2516,0,0,0,-0.3824000153097489,False,False,0
4763,2397,2516,0,0,0,-0.19170982352748367,False,False,0
4904,2397,2516,0,0,0,-0.03837468248818543,False,False,0
5263,2397,2516,0,0,0,-0.5062857114341017,False,False,0
5274,2397,2516,0,0,1,-0.4643678400338491,False,False,0
6104,2397,2516,0,0,2,-0.21373775784400983,False,False,0
6138,2397,2516,0,0,1,-0.32620325259949867,False,False,0
6187,2397,2516,0,0,1,-0.5596933224548364,False,False,0
6223,2397,2516,0,0,0,-0.39547677642606804,False,False,0
6224,2397,2516,0,0,1,-0.47198880835149515,False,False,0
6231,2397,2516,0,0,0,-0.5886319787420164,False,False,0
6274,2397,2516,0,0,0,-0.2822085932074272,False,False,0
6279,2397,2516,0,0,0,-0.2522522343099357,False,False,0
6446,2397,2516,0,0,0,-0.31671782837755436,False,False,0
6788,2397,2516,0,0,0,-0.4533074151743728,False,False,0
6805,2397,2516,0,0,1,-0.5618436601706223,False,False,0
6906,2397,2516,0,0,0,-0.4131054003657778,False,False,0
8155,2397,2516,0,0,0,-0.28687030744284003,False,False,0
8183,2397,2516,0,0,0,-0.31612901003416083,False,False,0
9917,2397,2516,0,0,0,-0.2374100172154071,False,False,0
1402,2418,2537,0,0,0,-0.11453748577637657,False,False,0
2230,2418,2537,0,0,0,-0.41410254172279326,False,False,0
2231,2418,2537,0,0,0,-0.2869999908371872,False,False,0
2317,2418,2537,0,0,1,-0.42748091286757506,False,False,0
2330,2418,2537,0,0,0,-0.2495840462409571,False,False,0
2356,2418,2537,0,0,0,-0.32199998099163996,False,False,0
2377,2418,2537,0,0,0,-0.2942856887452997,False,False,0
2392,2418,2537,0,0,0,-0.4635082937462658,False,False,0
2454,2418,2537,0,0,0,-0.08000426918288162,False,False,0
2486,2418,2537,0,0,1,-0.45643154030211064,False,False,0
2641,2418,2537,0,0,0,-0.1447368546273199,False,False,0
3017,2418,2537,0,0,0,-0.5114777839773457,False,False,0
3036,2418,2537,0,0,0,-0.2663636474996699,False,False,0
3147,2418,2537,0,0,0,0.0,False,False,0
3167,2418,2537,0,0,0,-0.48347824677410267,False,False,0
3293,2418,2537,0,0,1,-0.26741806066291496,False,False,0
3529,2418,2537,0,0,0,-0.3595113469011161,False,False,0
3545,2418,2537,0,0,1,-0.4229471731028297,False,False,0
3583,2418,2537,0,0,0,-0.532036606165884,False,False,0
3653,2418,2537,0,0,0,-0.4891891694824171,False,False,0
4766,2418,2537,0,0,0,-0.14155250810928566,False,False,0
4904,2418,2537,0,0,0,-0.047297303580465244,False,False,0
5284,2418,2537,0,0,0,-0.29641689429543794,False,False,0
6156,2418,2537,0,0,0,-0.2697023050537638,False,False,0
6279,2418,2537,0,0,0,-0.2676470965672121,False,False,0
6472,2418,2537,0,0,0,-0.2644627837806359,False,False,0
6561,2418,2537,0,0,0,-0.29365079313576736,False,False,0
6669,2418,2537,0,0,0,-0.2227722753364707,False,False,0
6768,2418,2537,0,0,1,-0.34480288372465984,False,False,0
8069,2418,2537,0,0,0,-0.3059440881142509,False,False,0
1101,2440,2559,0,0,0,-0.20317461785349056,False,False,0
1319,2440,2559,0,0,0,-0.07350219317251339,False,False,0
1524,2440,2559,0,0,0,-0.18915434486247074,False,False,0
1815,2440,2559,0,0,0,-0.1264591980263683,False,False,0
2059,2440,2559,0,0,0,-0.1774744027303754,False,False,0
2231,2440,2559,0,0,0,-0.3600000088174622,False,False,0
2354,2440,2559,0,0,0,-0.36856011547209366,False,False,0
2363,2440,2559,0,0,0,-0.43776823508156826,False,False,0
2486,2440,2559,0,0,1,-0.3906976927224144,False,False,0
3017,2440,2559,0,0,0,-0.45432691615093845,False,False,0
3024,2440,2559,0,0,0,-0.34816753103684184,False,False,0
3152,2440,2559,0,0,0,-0.41176470902070184,False,False,0
3162,2440,2559,0,0,0,0.0,False,False,0
3265,2440,2559,0,0,0,-0.37232138700213824,False,False,0
3515,2440,2559,0,0,1,-0.39740823360795285,False,False,0
3533,2440,2559,0,0,0,-0.4385026732483167,False,False,0
3545,2440,2559,0,0,1,-0.35552765452191737,False,False,0
3548,2440,2559,0,0,0,-0.3524096678188374,False,False,0
3551,2440,2559,0,0,0,-0.3333333770292206,False,False,0
3563,2440,2559,0,0,1,-0.13140604527447297,False,False,0
3591,2440,2559,0,0,1,-0.32799998345935766,False,False,0
3597,2440,2559,0,0,0,-0.3632707774798928,False,False,0
3653,2440,2559,0,0,0,-0.4713286831569675,False,False,0
3706,2440,2559,0,0,0,-0.35991060606147685,False,False,0
4755,2440,2559,0,0,0,-0.35813952497587564,False,False,0
4763,2440,2559,0,0,0,-0.23455380169314377,False,True,7
4953,2440,2559,0,0,0,-0.30222222025904777,False,False,0
4971,2440,2559,0,0,0,-0.06425236065608908,False,False,0
5439,2440,2559,0,0,0,-0.02392348921600196,False,False,0
6279,2440,2559,0,0,0,-0.26979476673496927,False,False,0
6414,2440,2559,0,0,0,-0.2534482925300785,False,False,0
6510,2440,2559,0,0,0,-0.43073340892825274,False,False,0
6658,2440,2559,0,0,0,-0.36429851901051014,False,False,0
6683,2440,2559,0,0,0,-0.3865853488377292,False,False,0
6805,2440,2559,0,0,0,-0.5210459363533301,False,False,0
6877,2440,2559,0,0,0,-0.2293064951885465,False,False,0
6890,2440,2559,0,0,0,-0.29182875858128643,False,False,0
8028,2440,2559,0,0,1,-0.3575972190009167,False,False,0
1524,2455,2574,0,0,0,-0.20260806477488014,False,False,0
1618,2455,2574,0,0,0,-0.28798186817084426,False,False,0
1736,2455,2574,0,0,0,-0.20563384040614574,False,False,0
2059,2455,2574,0,0,0,-0.10408921933085502,False,False,0
2345,2455,2574,0,0,0,-0.40735693238081716,False,False,0
2354,2455,2574,0,0,0,-0.33333333333333337,False,False,0
2356,2455,2574,0,0,0,-0.2382022370541682,False,False,0
2368,2455,2574,0,0,1,-0.3402777545342266,False,False,0
2383,2455,2574,0,0,0,-0.2545787756240666,False,False,0
2412,2455,2574,0,0,0,-0.007999985250448982,False,False,0
2610,2455,2574,0,0,0,-0.25910929453916776,False,False,0
2618,2455,2574,0,0,0,-0.2604856704078181,False,False,0
2645,2455,2574,0,0,0,-0.18086122373829228,False,False,0
3147,2455,2574,0,0,0,-0.2052023419193022,False,False,0
3379,2455,2574,0,0,0,-0.20272904026267402,False,False,0
3551,2455,2574,0,0,0,-0.32244901602558085,False,False,0
3563,2455,2574,0,0,1,-0.038028230406005226,False,False,0
3706,2455,2574,0,0,0,-0.3720760663575581,False,False,0
3712,2455,2574,0,0,0,-0.36781607210898104,False,False,0
4503,2455,2574,0,0,0,-0.29923514224627035,False,False,0
4763,2455,2574,0,0,0,-0.21386607068745367,False,True,7
4933,2455,2574,0,0,0,-0.1336828085922096,False,False,0
4971,2455,2574,0,0,0,-0.02409632904216108,False,False,0
4991,2455,2574,0,0,0,-0.3876033363413727,False,False,0
5426,2455,2574,0,0,0,-0.2996390448122396,False,False,0
6166,2455,2574,0,0,1,-0.2421185108552878,False,False,0
6223,2455,2574,0,0,0,-0.33713139997267816,False,False,0
6442,2455,2574,0,0,1,-0.4404536478504877,False,False,0
6446,2455,2574,0,0,0,-0.33507463920624525,False,False,0
6451,2455,2574,0,0,0,-0.48123618593722584,False,False,0
6669,2455,2574,0,0,0,-0.21890548409751953,False,False,0
6670,2455,2574,0,0,0,-0.17637792031891653,False,False,1
6683,2455,2574,0,0,0,-0.40402841339023177,False,False,0
6695,2455,2574,0,0,0,-0.4268680705480028,False,False,0
6763,2455,2574,0,0,0,-0.2626427284916736,False,False,0
6781,2455,2574,0,0,0,-0.3641791376838671,False,False,0
6791,2455,2574,0,0,0,-0.3898304945164447,False,False,0
6895,2455,2574,0,0,0,-0.3972192272263524,False,False,0
6937,2455,2574,0,0,0,-0.4635761426287083,False,False,0
8114,2455,2574,0,0,0,-0.32125207271932577,False,False,0
9919,2455,2574,0,0,0,-0.3258144860408779,False,False,0
1316,2474,2593,0,0,0,-0.1563518249225474,False,False,1
2236,2474,2593,0,0,0,-0.41382115014962917,False,False,0
2379,2474,2593,0,0,1,-0.19708027562471186,False,False,0
2454,2474,2593,0,0,0,-0.21262461120422227,False,False,0
2610,2474,2593,0,0,0,-0.23109240754909088,False,False,0
2641,2474,2593,0,0,0,-0.3298968841553609,False,False,0
3029,2474,2593,0,0,0,-0.27923851080062434,False,False,0
3035,2474,2593,0,0,0,-0.38149969029769004,False,False,0
3090,2474,2593,0,0,0,-0.21448865616869628,False,False,1
3213,2474,2593,0,0,1,-0.404844296004912,False,False,0
3227,2474,2593,0,0,0,-0.35261194414715114,False,False,0
3234,2474,2593,0,0,0,-0.36802576609777604,False,False,0
3305,2474,2593,0,0,0,-0.3338235267876527,False,False,0
3363,2474,2593,0,0,0,-0.517684884565387,False,False,0
3665,2474,2593,0,0,0,-0.35921496612751136,False,False,0
4571,2474,2593,0,0,0,-0.4103194075776384,False,False,0
4912,2474,2593,0,0,1,-0.43837641690079765,False,False,0
5269,2474,2593,0,0,1,-0.34085213788361735,False,False,0
5314,2474,2593,0,0,0,0.0,False,True,7
5904,2474,2593,0,0,0,-0.17296788075100145,False,False,0
6104,2474,2593,0,0,2,-0.317801850134263,False,False,0
6585,2474,2593,0,0,0,-0.46168999710653325,False,False,0
6757,2474,2593,0,0,0,-0.04987828653204751,False,False,0
8096,2474,2593,0,0,1,-0.4249999611985523,False,False,0
1312,2495,2614,0,0,0,-0.22139537962510802,False,False,0
1464,2495,2614,0,0,0,-0.3483820282649135,False,False,0
1529,2495,2614,0,0,0,-0.2646464204457444,False,False,0
2031,2495,2614,0,0,0,-0.21488470388913372,False,False,0
2059,2495,2614,0,0,0,-0.2652439024390244,False,False,0
2368,2495,2614,0,0,1,-0.26923073203151915,False,False,0
2383,2495,2614,0,0,0,-0.22770402429660797,False,False,0
3029,2495,2614,0,0,0,-0.19047618140318934,False,False,0
3035,2495,2614,0,0,0,-0.3454316501485585,False,False,0
3147,2495,2614,0,0,0,-0.24450551244420582,False,False,0
3450,2495,2614,0,0,0,-0.2692307515983152,False,False,0
3563,2495,2614,0,0,1,-0.3087044929297573,False,False,0
4583,2495,2614,0,0,0,-0.2691256323065988,False,False,0
6515,2495,2614,0,0,0,-0.2697095408701906,False,False,0
6658,2495,2614,0,0,0,-0.30791367623292,False,False,0
6667,2495,2614,0,0,0,-0.2694174856511712,False,False,0
6739,2495,2614,0,0,0,-0.2683486364294879,False,False,0
6781,2495,2614,0,0,0,-0.26971432541881224,False,False,0
8155,2495,2614,0,0,0,-0.2752767952323104,False,False,0
1312,2515,2634,0,0,0,-0.23122367194589022,False,False,0
1316,2515,2634,0,0,0,-0.24926681739009815,False,False,1
2059,2515,2634,0,0,0,0.0,False,False,0
2344,2515,2634,0,0,0,0.0,False,False,0
2641,2515,2634,0,0,0,-0.10886305486277736,False,False,0
3563,2515,2634,0,0,0,-0.013301125137344827,False,False,0
4532,2515,2634,0,0,0,-0.19270833955696376,False,False,0
5289,2515,2634,0,0,0,-0.0044943838639930345,False,False,0
5439,2515,2634,0,0,0,-0.006493457069559505,False,False,0
6548,2515,2634,0,0,0,-0.10435518431999713,False,False,0
8234,2515,2634,0,0,0,0.0,False,False,0
1316,2535,2654,0,0,0,-0.11418682631900912,False,False,1
1560,2535,2654,0,0,0,0.0,False,False,0
2368,2535,2654,0,0,0,-0.01862201513273598,False,False,0
2421,2535,2654,0,0,0,-0.028846117287424144,False,False,0
2641,2535,2654,0,0,0,-0.0890110391782366,False,False,0
3017,2535,2654,0,0,0,0.0,False,False,0
3036,2535,2654,0,0,0,-0.004032242568263178,False,False,1
3090,2535,2654,0,0,0,-0.07937430067336415,False,False,1
3287,2535,2654,0,0,0,-0.21057825744992165,False,False,0
3339,2535,2654,0,0,0,-0.39724314994168963,False,False,0
3709,2535,2654,0,0,0,-0.1516469259625487,False,False,0
5314,2535,2654,0,0,0,-0.18032788189919546,False,False,1
5439,2535,2654,0,0,0,0.0,False,False,0
5469,2535,2654,0,0,1,-0.024834421436097043,False,False,0
6213,2535,2654,0,0,0,-0.04214123607982656,False,False,0
6227,2535,2654,0,0,0,-0.11563036010148164,False,False,0
6274,2535,2654,0,0,0,0.0,False,False,0
6658,2535,2654,0,0,0,-0.42716051138181443,False,False,0
6782,2535,2654,0,0,0,-0.11733333847336103,False,False,0
6834,2535,2654,0,0,0,-0.21176775487572097,False,False,0
8070,2535,2654,0,0,0,-0.08313758183366582,False,False,0
8155,2535,2654,0,0,0,-0.06216909081333388,False,False,0
8210,2535,2654,0,0,0,0.0,False,False,0
1560,2556,2675,0,0,0,-0.06010014941521169,False,False,0
2329,2556,2675,0,0,0,-0.03751619028608988,False,False,0
2345,2556,2675,0,0,0,-0.03906251394759386,False,False,0
2376,2556,2675,0,0,0,-0.13455113241037386,False,False,0
2427,2556,2675,0,0,0,-0.09110319157472702,False,False,0
3030,2556,2675,0,0,0,-0.03092786378409229,False,False,0
3167,2556,2675,0,0,0,-0.1159419747846343,False,False,0
3217,2556,2675,0,0,0,-0.030816705248547294,False,False,0
3260,2556,2675,0,0,0,-0.011627921320504941,False,False,1
3293,2556,2675,0,0,0,-0.1619383129155728,False,False,0
3339,2556,2675,0,0,0,-0.3710526416176244,False,False,0
3563,2556,2675,0,0,0,-0.15478424732136387,False,False,0
3694,2556,2675,0,0,2,-0.059121578563497534,False,False,0
3706,2556,2675,0,0,0,-0.0636492664277154,False,False,0
4541,2556,2675,0,0,0,-0.11041015450386382,False,False,0
6223,2556,2675,0,0,0,0.0,False,False,0
6691,2556,2675,0,0,0,-0.03351953044600786,False,False,0
6781,2556,2675,0,0,0,-0.12523260050461904,False,False,0
6885,2556,2675,0,0,0,-0.17836258027455776,False,False,0
8021,2556,2675,0,0,0,0.0,False,False,0
8059,2556,2675,0,0,0,-0.5039682439565556,False,False,0
8271,2556,2675,0,0,0,-0.022727246397250767,False,False,0
8358,2556,2675,0,0,0,-0.0408859084369918,False,False,0
1229,2579,2698,0,0,0,-0.008830027618049296,False,False,0
1560,2579,2698,0,0,0,-0.045016028889539594,False,False,0
2363,2579,2698,0,0,0,-0.15009210309204912,False,False,0
2408,2579,2698,0,0,0,-0.035428616614786246,False,False,0
2454,2579,2698,0,0,0,-0.1390977316228016,False,False,0
2801,2579,2698,0,0,0,0.0,False,False,0
2834,2579,2698,0,0,0,-0.0060435460385438455,False,False,0
2891,2579,2698,0,0,0,-0.035170067225816615,False,False,0
3019,2579,2698,0,0,0,-0.13245031147749353,False,False,0
3062,2579,2698,0,0,0,-0.1556776600283014,False,False,0
3265,2579,2698,0,0,0,-0.09713698292259909,False,False,0
3289,2579,2698,0,0,0,-0.18483761161480095,False,False,0
3416,2579,2698,0,0,0,-0.06644520716319313,False,False,0
3587,2579,2698,0,0,0,-0.04799996677823637,False,False,0
3712,2579,2698,0,0,0,-0.5020491881769085,False,False,1
5274,2579,2698,0,0,0,-0.020562761209160785,False,False,0
5284,2579,2698,0,0,0,-0.02644227543331168,False,False,0
6112,2579,2698,0,0,0,-0.16330271892466575,False,False,0
6206,2579,2698,0,0,0,-0.2122806981866101,False,False,0
6438,2579,2698,0,0,0,-0.2484076519657057,False,False,0
6526,2579,2698,0,0,0,-0.2132215815185161,False,False,0
6640,2579,2698,0,0,0,-0.17088603691666304,False,False,0
6683,2579,2698,0,0,0,-0.06593409556591234,False,False,0
6695,2579,2698,0,0,0,-0.19883042718586807,False,False,0
6739,2579,2698,0,0,0,0.0,False,False,0
6830,2579,2698,0,0,0,0.0,False,False,0
6895,2579,2698,0,0,0,-0.019553034624492094,False,False,0
8104,2579,2698,0,0,0,-0.2396851357205727,False,False,0
1616,2600,2719,0,0,0,-0.27125505386672333,False,False,0
2349,2600,2719,0,0,0,-0.19631336770076602,False,False,0
2354,2600,2719,0,0,0,-0.20236340604627112,False,False,0
2383,2600,2719,0,0,0,-0.039130396765699405,False,False,0
2408,2600,2719,0,0,0,0.0,False,False,0
2801,2600,2719,0,0,0,-0.007712045434514536,False,False,0
2812,2600,2719,0,0,0,-0.0701457726682232,False,False,0
2886,2600,2719,0,0,0,-0.05596104268448954,False,False,0
2889,2600,2719,0,0,0,-0.03583056514307592,False,False,0
2892,2600,2719,0,0,0,-0.04695646146173249,False,False,0
3017,2600,2719,0,0,0,-0.014752381562366024,False,False,0
3032,2600,2719,0,0,0,-0.4102325439453125,False,False,0
3037,2600,2719,0,0,0,0.0,False,False,0
3167,2600,2719,0,0,0,-0.17539264851171787,False,False,0
3189,2600,2719,0,0,0,-0.014423080983221648,False,False,0
4503,2600,2719,0,0,0,-0.38628473245527295,False,False,0
4569,2600,2719,0,0,0,-0.19308356624960288,False,False,0
5289,2600,2719,0,0,0,0.0,False,False,0
6117,2600,2719,0,0,0,-0.23111112781167753,False,False,0
6134,2600,2719,0,0,0,-0.14024386289831436,False,False,0
6138,2600,2719,0,0,0,0.0,False,False,0
6781,2600,2719,0,0,0,-0.18399999722004823,False,False,0
6805,2600,2719,0,0,0,-0.04729065930592413,False,False,0
7722,2600,2719,0,0,0,-0.35289728364885986,False,False,0
8021,2600,2719,0,0,0,-0.030674787296153916,False,False,0
1316,2621,2740,0,0,0,-0.18644067796610164,False,False,0
2363,2621,2740,0,0,0,-0.1729390377252683,False,False,0
2368,2621,2740,0,0,0,-0.08275859827596788,False,False,0
2383,2621,2740,0,0,0,-0.14671813684665358,False,False,0
2402,2621,2740,0,0,0,-0.13851992837476246,False,False,0
2436,2621,2740,0,0,0,-0.19345798057972008,False,False,0
2476,2621,2740,0,0,0,-0.2980769158553802,False,False,0
2641,2621,2740,0,0,0,-0.1348039771362698,False,False,0
3081,2621,2740,0,0,2,-0.16344085508373707,False,False,0
3167,2621,2740,0,0,0,-0.12011171940154086,False,False,0
3189,2621,2740,0,0,0,0.0,False,False,0
3213,2621,2740,0,0,0,-0.1528888874176484,False,False,0
3219,2621,2740,0,0,0,-0.3664596228214577,False,False,0
3297,2621,2740,0,0,0,-0.38396223536077534,False,False,0
3305,2621,2740,0,0,0,-0.18206277851728947,False,False,0
3413,2621,2740,0,0,0,-0.09656296671067166,False,False,0
3447,2621,2740,0,0,0,-0.46571429659988106,False,False,0
3694,2621,2740,0,0,0,-0.33375005675398095,False,False,0
3711,2621,2740,0,0,0,0.0,False,False,0
4503,2621,2740,0,0,0,-0.3392523649696991,False,False,0
4714,2621,2740,0,0,0,-0.2850043058452343,False,False,0
4770,2621,2740,0,0,0,-0.3087248442319367,False,False,0
4772,2621,2740,0,0,0,-0.16413371010564115,False,False,0
5439,2621,2740,0,0,0,-0.2257551672490864,False,False,0
5474,2621,2740,0,0,0,-0.2708933608534231,False,False,0
5498,2621,2740,0,0,0,-0.12790697674418605,False,False,0
6005,2621,2740,0,0,0,-0.032454325845647,False,False,0
6199,2621,2740,0,0,0,-0.19458369599103997,False,False,0
6217,2621,2740,0,0,0,0.0,False,False,0
6596,2621,2740,0,0,0,-0.26740639421411627,False,False,0
6640,2621,2740,0,0,0,-0.25988699577588603,False,False,0
6781,2621,2740,0,0,0,-0.18553194568109344,False,False,0
6830,2621,2740,0,0,0,-0.10942250546777965,False,False,0
6895,2621,2740,0,0,0,-0.4740484159784494,False,False,0
6913,2621,2740,0,0,0,-0.20754711225946443,False,False,0
6922,2621,2740,0,0,0,-0.23711345867042277,False,False,0
1316,2641,2760,0,0,0,-0.287581733160309,False,False,0
1522,2641,2760,0,0,0,-0.34427966770463725,False,False,0
1616,2641,2760,0,0,0,-0.3649635196229888,False,False,0
2308,2641,2760,0,0,0,-0.08717949847416562,False,False,0
2357,2641,2760,0,0,0,-0.279069749883445,False,False,0
2363,2641,2760,0,0,0,-0.1357677591936881,False,False,0
2368,2641,2760,0,0,0,-0.038302276115309786,False,False,0
2402,2641,2760,0,0,0,-0.10099005399439365,False,False,0
2455,2641,2760,0,0,0,-0.11186440748577597,False,False,0
2630,2641,2760,0,0,0,-0.1488988172904141,False,False,0
2887,2641,2760,0,0,0,-0.050000046961825584,False,False,0
2891,2641,2760,0,0,0,-0.011792479457820693,False,False,0
3059,2641,2760,0,0,0,-0.22516556863920845,False,False,0
3081,2641,2760,0,0,2,-0.028714097199619926,False,False,0
3149,2641,2760,0,0,0,-0.10699582647538264,False,False,0
3162,2641,2760,0,0,0,-0.12993423118113645,False,False,0
3305,2641,2760,0,0,0,-0.1857142956352169,False,False,0
3447,2641,2760,0,0,0,-0.3614982374842248,False,False,0
3479,2641,2760,0,0,0,-0.23211010168903534,False,False,0
3526,2641,2760,0,0,0,-0.07287452259483918,False,False,0
3551,2641,2760,0,0,0,-0.08307695466566323,False,False,0
3581,2641,2760,0,0,0,-0.005988018914219073,False,False,0
3715,2641,2760,0,0,0,0.0,False,False,0
4105,2641,2760,0,0,0,-0.039027012779835335,False,False,0
4739,2641,2760,0,0,0,-0.00950870747497956,False,False,0
4966,2641,2760,0,0,0,-0.2920099105700755,False,False,0
5347,2641,2760,0,0,0,-0.10840930289676587,False,False,0
5351,2641,2760,0,0,0,-0.014084507042253502,False,False,0
5536,2641,2760,0,0,0,-0.1533921691687946,False,False,0
6147,2641,2760,0,0,0,-0.1262798423365531,False,False,0
6214,2641,2760,0,0,0,-0.1796875136180056,False,False,0
6446,2641,2760,0,0,0,-0.08105371400603778,False,False,0
6449,2641,2760,0,0,0,-0.18956039210825248,False,False,0
6541,2641,2760,0,0,0,-0.2927927927927928,False,False,0
6649,2641,2760,0,0,0,-0.4183975788356924,False,False,0
6691,2641,2760,0,0,0,-0.04851155627046344,False,False,0
6739,2641,2760,0,0,0,-0.14804474623081898,False,False,0
6781,2641,2760,0,0,0,-0.27224336621061773,False,False,0
6782,2641,2760,0,0,0,-0.15829145104450282,False,False,0
6895,2641,2760,0,0,0,-0.4085602997770068,False,False,0
8227,2641,2760,0,0,0,-0.31325303495749,False,False,0
9105,2641,2760,0,0,0,-0.1456000221065583,False,False,0
1815,2661,2780,0,0,0,-0.0361445514693054,False,False,0
2059,2661,2780,0,0,0,-0.13521541770980505,False,False,0
2317,2661,2780,0,0,0,-0.15540544031723091,False,False,0
2330,2661,2780,0,0,0,0.0,False,False,0
2344,2661,2780,0,0,0,-0.014134279688183149,False,False,0
2374,2661,2780,0,0,0,-0.14110949043442844,False,False,0
2408,2661,2780,0,0,2,0.0,False,False,0
2441,2661,2780,0,0,0,-0.034042555554259946,False,False,0
2451,2661,2780,0,0,0,-0.036827177353094376,False,False,0
2633,2661,2780,0,0,0,-0.11428570411200845,False,False,0
2731,2661,2780,0,0,0,-0.07440482966030981,False,False,0
2745,2661,2780,0,0,0,-0.09315069584321634,False,False,0
2753,2661,2780,0,0,0,-0.07597495734747883,False,False,0
3017,2661,2780,0,0,0,-0.02661603462137152,False,False,0
3081,2661,2780,0,0,2,0.0,False,False,0
3162,2661,2780,0,0,0,-0.00884912920086467,False,False,0
3706,2661,2780,0,0,0,-0.16704285335398683,False,False,0
4768,2661,2780,0,0,1,0.0,False,False,0
4772,2661,2780,0,0,0,-0.1071428571428571,False,False,0
4904,2661,2780,0,0,0,-0.02954547623381787,False,False,0
5234,2661,2780,0,0,0,-0.053892238935601244,False,False,0
5284,2661,2780,0,0,0,-0.19261632582845645,False,False,0
5289,2661,2780,0,0,0,-0.009857633113008357,False,False,0
5351,2661,2780,0,0,0,-0.012953368387701336,False,False,0
6239,2661,2780,0,0,1,0.0,False,False,0
6257,2661,2780,0,0,0,0.0,False,False,0
6290,2661,2780,0,0,0,-0.0818712915215315,False,False,0
6446,2661,2780,0,0,0,-0.09266408862295117,False,False,0
6449,2661,2780,0,0,0,-0.14492750127566878,False,False,0
6683,2661,2780,0,0,1,-0.17796610995565132,False,False,0
6739,2661,2780,0,0,0,0.0,False,False,0
6903,2661,2780,0,0,0,-0.003215460209545107,False,False,0
8028,2661,2780,0,0,0,0.0,False,False,0
8088,2661,2780,0,0,0,0.0,False,False,0
8271,2661,2780,0,0,0,-0.09699999757952871,False,False,0
8299,2661,2780,0,0,0,-0.0373831716302353,False,False,0
8358,2661,2780,0,0,0,-0.024229083367924065,False,False,0
8996,2661,2780,0,0,0,-0.10150369695361794,False,False,0
1316,2683,2802,0,0,0,-0.30584190728044136,False,False,0
2059,2683,2802,0,0,0,-0.09204368079321557,False,False,0
2481,2683,2802,0,0,0,0.0,False,False,0
3324,2683,2802,0,0,0,-0.12537309637155292,False,False,0
5284,2683,2802,0,0,0,-0.10178574888336489,False,False,0
5522,2683,2802,0,0,0,-0.1103449007050139,False,False,0
6217,2683,2802,0,0,0,-0.004081648223254186,False,False,0
6223,2683,2802,0,0,0,-0.013953429016355101,False,False,0
6541,2683,2802,0,0,0,-0.29433959385134134,False,False,0
6584,2683,2802,0,0,0,-0.1164596072353703,False,False,0
6781,2683,2802,0,0,0,-0.25813950825942833,False,False,0
6805,2683,2802,0,0,1,-0.14093964714722396,False,False,0
8054,2683,2802,0,0,0,-0.28537546573306616,False,False,0
8088,2683,2802,0,0,0,-0.026939648279625694,False,False,0
