t,sid,sig,ctl,ctl_hits,n_ctl,d,month,block
919,8905,0.0,0.0,0,10,0.0,2018-10,19
920,5538,0.0,0.0,0,10,0.0,2018-10,19
920,6219,0.0,0.0,0,9,0.0,2018-10,19
921,1414,0.0,0.0,0,9,0.0,2018-10,19
921,2504,0.0,0.0,0,10,0.0,2018-10,19
921,4743,0.0,0.1,1,10,-0.1,2018-10,19
921,5345,0.0,0.0,0,10,0.0,2018-10,19
922,1219,0.0,0.0,0,10,0.0,2018-10,19
922,2534,0.0,0.0,0,10,0.0,2018-10,19
922,2923,0.0,0.0,0,10,0.0,2018-10,19
922,3034,0.0,0.0,0,10,0.0,2018-10,19
922,3303,0.0,0.0,0,10,0.0,2018-10,19
922,8462,0.0,0.0,0,10,0.0,2018-10,19
924,1101,0.0,0.0,0,10,0.0,2018-10,20
924,1216,0.0,0.0,0,10,0.0,2018-10,20
924,1231,0.0,0.0,0,10,0.0,2018-10,20
924,1506,0.0,0.0,0,10,0.0,2018-10,20
924,1537,0.0,0.0,0,9,0.0,2018-10,20
924,2013,0.0,0.2,2,10,-0.2,2018-10,20
924,2034,0.0,0.0,0,10,0.0,2018-10,20
924,2425,0.0,0.1,1,10,-0.1,2018-10,20
924,2608,0.0,0.0,0,10,0.0,2018-10,20
924,2836,0.0,0.0,0,10,0.0,2018-10,20
924,3114,0.0,0.0,0,9,0.0,2018-10,20
924,3285,0.0,0.3,3,10,-0.3,2018-10,20
924,3455,0.0,0.0,0,10,0.0,2018-10,20
924,3491,0.0,0.0,0,10,0.0,2018-10,20
924,3705,0.0,0.0,0,10,0.0,2018-10,20
924,4113,0.0,0.0,0,10,0.0,2018-10,20
924,4164,0.0,0.0,0,10,0.0,2018-10,20
924,4725,0.0,0.0,0,8,0.0,2018-10,20
924,4927,0.0,0.0,0,10,0.0,2018-10,20
924,5269,0.0,0.0,0,10,0.0,2018-10,20
924,5304,0.0,0.0,0,10,0.0,2018-10,20
924,5487,0.0,0.0,0,7,0.0,2018-10,20
924,5511,0.0,0.0,0,9,0.0,2018-10,20
924,5514,0.0,0.0,0,10,0.0,2018-10,20
924,6190,0.0,0.1,1,10,-0.1,2018-10,20
924,6214,0.0,0.0,0,10,0.0,2018-10,20
924,8064,0.0,0.0,0,10,0.0,2018-10,20
924,8081,0.0,0.0,0,10,0.0,2018-10,20
924,8432,0.0,0.0,0,10,0.0,2018-10,20
925,2471,0.0,0.0,0,10,0.0,2018-10,20
926,1409,0.0,0.0,0,10,0.0,2018-10,20
926,1443,0.0,0.0,0,10,0.0,2018-10,20
926,2012,0.0,0.0,0,10,0.0,2018-10,20
926,2412,0.0,0.0,0,10,0.0,2018-10,20
926,2748,0.0,0.0,0,10,0.0,2018-10,20
926,5016,0.0,0.0,0,10,0.0,2018-10,20
926,9917,0.0,0.0,0,10,0.0,2018-10,20
927,1439,0.0,0.1,1,10,-0.1,2018-10,20
927,1709,0.0,0.0,0,10,0.0,2018-10,20
927,3521,0.0,0.0,0,9,0.0,2018-10,20
927,4527,0.0,0.0,0,10,0.0,2018-10,20
928,1476,0.0,0.1,1,10,-0.1,2018-10,20
928,8354,0.0,0.1,1,10,-0.1,2018-10,20
929,2881,0.0,0.0,0,10,0.0,2018-10,20
929,2892,0.0,0.0,0,10,0.0,2018-10,20
929,2908,0.0,0.0,0,10,0.0,2018-10,20
929,6183,0.0,0.0,0,9,0.0,2018-10,20
929,8418,0.0,0.0,0,10,0.0,2018-10,20
929,8926,0.0,0.0,0,10,0.0,2018-10,20
929,9931,0.0,0.0,0,10,0.0,2018-10,20
930,1701,0.0,0.0,0,9,0.0,2018-10,20
930,2889,0.0,0.0,0,10,0.0,2018-10,20
930,3402,0.0,0.0,0,10,0.0,2018-10,20
930,3630,0.0,0.0,0,10,0.0,2018-10,20
930,4160,0.0,0.0,0,9,0.0,2018-10,20
930,5508,0.0,0.0,0,10,0.0,2018-10,20
930,5604,0.0,0.0,0,10,0.0,2018-10,20
930,6505,0.0,0.0,0,10,0.0,2018-10,20
930,8049,0.0,0.0,0,9,0.0,2018-10,20
931,6225,0.0,0.1,1,10,-0.1,2018-10,20
932,2395,0.0,0.1,1,10,-0.1,2018-10,20
932,6160,0.0,0.1,1,10,-0.1,2018-10,20
932,8937,0.0,0.0,0,10,0.0,2018-10,20
933,8436,0.0,0.0,0,10,0.0,2018-10,20
934,1539,0.0,0.2,2,10,-0.2,2018-10,20
934,6291,0.0,0.0,0,10,0.0,2018-10,20
935,1310,0.0,0.0,0,10,0.0,2018-10,20
935,2596,0.0,0.0,0,10,0.0,2018-10,20
935,4958,0.0,0.2222222222222222,2,9,-0.2222222222222222,2018-10,20
935,5493,0.0,0.0,0,10,0.0,2018-10,20
935,8420,0.0,0.0,0,10,0.0,2018-10,20
936,1220,0.0,0.0,0,10,0.0,2018-10,20
936,4942,1.0,0.0,0,10,1.0,2018-10,20
937,1402,0.0,0.0,0,10,0.0,2018-10,20
937,1730,0.0,0.0,0,10,0.0,2018-10,20
937,1777,0.0,0.0,0,10,0.0,2018-10,20
937,2488,0.0,0.1,1,10,-0.1,2018-10,20
937,2838,0.0,0.0,0,10,0.0,2018-10,20
937,2850,0.0,0.0,0,10,0.0,2018-10,20
937,2884,0.0,0.0,0,9,0.0,2018-10,20
937,2886,0.0,0.0,0,10,0.0,2018-10,20
937,2890,0.0,0.1,1,10,-0.1,2018-10,20
937,3360,0.0,0.1,1,10,-0.1,2018-10,20
937,5288,0.0,0.0,0,9,0.0,2018-10,20
937,6189,0.0,0.0,0,10,0.0,2018-10,20
937,6192,0.0,0.1,1,10,-0.1,2018-10,20
937,6212,0.0,0.0,0,10,0.0,2018-10,20
937,8109,0.0,0.1,1,10,-0.1,2018-10,20
938,2509,0.0,0.0,0,10,0.0,2018-11,20
938,4417,0.0,0.0,0,10,0.0,2018-11,20
938,4953,1.0,0.2,2,10,0.8,2018-11,20
938,5013,0.0,0.0,0,10,0.0,2018-11,20
938,5015,0.0,0.0,0,10,0.0,2018-11,20
938,5474,0.0,0.1,1,10,-0.1,2018-11,20
938,5480,0.0,0.1,1,10,-0.1,2018-11,20
938,6121,0.0,0.1,1,10,-0.1,2018-11,20
939,2065,0.0,0.1,1,10,-0.1,2018-11,20
939,5340,0.0,0.0,0,9,0.0,2018-11,20
939,8936,0.0,0.0,0,10,0.0,2018-11,20
940,1233,0.0,0.0,0,10,0.0,2018-11,20
940,2823,0.0,0.0,0,10,0.0,2018-11,20
940,2887,0.0,0.0,0,10,0.0,2018-11,20
940,5525,0.0,0.0,0,10,0.0,2018-11,20
940,5533,0.0,0.0,0,10,0.0,2018-11,20
940,9918,0.0,0.0,0,10,0.0,2018-11,20
941,2637,0.0,0.1,1,10,-0.1,2018-11,20
941,4712,0.0,0.1111111111111111,1,9,-0.1111111111111111,2018-11,20
942,2546,0.0,0.0,0,10,0.0,2018-11,20
942,5011,0.0,0.0,0,10,0.0,2018-11,20
942,5321,0.0,0.1,1,10,-0.1,2018-11,20
942,6201,0.0,0.0,0,10,0.0,2018-11,20
942,6508,0.0,0.0,0,10,0.0,2018-11,20
943,1813,0.0,0.0,0,9,0.0,2018-11,21
943,2409,0.0,0.0,0,10,0.0,2018-11,21
943,2891,0.0,0.0,0,9,0.0,2018-11,21
943,8016,0.0,0.1,1,10,-0.1,2018-11,21
944,1808,0.0,0.0,0,10,0.0,2018-11,21
945,2424,0.0,0.3,3,10,-0.3,2018-11,21
945,2832,0.0,0.0,0,10,0.0,2018-11,21
945,2852,0.0,0.0,0,10,0.0,2018-11,21
945,6214,0.0,0.0,0,9,0.0,2018-11,21
946,1216,0.0,0.0,0,10,0.0,2018-11,21
946,2729,0.0,0.0,0,10,0.0,2018-11,21
946,5269,0.0,0.3,3,10,-0.3,2018-11,21
946,8424,0.0,0.1,1,10,-0.1,2018-11,21
946,8932,1.0,0.1,1,10,0.9,2018-11,21
947,1410,0.0,0.0,0,10,0.0,2018-11,21
947,2368,0.0,0.4444444444444444,4,9,-0.4444444444444444,2018-11,21
947,2702,1.0,0.0,0,10,1.0,2018-11,21
947,5310,1.0,0.1,1,10,0.9,2018-11,21
947,8480,0.0,0.1111111111111111,1,9,-0.1111111111111111,2018-11,21
948,1231,0.0,0.0,0,10,0.0,2018-11,21
948,5464,0.0,0.2,2,10,-0.2,2018-11,21
949,3052,0.0,0.0,0,9,0.0,2018-11,21
949,3609,0.0,0.0,0,10,0.0,2018-11,21
949,6504,0.0,0.0,0,10,0.0,2018-11,21
950,1315,0.0,0.0,0,10,0.0,2018-11,21
950,4123,0.0,0.1,1,10,-0.1,2018-11,21
950,5907,0.0,0.0,0,10,0.0,2018-11,21
951,1503,0.0,0.0,0,10,0.0,2018-11,21
951,4736,0.0,0.2222222222222222,2,9,-0.2222222222222222,2018-11,21
951,6409,0.0,0.0,0,10,0.0,2018-11,21
953,3705,0.0,0.0,0,10,0.0,2018-11,21
953,8354,0.0,0.0,0,10,0.0,2018-11,21
954,3535,1.0,0.0,0,10,1.0,2018-11,21
954,8418,0.0,0.1,1,10,-0.1,2018-11,21
954,8436,0.0,0.1111111111111111,1,9,-0.1111111111111111,2018-11,21
955,1219,0.0,0.0,0,10,0.0,2018-11,21
955,1438,0.0,0.3,3,10,-0.3,2018-11,21
955,5353,0.0,0.1,1,10,-0.1,2018-11,21
955,5706,0.0,0.0,0,10,0.0,2018-11,21
955,8072,0.0,0.1,1,10,-0.1,2018-11,21
956,2108,0.0,0.0,0,10,0.0,2018-11,21
956,3596,0.0,0.0,0,9,0.0,2018-11,21
956,3630,0.0,0.0,0,10,0.0,2018-11,21
957,1446,0.0,0.0,0,10,0.0,2018-11,21
957,1513,0.0,0.0,0,10,0.0,2018-11,21
957,2471,0.0,0.0,0,10,0.0,2018-11,21
957,5299,0.0,0.1,1,10,-0.1,2018-11,21
957,6470,1.0,0.0,0,10,1.0,2018-11,21
958,1506,0.0,0.0,0,10,0.0,2018-11,21
959,2002,0.0,0.0,0,10,0.0,2018-11,21
959,2412,0.0,0.0,0,10,0.0,2018-11,21
959,2515,0.0,0.0,0,10,0.0,2018-11,21
959,2890,0.0,0.0,0,10,0.0,2018-11,21
959,3376,0.0,0.0,0,10,0.0,2018-11,21
959,3432,0.0,0.1,1,10,-0.1,2018-11,21
959,3533,0.0,0.1,1,10,-0.1,2018-11,21
959,4119,0.0,0.0,0,10,0.0,2018-11,21
959,6121,0.0,0.0,0,10,0.0,2018-11,21
960,1110,0.0,0.0,0,10,0.0,2018-12,21
960,1536,0.0,0.1,1,10,-0.1,2018-12,21
960,1539,0.0,0.0,0,9,0.0,2018-12,21
960,2302,0.0,0.0,0,10,0.0,2018-12,21
960,2351,0.0,0.1,1,10,-0.1,2018-12,21
960,2425,0.0,0.1,1,10,-0.1,2018-12,21
960,2426,0.0,0.0,0,10,0.0,2018-12,21
960,2467,0.0,0.0,0,10,0.0,2018-12,21
960,2493,0.0,0.0,0,10,0.0,2018-12,21
960,2611,0.0,0.0,0,10,0.0,2018-12,21
960,2748,0.0,0.0,0,10,0.0,2018-12,21
960,2850,0.0,0.0,0,10,0.0,2018-12,21
960,2884,0.0,0.0,0,9,0.0,2018-12,21
960,2892,0.0,0.0,0,10,0.0,2018-12,21
960,3034,0.0,0.0,0,9,0.0,2018-12,21
960,3360,0.0,0.1111111111111111,1,9,-0.1111111111111111,2018-12,21
960,3563,0.0,0.0,0,8,0.0,2018-12,21
960,4137,0.0,0.0,0,10,0.0,2018-12,21
960,5203,0.0,0.0,0,10,0.0,2018-12,21
960,5347,0.0,0.0,0,10,0.0,2018-12,21
960,5820,0.0,0.0,0,10,0.0,2018-12,21
960,6216,0.0,0.0,0,9,0.0,2018-12,21
960,6274,0.0,0.0,0,10,0.0,2018-12,21
960,6435,0.0,0.0,0,9,0.0,2018-12,21
960,8032,0.0,0.0,0,10,0.0,2018-12,21
960,8064,0.0,0.0,0,10,0.0,2018-12,21
960,8420,0.0,0.0,0,10,0.0,2018-12,21
960,9962,0.0,0.0,0,10,0.0,2018-12,21
961,1323,0.0,0.0,0,10,0.0,2018-12,21
961,2488,0.0,0.0,0,10,0.0,2018-12,21
961,2823,0.0,0.0,0,10,0.0,2018-12,21
961,2886,0.0,0.0,0,10,0.0,2018-12,21
961,4432,0.0,0.0,0,9,0.0,2018-12,21
961,6212,0.0,0.0,0,10,0.0,2018-12,21
961,6509,0.0,0.0,0,10,0.0,2018-12,21
961,8463,0.0,0.1,1,10,-0.1,2018-12,21
962,1417,0.0,0.1,1,10,-0.1,2018-12,21
962,1784,0.0,0.1,1,10,-0.1,2018-12,21
962,9918,0.0,0.0,0,10,0.0,2018-12,21
963,1524,0.0,0.0,0,10,0.0,2018-12,22
964,1434,0.0,0.0,0,10,0.0,2018-12,22
964,1435,0.0,0.0,0,10,0.0,2018-12,22
964,1443,0.0,0.0,0,10,0.0,2018-12,22
964,1712,0.0,0.0,0,10,0.0,2018-12,22
964,2104,0.0,0.0,0,10,0.0,2018-12,22
964,2423,0.0,0.0,0,10,0.0,2018-12,22
964,2838,0.0,0.0,0,10,0.0,2018-12,22
964,3163,0.0,0.0,0,10,0.0,2018-12,22
964,3434,0.0,0.0,0,10,0.0,2018-12,22
964,3545,0.0,0.0,0,10,0.0,2018-12,22
964,3653,0.0,0.1,1,10,-0.1,2018-12,22
964,5315,0.0,0.0,0,10,0.0,2018-12,22
964,5533,0.0,0.0,0,10,0.0,2018-12,22
964,5609,0.0,0.0,0,10,0.0,2018-12,22
964,6183,0.0,0.0,0,9,0.0,2018-12,22
964,6201,0.0,0.1111111111111111,1,9,-0.1111111111111111,2018-12,22
964,6472,0.0,0.0,0,10,0.0,2018-12,22
964,6525,0.0,0.0,0,10,0.0,2018-12,22
964,8044,0.0,0.0,0,10,0.0,2018-12,22
965,2612,0.0,0.0,0,10,0.0,2018-12,22
965,4763,0.0,0.0,0,10,0.0,2018-12,22
966,2637,0.0,0.0,0,10,0.0,2018-12,22
966,6230,1.0,0.0,0,9,1.0,2018-12,22
966,6245,0.0,0.1,1,10,-0.1,2018-12,22
967,1718,0.0,0.0,0,10,0.0,2018-12,22
967,2428,0.0,0.0,0,10,0.0,2018-12,22
967,5269,0.0,0.0,0,10,0.0,2018-12,22
968,1235,0.0,0.0,0,8,0.0,2018-12,22
968,2206,0.0,0.0,0,9,0.0,2018-12,22
968,2390,0.0,0.1111111111111111,1,9,-0.1111111111111111,2018-12,22
968,3045,0.0,0.0,0,10,0.0,2018-12,22
968,3527,0.0,0.2,2,10,-0.2,2018-12,22
968,5340,0.0,0.0,0,10,0.0,2018-12,22
968,5439,0.0,0.1,1,10,-0.1,2018-12,22
968,9914,0.0,0.0,0,9,0.0,2018-12,22
969,5464,0.0,0.1,1,10,-0.1,2018-12,22
969,8462,0.0,0.0,0,10,0.0,2018-12,22
970,2530,0.0,0.0,0,10,0.0,2018-12,22
970,3266,0.0,0.0,0,10,0.0,2018-12,22
970,5525,0.0,0.0,0,10,0.0,2018-12,22
971,2409,0.0,0.0,0,10,0.0,2018-12,22
971,4305,0.0,0.0,0,10,0.0,2018-12,22
972,8913,0.0,0.1,1,10,-0.1,2018-12,22
974,1409,0.0,0.0,0,10,0.0,2018-12,22
974,1472,0.0,0.0,0,10,0.0,2018-12,22
975,2845,0.0,0.0,0,9,0.0,2018-12,22
975,3290,0.0,0.0,0,10,0.0,2018-12,22
975,3570,0.0,0.0,0,10,0.0,2018-12,22
976,1438,0.0,0.1,1,10,-0.1,2018-12,22
976,2012,0.0,0.0,0,9,0.0,2018-12,22
976,2101,0.0,0.0,0,10,0.0,2018-12,22
976,2415,0.0,0.0,0,10,0.0,2018-12,22
976,2801,0.0,0.0,0,10,0.0,2018-12,22
977,6508,0.0,0.0,0,10,0.0,2018-12,22
978,1477,0.0,0.1,1,10,-0.1,2018-12,22
978,2539,0.0,0.0,0,10,0.0,2018-12,22
978,4429,0.0,0.2,2,10,-0.2,2018-12,22
979,1506,0.0,0.0,0,10,0.0,2018-12,22
979,2538,0.0,0.1,1,10,-0.1,2018-12,22
979,2880,0.0,0.0,0,10,0.0,2018-12,22
979,5310,0.0,0.3,3,10,-0.3,2018-12,22
979,5880,0.0,0.0,0,10,0.0,2018-12,22
979,6803,0.0,0.0,0,9,0.0,2018-12,22
979,9910,0.0,0.0,0,9,0.0,2018-12,22
980,1722,0.0,0.0,0,10,0.0,2018-12,22
980,2002,0.0,0.0,0,9,0.0,2018-12,22
980,2348,0.0,0.2222222222222222,2,9,-0.2222222222222222,2018-12,22
980,2412,0.0,0.0,0,10,0.0,2018-12,22
980,2636,0.0,0.0,0,9,0.0,2018-12,22
980,2812,0.0,0.0,0,10,0.0,2018-12,22
980,4205,0.0,0.0,0,10,0.0,2018-12,22
980,8354,0.0,0.0,0,9,0.0,2018-12,22
981,2027,0.0,0.0,0,10,0.0,2019-01,22
981,2442,0.0,0.1,1,10,-0.1,2019-01,22
981,6227,0.0,0.0,0,10,0.0,2019-01,22
982,1777,0.0,0.0,0,10,0.0,2019-01,22
982,2488,0.0,0.0,0,10,0.0,2019-01,22
982,3705,0.0,0.0,0,10,0.0,2019-01,22
982,5016,0.0,0.0,0,9,0.0,2019-01,22
983,1558,0.0,0.0,0,10,0.0,2019-01,23
983,2542,0.0,0.0,0,10,0.0,2019-01,23
983,2729,0.0,0.0,0,10,0.0,2019-01,23
983,4119,0.0,0.0,0,10,0.0,2019-01,23
983,4123,0.0,0.0,0,10,0.0,2019-01,23
983,6218,0.0,0.0,0,10,0.0,2019-01,23
984,1233,0.0,0.0,0,10,0.0,2019-01,23
984,2836,0.0,0.0,0,10,0.0,2019-01,23
984,2923,0.0,0.0,0,9,0.0,2019-01,23
984,5474,0.0,0.0,0,10,0.0,2019-01,23
984,6216,0.0,0.0,0,10,0.0,2019-01,23
985,2913,0.0,0.1,1,10,-0.1,2019-01,23
985,3511,0.0,0.1,1,10,-0.1,2019-01,23
985,4142,0.0,0.2,2,10,-0.2,2019-01,23
985,4712,0.0,0.0,0,10,0.0,2019-01,23
985,5878,0.0,0.0,0,10,0.0,2019-01,23
986,1315,0.0,0.0,0,10,0.0,2019-01,23
986,1712,0.0,0.0,0,10,0.0,2019-01,23
986,2015,0.0,0.0,0,10,0.0,2019-01,23
986,2892,0.0,0.0,0,10,0.0,2019-01,23
986,8081,0.0,0.125,1,8,-0.125,2019-01,23
987,2886,0.0,0.0,0,10,0.0,2019-01,23
987,6214,0.0,0.0,0,10,0.0,2019-01,23
988,2884,0.0,0.0,0,9,0.0,2019-01,23
988,5533,0.0,0.0,0,10,0.0,2019-01,23
988,6021,0.0,0.1,1,10,-0.1,2019-01,23
989,6183,0.0,0.0,0,10,0.0,2019-01,23
989,8936,0.0,0.1,1,10,-0.1,2019-01,23
990,1443,0.0,0.0,0,9,0.0,2019-01,23
990,3141,0.0,0.1,1,10,-0.1,2019-01,23
990,3206,0.0,0.0,0,10,0.0,2019-01,23
990,4958,0.0,0.1,1,10,-0.1,2019-01,23
990,6108,0.0,0.0,0,10,0.0,2019-01,23
991,8462,0.0,0.0,0,10,0.0,2019-01,23
991,8467,0.0,0.0,0,10,0.0,2019-01,23
992,1788,0.0,0.0,0,10,0.0,2019-01,23
992,2409,0.0,0.0,0,10,0.0,2019-01,23
992,4305,0.0,0.0,0,10,0.0,2019-01,23
992,9926,0.0,0.0,0,10,0.0,2019-01,23
992,9931,0.0,0.0,0,10,0.0,2019-01,23
993,2493,0.0,0.0,0,9,0.0,2019-01,23
993,2838,0.0,0.0,0,10,0.0,2019-01,23
993,3609,0.0,0.1,1,10,-0.1,2019-01,23
994,1310,0.0,0.1,1,10,-0.1,2019-01,23
994,5203,0.0,0.0,0,10,0.0,2019-01,23
994,6192,0.0,0.0,0,10,0.0,2019-01,23
995,6477,0.0,0.1,1,10,-0.1,2019-01,23
996,2471,0.0,0.0,0,10,0.0,2019-01,23
996,3083,0.0,0.1,1,10,-0.1,2019-01,23
996,4763,0.0,0.1,1,10,-0.1,2019-01,23
996,8418,0.0,0.0,0,10,0.0,2019-01,23
997,1436,0.0,0.0,0,10,0.0,2019-01,23
997,1438,0.0,0.0,0,10,0.0,2019-01,23
997,2702,0.0,0.3,3,10,-0.3,2019-01,23
997,9907,0.0,0.0,0,10,0.0,2019-01,23
998,3023,0.0,0.1,1,10,-0.1,2019-01,23
999,2108,0.0,0.0,0,10,0.0,2019-01,23
999,2539,0.0,0.0,0,10,0.0,2019-01,23
999,6171,0.0,0.1,1,10,-0.1,2019-01,23
1000,1235,0.0,0.0,0,10,0.0,2019-01,23
1000,4107,0.0,0.1,1,10,-0.1,2019-01,23
1000,5487,0.0,0.0,0,10,0.0,2019-01,23
1001,1736,0.0,0.0,0,10,0.0,2019-01,23
1001,1808,0.0,0.0,0,10,0.0,2019-01,23
1001,2530,0.0,0.0,0,9,0.0,2019-01,23
1001,5371,0.0,0.0,0,10,0.0,2019-01,23
1001,8354,0.0,0.1,1,10,-0.1,2019-01,23
1002,5820,0.0,0.1,1,10,-0.1,2019-02,23
1003,1102,0.0,0.0,0,10,0.0,2019-02,24
1003,1722,0.0,0.0,0,10,0.0,2019-02,24
1003,2413,0.0,0.1,1,10,-0.1,2019-02,24
1003,3563,0.0,0.2222222222222222,2,9,-0.2222222222222222,2019-02,24
1003,6143,0.0,0.0,0,10,0.0,2019-02,24
1004,2034,0.0,0.0,0,10,0.0,2019-02,24
1004,3312,0.0,0.0,0,10,0.0,2019-02,24
1004,5016,0.0,0.0,0,10,0.0,2019-02,24
1005,1777,0.0,0.0,0,10,0.0,2019-02,24
1005,2442,0.0,0.0,0,10,0.0,2019-02,24
1006,1539,0.0,0.1,1,10,-0.1,2019-02,24
1006,2908,0.0,0.0,0,10,0.0,2019-02,24
1006,3045,0.0,0.0,0,10,0.0,2019-02,24
1007,1503,0.0,0.0,0,10,0.0,2019-02,24
1007,1813,0.0,0.0,0,10,0.0,2019-02,24
1007,1904,0.0,0.0,0,10,0.0,2019-02,24
1007,2887,0.0,0.0,0,10,0.0,2019-02,24
1007,2890,0.0,0.0,0,10,0.0,2019-02,24
1007,3511,1.0,0.1,1,10,0.9,2019-02,24
1007,6409,0.0,0.0,0,10,0.0,2019-02,24
1009,2069,0.0,0.0,0,10,0.0,2019-02,24
1009,8436,0.0,0.0,0,10,0.0,2019-02,24
1009,9917,0.0,0.1,1,10,-0.1,2019-02,24
1010,1101,0.0,0.0,0,10,0.0,2019-02,24
1010,2330,0.0,0.0,0,10,0.0,2019-02,24
1010,3698,0.0,0.0,0,9,0.0,2019-02,24
1010,5426,0.0,0.0,0,10,0.0,2019-02,24
1012,6625,0.0,0.1,1,10,-0.1,2019-02,24
1013,2637,0.0,0.0,0,10,0.0,2019-02,24
1014,2464,0.0,0.0,0,10,0.0,2019-02,24
1014,8908,0.0,0.0,0,10,0.0,2019-02,24
1015,2027,0.0,0.0,0,10,0.0,2019-03,24
1015,2066,0.0,0.0,0,10,0.0,2019-03,24
1016,6547,0.0,0.1,1,10,-0.1,2019-03,24
1017,2412,0.0,0.1,1,10,-0.1,2019-03,24
1019,1435,0.0,0.0,0,10,0.0,2019-03,24
1019,5474,0.0,0.0,0,10,0.0,2019-03,24
1019,8936,0.0,0.0,0,10,0.0,2019-03,24
1020,1436,0.0,0.0,0,10,0.0,2019-03,24
1020,4556,0.0,0.0,0,10,0.0,2019-03,24
1021,1219,0.0,0.0,0,10,0.0,2019-03,24
1021,2850,0.0,0.0,0,10,0.0,2019-03,24
1023,6171,0.0,0.0,0,10,0.0,2019-03,25
1024,2913,0.0,0.0,0,10,0.0,2019-03,25
1024,3043,0.0,0.1,1,10,-0.1,2019-03,25
1025,2023,0.0,0.1,1,10,-0.1,2019-03,25
1025,9907,0.0,0.0,0,10,0.0,2019-03,25
1026,5514,0.0,0.0,0,10,0.0,2019-03,25
1026,9958,0.0,0.0,0,10,0.0,2019-03,25
1027,2008,0.0,0.0,0,10,0.0,2019-03,25
1027,2427,0.0,0.0,0,10,0.0,2019-03,25
1027,8415,0.0,0.2,2,10,-0.2,2019-03,25
1028,1417,0.0,0.1,1,10,-0.1,2019-03,25
1028,4764,0.0,0.0,0,9,0.0,2019-03,25
1028,8463,0.0,0.0,0,10,0.0,2019-03,25
1029,1904,0.0,0.0,0,10,0.0,2019-03,25
1029,2514,0.0,0.0,0,10,0.0,2019-03,25
1030,5704,0.0,0.1,1,10,-0.1,2019-03,25
1031,1503,0.0,0.1,1,10,-0.1,2019-03,25
1031,8072,0.0,0.0,0,10,0.0,2019-03,25
1032,4142,0.0,0.0,0,10,0.0,2019-03,25
1034,2355,0.0,0.0,0,10,0.0,2019-03,25
1034,2816,0.0,0.0,0,10,0.0,2019-03,25
1034,3064,0.0,0.1111111111111111,1,9,-0.1111111111111111,2019-03,25
1035,2442,0.0,0.0,0,10,0.0,2019-04,25
1035,3322,0.0,0.0,0,10,0.0,2019-04,25
1035,8480,0.0,0.1,1,10,-0.1,2019-04,25
1035,9917,0.0,0.0,0,10,0.0,2019-04,25
1036,2027,0.0,0.0,0,10,0.0,2019-04,25
1037,6625,0.0,0.0,0,10,0.0,2019-04,25
1038,1203,0.0,0.0,0,10,0.0,2019-04,25
1039,6547,0.0,0.1,1,10,-0.1,2019-04,25
1042,5489,0.0,0.0,0,10,0.0,2019-04,25
1043,3609,0.0,0.0,0,10,0.0,2019-04,26
1047,2637,0.0,0.0,0,9,0.0,2019-04,26
1048,2530,0.0,0.0,0,10,0.0,2019-04,26
1049,4506,0.0,0.0,0,10,0.0,2019-04,26
1049,4707,0.0,0.0,0,10,0.0,2019-04,26
1049,8416,0.0,0.0,0,10,0.0,2019-04,26
1050,4736,0.0,0.0,0,10,0.0,2019-04,26
1050,4764,0.0,0.0,0,10,0.0,2019-04,26
1050,5523,0.0,0.0,0,10,0.0,2019-04,26
1051,2230,0.0,0.0,0,10,0.0,2019-04,26
1051,2514,0.0,0.0,0,10,0.0,2019-04,26
1051,8171,0.0,0.0,0,10,0.0,2019-04,26
1052,1454,0.0,0.0,0,10,0.0,2019-04,26
1053,2617,0.0,0.0,0,10,0.0,2019-04,26
1053,2634,0.0,0.0,0,10,0.0,2019-04,26
1053,4541,0.0,0.0,0,10,0.0,2019-04,26
1054,4126,0.0,0.0,0,10,0.0,2019-04,26
1054,4142,0.0,0.1,1,10,-0.1,2019-04,26
1055,5464,0.0,0.0,0,10,0.0,2019-05,26
1056,4726,0.0,0.0,0,10,0.0,2019-05,26
1058,4743,0.0,0.0,0,10,0.0,2019-05,26
1058,6016,0.0,0.0,0,10,0.0,2019-05,26
1059,1323,0.0,0.0,0,10,0.0,2019-05,26
1060,2913,0.0,0.0,0,9,0.0,2019-05,26
1061,1203,0.0,0.0,0,10,0.0,2019-05,26
1061,4113,0.0,0.0,0,10,0.0,2019-05,26
1062,3455,0.0,0.1,1,10,-0.1,2019-05,26
1062,8255,0.0,0.0,0,10,0.0,2019-05,26
1063,5234,0.0,0.0,0,9,0.0,2019-05,27
1063,5878,0.0,0.1,1,10,-0.1,2019-05,27
1063,6294,0.0,0.0,0,10,0.0,2019-05,27
1063,9962,0.0,0.0,0,10,0.0,2019-05,27
1064,2444,0.0,0.0,0,10,0.0,2019-05,27
1064,5015,0.0,0.0,0,10,0.0,2019-05,27
1064,6172,0.0,0.1,1,10,-0.1,2019-05,27
1064,6227,0.0,0.0,0,10,0.0,2019-05,27
1064,8932,0.0,0.0,0,10,0.0,2019-05,27
1065,3163,0.0,0.0,0,10,0.0,2019-05,27
1066,5514,0.0,0.0,0,10,0.0,2019-05,27
1066,5607,0.0,0.0,0,10,0.0,2019-05,27
1068,1453,0.0,0.0,0,10,0.0,2019-05,27
1068,1902,0.0,0.0,0,10,0.0,2019-05,27
1068,2618,0.0,0.0,0,10,0.0,2019-05,27
